ID_REF	GSM63885	GSM63886	GSM63887	GSM63888	GSM63889	GSM63890	GSM63894	GSM63895	GSM63896	GSM63891	GSM63892	GSM63893
csgD_b1040_st	39.3224	36.8651	35.6558	31.5484	34.9799	28.9779	56.7529	30.0621	54.4384	37.369	28.5862	32.4355
csgE_b1039_st	40.4765	42.3227	38.8869	32.319	43.4058	30.5306	62.7894	29.1523	64.7617	48.8149	29.4045	38.489
csgF_b1038_st	37.8552	40.5118	53.8176	27.1119	44.7704	44.1309	73.7252	30.2881	63.7061	45.6895	40.1275	37.7738
csgG_b1037_st	49.7648	56.7877	56.8121	39.8379	49.3671	33.7421	75.0734	41.3348	70.9098	57.5805	39.4873	40.1247
csiE_b2535_st	44.3455	26.776	29.9215	25.7873	24.5102	29.0151	28.9896	36.5277	28.7486	33.8373	29.8803	26.5625
cspA_b3556_st	815.999	148.611	207.488	708.395	1498.68	755.849	611.751	209.595	620.535	1038.06	587.771	173.622
cspB_b1557_st	937.55	54.1329	146.695	775.968	1451.49	416.238	337.354	101.911	375.341	835.593	520.414	141.799
cspC_b1823_st	1434.02	515.167	610.992	1116.41	1057.26	675.302	1471.18	910.215	1523.42	1221.17	519.722	546.329
cspD_b0880_st	886.28	173.327	150.924	497.891	785.146	453.456	188.217	338.264	196.395	605.838	268.236	158.603
cspE_b0623_st	1191.21	188.729	269.92	831.207	1894.03	908.06	611	491.105	659.041	1612.09	1064.8	188.588
cspF_b1558_st	36.6155	26.1642	22.5837	33.6455	30.7193	25.0938	25.9113	25.0464	26.5631	27.1336	24.8948	27.2387
cspG_b0990_st	1393.71	165.533	233.077	1169.27	1754.48	474.035	965.059	144.185	1060.42	1466.53	663.675	404.928
cspH_b0989_st	42.5549	56.047	57.6966	45.0303	82.0722	57.631	98.3958	43.1508	99.2203	73.5272	74.7592	96.7883
cspI_b1552_st	115.402	39.771	75.0413	86.3328	161.425	59.2205	69.0464	37.0338	69.5611	96.1744	62.7775	59.1393
csrA_b2696_st	706.213	173.162	293.651	546.783	564.013	433.465	443.537	516.503	446.643	765.486	344.08	448.458
cstA_b0598_st	163.256	94.0711	98.1199	83.6134	113.567	111.518	111.743	112.272	115.114	126.21	70.7404	104.363
cstC_b1748_st	28.312	23.5433	21.9766	25.4066	21.2103	25.1326	25.9233	39.3741	25.8306	23.1674	19.4998	22.553
cutA_b4137_st	44.1339	42.6143	44.0262	35.7005	32.9884	27.4735	37.514	37.5701	41.5765	32.5194	28.3021	29.4204
cutC_b1874_st	83.2364	73.7283	94.1077	79.6537	82.8856	77.6683	85.1145	70.9684	81.0521	96.3079	54.7057	64.2025
cutF_b0192_st	82.2589	67.5385	73.7762	72.4879	67.1771	51.4441	84.4503	76.8808	84.8835	63.7522	57.7404	68.8693
cvpA_b2313_st	45.5587	28.6654	29.4813	36.6619	45.2183	25.5088	35.4327	37.2549	33.8409	56.8009	32.2412	20.8395
cyaA_b3806_st	30.8547	25.8815	27.8105	35.8941	41.6533	43.6081	29.2642	32.3158	30.3673	32.5448	33.4585	31.7835
cyaY_b3807_st	97.9209	117.747	105.928	100.778	144.217	130.159	116.271	126.887	119.055	125.253	108.349	101.347
cybB_b1418_st	57.9671	56.0011	44.2345	49.6266	61.196	53.9198	63.5299	63.9131	65.4443	60.9741	42.8049	48.8905
cybC_b4236_st	58.3196	67.7854	73.1122	55.2984	54.3059	42.0748	38.2181	55.7272	37.4563	54.7722	38.4342	38.3676
cycA_b4208_st	104.253	38.9639	34.5912	65.1744	46.2904	23.1383	26.1924	66.3226	23.3301	35.7284	32.6615	36.93
cydA_b0733_st	77.5042	49.1346	51.781	83.9632	201.078	100.543	128.793	58.4906	141.39	205.482	82.4576	58.5299
cydB_b0734_st	204.55	79.82	98.517	173.819	398.405	105.839	248.816	112.705	227.783	372.601	107.464	52.6181
cydC_b0886_st	69.8405	76.6737	83.4922	56.6627	95.913	53.9858	112.432	74.184	125.767	102.857	76.9187	75.3125
cydD_b0887_st	47.9308	55.3598	58.9389	62.7245	60.1482	47.7165	77.4444	48.1616	86.2534	62.0902	55.727	48.8357
cynR_b0338_st	74.8039	74.5398	87.3013	61.9003	79.7899	55.0393	121.089	75.0605	129.85	107.612	74.3685	89.4554
cynS_b0340_st	39.0459	42.8901	44.7005	35.4694	46.0253	63.9815	76.7278	32.5464	77.8651	63.0342	52.3312	79.5089
cynT_b0339_st	53.2142	61.8884	51.1084	46.2604	64.5236	77.2431	86.5872	63.7168	99.3683	82.8186	52.9986	72.6335
cynX_b0341_st	50.4837	55.8074	44.3092	43.6225	57.2768	48.7547	79.2493	59.8331	85.8716	70.0111	43.0589	52.6913
cyoA_b0432_st	63.2982	70.347	54.6964	32.3981	40.6052	224.099	43.9807	84.7599	44.3224	43.1482	116.751	51.7048
cyoB_b0431_st	105.325	66.85	63.8504	53.266	65.2372	381.539	63.0898	116.456	65.251	65.1668	222.983	75.1317
cyoC_b0430_st	91.2363	60.0212	41.3359	50.7124	56.272	394.217	60.3195	94.7228	59.762	64.1877	189.991	58.0136
cyoD_b0429_st	142.443	79.5084	50.6601	53.444	61.9088	401.904	61.2819	109.713	63.4255	79.0446	220.313	58.1674
cyoE_b0428_st	211.117	73.9351	53.7121	54.1926	65.5961	503.51	70.2383	169.086	69.8146	100.809	410.462	70.3981
