ID_REF	GSM40714	GSM40715	GSM40716	GSM40717	GSM40718	GSM40719	GSM40720	GSM40721	GSM40722	GSM40723	GSM40724	GSM40725	GSM40726	GSM40727	GSM40731	GSM40732	GSM40728	GSM40729	GSM40730	GSM40733	GSM40734	GSM40735	GSM40736	GSM40737
10000_at	2.22456	2.10421	2.27354	2.25127	2.23251	2.46438	2.2248	2.49885	2.31829	2.30601	2.43116	2.38398	2.59149	2.86179	2.17427	2.33641	2.18929	2.29678	2.36307	2.19405	2.40716	2.36282	2.24327	2.16024
10001_at	6.18616	6.3823	6.40132	6.24721	6.53419	5.29948	5.52542	6.48678	5.56551	5.29589	4.62429	6.48667	5.21828	5.42502	5.40272	5.35868	7.12091	7.08534	7.28165	5.88808	6.62583	6.80213	5.34561	6.64621
10002_i_at	9.96421	10.6575	9.99135	10.3897	10.1637	10.5636	10.6256	10.2017	10.2887	10.5964	9.40425	10.5643	6.88381	7.1462	10.2535	10.1773	8.98847	9.47852	9.34705	10.7564	9.78719	9.63602	10.5844	9.75366
10003_f_at	11.5397	11.8111	11.7139	11.7797	11.8632	11.2683	11.6364	11.8024	11.6878	11.5326	10.2726	11.2174	8.07358	8.03413	11.4688	11.467	10.1035	10.226	10.2513	11.5741	11.5889	11.1465	11.6128	11.4048
10004_at	2.96789	3.1264	2.87613	3.3931	3.00028	3.49162	4.01136	3.12126	3.45336	3.20405	4.37536	3.33518	5.19405	4.85646	3.54286	3.48148	2.51103	2.39008	2.30971	3.4024	3.02634	2.65063	3.16618	2.84392
10005_at	6.84125	7.12219	7.32681	7.12937	7.25789	6.52467	7.06054	7.13545	7.23634	7.00294	6.26353	7.51099	6.62496	6.43607	7.05788	7.0085	6.98239	7.40655	7.52764	6.31637	6.76477	6.95418	6.8472	6.78258
10006_at	5.75652	6.1747	6.01169	5.97585	6.04783	5.5153	6.10447	5.85698	6.3952	6.35603	5.62132	6.08533	5.5031	5.55899	7.38828	7.11734	5.55635	5.6739	5.72477	5.68856	5.74188	5.72097	5.71584	5.80459
10007_at	4.98664	5.36295	5.02387	5.19161	4.93258	5.64193	5.79061	5.44795	5.17427	5.16351	5.47776	5.45662	6.10661	6.8821	4.95491	5.19778	5.08118	5.30948	5.14303	5.04705	5.17438	5.22294	5.55358	5.06358
10008_at	4.75888	4.76869	4.74463	5.10928	4.64088	6.08345	5.77872	4.83138	5.19342	5.27259	6.05728	5.29164	7.03418	7.12246	5.24853	5.4978	4.48297	4.4794	4.59286	5.09642	5.1876	4.69982	5.36357	4.60076
10009_at	5.26068	4.98566	4.88565	5.54422	4.78131	5.43671	5.31761	5.30413	5.21088	5.07883	5.91381	5.20521	6.14385	6.11816	4.91192	5.0146	4.45809	4.57867	4.49188	5.22056	5.01308	5.0473	5.35159	4.56141
10010_at	7.60064	7.56325	8.52556	8.0587	8.64777	5.45702	6.4168	8.39616	6.57875	6.60713	5.67186	7.13064	5.0145	5.30605	5.50307	5.52536	8.56542	8.68613	8.94119	7.84005	8.36445	8.50417	6.59383	8.01897
10011_at	2.2624	2.07069	2.50321	2.61452	2.36513	2.64772	2.62105	2.59544	2.60107	2.44469	2.63568	2.30035	2.85205	3.46366	2.43975	2.5414	2.20958	2.19531	2.30724	2.40487	2.5395	2.40745	2.67879	2.32613
10012_at	4.58677	5.02056	5.32504	5.0105	5.31333	4.98127	5.15628	4.96046	5.10734	5.18163	4.96898	3.95856	4.4708	4.71186	4.44701	4.78427	7.79816	7.93548	8.03125	7.13397	7.08797	7.09222	6.53396	6.47501
10013_at	4.00039	4.30068	4.61519	4.31197	4.74419	4.27112	4.67233	4.32969	4.8441	4.84861	4.21869	4.00173	4.60024	4.87351	4.85289	4.81105	4.56883	4.96737	4.96246	4.49674	4.59292	4.43768	3.77062	4.97523
10014_at	5.46028	4.94111	5.10669	5.48756	5.02839	5.42436	5.28016	5.99907	4.92158	4.72768	5.47233	4.84204	6.36858	6.58177	4.80101	4.83696	7.29906	7.58598	7.8238	4.89375	5.59587	5.80972	5.27186	5.41995
10015_at	8.33935	7.47	8.55633	8.31334	8.54709	5.74941	6.34594	8.99416	6.129	6.26952	5.98105	8.23836	7.2412	6.89934	6.49912	6.77056	6.34251	6.53827	6.69855	6.69113	7.69817	7.70511	6.41396	7.65691
10016_at	8.52173	8.49436	8.81436	8.6305	8.89911	7.42881	8.22561	8.81617	8.58421	8.27428	5.67067	7.5083	6.47375	6.15566	8.33613	8.31967	7.66482	7.8197	7.94565	8.00495	8.48103	8.05344	7.90667	8.36652
10017_at	4.29348	4.02933	4.00545	4.50596	3.73993	5.21732	5.09958	4.31778	4.55946	4.42996	5.30634	4.64334	6.33317	6.22859	4.53449	4.77806	3.81544	3.57592	3.46709	4.56886	4.39253	3.83784	4.85249	4.07913
10018_at	4.0118	3.57084	3.94887	4.08272	3.64823	3.93612	3.96464	4.11702	3.81883	3.66829	4.26622	3.59973	4.64791	5.02661	4.04235	4.11309	3.37597	3.59685	3.4498	3.96678	3.95118	3.6994	4.01948	3.69524
10019_at	8.74174	8.8865	9.00705	8.74824	9.00597	6.64862	7.45615	9.18602	7.96335	7.64718	5.58131	9.27323	4.98535	4.79942	6.08624	6.13471	7.90713	7.97177	8.14637	8.88706	9.21774	9.19628	8.48604	8.80376
10020_at	6.48544	7.00002	6.66325	6.50482	6.88099	6.38339	6.9599	6.58005	7.0643	7.16818	6.49287	6.36757	5.82093	6.37162	7.63558	7.35185	6.08905	6.13761	6.06909	6.02239	6.38235	6.22261	6.7068	6.9544
10021_at	5.39772	5.76822	5.76207	5.72393	5.96816	5.65028	5.58856	5.77939	5.95622	5.8072	5.27957	5.19776	5.69272	5.95945	5.42054	5.43031	3.93215	3.84498	3.56347	5.84597	5.81288	5.71498	5.62781	5.8508
10022_at	3.05603	2.98596	3.41477	3.64007	3.19698	3.61823	3.21881	3.02111	3.2001	3.00628	3.56748	3.30882	3.38263	3.62764	3.33972	3.13223	2.92425	2.87079	2.99798	3.54837	3.6676	3.36837	3.26357	3.18121
10023_at	3.80688	4.13396	3.64608	4.14548	3.70501	4.86637	5.16065	3.83571	4.39523	4.17093	4.97475	4.19489	6.10764	6.07891	4.49541	4.36706	3.63609	3.58524	3.272	4.2143	4.05347	3.57858	4.52796	3.82105
10024_at	6.37272	6.78987	6.8384	6.49373	6.92138	6.0748	6.69289	6.54963	7.05105	6.88034	6.13017	6.69058	5.95274	6.34143	6.89381	6.77737	7.14601	7.35016	7.09703	6.7434	6.78406	6.77668	6.60049	7.2028
10025_at	3.99077	4.39839	4.19742	4.12028	4.41196	3.28491	3.55268	4.44344	3.56178	3.30376	3.39049	4.42613	3.81843	4.09768	3.27808	3.41711	4.12203	4.67365	4.66646	4.09861	3.77143	4.2506	3.86296	4.13657
10026_at	4.51849	4.97495	4.52638	4.96708	4.68691	5.48387	5.99625	4.70862	5.33691	5.48714	6.67877	5.32372	6.89167	7.00464	5.46071	5.27031	6.07372	6.31962	6.02762	6.33146	5.45336	5.30157	6.15075	5.54701
10027_at	3.99357	4.20894	4.44161	4.52596	4.50869	4.40849	4.79123	4.38082	4.34453	4.40945	4.85621	4.28321	4.67105	5.63578	3.96958	3.76648	6.79773	7.17366	7.15808	5.14725	5.16159	5.37872	4.7773	5.00766
10028_at	5.75154	5.68037	5.66574	6.13656	5.67619	6.5557	6.26469	6.16375	5.90515	5.9649	6.70158	6.40345	7.70786	7.78235	5.67429	5.80167	5.84766	5.81676	5.7396	6.00212	5.93842	5.99596	6.31722	5.91827
10029_at	4.41314	4.71916	4.31717	4.26131	4.47475	3.69533	3.96911	4.96017	3.82864	4.19201	4.2528	4.85383	4.69714	4.50441	3.76449	3.75886	4.61988	5.00165	4.93844	3.97726	4.27172	4.37416	4.08337	4.6207
10030_at	4.05549	3.24359	3.68916	4.28159	3.60915	4.22372	3.42782	4.756	3.42671	3.63556	4.09263	3.18711	4.16215	5.15276	3.20018	3.28855	3.39008	3.61873	3.54654	3.39189	3.67608	3.46879	3.44956	3.53052
10031_at	5.94969	5.23941	6.10944	6.26026	5.92425	5.45258	5.1324	6.52416	4.55346	4.54549	5.04304	5.85169	5.75581	5.47197	4.5482	4.76897	5.07528	5.19652	5.10174	5.18185	5.58646	6.08655	4.89668	5.50974
10032_at	5.17413	5.30805	5.37214	5.54269	5.49566	5.07162	5.50798	5.29801	5.60327	5.70333	5.00345	5.12699	4.82751	4.98844	6.41778	6.01859	6.03484	6.34937	6.25213	5.55176	5.35429	5.5534	5.50492	5.44503
10033_at	4.92423	4.59232	5.28488	5.02282	5.33836	4.44435	5.2762	4.90515	5.61633	5.38527	3.83359	5.53326	4.68255	4.66874	6.35006	6.32016	4.28453	4.29055	4.17506	5.4833	5.36061	4.73569	4.45212	5.55251
10034_at	7.82069	7.8886	8.13797	8.04951	8.19785	7.37035	8.1472	7.77743	8.41992	8.26403	6.33711	8.75901	7.20685	7.15723	8.98521	8.68558	7.59526	7.71018	7.68778	6.71357	7.65109	7.65061	7.07576	7.78885
10035_at	5.95115	6.46443	6.38775	6.20268	6.46219	5.52479	6.00674	6.15736	6.23364	6.01493	5.32422	6.17377	6.07918	5.95564	5.94722	5.57459	7.20907	7.24819	7.23966	5.97334	6.12494	6.18378	6.23371	6.27461
10036_at	3.66488	4.22631	3.79535	3.97811	3.86151	4.30646	3.66271	3.94888	4.05371	3.97191	4.7917	4.03926	5.14264	5.52209	4.16087	3.9512	3.98716	3.82724	3.69685	3.89716	3.84496	3.97539	3.96164	3.6921
10037_at	6.33369	6.07255	6.18015	6.5915	6.17214	7.21245	6.95177	6.62106	6.47698	6.28754	6.91269	6.51847	7.78415	7.84015	6.51328	6.54776	5.61873	5.5886	5.48705	6.43252	6.47308	5.74544	6.77984	6.2302
10038_i_at	6.96912	7.05134	7.5671	7.62028	7.54842	8.90662	8.1583	7.17297	7.50713	7.6692	8.25142	7.08148	9.22116	9.31152	7.18921	6.97973	8.33584	8.06787	8.30528	7.32996	8.11421	7.91214	7.84852	7.68898
10039_s_at	4.52272	4.77894	5.01744	4.8653	5.05074	5.98361	5.34526	5.17015	4.68156	4.93556	5.67883	4.72084	5.94602	6.80881	4.57292	4.75224	5.64435	5.59442	5.84582	5.22871	5.43158	5.22316	5.49461	4.89995
10040_at	4.16483	3.88663	4.34295	4.59969	3.87324	5.40476	4.62092	4.64943	3.95537	3.89393	4.71946	4.6159	5.71334	5.85834	3.9517	4.00762	5.00956	5.11564	5.21505	4.29514	4.70186	4.69434	4.29758	4.28602
10041_at	5.59063	5.36913	5.28541	5.9539	5.30629	7.00795	6.90953	5.57973	6.06543	6.30698	7.0881	5.9476	7.86166	8.16545	5.93306	5.76346	5.2497	4.96167	4.80418	6.11683	5.70609	5.21078	6.27776	5.5511
10042_at	3.64478	3.85224	3.58252	3.51862	3.86406	3.88551	4.01473	3.32593	4.07418	4.63232	3.90935	3.73008	3.25668	4.28912	3.9401	3.76878	4.09765	4.13745	3.88655	4.42895	4.12279	3.77574	4.39602	4.54489
10043_at	5.9687	5.93873	6.54838	6.32521	6.27146	6.60786	6.01317	6.33154	5.97082	6.38039	6.50122	7.31271	6.75574	6.84331	6.08288	5.7804	6.59472	6.74039	6.6429	6.42374	6.58645	7.08591	6.73506	6.62628
10044_at	6.80832	6.57995	6.82786	6.55504	6.72115	5.32389	6.46521	6.6761	7.07684	6.92969	5.02743	6.33839	4.39201	4.65777	7.37708	7.33362	5.33413	5.6085	5.58339	5.87165	6.53898	5.95636	6.01734	6.89583
10045_at	10.6529	10.8382	11.2996	10.8466	11.088	8.3984	9.50383	10.9162	9.88159	9.54491	5.91559	10.2788	5.90898	6.51067	9.13299	9.22146	9.19526	9.26318	9.32968	7.34099	8.07924	8.64239	9.53309	10.602
10046_at	3.80985	3.95664	4.42795	4.04519	4.3453	3.38242	3.64085	4.02737	4.04574	3.8994	3.5145	3.48534	2.65164	2.94905	3.43212	3.51708	4.49419	4.35173	4.65687	3.63645	3.72126	3.99497	3.82989	4.27796
10047_f_at	11.7136	12.1107	11.8355	11.8923	11.6926	12.1068	12.2966	11.6316	12.0791	12.2328	11.8311	12.4272	10.0885	9.95174	12.0674	12.133	11.3912	11.3469	11.22	12.4213	11.8586	11.6636	12.4931	12.0622
10048_at	4.98454	5.01609	5.53177	5.17494	5.49161	5.00873	5.28582	5.27706	5.1502	5.36792	4.39769	5.20138	4.57057	4.79166	5.06255	5.14887	6.05856	5.95058	6.19082	4.58798	5.15827	5.56484	5.36298	5.63238
10049_at	4.42974	4.69446	4.63748	4.57821	4.69293	4.5259	4.94454	4.58244	5.02319	5.17463	4.55269	4.45048	4.22582	4.36431	4.89002	5.07872	4.62551	4.33557	4.39471	4.25231	4.90527	4.97053	4.63973	4.89986
10050_at	7.49945	7.77222	8.22436	7.71046	8.04478	6.13532	7.42692	7.6355	7.87473	7.62233	5.42758	6.86654	4.79884	4.54933	7.21779	7.35375	7.75312	7.69586	7.80072	7.94847	8.37688	8.57469	7.92703	8.37846
10051_at	5.94142	5.46882	5.88802	5.69876	5.70096	4.46672	4.77824	6.47689	4.68979	4.65214	4.0037	5.36313	4.29706	4.77193	4.69278	4.84186	5.43898	5.57466	5.68522	3.70395	5.42028	5.9369	4.24172	5.10635
10052_at	6.60999	6.74586	7.22848	6.6979	7.31483	5.54465	6.22815	7.16813	6.5997	6.42317	4.84008	6.68749	4.7772	4.86093	6.69784	6.79696	6.90588	7.17404	7.2845	6.22861	6.65696	6.51846	5.96594	6.28475
10053_at	9.17823	8.87469	9.1506	9.06122	9.19771	7.21661	8.31722	9.82495	8.52675	8.6979	6.45257	7.70991	5.90384	5.50243	9.20279	8.8942	8.7935	8.92485	9.21708	7.64932	8.95945	8.84803	7.15199	8.45883
10054_at	9.02655	9.8564	9.22857	9.49003	9.02963	10.1456	10.4147	8.68383	9.72717	10.1963	10.9543	10.151	11.1286	10.7734	10.3142	10.3977	9.70974	9.32097	9.29196	10.4047	9.7802	9.2375	10.2577	9.73916
10055_at	5.51613	5.67192	6.17969	5.73295	6.08193	4.74571	5.00429	5.82097	5.50092	5.12292	4.1634	5.66027	4.54443	4.98744	5.43109	5.49175	5.80108	5.8987	5.77429	5.36985	5.54412	6.18121	5.09085	5.58062
10056_at	5.90194	6.67939	6.49838	6.39149	6.42097	6.97909	7.485	5.33412	7.25549	7.51722	8.05021	6.93814	6.51794	6.15678	7.42411	7.36376	6.67991	6.29919	6.17268	7.66289	7.37337	6.84852	7.32035	7.61589
10057_at	4.98997	4.65334	5.246	5.38496	5.10264	6.34474	5.95916	5.10574	5.28518	5.42251	6.13252	4.59696	6.21421	6.06168	4.93962	4.84308	4.30457	4.3113	4.44272	4.53459	5.10733	4.90813	5.39782	5.01021
10058_at	5.55871	5.62075	5.84673	5.65941	5.87348	5.12691	5.16628	6.09759	5.2788	5.24692	4.54171	5.5605	4.43912	4.295	5.27199	5.12458	6.72592	6.57032	6.78084	4.78062	5.46111	5.90531	5.40472	5.77189
10059_at	8.20773	8.51378	9.05978	8.44193	8.88499	7.79197	8.29317	8.5523	8.86357	8.72443	6.603	7.19813	4.17918	4.48691	6.88536	6.87751	8.92411	9.08934	9.21623	8.17477	8.63299	8.75094	7.58446	8.75006
10060_at	8.17444	7.91699	8.85247	8.28993	8.69528	6.66612	7.03692	8.57793	7.52266	7.35526	5.30914	4.87553	4.75279	4.91993	5.30255	5.31061	7.98285	7.75828	8.16826	7.23973	8.85449	9.68863	6.85855	8.49642
10061_at	10.0926	10.262	10.283	10.1302	10.2437	8.86613	9.29514	10.6157	9.68136	9.29115	7.7727	9.19983	7.57583	7.80412	8.9601	9.10398	11.0075	11.0026	11.1932	9.05336	10.2478	10.7715	9.74609	10.3345
10062_at	5.18003	5.59047	5.96592	5.51966	5.82487	4.58746	5.14237	5.46029	5.58251	5.11567	3.9664	5.1853	4.05131	4.23883	5.23304	5.61808	8.69925	8.46402	8.69614	5.33459	6.20794	6.61263	5.56067	6.41327
10063_i_at	8.29016	8.12823	8.9135	8.61815	8.69622	8.27763	9.14764	7.77944	9.57705	9.2286	7.87504	8.58036	6.8583	6.20058	9.58127	9.68625	8.38353	7.98498	8.15217	7.65209	8.34089	8.12391	8.38612	8.77151
10064_s_at	6.47527	6.55005	6.9649	6.31145	6.81503	5.95802	6.73298	6.06847	7.20668	6.99003	4.8314	6.48415	4.56525	4.37798	6.76277	6.81948	6.82392	6.79103	6.68833	5.78206	6.39559	6.53455	6.34141	6.69702
10065_at	3.28204	3.03514	4.02726	3.28775	3.82155	2.32007	2.70833	4.42762	2.91158	2.64204	2.1127	2.72525	3.21968	2.97395	2.57323	2.44699	4.12442	4.33333	4.51186	2.90257	3.2937	3.54548	2.52333	3.63076
10066_s_at	8.18997	8.39114	8.44886	8.32211	8.59167	8.36392	8.84888	8.10678	8.86462	8.97181	8.47681	7.64391	5.15024	5.72409	9.23273	9.10477	6.99638	6.97241	7.26538	8.27003	8.6433	7.7324	8.10595	8.3701
10067_at	4.13446	4.07032	4.11011	4.18771	4.17091	4.20413	4.81685	3.89587	4.83113	4.59084	4.89511	4.63392	4.81531	5.29728	4.85507	4.78097	3.87052	3.709	4.01597	3.83627	4.25114	4.17555	4.16008	4.11588
10068_i_at	11.1573	10.5979	11.6257	11.4955	11.5639	8.87436	9.28437	11.5822	9.34998	9.3074	8.46371	10.6853	8.13051	8.13056	9.44615	9.59007	10.6513	10.5647	10.8465	10.1744	10.2711	10.6549	9.44656	10.5856
10069_f_at	10.3616	10.1082	10.7337	10.5977	10.8245	8.72254	9.19341	10.8416	9.43359	9.42318	8.43169	10.0813	6.1329	6.57206	9.71811	9.49962	9.89687	10.2352	10.339	9.72876	9.6707	9.91433	9.18551	9.89734
10070_at	5.14697	5.12355	5.81948	5.59844	5.87108	4.81704	5.7141	5.68752	5.95837	5.99631	4.25339	5.15726	4.49142	4.08764	5.0806	5.00865	5.38582	5.52787	5.87554	5.02489	5.78594	5.73448	4.64553	5.69924
10071_at	4.39141	4.57478	4.08675	4.169	4.22113	4.56487	4.81683	4.28426	4.97574	5.16512	4.70721	4.69583	4.98586	4.79029	5.33775	4.70594	4.61344	4.80007	4.51956	4.79782	4.35679	4.45829	4.88642	5.13495
10072_at	3.32643	3.16411	3.20864	3.36322	3.06882	3.62592	3.82815	3.46062	3.77053	3.59502	3.9142	4.78232	4.11183	4.79082	3.41318	3.55531	6.32646	6.98818	6.96267	3.26655	4.42077	4.63909	3.392	4.08747
10073_at	4.98694	5.10615	5.5273	5.02525	5.26382	4.11911	4.41148	5.49275	4.38129	4.32108	3.88718	4.56159	3.96836	3.6756	4.65144	4.49609	4.53896	4.7751	4.89241	4.67094	4.66805	4.62807	4.22603	4.78428
10074_at	2.96063	3.06656	2.55803	2.86101	2.74162	3.4094	3.42841	2.58328	3.36806	3.40879	4.1381	3.04606	4.54442	4.5291	3.41644	3.26398	2.5045	2.34632	2.53339	3.30619	2.78409	2.32063	3.04266	2.82311
10075_at	5.92898	5.86451	6.40392	6.11351	6.62765	3.46518	4.17672	6.9467	4.21529	4.0881	3.87473	4.87492	4.43802	4.5756	4.45561	4.31652	7.98379	8.3203	8.44214	6.0344	7.09242	7.46812	5.43431	6.90164
10076_at	5.10908	5.78305	5.51487	5.72448	5.61706	5.73926	5.81365	5.17912	6.03182	6.02669	6.08067	4.30106	5.13507	4.95843	4.9366	4.83354	4.47893	4.58641	4.73264	5.88747	5.74984	5.60774	5.22654	5.8759
10077_at	4.26595	4.42269	4.28193	4.01998	4.22517	4.30905	4.52801	3.95017	4.93544	4.55047	4.4383	4.25488	4.67794	4.05366	4.64243	4.6735	3.46455	3.54977	3.52911	3.87962	4.16154	4.05125	4.16646	4.18052
10078_at	5.29171	5.55009	5.51897	5.5672	5.71177	6.29422	5.72828	5.43233	5.85807	5.67714	6.03733	5.43088	6.73979	6.49656	5.40651	5.2449	6.41491	6.49169	6.56393	6.58483	6.18718	6.0226	6.33875	5.89343
10079_at	3.19151	2.97307	3.33394	3.54292	3.22244	4.03819	4.29511	3.13081	3.96295	3.69021	3.73684	2.95046	5.09204	5.48189	3.48437	3.70638	2.79584	2.82157	2.9964	3.49888	3.40739	3.16807	3.47009	3.08477
10080_at	2.95892	3.12999	3.33569	3.29226	3.25447	3.46889	3.22545	3.4535	3.06568	2.89657	3.38534	3.07072	3.67238	4.19302	2.86791	3.2278	3.53464	3.59831	3.78759	3.04098	3.39613	3.54572	3.02934	3.18318
10081_at	2.94756	3.00593	3.18055	3.38358	3.10351	4.39561	3.79877	3.3335	3.78985	3.50323	3.91468	3.00705	5.19314	5.37567	3.47937	3.82271	3.10258	2.87938	3.00696	3.02949	3.44761	2.95831	3.18956	3.18941
10082_at	4.54575	4.45304	4.52989	4.88779	4.49235	5.38048	5.25375	4.56426	4.84623	4.77927	5.42459	4.55532	6.14014	6.59974	4.71318	5.21099	3.85122	4.00675	4.02431	4.64493	4.50596	4.33795	4.72663	4.2022
10083_g_at	3.71479	3.57234	3.92971	4.23197	3.6073	3.86295	3.68575	4.52092	3.50637	3.43439	3.60221	3.56153	4.44077	4.63191	3.80854	4.32331	3.27184	3.37219	3.47489	3.65617	3.98252	3.81509	3.49326	3.5197
10084_at	6.28177	5.95969	5.97691	6.58355	5.90256	7.34336	7.43927	6.26833	6.7963	6.69453	7.42231	6.32893	8.42528	8.66149	6.57448	6.42754	5.75428	5.66217	5.54104	6.36295	6.25464	5.87336	6.90226	6.11309
10085_at	5.62938	6.10911	5.75751	5.97818	5.88658	6.21433	5.47889	6.19778	5.5111	5.52718	5.54425	7.14688	6.00593	6.5952	9.43466	9.31661	7.24471	7.28646	7.35449	6.64834	6.68513	6.46525	5.49408	5.60292
10086_at	4.58919	5.45857	4.85653	4.71962	4.97011	4.84688	5.49198	4.72854	5.51637	5.2948	5.68781	5.16582	5.12792	4.50094	5.67023	5.83701	4.46745	4.44288	4.75073	5.12869	5.11291	4.78356	5.00461	5.19447
10087_at	3.83837	4.2871	4.39922	4.06762	4.19398	3.47349	3.47374	4.5279	4.05142	3.59026	3.15168	3.27155	3.4465	3.51654	3.13971	3.17986	3.76561	4.04365	3.87243	3.65024	4.3699	4.26986	3.62011	4.24067
10088_at	4.96969	5.50556	5.29285	5.09088	5.28478	4.64018	4.808	5.11215	5.67493	5.17803	4.76447	4.53406	4.3194	4.44059	5.73861	5.74087	5.79992	5.78955	5.84611	4.92824	5.39536	5.56683	5.4269	5.46391
10089_at	5.90978	6.52046	6.41765	6.12989	6.49989	5.32607	6.18302	6.21294	6.45446	6.32372	5.72532	5.87797	5.30505	5.21691	7.15143	6.90524	6.87264	7.24244	7.10593	6.29162	6.55126	6.66691	6.4275	6.77147
10090_at	5.06932	5.53264	5.17386	4.90647	5.23968	5.27072	4.98613	5.21804	5.32248	5.16592	5.24251	5.40319	5.85456	5.78319	5.7664	5.64251	5.15991	5.07981	5.32541	5.61845	5.32873	5.26547	5.50904	5.20806
10091_at	7.35746	7.03056	7.77189	7.55186	7.74925	6.64874	7.19436	7.85197	7.76616	7.38686	5.79436	7.06807	5.84927	6.10773	7.97133	7.98143	8.05182	8.32701	8.34124	7.26562	7.56879	7.5467	6.34396	7.34124
10092_at	6.04256	6.75044	6.35788	6.04595	6.39324	5.38026	5.39143	6.63918	5.138	5.21556	5.29806	7.33878	5.91871	5.97046	5.62337	5.69412	5.97514	6.1526	6.10472	5.87897	5.66276	6.30793	5.60925	5.67262
10093_at	5.29103	5.34236	5.16779	5.54048	5.37429	4.93076	5.02669	6.00081	4.90507	5.01712	5.59562	4.85378	4.88457	5.22643	5.19627	5.02194	4.66158	4.82299	4.83019	5.10842	5.36897	5.01252	5.05896	4.77993
10094_at	5.08271	5.27006	5.20464	5.20471	5.44636	5.13806	5.39674	5.47028	5.4187	5.2087	5.60569	5.12687	5.60474	5.89931	5.18156	5.22152	5.36539	5.30171	5.19601	5.55442	5.48767	5.33438	5.31152	5.42358
10095_at	4.27225	4.67592	4.49403	4.54582	4.59624	4.88615	4.99298	4.46706	4.84656	5.05242	5.16765	5.182	5.23295	5.91389	4.9037	4.7843	7.00993	7.18558	7.1125	4.96186	5.05992	5.19698	5.03611	5.86547
10096_at	8.65876	9.04806	9.09088	8.97993	9.16679	7.95957	8.49099	9.18663	8.67854	8.4166	7.4602	9.24881	8.55598	8.6205	8.76952	8.4282	10.2826	10.3444	10.3576	9.09896	9.12266	9.57031	8.7338	9.17769
10097_at	11.7766	11.9725	11.9927	12.087	11.899	11.2381	11.9359	12.1201	11.9503	11.9739	8.69632	12.2079	8.09582	8.14369	12.1282	11.9511	11.0669	11.2652	11.2279	11.4232	11.9335	11.8393	10.925	11.8428
10098_at	5.88634	6.15992	6.44697	6.07321	6.33697	5.36036	6.03568	6.01704	6.44392	6.33237	4.67948	6.32522	4.34487	4.88113	6.46841	6.05663	7.33762	7.39126	7.38845	6.47983	6.90017	6.60263	6.37206	6.95564
10099_at	7.25442	6.73411	7.82134	7.42073	7.79739	5.25464	5.4238	8.03635	5.25778	5.434	5.4892	5.51494	5.3942	5.59369	4.96615	4.96189	8.12697	8.61391	8.62808	7.13289	7.82023	8.43923	6.55311	7.86865
10100_at	7.51943	8.02836	7.84862	7.60169	7.79246	7.55756	7.83518	7.42821	7.97676	8.09261	7.69344	6.68263	6.41496	6.69618	7.08132	7.08568	8.53146	8.79722	8.54627	8.69522	8.31751	8.6375	8.64626	8.53753
10101_at	6.24213	6.3861	6.54849	6.36187	6.60137	5.21493	5.71627	6.8186	5.69781	5.33682	4.59743	5.79085	5.28438	5.36312	5.27648	4.96798	6.77482	6.9039	7.07358	5.81721	6.54092	6.8993	5.89419	6.35985
10102_at	5.20315	5.7881	5.40085	5.31212	5.44682	5.01277	5.18665	5.47279	5.47289	5.03327	4.64657	5.59279	5.39788	4.96664	6.16447	6.02996	4.92494	5.15241	5.24107	5.26587	5.08558	4.95384	4.9171	5.31682
10103_at	4.31474	3.9588	4.40923	4.7222	4.46703	4.43958	4.57415	4.95895	4.41852	4.42908	4.86239	4.30489	5.44892	5.41999	4.10477	4.09279	4.07397	4.08976	4.07797	4.48567	4.65706	4.84171	4.7695	4.43483
10104_at	5.11744	5.48411	5.51627	5.43165	5.70889	3.83675	4.05618	5.83568	4.23726	4.12466	3.70158	4.73611	4.07639	4.00617	4.28076	4.43372	6.06502	6.53343	6.36476	4.50098	4.96006	5.65496	4.70579	5.13612
10105_at	3.8583	4.19864	4.25228	4.352	4.58542	4.41305	4.11149	4.2805	4.41292	4.24552	4.4616	4.50098	4.70358	4.70853	5.01138	4.99491	4.25204	4.41174	4.48644	3.6937	4.30614	3.98391	3.98058	4.2206
10106_at	8.39471	8.11231	8.37119	8.3998	8.3755	7.21064	8.08585	8.64593	8.55067	8.47388	6.08737	6.68506	5.25457	4.85594	9.26856	9.27626	8.99347	9.37	9.29919	8.01925	8.56254	8.2665	8.32062	8.76994
10107_at	5.36583	5.53838	5.56091	5.49769	5.69248	5.64849	5.82632	5.2616	6.14143	6.03861	5.78638	6.35266	5.70757	5.77927	7.01543	6.93912	5.92923	5.77617	5.72606	5.43377	5.84032	5.25238	5.72113	5.98025
10108_at	9.59894	10.0792	9.93018	9.80752	10.1051	9.41669	9.81035	9.87323	9.83679	9.85626	9.07325	9.26686	7.67931	7.59315	9.34942	9.15285	11.8118	12.0627	11.8798	10.1796	10.2996	10.4458	10.0299	10.5105
10109_at	3.42538	3.23337	3.43441	3.76529	3.60015	4.04844	4.12142	3.8477	3.54655	3.61997	4.36739	3.48813	4.88679	5.10057	3.87776	3.20758	3.66237	3.85827	3.71182	3.72906	3.56473	3.28659	3.85792	3.13182
