ID_REF	GSM677582	GSM677583	GSM677584	GSM677585	GSM677586	GSM677587	GSM677588	GSM677589	GSM677590
171720_x_at	330.752	658.399	415.109	535.793	488.235	608.787	398.591	379.674	494.569
171721_x_at	738.214	1303.19	953.745	1314.64	1153	1301.75	962.848	1022.65	1254.2
171722_x_at	1391.69	2744.06	1767.65	2130.13	2072.2	2328.57	1640.27	1944.61	2015.34
171723_x_at	12105.7	18384	14836.4	17083.3	16589.3	17093.2	16096.3	16077.3	18578.7
171724_x_at	1629.99	3407.55	2226.51	2769.93	2580.33	3826.47	2766.28	2611.52	2945.73
171725_x_at	8955.16	12020.7	6296.81	11499.2	8712.87	7020.79	10244	10263.2	7417.62
171726_x_at	69.713	173.924	90.7298	123.67	142.782	156.173	81.6618	119.234	122.747
171727_x_at	4.87347	1.00934	6.63062	19.8997	1.37299	8.77951	15.3802	12.3444	14.5396
171728_x_at	63.857	111.605	30.2096	105.629	104.693	67.9162	73.5225	49.1465	41.173
171729_x_at	728.802	1597.91	932.147	1053.22	1112.59	1323.85	881.721	872.279	1136.35
171730_x_at	null	null	null	null	null	null	null	null	null
171731_x_at	886.071	2175.14	1168.35	1670	1660.53	1871.02	1231.1	1610.65	1858.27
171732_x_at	958.916	1858.5	1282.58	1542.97	1517.11	1644.81	1352.33	1429	1163.68
171733_x_at	8.31467	18.8309	30.2577	25.4579	20.0141	31.497	29.5045	25.1771	34.2991
171734_x_at	4085.87	7716.25	4868.29	6507.36	6337.12	6727.97	5596.96	6395.08	6396.08
171735_x_at	1373.83	2388.57	797.663	2270.39	1471.65	961.509	2253.05	2267.48	1142.22
171736_x_at	66.5871	181.109	135.935	136.624	150.581	182.677	156.461	197.713	206.148
171737_x_at	770.789	1276.91	662.2	1200.2	964.465	1064.22	567.743	674.879	722.271
171738_x_at	245.761	674.981	270.82	599.177	477.014	424.522	472.402	696.686	408.74
171739_x_at	30.4618	136.937	9.04438	13.2159	2.92056	51.9666	58.5326	67.4033	68.2439
171740_x_at	217.847	437.396	197.442	242.252	263.459	232.815	181.594	212.755	190.873
171741_x_at	9493.88	14691.2	11450.1	12680.7	12986.3	13603.6	10965.9	11680.7	12408.8
171742_x_at	101.58	162.738	130.34	100.264	122.033	158.923	123.98	159.774	302.91
171743_x_at	1138.31	2133.28	1352.22	1568.08	1568.64	1720.45	1240.51	1443.17	1535.2
171744_x_at	103.938	284.532	120.514	196.459	195.528	262.308	161.082	133.707	228.541
171745_x_at	8.46547	38.061	29.2356	40.6731	30.6448	47.82	20.1796	31.5822	44.6443
171746_x_at	415.119	897.121	417.328	585.798	568.131	699.11	569.687	754.571	616.256
171747_x_at	null	null	null	null	null	null	null	null	4.56257
171748_x_at	4340.02	7906.4	5087.42	6715.87	5436.87	6781.21	5130.6	5618.53	6548.67
171749_x_at	26.7164	65.8496	43.7712	56.3745	10.633	54.956	50.1407	37.7463	62.7762
171750_x_at	47.8018	116.348	40.9126	73.2358	77.5966	69.6694	51.0862	82.5151	76.2238
171751_x_at	379.266	802.281	698.516	857.071	817.893	901.898	667.775	759.79	630.399
171752_x_at	87.9947	241.066	101.219	171.137	160.981	148.094	116.212	151.879	154.844
171753_x_at	182.918	411.616	183.78	289.218	212.451	251.788	204.881	257.081	285.929
171754_x_at	58.0911	144.958	44.3349	85.7587	58.5541	59.4684	76.548	94.764	55.8322
171755_x_at	362.529	979.718	500.095	694.169	650.042	795.878	469.819	638.272	771.794
171756_x_at	6299.88	9307.54	4037.85	9073.48	6704.61	4502.3	9552.9	9310.22	5717.83
171757_x_at	397.519	991.366	515.895	721.929	693.954	831.852	538.051	673.68	783.128
171758_x_at	74.9809	151.57	7.61603	200.326	104.108	52.8102	132.021	107.731	83.0183
171759_x_at	677.132	1781.26	1005.9	1281.18	1269.05	1473.2	948.123	1286.77	1576.87
171760_x_at	760	1409.22	989.28	1110.87	1099.07	1328.94	909.82	1056.47	1169.01
171761_x_at	1504.13	3489.07	1848.39	2305.11	2140.58	2493.48	1772.01	2050.88	2682.3
171762_x_at	204.302	501.911	273.024	384.273	366.396	463.742	261.018	324.214	352.313
171763_x_at	null	null	null	null	null	null	3.72255	3.10993	null
171764_x_at	214.013	426.282	206.656	263.629	247.923	254.507	212.906	211.848	183.035
171765_x_at	220.646	404.943	306.647	372.261	309.962	419.329	269.725	255.99	343.32
171766_x_at	129.143	218.305	187.75	261.546	286.425	236.012	419.898	419.805	429.404
171767_x_at	15.7874	null	null	null	8.44933	549.685	0.76394	8.36789	null
171768_x_at	5321.14	8690.84	3734.4	7852.75	6050.66	4672.85	7397.3	7982.23	5158.01
171769_x_at	246.119	432.667	196.716	409.698	313.173	194.444	213.654	206.591	94.4656
171770_x_at	7468.21	9808.25	4959.09	9891.77	7262.09	5149.85	9635.59	10275.9	6397.36
171771_x_at	319.191	1054.68	515.877	738.775	732.305	818.031	523.213	701.545	887.941
171772_x_at	233.158	502.466	268.942	443.044	409.263	370.324	348.541	550.021	411.089
171773_x_at	521.514	1074.17	608.276	1023.34	913.859	1031.67	726.432	790.393	815.823
171774_x_at	8.8705	34.6849	5.34552	10.3074	null	null	0.71874	null	null
171775_x_at	44.9445	68.8849	23.4001	56.6945	44.0966	36.4887	52.0111	37.038	70.0667
171776_x_at	8174.32	12565.5	9727.69	8491.48	8516.9	11304	9598.26	10502.1	11125.2
171777_x_at	386.058	1191.6	545.94	706.287	710.911	1179.54	561.08	668.716	986.293
171778_x_at	56.0196	145.86	84.2442	116.139	128.442	149.401	112.265	130.159	117.865
171779_x_at	36.8837	91.8944	49.8881	79.1052	68.5845	71.0658	57.0104	61.6426	55.1489
171780_x_at	408.603	986.536	500.208	660	542.994	678.217	489.52	779.937	604.453
171781_x_at	747.093	2238	1064.68	1614.26	1553.2	1828.02	1108.72	1474.63	1791.34
171782_x_at	32.636	112.084	45.6952	92.2489	57.4336	58.2174	104.006	94.824	112.806
171783_x_at	30.1917	121.701	28.0501	73.7239	67.0938	89.585	56.2032	57.8954	66.7101
171784_x_at	1828.5	3416.3	2478.85	2618.61	3098.74	2907.56	2436.95	2625	2988.42
171785_x_at	673.432	1458.84	812.333	1318.39	1046.66	1139.19	777.452	943.205	1019.83
171786_x_at	8170.88	12421.7	8965.42	11004	11077.1	11027.7	8969.8	9864.98	10641
171787_x_at	139.489	295.53	189.285	239.97	218.482	247.421	209.139	244.381	259.553
171788_x_at	26.1061	22.1111	27.3484	42.5023	34.4814	36.9721	19.267	0.79234	6.61419
171789_x_at	12608.4	18026.5	13630.7	16458.2	15615.6	15016.2	14489	14739.2	15832.7
171790_x_at	8.18891	18.5364	11.7846	19.6082	11.2682	21.4383	16.751	22.1901	24.2413
171791_at	148.552	330.118	139.565	228.043	218.108	229.807	156.016	166.931	182.552
171792_x_at	90.9929	202.595	90.8441	155.232	122.848	122.493	90.7895	161.916	124.966
171793_x_at	30.1779	58.8863	44.2583	48.1836	55.7362	69.212	38.2684	57.1069	36.8693
171794_x_at	3.94373	21.8594	22.9678	22.1613	3.74934	null	7.80076	3.28714	23.3337
171795_x_at	16.8158	3.97031	21.2786	50.7474	54.04	17.8137	29.4097	39.7662	34.2241
171796_x_at	24.7122	49.456	26.4237	49.6389	54.4765	43.1059	37.2886	29.1992	23.4848
171797_x_at	10671.3	16303.5	11785.2	14422.3	14065.3	13409.2	12382.2	13260.9	13979.5
171798_x_at	13988	20351.5	16120.9	17995.4	17484.9	17486.4	15563	16564.6	17272.5
171799_x_at	2572.12	4734.41	2984.98	2933.44	2977.79	3653.39	2457.18	2886.66	3115.88
171800_x_at	12387	18292.6	13731.2	16188	15706	15903.9	13918.3	15015.4	15941.1
171801_s_at	8.23513	3.27304	null	13.5447	13.5741	0.40136	null	6.42264	null
171802_s_at	246.234	803.733	321.146	586.008	560.483	796.333	351.218	483.365	585.026
171803_x_at	199.05	449.733	252.947	344.816	352.058	405.587	239.174	265.634	334.893
171804_x_at	1101.93	2439.52	1401.95	1814.95	1792.97	1849.38	1536.94	1781.78	2037.71
171805_x_at	346.8	626.473	382.629	629.366	575.017	631.654	369.576	465.82	460.56
171806_x_at	1171.72	2343.47	1779.93	1927.59	1819.83	2112.71	1430.85	1688.4	1686.35
171807_x_at	78.1017	48.6972	45.8601	109.529	96.3129	94.1836	34.31	60.7213	72.6743
171808_x_at	12.7532	124.677	31.1753	55.8184	51.2072	56.1287	51.5332	26.1914	39.6465
171809_s_at	2322.47	3905.63	2834.91	3314.37	3353.86	4203.51	2633.55	2906.97	3183.46
171810_x_at	0.87174	13.0081	8.00433	30.9096	13.6633	7.42891	6.37909	9.39556	5.83439
171811_s_at	351.226	563.865	189.068	440.378	336.966	236.931	388.067	364.725	239.855
171812_x_at	30.8926	60.849	20.2941	14.3466	32.0952	36.7741	30.3846	38.988	53.4092
171813_x_at	674.662	1564.67	872.845	1236.7	1119.03	1408.62	912.695	1169.03	875.817
171814_x_at	1066.52	2313.02	1446.32	1693.88	1537.69	2012.29	1482.29	1868.43	2036
171815_x_at	26.1026	62.8448	27.8937	39.1537	58.0317	41.4609	24.4126	56.2021	48.2137
171816_x_at	205.016	542.143	288.509	346.069	364.457	429.488	278.801	363.86	388.456
171817_x_at	1909.71	3860.33	2447.54	3102.19	3130.06	3316.64	2921.91	3280.27	3446.02
171818_x_at	48.3989	62.5468	47.0436	28.1191	31.4517	90.8739	51.885	58.7726	62.0252
171819_x_at	100.669	237.439	125.128	165.419	97.9654	216.682	128.46	176.012	110.409
171820_x_at	297.319	377.286	301.759	336.031	396.438	367.146	483.344	402.708	414.082
171821_x_at	63.9565	160.05	96.1378	129.158	122.087	141.93	122.888	143.321	142.24
171822_x_at	4530.63	8438.81	5888.84	6445.74	6263.4	7292.42	6355.9	7090.04	7768.11
171823_x_at	299.194	618.081	391.518	534.629	524.598	584.73	302.167	424.345	517.025
171824_x_at	867.864	1832.78	969.045	1014.22	1159.07	1188.24	559.285	691.479	743.74
171825_at	8.34865	null	12.5145	null	14.9483	6.43845	11.1152	4.65973	6.63651
171826_x_at	2550.82	4498.42	2960.57	3719.89	3732.45	3637.24	3179.45	3319.13	3649.03
171827_x_at	310.578	727.908	279.835	545.094	457.395	427.403	317.277	494.345	312.739
171828_x_at	1014.71	2331.29	1232.26	1516.37	1583.13	1899.18	1371.2	1712.77	2013.31
171829_x_at	460.552	1029.29	590.949	819.422	732.323	860.691	850.627	919.938	912.102
171830_x_at	546.66	1191.65	668.136	943.535	745.948	919.044	617.81	794.618	897.11
171831_x_at	612.07	1306.65	858.426	1017.2	1031.75	894.926	797.003	989.845	1092.13
171832_s_at	764.009	2002.46	1274.47	1296.84	1497.81	1523.05	1202.14	1375.21	1508.59
171833_x_at	178.577	729.073	386.193	465.324	466.443	565.965	436.021	554.952	731.298
171834_x_at	5.7067	28.7098	36.0588	17.0756	16.9175	28.7121	23.0557	29.8857	21.5268
171835_x_at	486.877	1331.42	643.43	877.055	867.572	1023.35	729.109	925.446	1093.42
171836_x_at	1965.33	4260.72	2399.8	3279.64	3196.39	3240.59	2887.39	3488.6	3710.4
171837_x_at	1291.93	2710.3	1603.08	2085.86	2013.13	2132.08	1687.69	2027.11	2208.8
171838_x_at	261.961	657.94	328.822	539.116	518.615	613.419	403.776	463.723	564.968
171839_x_at	39.4642	53.0927	33.8934	67.5814	38.082	47.7212	53.2826	72.4916	37.031
171840_x_at	14.7577	65.1502	11.1822	66.873	81.1443	53.9037	59.9427	41.5088	64.105
171841_x_at	110.743	228.49	108.037	194.328	154.231	239.793	124.435	157.003	169.72
171842_x_at	1071.73	2111.32	1398.56	1744.61	1684.71	2077.4	1265.16	1451.09	1680.32
171843_x_at	66.3562	203.196	79.0898	159.608	152.738	157.268	94.3911	132.386	152.737
171844_x_at	305.722	584.335	352.131	472.689	468.542	529.625	345.885	417.047	495.468
171845_x_at	7.4703	24.6413	30.8297	26.3496	20.6738	38.8312	22.7687	2.74829	34.7282
171846_x_at	244.026	637.224	343.952	418.127	460.536	652.099	354.249	412.553	449.975
171847_s_at	29.7173	37.2562	32.9695	36.4858	23.2452	21.1101	29.1346	30.6819	34.949
171848_x_at	373.92	837.26	625.944	605.297	624.885	814.117	910.441	689.849	789.3
171849_x_at	41.2053	111.127	47.6773	112.314	85.7176	54.7394	51.2352	65.7972	19.2443
171850_x_at	1171.52	2166.89	1450.82	1600.2	1862.75	2257.47	1634.91	1536.6	1820.91
171851_x_at	555.114	1132.61	704.342	899.308	844.1	1024.81	692.635	793.335	848.087
171852_x_at	0.46807	6.35567	null	0.24819	null	null	5.88875	4.98471	null
171853_x_at	1041.47	2146.84	1343.67	2263.15	2154.52	2064.84	2543.88	2625.97	2779.95
171854_x_at	49.0177	109.403	81.1238	96.8269	91.2864	128.36	81.6164	89.6042	71.5378
171855_x_at	121.262	385.798	171.75	283.432	239.203	311.213	190.176	254.673	339.285
171856_x_at	3091.62	5952.03	3195.28	5120.19	4581.43	3992.19	4105.02	4851.06	3948.05
171857_x_at	12.3534	12.0632	18.9591	24.8928	18.9996	27.0172	8.42252	7.6163	28.6661
171858_x_at	93.7076	264.46	145.106	175.29	183.66	233.345	123.998	160.99	221.409
171859_x_at	2813.21	5329.14	3399.61	4218.84	4074.74	5054.11	3621.61	4151.91	4453.88
171860_x_at	119.198	298.581	147.695	241.854	255.714	276.205	160.479	207.793	271.289
171861_x_at	130.682	288.142	182.912	208.131	200.868	263.098	185.05	224.973	225.059
171862_s_at	118.97	386.58	145.864	381.745	341.589	419.289	268.18	224.927	302.772
171863_x_at	73.5007	267.578	94.6329	196.488	204.54	216.996	133.025	242.872	265.49
171864_x_at	76.4815	205.544	105.378	151.708	224.626	217.835	138.352	189.103	141
171865_x_at	97.6644	313.042	101.479	249.089	229.823	270.775	101.3	179.493	171.648
171866_x_at	344.499	480.302	425.912	612.015	535.345	609.49	278.116	354.769	413
171867_x_at	6437.59	9023.67	3204.88	7633.41	6074.67	3004.64	7725.98	7105.6	4066.29
171868_x_at	26.1396	51.9757	17.5081	45.974	36.4825	40.9897	32.8793	35.2686	31.893
171869_at	14.4365	118.761	33.2209	94.5403	89.3147	95.8501	39.2465	42.033	69.4658
171870_x_at	270.12	632.265	332.908	451.879	380.257	547.985	312.979	405.806	483.037
171871_x_at	269.198	580.258	336.256	424.939	426.667	585.075	301.87	364.434	414.138
171872_s_at	772.196	1237.03	1025.15	997.361	957.979	1183.71	765.685	724.217	875.191
171873_x_at	160.212	197.065	78.579	262.702	237.08	134.695	180.041	241.251	275.512
171874_x_at	596.157	1168.07	723.992	1039.94	1027.88	945.572	930.956	869.319	911.514
171875_x_at	631.196	1770.17	1064.71	1250.52	1286.45	1545.95	1046.77	1199.33	1406.2
171876_at	343.49	687.94	431.051	453.625	452.595	725.068	410.472	507.308	788.519
171877_x_at	17.3105	35.1702	null	17.5908	46.4364	37.8661	24.3832	24.2969	17.1787
171878_s_at	1371.61	3306.81	1519.89	2608.34	2618.84	2432.93	1906.2	2628.36	2832.06
171879_x_at	644.169	1284	863.8	1067.55	1072.21	1127.94	706.491	913.139	1031.73
171880_x_at	758.134	975.981	307.807	912.424	699.193	340.104	789.095	743.161	360.653
171881_x_at	242.433	505.332	319.008	415.994	377.029	400.689	330.585	362.811	466.252
171882_x_at	2329.55	4607.18	2961.02	3729.83	3519.99	3779.82	3040.95	3221.33	3706.31
171883_x_at	173.483	356.29	249.587	273.198	275.391	308.628	187.09	226.928	264.2
171884_x_at	1744.4	4070.66	2080.93	3748.53	3651.71	3573.26	2166.22	2428.19	2895.48
171885_x_at	226.292	722.058	238.079	437.941	447.222	571.399	386.569	482.329	635.428
171886_x_at	94.9088	416.461	124.454	284.167	280.949	172.888	140.411	201.808	276.764
171887_x_at	148.478	343.85	188.644	305.08	308.767	339.841	227.727	271.897	294.9
171888_x_at	163.956	357.114	222.045	310.194	201.256	283.988	139.545	187.3	210.522
171889_x_at	484.903	1101.27	627.324	897.429	847.932	1177.88	602.288	739.715	540.719
171890_x_at	32.6868	88.6223	56.5513	46.3889	49.7211	76.0647	39.8027	38.7828	35.9528
171891_at	1080.8	2718.42	1369.39	1988.36	1999.3	1834.64	1777.79	2207.45	2594.5
171892_x_at	96.4953	221.976	129.298	126.101	103.948	131.695	131.6	135.276	177.923
171893_x_at	727.445	1769.31	930.125	1328.8	1194.23	1255.47	940.933	1188.59	1490.38
171894_x_at	2.36332	35.6063	18.3293	24.7824	38.1644	34.0121	2.16973	23.2301	14.2371
171895_s_at	1178.3	2208.04	1370.44	1805.55	1755.1	1922.25	1504.86	1635.3	1653.39
171896_x_at	638.685	905.638	140.167	430.071	522.516	279.208	468.053	684.594	170.663
171897_x_at	99.8754	197.606	147.978	177.609	158.233	206.841	183.195	200.959	229.847
171898_x_at	15.2704	45.4654	20.0403	44.7729	34.7538	46.5297	23.857	29.2032	58.9132
171899_x_at	46.3442	216.262	74.9549	160.972	117.365	164.028	115.491	165.102	216.864
171900_s_at	908.425	2165.27	1114.67	1404.14	1562.25	1813.76	979.521	1284.09	1519.76
171901_x_at	301.841	585.611	403.762	431.568	493.234	575.582	553.41	505.828	582.904
171902_x_at	10.972	29.4219	12.3899	20.4955	22.6937	30.1457	17.352	15.7858	22.4614
171903_x_at	147.027	350.306	183.947	259.598	443.56	257.411	129.296	204.707	252.127
171904_x_at	17.4632	51.965	36.5136	63.7886	80.2099	696.576	86.2269	115.507	57.1444
171905_x_at	61.2147	134.928	48.439	94.3716	76.482	44.1743	76.347	93.0909	49.0696
171906_x_at	446.504	1094.43	571.789	716.988	699.401	891.888	618.469	763.9	1315.44
171907_x_at	177.224	430.041	216.157	327.286	332.134	353.089	251.771	293.371	333.661
171908_x_at	1769.11	3446.75	1840.88	2736.35	2161.99	2346.61	1833.56	2089.95	2094.44
171909_s_at	465.338	1194.88	575.117	811.871	735.726	908.698	590.508	765.135	937.271
171910_x_at	293.613	731.763	243.674	662.192	543.658	408.665	257.594	430.456	288.381
171911_x_at	776.863	1660.79	686.304	1193.11	1270	1059.8	797.306	991.294	906.983
171912_x_at	151.399	425.57	240.006	212.936	256.161	332.224	59.4807	79.0957	114.121
171913_x_at	null	null	null	null	null	null	null	null	null
171914_x_at	null	null	null	null	null	null	null	null	null
171915_at	3068	5575.15	3507.18	4684.73	4543.1	4620.88	3056	4768.16	5072.84
171916_s_at	339.875	483.977	291.415	455.699	504.168	525.681	241.785	345.749	265.663
171917_x_at	2787.24	4998.63	3254.57	4069.48	3960.31	4277.71	3589.73	3920.59	4089.87
171918_x_at	495.295	1322.22	780.466	964.968	754.241	1191.25	741.589	884.055	1013.49
171919_x_at	315.812	844.619	320.06	808.291	380.074	423.382	458.814	544.252	517.289
171920_x_at	11126.2	18413.8	12521	17361	16343.1	15823.3	12910.8	15276.8	16333.4
171921_x_at	null	72.9809	null	null	null	null	null	null	null
171922_x_at	1388.17	2120.92	1760.59	1672.46	1710.81	1920.52	1518.6	1420.66	1632.76
171923_x_at	123.851	278.135	156.69	248.895	161.777	177.834	492.743	448.722	512.996
171924_x_at	1181.17	2850.6	1390.94	2387.3	1796.14	1551.67	1763.61	2418.26	1728.71
171925_x_at	25.0732	39.5257	37.1645	47.6579	30.3306	19.9772	29.5148	35.7966	44.2984
171926_x_at	267.107	661.424	343.216	506.873	492.398	524.739	314.717	412.79	418.007
171927_x_at	3922.39	7221.28	4567.38	5872.99	5764.4	6279.62	5070.71	5671.7	6178.68
171928_x_at	30.7207	85.9419	54.0104	60.9406	42.6705	65.2839	29.2769	59.2878	61.2939
171929_x_at	518.902	1521.05	679.805	1160.31	1169.15	1300.7	924.607	1150.95	1333.26
171930_x_at	187.699	578.078	242.12	478.739	437.574	597.448	357.987	421.557	476.847
171931_s_at	439.493	1021.45	588.124	752.033	747.947	829.154	556.973	705.206	873.3
171932_x_at	15.8381	204.839	192.958	40.4872	42.5544	123.592	369.554	470.021	792.692
171933_at	639.775	1730.18	1114.65	1751.19	1760.65	2096.71	1559.71	1969.34	2315.66
171934_x_at	3193.39	7836.84	4807.78	6309.87	6318.65	6161.92	4273.17	4724.35	5378.55
171935_s_at	null	null	null	null	12.8082	3.70249	2.80505	null	null
171936_s_at	1064.78	2317.3	1357.97	1717.82	1291.36	1839.76	1339.05	1700.77	1837.82
171937_x_at	2545.96	4515.3	2855.1	3660.89	3740.27	3825.36	3474.03	3777.52	3693.24
171938_x_at	1144.19	2742.69	1366.31	2072.61	2010.94	1865.38	1421.39	2155.2	2524.93
171939_x_at	722.539	1580.77	989.21	1220.16	1176.87	1422.11	886.291	1092.32	1349.46
171940_x_at	10860.1	18980.6	13579.2	16937	17571.9	15392	12838.9	15164.8	15923.5
171941_s_at	48.3152	267.817	25.9864	22.2242	25.5266	21.9629	2.53432	15.3767	6.10472
171942_x_at	304.977	1047.81	419.66	599.484	570.768	865.834	390.03	686.304	790.37
171943_x_at	53.4163	249.433	55.0741	108.484	126.454	99.3065	127.259	165.726	176.196
171944_x_at	84.0923	236.399	147.881	131.179	125.324	112.637	108.213	127.396	120.214
171945_x_at	null	null	1.58917	null	25.0339	11.1107	22.7659	null	13.1672
171946_x_at	319.236	832.954	445.4	638.67	560.664	641.834	536.233	681.677	748.064
171947_x_at	2805.69	5429.38	2825.19	3543.16	3363.05	3840.69	3611.19	3591.69	4047.91
171948_x_at	8336.01	14252.5	10140.2	11906.8	11615.5	12539.1	10983.4	11694.5	12165.2
171949_x_at	248.516	467.853	238.346	344.238	357.143	466.227	259.453	305.646	523.649
171950_x_at	48.8985	163.66	69.473	94.873	99.8586	124.968	65.5676	95.4499	138.271
171951_x_at	127.472	315.636	164.124	258.476	211.603	221.317	198.715	241.042	289.893
171952_s_at	1693.38	3445.46	2217.83	2541.53	2637.3	3147	2265.42	2435.04	2964.1
171953_x_at	5176.32	9514.19	6305.43	7605	7613.93	8207.84	6785.64	7413.13	8540.72
171954_x_at	9358.9	17398.5	10472.9	14972.4	14261.6	14115.4	11446.6	13945.4	15381
171955_x_at	1428.46	2575.3	1550.43	2293.06	2180.47	2273.8	1717.76	1855.51	1907.76
171956_s_at	137.442	309.98	133.776	235.684	215.027	200.586	155.643	208.188	175.461
171957_x_at	10573.9	16273.3	11664.9	14134.9	14047.4	14381.4	11852.9	12511.1	13714.7
171958_at	5505.9	10433.7	6448.42	8335.22	8477.13	7717.48	8494.32	9724.67	10965.1
171959_x_at	6393.72	9093.81	6670.44	8005.68	8201.7	8593.27	6650.17	7058.48	7349
171960_x_at	1457.81	3665.57	1856.87	3065.24	3007.37	3319.69	2718.93	2055.25	3102.14
171961_x_at	2086.9	4243.89	2516.91	3405.69	3258.6	3572.14	2930.21	3353.66	3554.38
171962_x_at	240.802	503.801	319.879	413.186	391.858	503.983	311.141	341.924	459.11
171963_x_at	2293.87	4460.77	3096.45	3519.45	3078.09	3746.99	2719.81	3235.14	3666.48
171964_s_at	822.895	2313.64	1161.06	1387.36	1381.12	1687.85	1080.64	1401.62	2008.7
171965_x_at	1173.07	3182.36	1678.53	2394.25	2039.11	2911.98	1572.64	2016.38	2324.28
171966_x_at	86.0448	260.49	98.0159	190.185	178.997	142.157	235.399	230.136	204.629
171967_x_at	16.3846	47.0697	19.0417	51.8837	43.3003	28.8925	29.9531	36.9844	35.6785
171968_x_at	1259.39	1879.19	1716.62	1419.76	1354.53	1628.67	1626.96	1479.99	1462.5
171969_x_at	1091.84	2681	1613.69	1976.22	1916.3	2050.34	1785.21	1984.61	2324.18
171970_x_at	48.6092	61.7397	52.1929	85.2483	74.5304	58.1707	103.429	62.2322	59.1252
171971_x_at	1178.69	1777.55	1334.61	1573.17	1587.23	2234.26	1168.8	1380.63	1489.01
171972_x_at	77.6347	206.265	92.7134	128.635	159.938	152.354	88.3002	121.435	117.633
171973_at	308.936	1112.58	486.963	709.561	731.539	738.784	501.794	699.057	800.361
171974_x_at	405.048	1010.83	403.074	766.221	732.591	879.171	416.729	723.248	662.013
171975_x_at	467.984	954.931	581.307	745.483	746.293	819.301	629.663	761.554	835.21
171976_x_at	3394.28	5819.01	3986.07	4968.1	4836.27	4815.65	4298.02	4521.37	4187.83
171977_x_at	3514.76	5795.4	3936.63	5512.24	4834.17	4958.71	4265.44	4692.87	4217.41
171978_x_at	198.654	465.068	232.544	306.227	229.589	455.392	266.287	284.954	372.51
171979_x_at	1620.1	3166.97	2120.56	2575.08	2516.09	2999.17	1955.45	2259.41	2527.22
171980_x_at	50.7645	47.703	16.7841	43.3782	21.1952	28.0924	58.9425	36.4259	29.6522
171981_x_at	19.6524	45.9383	30.2438	45.4227	40.1686	54.8732	32.9184	35.0981	57.3666
171982_x_at	41.2747	40.1663	32.2165	46.0881	24.0745	31.2067	62.6774	53.0402	37.1989
171983_s_at	null	null	null	null	null	null	null	null	null
171984_at	1672.46	3260.02	1965.87	2658.65	2521.71	2721.13	2892.09	3169.83	3506.32
171985_x_at	0.38484	10.6858	null	0.18855	null	null	null	null	null
171986_x_at	162.166	208.949	172.252	188.555	141.856	176.285	253.324	214.076	225.753
171987_x_at	1895.74	4161.06	2600.14	3113.64	3232.94	3442.04	2840.08	2843.2	3456.49
171988_at	1936.87	3248.34	1798.8	2771.51	2479.25	2244.35	2284.18	2657.1	2203.85
171989_x_at	469.543	1174.22	593.331	672.658	834.682	922.338	389.42	653.143	790.163
171990_x_at	9.48317	25.9298	23.7025	39.9536	6.582	37.9685	13.2408	21.0501	14.8771
171991_x_at	68.2382	110.693	79.4859	116.302	95.692	93.2959	32.8835	114.96	90.0277
171992_x_at	86.4239	230.06	116.52	181.892	184.692	174.316	119.747	134.185	190.514
171993_x_at	199.131	362.398	236.73	345.186	345.404	364.852	305.027	290.722	281.759
171994_x_at	6283.62	11515.8	7353.89	9456.9	9047.01	9488.81	7916.44	8906	9476.77
171995_x_at	419.094	820.329	568.098	644.211	637.09	699.691	528.335	401.018	531.277
171996_x_at	26.0088	60.9784	21.2393	44.3326	38.693	34.1509	24.0402	26.9086	20.596
171997_x_at	1036.12	2597.87	1318.98	2247.58	2002.09	1670.25	1778.78	1877.75	1652.44
171998_x_at	40.9216	59.7044	22.3949	100.909	47.9453	38.4426	67.8869	67.7543	34.0583
171999_x_at	265.146	544.604	251.408	312.079	326.379	294.693	247.02	275.985	233.368
172000_x_at	439.775	930.631	609.501	738.152	716.838	841.486	455.228	652.397	743.309
172001_x_at	2777.23	4978.03	2230.32	3649.43	3223.68	3210.13	3671.97	3753.61	3090.28
172002_x_at	2.03786	10.4377	5.0655	9.62838	14.3221	8.8026	3.81743	9.47936	null
172003_x_at	1.4439	18.3045	null	24.4092	12.4545	22.3392	15.8237	8.39264	4.19726
172004_x_at	2093.22	4578.42	1814.89	3781.7	2991.67	2505.98	2907.34	3815.71	2719.21
172005_x_at	379.56	711.275	515.109	649.192	636.359	838.188	485.475	546.04	655.922
172006_x_at	512.45	1089.79	680.324	913.282	823.514	1013.02	758.561	903.085	1022.76
172007_x_at	4362.53	8633.64	5224.44	6842.46	6589.69	6588.46	5697.04	6359.25	7032.99
172008_x_at	306.199	683.644	467.253	483.804	410.626	529.446	554.927	610.403	639.12
172009_x_at	348.84	702.773	457.883	497.69	503.154	841.7	369.826	633.918	465.443
172010_x_at	1449.09	3343.19	1929.22	2460.45	2388.98	2851.2	1997.23	2483.42	2715.51
172011_x_at	111.732	221.643	98.5468	186.443	177.317	204.076	146.553	235.535	237.808
172012_x_at	29.3146	51.9149	22.8696	23.8734	25.463	33.8224	39.334	27.0673	36.3043
172013_x_at	1001.01	2029.7	1257.36	1651.77	1705.75	1848.06	1245.4	1389.38	1590.05
172014_x_at	763.627	1617.5	1059.4	1334.07	1170.35	1470.51	1042.24	1242.22	1400.12
172015_x_at	5.72127	null	2.16322	6.22197	16.4018	7.34256	null	2.4468	10.297
