ID_REF	GSM1151351	GSM1151352	GSM1151353	GSM1151354	GSM1151355	GSM1151356	GSM1151357	GSM1151358
1428580_at	0.0913367	-0.0366311	0.0274	0.0201645	-0.0201645	-0.0238242	0.0205846	-0.0981874
1428581_at	-0.0382547	0.0111513	0.158528	-0.0111513	-0.2773	0.219927	-0.123729	0.0382547
1428582_at	-0.173565	-0.0239286	-0.0472031	-0.229445	0.0479336	0.0959539	0.354166	0.0239286
1428583_at	-0.139678	-0.0219836	0.0331726	-0.466392	-0.0884175	0.0392194	0.431689	0.0219841
1428584_a_at	0.163134	0.0211735	0.0999851	0.0461912	-0.0211735	-0.0228882	-0.282547	-0.141467
1428585_at	0.0320525	-0.16291	-0.0268364	-0.158006	-0.0972257	0.179173	0.355705	0.0268369
1428586_at	-0.125614	0.0184598	-0.0397911	-0.605999	-0.0184598	0.322446	0.272035	0.0551939
1428587_at	0.059382	-0.0144792	-0.0968537	-0.272487	0.0144787	0.0945234	0.227082	-0.0706072
1428588_a_at	0.084034	-0.0843515	0.0630636	-0.0167341	0.0190477	0.0167341	-0.0241566	-0.296435
1428589_at	-0.00664043	0.00507259	0.106094	0.0370035	-0.00507259	-0.0102253	0.0639734	-0.14743
1428590_at	-0.0469728	0.0182972	0.343437	-0.0182972	0.0981188	-0.0228848	-0.168635	0.178852
1428591_at	0.295612	-0.0251384	-0.0240421	-0.0524926	0.0279145	0.0240421	-0.0611472	0.289831
1428592_s_at	0.0278387	-0.159345	0.011775	-0.166621	-0.312034	0.0960255	-0.011775	0.0156164
1428593_at	0.106097	-0.00748825	-0.0629663	-0.149884	0.0935993	0.00748825	0.266277	-0.100024
1428594_at	0.0133734	-0.0133734	0.0401983	-0.097928	-0.0347509	0.10529	0.266427	-0.0547934
1428595_at	0.021245	0.00587392	0.0308979	-0.00587392	-0.0330698	0.0165136	-0.066186	-0.051753
1428596_at	0.117115	-0.0255857	0.0255852	0.0361004	-0.0727448	-0.0389667	-0.125423	0.107515
1428597_at	0.146871	0.0776567	0.0836167	0.0767422	-0.211563	-0.115337	-0.0767426	-0.110814
1428598_at	0.0152969	0.00860023	0.0207243	-0.111831	-0.00538492	-0.0800886	0.00538445	-0.0658884
1428599_at	0.0148578	0.343196	0.720873	-0.180682	-0.0148578	-0.370025	0.288347	-0.564432
1428600_at	0.025281	-0.186884	0.0123844	-0.0123844	0.0927525	-0.0886149	0.335619	-0.0492578
1428601_at	-0.342051	0.0581789	0.155012	0.532824	-0.301161	-0.635247	-0.0581789	0.137066
1428602_at	0.0632267	0.0689869	-0.00381947	-0.165423	-0.0571799	0.0604057	0.00381947	-0.174619
1428603_at	-0.178796	0.09092	-0.0450702	-0.475259	0.0450702	0.137514	0.167761	-0.241903
1428604_at	0.00782681	-0.16403	-0.0764291	0.0230293	-0.00722003	0.00722003	0.0384536	-0.108471
1428605_at	0.00463104	-0.00550652	0.116057	0.0263672	-0.00463104	0.011343	-0.291374	-0.0743246
1428606_at	-0.195272	-0.0965595	-0.0507326	0.343072	-0.108363	0.0536394	0.0507326	0.158531
1428607_at	0.0150523	0.0285554	-0.257547	-0.801589	-0.0150518	0.0926633	0.309988	-0.243187
1428608_at	0.040947	0.0396481	0.0657158	0.00413418	-0.00413418	-0.0518847	-0.099577	-0.045579
1428609_at	-0.00829554	0.286136	0.0459409	0.303007	-0.0400538	0.00829554	-0.0579205	-0.211955
1428610_at	0.0634003	-0.0272884	0.280906	0.367722	-0.0133915	0.013392	-0.0459809	-0.129971
1428611_at	0.0929785	0.0200834	-0.021471	0.24552	-0.0433831	0.0293574	-0.462757	-0.0200834
1428612_at	0.0330443	-0.164408	-0.355677	0.0928998	-0.0489268	0.102108	-0.0330443	0.0729909
1428613_at	0.202874	-0.0082469	-0.144322	0.0289526	0.155536	-0.248275	0.0082469	-0.0474901
1428614_at	-0.356516	-0.0118916	0.00995827	0.252825	-0.00149846	-0.107013	0.00149846	0.0129559
1428615_at	0.160876	-0.0753899	-0.364191	-0.151371	0.00216246	0.203474	0.380507	-0.00216246
1428616_at	0.164906	-0.0333967	-0.0526371	-0.21567	-0.110138	0.158792	0.198386	0.0333967
1428617_at	-0.141423	0.0466785	-0.0601449	0.0169282	-0.191133	0.0115352	0.140923	-0.0115352
1428618_at	0.117942	-0.0924377	-0.0737052	-0.336559	-0.00889635	0.121244	0.00889587	0.0183563
1428619_at	0.030756	-0.0808001	-0.0503101	-0.00777721	0.0118313	-0.127613	0.04387	0.00777721
1428620_at	0.0472517	-0.074193	0.0343161	-0.0160017	0.0160017	-0.0244961	-0.181331	0.0310135
1428621_a_at	-0.0934448	0.00468636	0.0812645	0.0427227	0.0426579	-0.00468636	-0.125806	-0.134584
1428622_at	-0.0186119	0.0216522	0.0308614	0.00885391	-0.195073	-0.246551	0.218806	-0.00885391
1428623_at	-0.02634	0.00802612	0.217258	0.00886059	-0.00802612	-0.0170312	-0.0364113	0.118423
1428624_at	-0.0936184	0.00436592	-0.153051	-0.39156	0.0212297	-0.00436592	0.341538	0.118724
1428625_a_at	-0.0646753	-0.0558977	-0.132929	-0.105474	0.0924597	0.127094	0.0558977	0.0992279
1428626_at	0.0944614	-0.0651264	0.170741	-0.0604734	0.0441113	-0.0441113	-0.206347	0.0448332
1428627_at	-0.147546	0.0922742	0.151448	0.261208	0.0594921	-0.0594916	-0.100635	-0.113914
1428628_at	-0.113723	-0.125013	0.028748	-0.0254707	0.00248337	-0.00248337	0.0141401	0.0209398
1428629_at	0.00191212	-0.0181251	-0.182334	-0.0462246	-0.00191212	0.194314	0.741573	0.00971889
1428630_x_at	0.00932503	0.0108461	-0.00932503	-0.0278702	0.0664835	0.0145988	-0.162224	-0.163546
1428631_a_at	0.14373	-0.0367565	0.0367565	-0.155118	0.103979	0.0958958	-0.225	-0.114484
1428632_at	0.00691319	-0.0762033	-0.00691319	-0.0509658	-0.0477152	0.0233526	0.106508	0.168846
1428633_at	-0.113481	0.0581837	0.151357	-0.0431743	-0.195821	0.198958	0.0431743	-0.275253
1428634_at	0.0183625	0.0632162	-0.0481205	-0.138098	0.107652	0.05478	-0.0183625	-0.0244555
1428635_at	-0.0214925	0.121815	0.141159	0.0214925	-0.109735	-0.0571179	-0.232604	0.0235615
1428636_at	-0.059411	-0.000985	0.00851727	-0.381224	-0.0379968	0.114828	0.0182343	0.000985
1428637_at	-0.00376701	-0.0131931	0.00376701	-0.177424	-0.199144	0.0963402	0.43915	0.0528507
1428638_at	0.225088	-0.116739	-0.176483	-0.000516	-0.171839	0.0268245	0.000516	0.0788713
1428639_at	-0.0799131	-0.0155497	-0.219028	-0.316857	0.0155497	0.0666447	0.0358858	0.0752831
1428640_at	0.0065875	-0.0065875	0.187366	0.11588	-0.112545	-0.139226	-0.0163121	0.129001
1428641_at	0.00965118	-0.0475798	0.0266104	0.187735	-0.00965118	-0.268013	0.0202646	-0.0234203
1428642_at	-0.0609436	0.0305212	0.132971	-0.221137	-0.127826	0.0213745	-0.0213742	0.155999
1428643_at	-0.240574	0.107974	-0.0287642	-0.234055	0.00430059	0.0277085	0.0963855	-0.00430059
1428644_at	0.0185699	0.183338	-0.0822754	-0.166785	-0.0185695	-0.0757923	0.178788	0.0296073
1428645_at	-0.0257101	-0.0425224	-0.139207	-0.0592613	0.0257101	0.0993299	0.11208	0.0470371
1428646_at	-0.02948	-0.0826187	-0.174902	0.0319057	0.02948	-0.124306	0.0751233	0.0854225
1428647_at	-0.00904846	0.0294867	-0.0798998	0.0326576	-0.0264292	0.0130081	-0.52312	0.00904846
1428648_at	0.0499649	0.0561819	-0.125879	-0.147777	-0.118845	0.0668545	0.0197268	-0.0197268
1428649_at	0.392928	-0.0376449	-0.173532	-0.125924	0.337294	0.369767	0.0376449	-0.196919
1428650_at	0.0842652	-0.0632629	-0.1034	-0.199534	0.188399	-0.0307612	0.0307617	0.0580783
1428651_at	0.0820837	0.00526237	-0.0203037	-0.0435419	-0.0138416	0.0108395	0.0719891	-0.00526237
1428652_at	-0.0252018	0.125259	-0.132294	-0.27248	-0.0772972	0.148315	0.242138	0.0252018
1428653_x_at	-0.0629811	0.0249846	-0.0249848	-0.389869	0.138081	0.305428	0.190141	-0.0249848
1428654_at	-0.034935	0.117737	-0.167325	-0.255219	0.136063	0.034935	-0.251191	0.167609
1428655_at	0.0364513	-0.0157948	0.0351295	-0.113105	-0.0793381	-0.0418911	0.0167379	0.0157948
1428656_at	-0.143173	0.0544882	0.00611782	-0.111521	-0.0158901	0.0442772	-0.00611782	0.0311317
1428657_at	0.0241175	0.107646	-0.0272183	0.156204	-0.191871	-0.0241175	0.182961	-0.0267172
1428658_at	0.0600185	-0.0109663	0.0109663	-0.281963	0.0758123	-0.0433836	0.284662	-0.0518379
1428659_at	0.242847	-0.0044632	-0.0809808	0.0044632	0.143716	-0.013279	-0.296189	0.0044632
1428660_s_at	-0.264462	0.0031414	-0.0031414	0.0415993	0.0292201	-0.243511	-0.211376	0.0155549
1428661_at	-0.0830584	-0.0306983	0.0260282	0.0282636	-0.00287437	-0.00793076	0.00287485	0.151279
1428662_a_at	0.128626	0.0308199	0.14782	0.059021	-0.0574265	-0.069829	-0.28648	-0.0308199
1428663_at	0.0134475	-0.266096	-0.334096	-0.48314	-0.0134478	0.278781	0.187544	0.387462
1428664_at	0.00690579	-0.26474	0.0523469	-0.00690556	0.0734155	-0.132982	-0.0337899	0.0604637
1428665_at	0.0467033	-0.245171	0.027637	0.0359726	-0.185719	0.0544758	-0.027637	-0.204733
1428666_at	-0.00940609	0.00940609	-0.0138712	-0.106265	0.0126038	0.0932398	-0.0373106	0.0656786
1428667_at	-0.134247	-0.0259647	0.00169087	0.0935392	0.0470934	0.0943832	-0.00169087	-0.10754
1428668_at	0.0311003	-0.0204039	0.00486565	-0.298817	-0.0367246	-0.00486565	0.185338	0.00603247
1428669_at	-0.0263052	0.0364275	0.105914	0.00181675	-0.00181675	-0.00215435	0.180768	-0.131429
1428670_at	-0.221375	2.03121	0.024313	1.58287	-0.024313	-0.198293	-0.532296	0.816691
1428671_at	0.0229144	-0.17976	0.08078	-0.0043931	-0.0478563	-0.0162745	0.101228	0.0043931
1428672_at	-0.0241089	0.0096302	-0.0096302	-0.232597	0.0180559	0.0189915	0.172957	-0.0648947
1428673_at	-0.505392	-0.0519581	0.0519581	0.177719	0.0986409	0.372985	-0.201877	-0.0632553
1428674_at	-0.101523	0.00720835	-0.0335679	-0.00720882	0.103842	0.0100851	-0.0468645	0.105237
1428675_at	0.0270472	0.0119257	0.0923653	-0.0763798	0.0431767	-0.0119257	-0.268334	-0.0848217
1428676_at	0.0700431	0.0162854	-0.00502014	0.0911574	0.00502062	-0.123419	-0.0410604	-0.00930214
1428677_at	0.0856986	0.0443416	-0.15253	0.141206	-0.0625777	-0.0692019	-0.0285573	0.0285573
1428678_s_at	0.229891	-0.000253	-0.0662055	-0.0827279	0.000253	0.204024	-0.200276	0.138055
1428679_s_at	0.0460329	-0.0255508	0.0136018	-0.267268	0.0349741	0.32452	-0.0859003	-0.0136018
1428680_at	-0.0133333	-0.0296297	0.280191	-0.0212936	-0.072093	0.104079	0.144924	0.0133328
1428681_at	0.0131416	0.0770502	-0.0131412	-0.373546	-0.0615458	0.0848341	0.107462	-0.0131412
1428682_at	0.201885	-0.0151219	-0.0806379	-0.365171	0.0151219	0.207839	0.168617	-0.116963
1428683_at	0.00273085	-0.0802178	-0.00273085	-0.0359416	-0.122794	0.241919	0.162734	0.251111
1428684_at	0.106658	0.0109558	-0.0715775	-0.0109553	-0.0285692	0.123416	0.0156045	-0.0677671
1428685_at	0.194757	-0.0902965	0.00475597	0.0372844	-0.0728278	-0.00991035	-0.00475597	0.00792694
1428686_at	-0.0976233	-0.00465298	0.00465298	0.38427	-0.0649905	0.00843334	0.110413	-0.0594616
1428687_at	-0.00589514	0.135839	-0.135003	0.0295672	0.00549412	0.0107589	-0.287529	-0.0054946
1428688_at	0.0130486	-0.0622482	-0.0628562	-0.00719547	0.182475	0.0363045	0.00719547	-0.0368719
1428689_at	0.029819	-0.029819	-0.129076	-0.0476136	0.0785766	0.100971	-0.485517	0.131485
1428690_at	-0.00981569	0.0303736	-0.155826	0.0137262	0.00981617	0.0220118	-0.492961	-0.0873942
1428691_at	0.157694	-0.0489025	0.0177841	-0.0177841	-0.0305748	0.0668659	0.150227	-0.0233545
1428692_at	0.00990677	-0.00990677	0.0858917	-0.0766096	0.090497	0.0352907	-0.240726	-0.0823736
1428693_at	-0.0116637	0.0123274	-0.208471	-0.157326	0.347959	-0.0430949	0.180767	0.0116639
1428694_at	0.00726938	-0.159775	-0.350368	-0.449758	0.115599	0.209987	-0.00726986	0.22788
1428695_at	0.0149565	-0.0887713	0.0894117	0.1892	0.0988045	-0.0149565	-0.339358	-0.224283
1428696_at	0.0208464	0.163429	-0.0208459	-0.104778	0.164291	0.051785	-0.122241	-0.0713139
1428697_at	0.00247479	-0.100371	-0.186838	-0.00826311	0.0612617	0.129169	-0.00247479	0.0410929
1428698_at	-0.0175099	0.0233507	0.29336	-0.00731993	-0.0229425	0.00731993	-0.193239	0.0338182
1428699_at	0.086062	-0.0618768	-0.0459456	0.0122771	-0.0122771	0.149924	0.0498834	-0.0699086
1428700_at	-0.117384	-0.124113	0.103032	0.206741	0.0107975	-0.156976	0.0353584	-0.0107975
1428701_at	0.071353	-0.03757	-0.0896699	-0.0262635	0.18686	-0.00885081	0.0269599	0.00885058
1428702_at	0.0611882	0.00481462	0.0207295	-0.0513458	0.121642	-0.0463796	-0.214866	-0.00481462
1428703_at	0.12455	-0.18262	0.00741148	0.089407	0.037322	-0.00741148	-0.263991	-0.0920844
1428704_at	0.0109119	-0.121872	0.0881004	0.169971	-0.0109119	0.091876	-0.0650883	-0.0109119
1428705_at	-0.196663	-0.227788	-0.0534911	0.285665	0.347607	-0.0237956	0.201468	0.0237956
1428706_at	0.12427	-0.0281382	-0.0776672	-0.0616961	0.0753813	0.122823	-0.0559015	0.0281382
1428707_at	0.000165	-0.000165	-0.0113211	0.164371	0.025423	-0.11565	-0.789001	0.00656033
1428708_x_at	0.0203838	0.00362206	-0.085907	0.12777	0.00627232	-0.160261	-0.884705	-0.00362206
1428709_a_at	0.00628853	0.0103369	-0.00628853	-0.171754	0.0166616	-0.0135126	0.144306	-0.104313
1428710_at	-0.0628891	-0.0489521	-0.211409	0.0489521	-0.0988088	0.0818734	0.0539684	0.0606308
1428711_at	0.000842	-0.036262	-0.000842	-0.00490093	0.0870376	0.0692902	-0.00381613	0.11397
1428712_at	0.0553584	-0.0270705	-0.406572	-0.267938	0.0270705	0.0562611	0.222631	-0.305546
1428713_s_at	0.0665531	-0.132627	-0.0475621	-0.182688	0.131877	0.216636	0.0369258	-0.0369253
1428714_at	0.0934706	0.0820055	-0.0110731	-0.149981	0.0904369	0.0110731	-0.438649	-0.0190287
1428715_at	-0.146667	0.0302868	-0.00179863	-0.337022	-0.0829592	0.0159531	0.451628	0.00179863
1428716_at	-0.0125618	-0.0124469	0.287777	0.0318747	-0.00923872	-0.139809	0.0490294	0.00923872
1428717_at	0.0198956	0.0509729	0.039155	0.0277348	-0.0198956	-0.0496807	-0.238369	-0.0286674
1428718_at	-0.0417361	0.0276003	-0.10294	-0.0276003	0.119711	0.179629	-0.139883	0.108849
1428719_at	0.34179	-0.170802	0.12315	0.0428739	-0.241512	-0.06429	-0.0428739	0.150842
1428720_s_at	0.0827003	-0.120528	0.00242996	0.0976191	-0.236292	0.0444076	-0.00242972	-0.126496
1428721_at	0.0280037	-0.00529194	-0.239322	-0.269441	-0.0863562	0.0779095	0.00529194	0.153194
1428722_at	-0.0338233	-0.0263894	-0.0180385	0.140377	0.0229082	-0.0916891	0.0656662	0.0180383
1428723_at	0.0295062	0.116375	0.0462813	0.0782647	-0.195556	-0.0295057	-0.596715	-0.031497
1428724_at	7.15E-05	0.0475907	-0.204462	-0.0885124	0.0619874	-7.15E-05	-0.109326	0.0790386
1428725_at	0.0143366	-0.0143366	-0.154617	-0.232709	-0.149578	0.166061	0.166644	0.0323639
1428726_at	-0.129378	0.075088	0.165835	0.0163398	0.132671	-0.0163398	-0.154349	-0.231705
1428727_at	0.00919533	-0.43949	-0.00919533	-0.0336399	-0.125355	0.0878925	0.0173512	0.11221
1428728_at	-0.215772	0.0329833	-0.0915446	-0.262722	0.0378475	-0.00274181	0.0767941	0.00274181
1428729_at	0.0947294	0.020802	-0.020802	-0.240041	-0.0618973	-0.0637341	0.757101	0.0861182
1428730_at	-0.0915053	0.0311804	-0.119137	-0.116448	-0.00759768	0.0875182	0.00759745	0.051126
1428731_at	0.0341406	-0.15484	0.00730419	-0.04884	0.0283217	-0.00730372	0.128615	-0.0484781
1428732_at	0.0467639	-0.0276389	-0.140637	-0.138795	0.241815	0.0276384	-0.369311	0.0620494
1428733_at	-0.0191922	0.153077	-0.0477467	0.0835485	0.019192	0.0633583	-0.0781088	-0.045783
1428734_at	0.0269456	-0.0549784	0.0530095	0.196825	-0.176329	-0.0269461	-0.247615	0.0518484
1428735_at	-0.00115109	-0.0286222	-0.00330734	0.146692	0.00115109	-0.0343778	0.0345271	0.0541089
1428736_at	-0.246355	-0.00693369	0.00693369	-0.0816326	0.0154457	-0.227251	0.10738	0.185315
1428737_s_at	0.0919385	0.00179291	-0.0864959	0.0299773	-0.190964	-0.00179291	0.0669727	-0.339686
1428738_a_at	0.0458765	0.115486	-0.056675	0.0108957	-0.0194311	-0.0108957	-0.0882406	0.0534182
1428739_at	0.0211506	0.0670233	0.163305	0.027503	-0.105932	-0.0826817	-0.0211506	-0.108716
1428740_a_at	-1.50874	-0.173658	0.192169	0.0273256	-0.0273261	0.171786	-0.928649	0.189417
1428741_at	0.11395	0.0525084	-0.0878124	-0.224069	-0.0823717	0.00208187	0.069294	-0.00208187
1428742_at	0.173193	-0.00298214	0.033422	0.122458	-0.135221	-0.0321631	0.00298214	-0.226877
1428743_at	0.166819	-0.0532589	0.0353017	-0.161709	0.0391746	0.00613975	-0.269413	-0.00613975
1428744_s_at	-0.0146027	0.0192165	0.0225592	0.0146027	-0.0386057	0.0218048	-0.232435	-0.0502319
1428745_a_at	0.100757	0.0521588	0.148514	-0.209249	-0.0582876	-0.0780888	0.524585	-0.0521593
1428746_a_at	-0.0298276	0.0435214	0.0056386	-0.107047	-0.137861	0.207571	0.236689	-0.0056386
1428747_at	0.122036	-0.0697269	0.24868	-0.237159	0.201218	0.0227022	-0.0227022	-0.0415516
1428748_at	0.048842	0.119554	0.0327792	-0.119889	-0.0772719	-0.0312271	-0.102691	0.0312271
1428749_at	0.00638485	0.0415716	0.161209	-0.311535	-0.0356026	-0.00638485	0.232042	-0.0640221
1428750_at	0.0193067	0.026885	-0.0193067	-0.0718031	0.110184	-0.0518413	-0.291651	0.0712109
1428751_at	-0.0599151	-0.040514	0.040514	-0.279843	0.128518	-0.161346	0.407681	0.052392
1428752_at	0.0824175	-0.0187106	-0.0967145	0.174545	0.163727	-0.179118	-0.115412	0.0187111
1428753_a_at	0.109551	0.0432262	0.0660868	0.00390625	-0.00390625	-0.0875177	-0.232838	-0.100814
1428754_at	0.00699139	0.0126581	-0.172395	-0.00699139	0.0578132	0.112373	-0.415623	-0.0370679
1428755_at	0.0257359	-0.0116796	-0.00406456	-0.293305	-0.0118465	0.00406456	0.0657663	0.0371733
1428756_at	-0.0402198	0.0287666	-0.00177288	-0.0645084	0.0017724	0.148149	0.146316	-0.00265789
1428757_at	0.229006	0.012888	-0.207035	-0.295261	-0.012888	0.0998077	0.0733662	-0.146787
1428758_at	0.0788698	0.102323	-0.119224	-0.0351148	-0.0318909	0.0318904	-0.308885	0.0841489
1428759_s_at	-0.054894	-0.0218868	-0.160531	-0.373288	0.460756	0.0878601	0.111287	0.0218868
1428760_at	0.109879	0.00180626	-0.00180626	-0.0730343	0.117237	-0.0321484	0.335022	-0.0264158
1428761_a_at	0.0473771	0.0330877	-0.0330877	0.0769262	-0.200174	0.238649	-0.047183	-0.154787
1428762_at	0.104442	0.0312271	-0.106494	-0.0520029	-0.0312271	0.207198	0.189358	-0.159939
1428763_at	0.0873852	-0.0593877	0.0102296	-0.0177212	0.0445156	0.0872488	-0.0102296	-0.07513
1428764_at	0.00859261	0.13288	0.762685	-0.00859261	-0.0318718	-0.308574	0.03193	-0.366536
1428765_at	0.171707	0.373975	0.933326	-0.0416613	0.0416613	-0.250306	-0.280316	-0.185461
1428766_at	-0.0132589	-0.021719	0.0132589	0.0144911	0.0843859	-0.0753264	0.0161638	-0.141543
1428767_at	0.221765	0.0380368	0.00454903	-0.00454903	-0.0598955	0.145206	-0.123485	-0.098063
1428768_at	0.146658	0.029861	-0.24112	-0.0232596	0.0161099	-0.0536847	0.222739	-0.0161099
1428769_at	0.0397067	0.0026083	0.0840926	0.128686	-0.0568237	-0.048944	-0.0026083	-0.119554
1428770_at	0.0258698	0.00194931	-0.00194931	0.31215	-0.179081	-0.0821705	-0.0275426	0.0662246
1428771_at	0.0296726	0.024581	-0.183906	-0.0451431	0.00982332	-0.00982332	-0.105819	0.0690422
1428772_at	-0.011179	-0.161261	-0.0371456	-0.312452	0.0245857	0.078537	0.154464	0.011179
1428773_s_at	-0.0104098	0.0604696	-0.207086	-0.378172	0.140887	0.0104098	-0.0258899	0.234118
1428774_at	-0.241635	-0.0723839	-0.00234366	-0.188369	0.00234413	0.241247	0.145082	0.0855126
1428775_at	0.179902	-0.138034	-0.0128312	0.129941	-0.170807	0.062263	0.0128317	-0.0401731
1428776_at	0.0122228	0.0161657	0.310963	-0.0122228	-0.115519	-0.0763087	-0.103238	0.388225
1428777_at	0.117894	0.0263925	-0.0622406	-0.0263925	0.0288177	0.0528827	-0.176588	-0.200469
1428778_at	-0.25117	-0.269933	0.0167122	0.448072	-0.314189	0.0418224	0.105351	-0.0167122
1428779_at	-0.0177965	0.0459518	-0.141756	-0.194176	-0.100204	0.0837641	0.261209	0.0177965
1428780_at	-0.00380516	-0.147919	0.169644	0.149946	-0.345631	0.0723758	0.00378466	-0.00378466
1428781_at	-0.128133	-0.204881	-0.266636	0.0277677	-0.0277679	0.074631	0.153681	0.125194
1428782_a_at	0.156317	0.0114727	-0.0114727	0.0348358	0.0534515	-0.0286484	-0.512249	-0.0484734
1428783_at	0.0728788	-0.142707	0.0665331	0.000403	-0.000403	0.0590563	-0.146901	-0.123946
1428784_at	0.016675	-0.0166745	-0.129507	0.158734	0.216914	-0.196739	-0.244286	0.130421
1428785_at	0.0136037	-0.0888181	-0.238703	-0.391784	0.0309739	-0.0136042	0.385674	0.0326495
1428786_at	0.00311518	-0.00311518	0.0532088	0.0338817	-0.0592771	-0.00948	-0.0534596	0.443977
1428787_at	0.168366	-0.0098114	-0.00170851	-0.138422	0.0330801	0.041183	-0.0867734	0.00170851
1428788_at	0.0987043	0.0762329	0.024436	-0.0496521	0.0159607	-0.0159607	-0.419077	-0.178385
1428789_at	-0.0330057	-0.0496416	-0.07656	-0.188204	0.0330057	0.121588	0.222142	0.0728807
1428790_at	-0.120155	0.151046	-0.0500941	0.168264	0.00641394	-0.00641394	-0.0155587	0.0381165
1428791_at	-0.0573387	-0.0309229	-0.0180321	-0.0182905	0.0952883	0.0180321	0.0315294	0.142221
1428792_at	-0.0521002	0.0683231	0.149743	0.0772133	-0.223943	-0.275887	0.0521002	-0.110948
1428793_at	0.0980926	0.00279713	0.195018	-0.180993	-0.00279665	-0.162628	0.307071	-0.0552754
1428794_at	-0.0030241	0.183476	0.156239	0.00302458	-0.158919	-0.117383	0.0970106	-0.202376
1428795_at	0.0567493	-0.0866361	-0.21943	-0.204999	0.0919919	0.0697384	0.115436	-0.0567493
1428796_at	0.0464191	-0.100823	-0.0464191	-0.167087	-0.0695519	0.0574207	0.250471	0.225345
1428797_at	0.125338	-0.00425577	-0.00443459	-0.122838	0.14515	0.189793	-0.103748	0.00425577
1428798_s_at	0.0275803	-0.002666	0.00266552	-0.346642	0.028553	0.0557699	-0.46941	-0.213126
1428799_at	-0.208529	0.00225639	-0.00225639	-0.71368	0.0180173	0.293295	-0.0403361	0.113781
1428800_a_at	0.0560036	-0.0946822	0.0375404	-0.00984049	0.040895	0.00984049	-0.0457473	-0.20524
1428801_at	-0.110114	0.139498	0.235668	-0.0183158	0.0990472	-0.09518	0.0183158	-0.162062
1428802_at	-0.220892	-0.018796	0.235353	0.524356	-0.144867	0.018796	-0.0249958	0.139201
1428803_at	0.174036	-0.0599236	-0.321101	-0.0964446	0.0599236	0.0760179	0.153618	-0.0749812
1428804_at	-0.010777	0.0611672	0.130981	-0.279755	-0.160405	-0.192624	0.307048	0.0107775
1428805_at	0.0304241	0.0306721	-0.0920954	-0.0726662	-0.0304241	0.0913687	0.27496	-0.0988178
1428806_at	-0.0815744	0.147868	-0.0267973	-0.366518	-0.13662	0.0534158	0.304602	0.0267973
1428807_at	-0.170307	-0.0802152	0.12564	0.121411	-0.0383058	0.171065	0.00217271	-0.00217295
1428808_at	0.0303726	0.0246058	-0.0246058	0.0335302	-0.092186	-0.0274868	0.0786648	-0.0759192
1428809_at	0.305409	0.0449176	-0.175037	-0.0509868	0.0965676	0.178138	-0.115149	-0.0449176
1428810_at	0.0289278	-0.0454335	0.00989437	-0.128136	-0.00272465	0.00272465	0.132469	-0.104901
1428811_at	-0.0189719	-0.14181	-0.144428	-0.0532289	0.400217	0.15211	0.0189719	0.0688062
1428812_at	-0.0603075	0.0232177	-0.397075	0.276416	-0.0232177	-0.060883	0.473454	0.159443
1428813_a_at	-0.00948429	0.0772114	0.660061	0.00948429	0.0133905	-0.22392	-0.0668602	-0.255539
1428814_at	0.0814881	0.0345488	0.119927	-0.333081	-0.0345488	0.117807	-0.197915	-0.296152
1428815_at	-0.0419221	-0.0135186	0.209226	0.216897	0.0135186	-0.0135186	0.111836	-0.121574
1428816_a_at	0.00960159	0.173697	0.00566816	0.484549	-0.00566816	-0.0840774	-0.0292826	-0.0949316
1428817_at	0.00492477	-0.0388832	-0.0502758	-0.00233936	-0.0517111	0.00233936	0.126321	0.0121155
1428818_at	0.0249755	0.0684297	-0.15687	-0.0249755	0.0288413	0.332668	-0.0443525	-0.101841
1428819_at	0.145153	0.173188	-0.00799561	-0.036005	-0.0833817	0.075839	-0.102595	0.00799561
1428820_at	-0.0122561	0.0876374	-0.00383615	0.113983	-0.041678	0.0281687	-0.0768561	0.00383615
1428821_at	-0.0320764	0.0477614	-0.305081	0.105531	-0.135357	0.0320764	-0.0431595	0.155523
1428822_a_at	0.107257	0.0882273	-0.0218744	-0.106511	0.166199	-0.0166721	-0.220153	0.0166721
1428823_at	-0.0793104	-0.145396	0.141718	0.017796	-0.017796	0.105907	0.132062	-0.220833
1428824_at	-0.0273371	-0.115005	0.0702276	-0.152652	0.0770826	0.0273371	0.0404797	-0.0952148
1428825_at	0.183624	-0.0173535	-0.115635	0.164035	0.205314	-0.140813	-0.139814	0.0173535
1428826_at	0.0111432	0.0192947	-0.145593	-0.0111434	0.077549	0.0122874	-0.0158365	-0.0982194
1428827_at	-0.0129647	-0.136043	0.0129647	-0.0784173	0.124228	0.0948853	-0.0651793	0.184248
1428828_at	0.174728	0.0924215	-0.0248599	-0.249599	-0.000538	0.00467062	-0.0898924	0.000538
1428829_at	-0.0118322	-0.0494933	-0.22935	-0.592902	0.0299144	0.0857563	0.22986	0.0118322
1428830_at	0.156429	-0.0477767	-0.201339	0.0146117	0.123486	-0.0146112	0.195279	-0.0969496
1428831_at	0.0655088	0.0356817	-0.154302	-0.126116	0.00191307	-0.00191307	0.127226	-0.0874033
1428832_at	0.247875	-0.072701	0.0652323	-0.017489	0.0465569	0.0174885	-0.168798	-0.0378551
1428833_at	-0.073072	0.011982	-0.011982	0.0524015	0.0780888	0.00157833	-0.149134	-0.00157833
