ID_REF	GSM37063	GSM37064	GSM37065	GSM37066	GSM37067	GSM37068	GSM37069	GSM37070	GSM37071	GSM37072	GSM37073	GSM37074	GSM37075	GSM37076	GSM37077
acpP_b1094_at	52014	33607.3	39900.7	39258.9	44806.3	21920.4	20862.4	19118.7	25078	18413	18422.8	17434.7	15431.4	15438.5	18699.7
acpS_b2563_at	1500.2	1159	1330.7	1721.9	1840.1	1611.5	1459.2	1604	1444.2	1874.4	1678.6	1574.8	1619.6	1192.8	1540.5
acrA_b0463_at	2415.2	3387.6	3302.2	2413.3	4086.2	4041.2	2420.3	3713.9	1937.3	2397.4	3282.5	3078.4	2917.9	3231.1	2358.7
acrB_b0462_at	1865.9	2018.7	2263.7	1928.9	2234.1	1725.2	1731.4	1797.5	2029.8	1797.6	1898.9	1859.8	1811.7	1518.5	1437.7
acrD_b2470_at	314.4	513.2	628.1	535.9	453	431.3	263.7	358.6	222.5	367	121.2	220.3	80.7	225.3	312.2
acrE_b3265_at	18.3	25	31.3	41.1	29.1	29.5	21.8	15.3	52.7	20	31.4	13.6	27.8	26.6	25
acrF_b3266_at	12	11.9	20.5	17.2	18.3	19.3	14.4	8.1	30.1	21.4	24.1	27.6	18.4	17.9	17.9
acrR_b0464_at	379.1	578.2	950.8	639.5	255.3	899.6	647	353.8	480.7	595.1	671.2	536.4	563.4	639.2	245
acs_b4069_at	686.7	592.8	492.8	636.3	661.5	4268.8	2876.4	4496.6	3377.1	8362.2	7031.2	14023.1	9739.3	11357.2	13506.3
ada_b2213_at	1069.5	669.9	1094.2	493.1	440.5	1095.2	823	574.9	637.7	858.5	701.2	835.5	768.9	919.2	1039.1
add_b1623_at	408.7	535.4	783	571.4	396.5	564.5	623.4	575.8	590	562.4	415.9	748.7	434.5	756.6	779.3
adhC_b0356_at	1368.5	1808.5	1974.2	1533.5	1951.1	1871.3	1800.9	1510	866.5	2002.9	1692.5	2009.1	1651.8	2119.3	1801.4
adhE_b1241_at	3834	3294.2	3012.2	3450.7	6019.8	4953.8	5738.3	2831.6	2230.1	3327.6	3390	4048.5	3499.1	4301.7	4195.6
adhP_b1478_at	403.1	477	673.4	494.2	221.5	750	692.8	600.6	647.1	1075.1	996.1	1796.7	1318.5	2263.4	2263.6
adiA_b4117_at	22.4	80.8	57.5	98.1	23.2	48.3	15	35.2	41.1	43.3	130.4	82.9	79.9	124.5	109.7
adiY_b4116_at	90.1	84.1	96.6	86	113.5	64.5	11.4	56.8	83.6	109.8	119.9	77.4	81.3	112.7	99.9
adk_b0474_at	6438.1	7440.4	6869.1	6784.9	6989.1	4232.9	4647.1	6308.8	4995.8	5414.5	5155.3	3757.1	4862.8	3071.7	2960.2
aefA_b0465_at	1122.9	1314.4	1178.2	1660.5	1076.9	1009.8	772.9	957.4	2025.6	876.6	1731.8	1114.4	1594	948	880
aer_b3072_at	1480.8	1318.5	1768.4	2630.9	1644.9	2926.6	3218.5	3397.9	3169.8	3046.6	2614.2	3028.5	3068.3	2691.7	2337.8
AFFX-BioB-5_at	3357.3	3334.7	5541	3642.3	2753.7	4302.9	3245.8	3734.8	5624.3	5117.4	4506	3857.5	4210	3756.2	4074.6
AFFX-BioC-3_at	230.1	488.8	733.4	552.1	53.2	1507	950.6	1255.1	1698.3	1555.6	2989.5	2613.3	3625.5	3619.6	2550.4
AFFX-CreX-3_at	13.4	20.6	42.5	24.3	15.2	21.9	15.9	11	35.2	23.2	19	18.2	22.9	18.8	17.3
AFFX-CreX-5_at	4.3	11.7	11.3	15.3	15.4	13.5	13.2	14	23.1	12.9	11	9.7	20.9	22.1	13.6
AFFX-DapX-3_at	9.3	12.5	35.6	7.3	60.5	24.3	13.7	9.2	42	6.5	14.2	13.5	26.4	28.5	16.5
AFFX-DapX-5_at	41	26.8	61.8	27.7	13.1	26.3	23.1	20.1	27.7	23.6	14.3	15.8	18.6	23.3	28.4
AFFX-DapX-M_at	5.8	4.7	16.3	9.2	18.4	5.7	8.1	5.5	11.7	12.6	6.4	8.2	7.4	10.5	5.7
AFFX-HXB2_3_at	99.8	52.5	98.8	60.9	39.3	50.7	44	30.3	110.8	58.4	54.7	61.5	46.5	71	50.3
AFFX-HXB2_5_at	65.7	40.4	87.4	54.6	18.4	6	9.5	28.5	100.3	21	32.5	70.9	50.4	12	12.2
AFFX-HXB2_M_at	91.7	22.1	98.5	77	8.6	53.6	32.6	60	191.2	30.1	113.8	62.4	107.4	56.9	56.1
AFFX-LysX-3_at	7.2	14	13.7	7.5	38.4	10.9	14	4.9	93.4	12	17.6	12.9	34.8	19.4	12.7
AFFX-LysX-5_at	2.8	6	24.7	6.4	5	6.7	14.2	3.7	52.6	9	12.5	7.1	37.6	21.5	22.6
AFFX-LysX-M_at	10.1	17.1	20.5	37.7	10.5	18.3	17.6	7.9	36.2	64.9	10.7	13.2	20	37.2	26.7
AFFX-PheX-3_at	8.9	17.2	22.9	17.9	21.1	16.5	19.7	20.3	46.7	24.9	16.2	20	23.4	24.1	16.9
AFFX-PheX-5_at	14.4	9.5	27.9	16.5	11.3	28.1	19.3	7.5	51.3	87.8	18.4	17.3	60.2	51	35.1
AFFX-PheX-M_at	6.4	8.5	24.1	9.4	15.4	7	5.6	5.4	10.3	6.9	6.8	7.2	9.7	8.5	6.5
AFFX-ThrX-3_at	330.7	294.3	110.5	496.5	234.8	401.2	220.2	353.2	558.2	502	452.8	516.2	496.7	338.7	87.8
AFFX-ThrX-5_at	69.4	93	206.7	58.8	24.9	84.1	128.3	71	319.6	170.1	120.9	120.4	161.6	150.5	106.4
AFFX-ThrX-M_at	71.2	83.9	131.7	63.1	12.5	36.6	34.4	101.3	35.5	87.1	23.2	91	42.5	84.8	59.5
AFFX-TrpnX-3_at	3.1	6.1	20.2	8.8	73	14.2	7.1	6.2	20.4	7.8	9.8	12.8	16.6	14.4	9.7
AFFX-TrpnX-5_at	23.1	39.7	57.1	34.3	151	24.6	32.7	22.2	41.6	56.5	25.3	20.6	66.4	30.4	36.5
AFFX-TrpnX-M_at	10.5	22.4	61.7	21.9	13.9	30.4	24.5	22.6	170.8	39	46.9	33.7	37.9	52.5	66.2
afuC_b0262_at	114.9	197.3	148.7	50.1	23.7	267.4	169.2	216.3	147.2	158.2	318	189	348	293.7	223.8
agaA_b3135_at	413	346.4	530.1	614	270.4	666.9	500.2	540.2	852.5	832.6	772.7	956	671.8	683.4	927.6
agaB_b3138_at	9.2	9.6	7.9	21.3	91.7	37.1	10.1	6.1	70.2	20.7	79.6	6.1	15.5	10.4	13.5
agaC_b3139_at	53.1	57	74.5	70.4	76.2	60.8	52.6	52.4	88.8	62.3	74	52	66.5	50.8	28.2
agaD_b3140_at	17.9	14.6	33.5	22.5	92.7	26.2	17	13.5	44.7	23.4	47.6	16	22	22.4	32.3
agaI_b3141_at	90.8	212	173.4	156.2	67.1	254.7	165.8	151.5	259.4	180.9	190.6	173.3	169.2	157.2	232.6
agaR_b3131_at	1541.7	1445.7	1456.8	1522.4	1200.4	1541.5	2080.9	1547.1	1666.8	2019.7	1799.5	1803.1	1499.4	1447	1612.4
agaS_b3136_at	10.6	19.1	40.3	26.4	57.7	26.8	15.6	7.1	47.8	95	35.4	20.1	27.6	46.2	21.2
agaV_b3133_at	145.6	149.4	340.4	101.7	19.3	353.3	333.4	273.3	670.4	541.2	559.1	739.4	656.3	400.9	585.2
agaW_b3134_at	25.1	63.1	95.8	113.9	49.7	64.5	35.9	37.9	93.7	99.1	209.7	270.1	123.8	43	30.4
agaY_b3137_at	22.1	223.3	240.5	66.8	23.7	386.3	304.9	44.6	394.1	199.4	324.6	261.9	295.3	425.8	354.2
agaZ_b3132_at	47.2	52.1	81.3	233.6	42.7	57.1	41.4	18	90	126.7	84.1	166.5	59.5	104.1	55.3
agp_b1002_at	629.5	411.8	783.7	653.6	810.1	2301.3	1747.8	1790.6	2201.3	2430.2	2890.1	4420.7	3788.2	3871.8	3483.7
ahpC_b0605_at	11079.5	14222.9	11441.2	10090.6	13417.8	13363.7	11016.3	12442.1	9742.2	12991.8	10924.8	14388.2	12728.2	11486.1	9372.9
ahpF_b0606_at	2071.9	1887.9	1843.8	1987.1	1725.1	1691.6	1912.6	2026.5	2173.3	1700	1836.5	1754.2	2006.2	1728.7	1353
aidB_b4187_at	65.1	145.9	155.7	46.3	48.3	140.3	34.5	93.4	52.7	218.4	183.4	278.3	166.1	340.7	269
ais_b2252_at	1216	597.9	1087.7	345.6	896.2	1503	1575.2	917.6	926.2	1416.4	1762.9	613.6	570.5	659.6	649
alaS_b2697_at	7589.8	8244	8088.9	9029.4	9639.6	7014.9	5791.5	7243.3	5127	6504.1	6604.7	5374.6	5255.4	4317.9	4701
alaT_b3853_s_at	19559.6	10435.6	14870.6	10655.1	14252.8	6495.8	7118.5	6172.9	13304.8	4453.3	4685.2	5559.5	5483.9	5275.9	6450.8
alaU_b3276_s_at	16563	9624.9	9578.8	8667.1	9095	4876.7	6274.9	5271.7	11145.8	3732	4191.4	4456.1	3990.9	3669.8	5719.7
alaW_b2397_s_at	17990.3	5892.7	7569.2	3247.7	11372.4	3842.3	6733.4	4337.2	17314.9	3361.3	5138.8	4522.4	6458	4974.6	7500.6
alaX_b2396_s_at	15238.6	9555.8	9608.5	4994.7	10448.6	5494.9	8120	5594.3	17482.3	4369.5	6993.7	5630.1	6457.4	6546.4	8656.7
aldA_b1415_at	1208	1242.5	933.4	1342	1976.5	9096	8490	6950.7	5775.1	12341.4	12251.2	17438.3	14593.5	13568.6	13436.1
aldB_b3588_at	248.7	267.1	512	317.1	238.8	605.5	476	437.6	546.6	1880.2	2282.7	5023.5	3277.7	5720	5297.5
aldH_b1300_at	64.3	72.6	67	49.4	69.4	294.9	86.6	71.7	78.4	663.3	741.2	179.1	116.9	658.4	786.2
alkA_b2068_at	338.1	468.5	579.8	216.6	274.2	544.2	478	382.9	504.3	538.3	467.5	272.5	552.3	600.1	540.4
alkB_b2212_at	210.1	156.7	238.9	198.1	39.8	109	135.3	202	298.7	239.7	257.7	189	144	122.4	161.2
alpA_b2624_at	23.5	22.9	43.3	16.4	12.4	29.6	20.4	34.9	44.6	24.8	35	30.1	34.1	24.6	20.4
alr_b4053_at	196.8	218.1	275.9	147.1	179.8	201.2	99.7	163.5	149.3	196.9	180.6	92.4	73.2	78.2	58.5
amiA_b2435_at	394.8	532	546.1	446	234	423.8	424.9	564.5	312.6	471.7	293.1	465.9	414.6	455.2	370.7
amiB_b4169_at	861.7	775.3	967.8	649.2	514.1	905	760.6	929.9	899.5	645.1	819.1	654.3	838.6	1128	773.5
amn_b1982_at	1069.4	1089.6	772.8	1166.9	928.4	1444.2	1287.2	1523.1	845.9	1205.4	1110.1	1088.2	947.7	894.7	1034.4
ampC_b4150_at	344.8	273.5	237.2	254	166	193.5	251.7	308.7	433.6	266.9	313.8	244.1	245.7	190.1	308.7
ampD_b0110_at	536.9	415.2	596.5	496.1	841.9	670	485.5	644.5	495.9	635.3	775.1	858.9	786	621.7	567.3
ampE_b0111_at	463.8	583.8	712.8	533.8	499.5	549.2	543.7	470.3	689.7	656.5	756.4	616.7	817.9	637.3	369.9
ampG_b0433_at	541.3	590.8	870.4	581.2	366.4	709.8	675.8	567.1	861.9	454.1	527.4	397.2	395.3	565.7	451.4
amtB_b0451_at	278.3	80.4	263.3	398.3	774.8	31.9	16.4	19.2	29.3	80.3	90.1	75.9	76.1	83.2	43.2
amyA_b1927_at	935.1	1024.4	907.2	1050.9	965.2	1301.9	1509.6	1148.5	1298.6	1631.3	1438.9	1889.8	1666.1	2117	1834.3
ansA_b1767_at	1172.8	1099.4	770.1	750.7	1549.5	944.1	1052.3	1144.2	758.2	1165.1	941.4	1193.1	828	1026.4	1029.7
ansB_b2957_at	75	58.2	71.9	67.2	239.5	113.4	34.2	192.7	52	189.3	168.1	208.5	211.7	65.7	67.6
ansP_b1453_at	10.2	32.9	79.2	21	16.5	57.4	88.8	33.5	104.6	38.4	36.3	64.9	97.3	209.9	163.5
apaG_b0050_at	1366.1	1193.5	1237.9	1077.5	1775.4	1699.5	1659.4	2074.3	1432.6	2007.8	1826.2	2539.3	1968.9	2841.6	2182.9
apaH_b0049_at	490	622.6	625.8	631.8	488.2	649.4	720	861.6	733.7	649.9	779	813.5	745.2	931.8	570.3
apbA_b0425_at	585.4	673.2	879.3	817.3	582.6	657.4	703.8	646.1	719.8	497	584.8	664.1	636.4	776.2	415.1
aphA_b4055_at	250.8	282.1	438.9	407.6	268.6	648.1	746.5	637.5	906.5	1297.8	1233.4	1014.8	1297.3	991.3	865.5
appA_b0980_at	70.4	184.9	299.5	320.6	174.2	389.4	396.8	395.8	614.4	635.3	583.4	434.9	844	509.9	657.3
appB_b0979_at	336.7	232.5	397	375.9	319.3	267.5	247.5	355.5	303	265.4	317.8	160.1	518.5	280.5	413.7
appC_b0978_at	587.4	413.3	602.7	445.3	522.3	512.6	646	748	732.3	659.9	447.8	590.6	512.9	555.7	502.3
appY_b0564_at	28.8	67.7	96.8	71.3	122.1	18	4.5	34.2	76.3	17.7	25.3	24.8	22.9	35.1	30.7
apt_b0469_at	4111.6	3212.1	3047.9	4008.8	2698.1	2743.2	2833.5	2971.7	1929.6	2028.6	2102.9	1770.6	1806.1	1403.6	1523
aqpZ_b0875_at	242.3	184.1	177.5	129	105.5	231	110.7	212.3	132.3	251.4	534	425.2	593.2	336.2	405.4
araA_b0062_at	175.8	182.7	594	84	47	206.6	129.7	241.5	460.2	481.8	448	490.9	515	607.8	763.4
araB_b0063_at	425.6	423	803.8	721.9	284.5	540.1	564.1	806.9	840.2	763.7	898.5	1092.2	806.6	883.6	592.7
araC_b0064_at	292.5	458.6	362.6	378.6	45.3	679.6	563.8	670.8	303	939.3	960.6	1149	1374.7	1229.4	667.6
araD_b0061_at	532	385	1235.7	765.6	426.2	546.7	477.6	584.3	1413.6	794	891.8	875.7	832.9	1094.1	1228.3
araE_b2841_at	553.3	408.5	508.8	710.2	303.3	573.9	620.3	481.4	741.8	641.2	724.7	604.5	701	556.5	656.6
araF_b1901_at	120.2	214.4	335.8	152.3	129.3	631.2	521.5	500.6	655.4	928.4	1169.2	1516.7	1988.4	1690	1652.7
araG_b1900_at	202.7	248.4	443.7	307.6	19.2	319.9	285.6	276.8	330.6	451.3	464.5	308.2	736.9	473.5	559.1
araH_1_b1899_at	30.8	277.7	231.5	190.2	50.7	368.9	383.3	359.8	311.5	424.6	469.3	567.3	655.3	376.1	513.1
araH_2_b1898_at	149.9	334.7	435.1	282.1	201.7	220.4	326.8	319.5	405.5	219.9	463.8	389	463.1	464.1	185.4
araJ_b0396_at	190.6	201.6	65.2	227.7	252.1	68.4	49.7	192.1	62.8	56.3	177.7	65.2	70.9	204.5	46.4
arcA_b4401_at	2667.2	2358.5	1720.6	3098.4	4507.3	2254.3	2309	1941.2	2737.6	3530	2238.7	4444.8	3562.9	3889.1	4135.5
arcB_b3210_at	1075.4	1170.3	993.7	1555.2	1217.2	1775.4	1749.4	1745.6	1706.4	1812.2	2096.1	1791.7	1864.1	1678.1	1569.4
arcC_b0521_at	154.5	98.9	100.6	75.1	43	135.8	74.6	177.3	72.1	128.9	68.7	82.3	139.9	80.3	95.5
argA_b2818_at	2538.5	2002.9	2289.5	2229.1	1847.7	1555.6	1258.4	1270.2	1402.3	1526.1	1387.6	891.7	925.9	642.7	722.4
argB_b3959_at	3906.7	2629.5	2395	3374.5	5064	3141.7	3456.8	3714.3	2712.1	3386.5	3508.1	1880.2	2428	2062.4	1937.2
argC_b3958_at	2649.4	2359.9	1762.9	2206.4	3627.7	1799.6	1501.6	2613.1	1144	1924	1617.9	676.8	742.6	760.4	754.4
argD_b3359_at	3691.9	1611.2	1809.7	3893.1	2277.7	937.6	1275.2	1400.5	1437.5	1851.4	2164.2	930.1	993.8	949.6	928.2
argE_b3957_at	2450.6	2142.4	1842.2	1864	3165.3	1755.6	1728	1972.9	1683.7	2050.6	1575.6	1168.9	932.6	1309.2	1174.4
argF_b0273_at	2059	982	1268.4	2463.6	3103.8	1494.4	1325.9	2237.5	1999	1829.5	1797.3	877.3	962.4	737.2	1070
argG_b3172_at	4028.7	2723.1	2697.4	4080.6	4087	1169.1	1367.9	2418.2	1415.5	1373.2	1252.5	974.7	559.9	798.7	427.1
argH_b3960_at	1322.3	1027.2	1184.6	1277.1	1660.8	751.5	931.2	945.6	1455.2	1190.3	1128.1	618.1	766.1	709.4	475
argI_b4254_at	3052.8	2847.2	3456.7	2896.3	3306	2692.8	2257.7	3065.1	2544.3	2553.1	1728.3	1547.7	1617.4	1339.8	1404
argQ_b2691_s_at	6067.5	4449	4203.4	3488.3	4474.2	2157.5	4392.1	3282.6	3812.5	3490	1991.4	3463.5	1971.4	2357.9	3256.8
argR_b3237_at	955.7	1291	969.4	984	1142	886.6	1246.7	1134.6	1034.9	1699	1244.5	1301.6	1014.6	642	591.9
argS_b1876_at	521.4	530.1	349.2	560.7	566.6	378.2	220.1	478.9	158.6	343.4	427.9	200.3	364.4	363.1	90.2
argT_b2310_at	1809.7	2140.5	1942.8	1356	2269.1	5720.4	4289.2	3862.5	3817.4	6791.2	6862.3	10354.8	9491.2	10007.1	9095.3
argU_b0536_f_at	3983.9	3208	3058.3	3507	2888.7	2637.9	3996.2	2629.5	3954.6	3215	2260.2	2909.3	2303.2	2786.5	3973.8
argV_b2694_s_at	4457.7	3966.9	3527.9	3156.1	3007.7	1738.7	3026.7	2466.6	3344.7	2414.8	1662.6	2405.2	1565.5	2426.4	2540.6
argW_b2348_at	2238.3	1442.6	1437.2	634.3	922.9	401.8	911.3	474.2	1542.2	525.1	405.6	557.3	671.9	1162.7	522.2
argX_b3796_at	4488.3	3855.2	3973.7	3860.4	4538.5	2501.4	4056.8	3167.6	2079.3	2707.3	2118.8	2440.7	1430.5	1928.5	2855.2
argZ_b2692_s_at	7005.8	4441.9	3909.1	4301.2	4597.1	2409.5	5111.7	3387.5	3311.3	3538	2217.1	3684.6	2349.9	2334.5	4062.7
aroA_b0908_at	3915.9	4697	5200.6	4687.1	5821.7	3719.7	2815.8	3892.8	2848.3	2226.3	2190.6	2267.1	2570.2	1944.4	2105.3
aroB_b3389_at	1395	2079.9	1649.2	2152.2	1792.1	1839.9	1536.3	2431.1	1277.5	1470.7	1953.5	1764.6	1941.4	1940	1810.5
aroC_b2329_at	1663.3	1614.6	1280.3	1626.6	2258.9	1906.3	1820.7	2247.8	1670.2	1934.4	1821.3	1848.3	1675.3	1585.7	1339.2
aroD_b1693_at	1117.6	1570.7	1082.4	1184.5	1421.2	1519.1	1315.4	1301.4	1319.4	1498	1507.7	1332.6	1337.4	1320.1	1168.1
aroE_b3281_at	597.8	747.6	268.3	985.8	859.8	574.4	649.1	654.6	587.3	571.9	588.9	611.8	597.4	704.1	540.6
aroF_b2601_at	2591.7	2145.1	2634	2290.1	5085.7	1736.3	1679.6	1665.2	1477.8	3533.9	2743.9	1776.1	1987.8	2549.5	1999.8
aroG_b0754_at	5347.7	7370.5	7105.3	6555.8	8997.8	3967.5	3394.6	5108.9	3775	2612.9	2790.8	2176.2	2099.8	1605.8	1844.3
aroH_b1704_at	527.9	1066.7	836.8	633.6	694	433.5	497.2	513.7	752.5	521.7	527.9	386.2	364	327.8	233.7
aroK_b3390_at	5078.5	4916.8	4955.3	6128.4	5415.9	3946.3	4257.1	4006.5	3884.5	3356.6	3508.3	3114.5	2970.8	3000.8	2819.5
aroL_b0388_at	2697.9	2793.8	3542.4	2332.1	3800.8	2795	2886.9	3209.1	3034.8	3057.5	2776.3	3080.9	3070.5	3016.4	3111.8
aroM_b0390_at	197.6	280.7	302.2	181.4	365.5	337.3	286.7	265.5	348.1	293	509.7	590.9	528.6	885.1	859.6
aroP_b0112_at	2310.2	2264.5	2492	1685.7	3888.9	1966.6	2068.2	2504.8	2326.3	2317.6	2008.3	1653.5	1778.1	1778.2	1447
arp_b4017_at	6.6	25.2	64.3	52.6	71.2	44.9	8.1	4.1	10	11.8	54.6	73.1	24.1	38.9	5.1
arsB_b3502_at	170.3	166	252.4	138.7	167.5	255.4	152.3	218.7	328.6	269.6	215.5	176.5	175	102.7	243.7
arsC_b3503_at	250.1	199.8	34.6	469.1	276.3	223.9	288.7	416.8	288.3	471.1	380.3	439.7	448.8	115.3	303.1
arsR_b3501_at	288.7	406.7	397.3	387.1	373.4	468.8	423.9	374.5	328	402.5	616.4	359.1	485.2	276.9	522.6
artI_b0863_at	2251	1932	1963.3	1800.7	2676	2802.2	2340.5	2345.1	2529.3	5187.9	4688.8	2206.2	3524.6	2999.9	2298.3
artJ_b0860_at	7636.9	6355.3	6610.5	6829.2	6047.1	3616.7	4274.8	4460.6	3186.7	4687	4971.9	2321	2769	2400	1959.7
artM_b0861_at	825.6	749.5	1221.3	909.9	705.5	775	928.9	863.1	844.6	1419.3	1444.3	1053.1	921.1	861.3	766.2
artP_b0864_at	2087	2470.4	2531.9	2310.4	2658.6	2813.9	2242.2	2911.9	2119.1	5210.5	5147.7	2954.9	3000.3	3083.4	3472.3
artQ_b0862_at	671	778.4	882	745.2	929.3	1166.3	777.6	927.4	750.2	1952.6	1805.3	1079	957	1170.1	939.1
ascB_b2716_at	20.1	55.5	37.4	35.1	98.8	35.3	161.3	107.6	119.7	79.2	43.5	241	62.6	39.4	117.3
ascF_b2715_at	248.7	325.3	592.9	291.1	217.5	338.6	321.3	337.3	349.4	402.8	453	335.1	489.6	680.4	383.9
ascG_b2714_at	307.9	341.8	581.3	609.3	385.4	523.6	448	474	451.8	638.2	582.8	438.6	471	408.4	440.3
asd_b3433_at	6167.4	5899.7	5613.2	7628.7	7725.3	5547.5	6420.4	7495.7	4609.5	4803.9	5369.3	4877.2	4108.4	4357.1	6148.7
aslA_b3801_at	224.5	223.3	342.4	260.1	148.1	374.4	221.4	188.6	467.7	320.9	260.5	182.7	215.2	307.9	376.1
aslB_b3800_at	211	204	179.5	177.8	179.5	348.6	194.6	143	294.6	183.7	193	149.9	242.1	211.8	207.8
asmA_b2064_at	422.7	537.7	818	528.4	738.9	639.7	747.7	783.4	559.4	1104.3	713	935.6	795.5	817.6	625.5
asnA_b3744_at	722.2	912.5	815	859.5	743.5	623	722.5	487	675	751.1	621.7	646	404.2	376.3	688.1
asnB_b0674_at	722	901.1	846.5	709.9	954.4	1065.4	822	952.9	843.6	842.2	584.3	672.4	792	750.2	583.1
asnC_b3743_at	130	230.1	154.7	170.4	53.1	305.9	211.8	240.8	213.8	267.7	257.1	306.4	232.7	289.9	233.8
asnS_b0930_at	1348.5	1490.4	1111.2	1471.3	986.6	869.5	1327.1	1281.8	1036.2	1143.5	976.2	1268.3	969.6	866.3	785
asnT_b1977_s_at	49803.4	34329.4	40935.9	31792.3	29533.8	22673.9	25002.1	19058.1	34917.4	25300.2	20726.1	29117.4	20462.6	23954.9	38115.9
asnU_b1986_s_at	57395.8	36548.8	40808.9	31065.3	34919.9	23606.9	25915.6	19328.1	35097.5	24765.6	20567.9	30392.9	21005.3	25430.3	35449.6
asnV_b1989_s_at	67063.9	46417.3	44423.5	37591.3	43738.4	31677.1	34854.4	22171.1	42610.1	27823.2	26141.7	31708.1	24689.8	29555.3	50771.3
asnW_b1984_s_at	53508	36774.6	41275.6	32396.7	34083	23845.2	26880.7	19694.4	36666.9	26234.6	22239.9	31407.3	22093.4	25334.8	40673.2
aspA_b4139_at	1566.4	1728.3	1918.3	1390.8	1877.2	2922.6	2658	3188.3	3327.4	6549.1	5472.4	5071.1	3919.3	5270.3	6195.5
aspC_b0928_at	6961	5835.9	4900.9	4978.5	7440.6	7934.1	7886	9305.4	7690	6418	6429.8	5571.4	4717.2	6491.8	5346.3
aspS_b1866_at	3191.3	2971.4	3937	4613.9	4031.6	2991.1	2766.1	4679.7	3846	3689.3	3559.4	3750.1	3663.1	3317.2	3353.9
aspT_b3760_s_at	44582.1	21776.4	23087.9	15918.7	32737.3	15274.8	23145.7	13439.7	26880.9	19881.9	12836.7	21803.3	16199.5	19045.8	26370.9
aspU_b0206_s_at	25173.8	16220.6	13868.7	11147.2	14523.5	10509.9	19694.3	11556.9	21824.1	14462.1	11755.5	15422.2	14132.6	17348.6	24199.3
aspV_b0216_s_at	25919.4	12847	14238.7	8586.3	12065.5	9216.5	11865.6	7908.1	17132.2	9983.1	7814.2	13179.7	9520.8	12739.1	16171.2
asr_b1597_at	682.3	783.7	1492.1	955.1	610.5	1410.4	1385.1	865.7	1662.6	1388	1593.4	1700.7	1875.7	1882	1960.2
atoA_b2222_at	218.8	147.9	328.8	160.1	178.9	309.3	155.7	257.7	311.5	357.4	301.2	235.4	374	215.6	282.9
atoB_b2224_at	86.9	39.1	79.5	59.5	28.2	55.1	160	45.9	96.7	118.2	62.4	125.3	173.3	58.8	182.1
atoC_b2220_at	419.9	215.1	346	423.1	122.3	570.4	508.2	467.4	585.8	569.8	574.9	533.4	622.2	687.4	497.5
