ID_REF	GSM67647	GSM67648	GSM67659	GSM67660	GSM67651	GSM67652	GSM67663	GSM67665	GSM67655	GSM67656	GSM67657	GSM67658
ahpC_b0605_at	6064.5	4996.3	15964.7	16492.2	5850.2	3705.4	18030.8	16814.1	7285.1	7513.7	8516.7	7761.1
ahpF_b0606_at	1135.3	1125.6	255.6	319.1	1210.3	1035.7	423.4	333	1949.8	1395.7	1921.5	1587.7
aidB_b4187_at	8.9	14.3	29.2	71.1	13.5	15.9	83.7	49.9	44.9	52.3	95.5	106.1
ais_b2252_at	12.9	12.6	153.8	49	11	9.4	190.7	127.4	95.8	87.9	103.4	170.9
alaS_b2697_at	5676.1	6629.2	5526.7	4952.6	4953.3	6191.7	6550.4	6012.1	3075.7	3253.7	3115.3	3406.2
alaT_b3853_s_at	1949.2	3662.5	4992.4	5229.7	1758.6	2732.5	4118.5	4633.1	9093.8	8334.6	9589.9	8310.2
alaU_b3276_s_at	1554.7	2061.6	3610.9	3761.6	1791.9	2061.5	2935.7	3331.6	7541	6620.7	9818.6	7768.1
alaW_b2397_s_at	1155	1004.9	3602.5	3459.7	916.5	528	2277.4	2912.3	8117.9	9832.2	10189.2	9143.3
alaX_b2396_s_at	1543.7	1518.8	4675.3	4387.9	1153.7	1106.9	3340.7	4536	8755.1	8764.6	9848.1	7856.1
aldA_b1415_at	309.7	289.8	536.9	599	416.5	427.5	458	521.9	1209.8	1331.8	1658.7	934
aldB_b3588_at	112.1	193.4	239.3	212.8	161.3	146.4	208.9	147.3	116.1	103.1	150.7	120.7
aldH_b1300_at	14.5	15.9	33.7	36.6	24.3	20.1	21.3	23.3	19	15.3	15.1	16
alkA_b2068_at	95.4	146.1	135.5	119.3	205.8	120.6	73.4	189.7	122.8	131.4	143.2	120.2
alkB_b2212_at	69.1	126.2	188.9	127	101.2	126.2	115.1	106.8	56.5	77.3	49.3	59.6
alpA_b2624_at	9.8	13.8	15.1	11.1	11.1	15.1	10.6	13	11.8	10.9	10.3	7.6
alr_b4053_at	80.4	16	49.6	20.3	58.3	12.9	13.1	43.5	275.1	282.8	290.4	373.9
amiA_b2435_at	363	472.6	293.3	273.1	379.9	529.9	278.5	338.8	416.9	380.2	370.2	465.6
amiB_b4169_at	604.7	874.5	829.4	861	673.7	793.9	749	790.1	341.8	302	256.8	359.3
amn_b1982_at	248.1	405.2	210.4	260.5	340.5	329.6	148.7	309.5	185.2	204.7	177.7	191.8
ampC_b4150_at	101.5	232.6	39.8	188.4	133	187.2	114.4	183.1	312.4	311.8	230.9	219
ampD_b0110_at	282.4	211.9	712.3	828	291.1	174	853	700.1	122.7	121.7	157.6	125.9
ampE_b0111_at	220.6	184.6	219.9	184.8	230	81.8	135.7	165.9	186.9	197.8	172.1	115.8
ampG_b0433_at	545.4	707.1	334.7	400.4	541.6	608.3	305.9	295.3	273.6	280.3	252.3	296.8
amtB_b0451_at	34.6	31.6	15.7	10.3	14	21.3	10.6	9.3	33.2	8.5	16.6	14.5
amyA_b1927_at	214	159.7	176.5	224.2	198.5	147.3	249.9	174.5	290.8	285.4	226.7	265.5
ansA_b1767_at	984.8	725	694.1	717.8	771.9	954.1	691.8	673	807.6	814	771.4	743.9
ansB_b2957_at	200.9	174	81.6	28.3	123.3	133.6	74.4	80.3	218.3	199	181.6	178.2
ansP_b1453_at	27.3	42.5	20.1	19.1	75.1	59.2	33.3	14.1	93.3	61.1	72.4	122.5
apaG_b0050_at	980.4	937.8	678.3	686.1	1073.4	938.8	826.7	938.7	595	431.4	391.1	400.1
apaH_b0049_at	351.3	296.7	301.2	283.9	372.4	204.1	381.6	225.1	223.7	207.9	165.9	134.5
apbA_b0425_at	511	497.6	482.5	524.9	551.2	406.4	413	366.9	318.5	240.4	321.9	293.7
aphA_b4055_at	225.2	263.9	310.9	257.8	197.3	213.8	256	226.5	666.4	634.9	437.2	352.9
appA_b0980_at	20	39.4	46.7	52.6	111.6	58.9	35.9	105.6	22.7	46.8	25.1	57.4
appB_b0979_at	71.8	124	122.8	166.4	72.9	54.9	97.7	101	57.1	37.6	34.5	65.8
appC_b0978_at	126.5	224.1	346.5	180.8	222.1	281.1	343.9	313.3	251.8	236	250.2	258.3
appY_b0564_at	18.5	19.8	35.9	33.2	5.6	16.5	39.8	13.9	6.5	17.5	9.6	20.9
apt_b0469_at	3420	3768.7	3675.7	4089.7	3161.6	3355.1	3495.9	3729.2	4241	3989.2	3741.7	3959.4
aqpZ_b0875_at	169.7	169.7	253	186.9	176	116.2	143.6	161.9	146.9	87	102.6	121.5
araA_b0062_at	32.2	118.5	39.6	69.4	107.1	70.8	56.3	60.1	111.4	102.2	96.3	73.3
araB_b0063_at	51.8	264.5	187.5	270.9	180.8	237.8	273.8	252.7	95.6	134.9	119.8	102.4
araC_b0064_at	1967.4	2201	1271.8	1427.4	2033	1958.7	1564.9	1246.5	1202.8	1000	1121.2	995.2
araD_b0061_at	363.9	624.5	518.1	662.6	437.4	374.2	384.3	479.3	134	117.3	99.7	118.3
araE_b2841_at	16646	11081.3	7429.7	8209.7	14010.1	10764.4	6402.4	6793.2	10776.6	11660	12023.7	8773.5
araF_b1901_at	2192.1	2786.6	3545.3	3558.8	4358.4	5528	2339.7	2178.3	1034.7	1292.6	1950.9	725.5
araG_b1900_at	2030.8	3063.9	576.1	672.4	4290	4346.4	493.7	530.6	1067.2	1326	1652.7	875.1
araH_1_b1899_at	4517.7	3743.2	1278.2	1436.3	7598	4440.2	1072.1	1029.3	1951.2	1381.8	2098.2	1176.5
araH_2_b1898_at	1635.1	1324.6	440.5	429.8	2814.7	1369.6	426.2	443.3	1090.1	1295.1	1834.3	764
araJ_b0396_at	2552	2131	1637.5	1721.7	1614.5	1219.9	1188.4	1477.3	1165.5	1120.2	818.2	884.3
arcA_b4401_at	1555.4	1538.7	737.6	754.7	1452.4	1782.1	805.3	835.4	1927.4	2428.3	2432.5	1766.3
arcB_b3210_at	314.8	401.6	671.4	503.3	328.7	393.9	714.5	835.5	736.7	750	719.9	658.8
arcC_b0521_at	20.9	22.5	84.5	46.9	26.9	12.1	42.8	51.9	48.8	46.5	51.8	78.1
argA_b2818_at	128.4	181.1	30.8	124	80.2	77.1	66.7	21.4	90.6	81.7	85.2	77.5
argB_b3959_at	275	264.4	621	842.3	286.9	334.8	824.7	817.8	252.8	272.3	228.3	200.9
argC_b3958_at	107	110.7	141.4	40.3	119	148.6	128.9	220.5	156.1	90.2	71.2	99.7
argD_b3359_at	215	275.1	247	392.7	249.2	279.1	295.2	298.6	243	223.1	244.1	230.8
argE_b3957_at	488.8	511.6	452.8	292.3	435.7	433.9	442.4	408.6	291.1	237.2	295.1	251.7
argF_b0273_at	29.3	58.2	234.3	134.1	43.4	34.5	52.5	59.9	93	37.2	67.3	93.3
argG_b3172_at	312.7	241.1	18.2	26.3	216.2	205.5	30.9	21.5	123.5	108	155.8	105.3
argH_b3960_at	321.2	200.5	47.7	62.6	283.7	104.7	130.3	319	151.1	87.5	70.9	162.3
argI_b4254_at	36.9	126.9	363	224.2	91.7	183.6	233.7	245.5	198.4	230	160.2	147.6
argQ_b2691_s_at	2837.2	2284.6	2264.8	2656.9	2347.8	3398.1	2065.9	2372.8	4009	3901.6	4144.8	3893.6
argR_b3237_at	688.4	685.4	397.9	374.5	707.3	717	360.5	290.3	923.4	957.1	848.3	985.3
argS_b1876_at	536	401.2	576.8	505.8	375.8	494.2	529.1	469.1	826.8	1021.3	922.9	982.7
argT_b2310_at	73.6	130.5	143.5	96.9	154.2	157.5	44.9	40.1	308.4	319.5	306.2	259.1
argU_b0536_f_at	269.8	479.4	733.9	834.4	334.4	328.5	635.7	674.1	1311.4	1087.9	1371	1363.6
argV_b2694_s_at	2697.6	2546.9	2619.3	3297.5	1998.9	3669.4	2030.9	2596.7	2560.1	2559.9	2767.3	2492.2
argW_b2348_at	3	18.7	10.9	6.4	20.5	10.9	7.7	13.3	592.5	704	518.3	542.4
argX_b3796_at	552.5	457.8	2164.6	1896.2	424.6	449.4	1554.1	1673.5	4778.4	4920.1	4697	4980.2
argZ_b2692_s_at	2627.7	2004.9	2047.3	2344.7	1920.9	2525.2	1757	2167.6	4898.9	5446.2	5225.4	5000.8
aroA_b0908_at	727.7	856.6	1414.9	1263.6	927.5	811	1407.5	1352.5	515.4	502.2	412.6	578.9
aroB_b3389_at	1956.5	1589.1	1041.5	1354.3	1408.1	1995.3	1388.3	1110.9	1024.9	953.2	1024.7	925.6
aroC_b2329_at	1257.5	1187.2	837.8	1050.4	901	976.4	875.9	958.9	898.5	846.5	657.4	800.3
aroD_b1693_at	231.8	227.1	154.9	51.7	203.4	228.8	167.6	92	215.4	170.7	139.1	151.2
aroE_b3281_at	707.4	713.2	345.7	402.1	855.9	912.7	432.5	395.9	509	425.8	448.8	511.4
aroF_b2601_at	431.6	433.8	212.4	286.6	359.7	448.7	173.5	302.2	480.7	533.6	508.7	447.9
aroG_b0754_at	189.9	344.7	594.6	518.2	184.8	244.6	502.3	607.7	362.8	430	261	332.1
aroH_b1704_at	383	285.7	299	337.5	471.9	503.4	360.3	367.1	312.3	259.4	241.6	290.3
aroK_b3390_at	6697	5386.5	2932.9	3599	5252.8	6138.3	3312.4	3330.3	4550.7	4445.8	4258.8	4459.2
aroL_b0388_at	343.4	343.3	392.2	355.3	444.4	236.4	354.8	308.4	288.6	299.8	298.6	307.3
aroM_b0390_at	105.4	51.7	63.1	61.9	108.5	86.7	104.4	82.9	88.6	98.7	91.7	94.4
aroP_b0112_at	133.4	183.8	14.4	127	125.8	96.6	27.1	38.9	195.5	182.8	130.2	111.2
arp_b4017_at	7.3	2.1	5.9	13.9	12.9	29	15	19.9	11.8	9.9	4.1	13.7
arsB_b3502_at	60.7	109.5	67.7	139.8	73.9	30.9	223.9	165	80.6	138.5	149.3	140
arsC_b3503_at	127.7	273.8	266.2	298.3	152.6	103.2	378.4	320.4	117.6	126.5	156.7	157
arsR_b3501_at	261.8	255.3	374.7	493	197.1	248.6	399.5	289.4	176.2	203.1	219	174.7
artI_b0863_at	2373.9	3512.6	1743.3	1435.3	2687.2	2625.9	1525.5	1567.5	1592.4	1728.4	1485.3	1685.6
artJ_b0860_at	183	232.1	66	52.8	144.3	108.7	162.7	27.9	198.8	188.2	156.9	126.2
artM_b0861_at	1037.4	906.8	567.6	563.7	834.4	812.6	415	509.7	793.6	674.8	646.7	742.9
artP_b0864_at	1568.1	1735	1281.5	1487.7	1496.6	1538.2	1541	1674.8	1141.4	1147.2	965.1	1189.1
artQ_b0862_at	1227.3	1441.7	389.6	463.5	1430.8	1244.2	501.7	483.1	710.8	761.7	617.4	668.6
ascB_b2716_at	52.8	103.2	122.8	150.6	77	72.9	129	112.6	102.2	102.6	111.1	116.6
ascF_b2715_at	53.5	212.8	222.7	144.4	153.2	182	193.2	223.1	96.6	65.9	106.6	95.5
ascG_b2714_at	136.3	104.9	145.9	298.9	154	194.6	213.9	231	146.6	122.7	140.8	193.6
asd_b3433_at	981.6	669.6	817.5	804.8	650.9	775.9	932.6	952.2	796.7	774.8	656.7	582.8
aslA_b3801_at	48.1	105.5	208.5	140.3	86.2	86.5	127	167.1	132.2	125.6	129.7	114.8
aslB_b3800_at	68.6	101.2	253.4	158.5	93.9	90	109	135.8	94	93	90.1	75.4
asmA_b2064_at	208.3	375.8	430.8	453.4	254.8	239.3	384.2	354.6	396.9	325.1	288.7	320.7
asnA_b3744_at	802.8	909.2	770.6	525.7	821.5	811.5	616.1	602.7	619.9	630.6	588	555.2
asnB_b0674_at	180.6	400.6	133.1	101.8	213.1	168.7	137.7	90.4	201.7	242.5	134.9	162.5
asnC_b3743_at	44.3	34.1	29.2	59.3	83	71.1	103.8	83.4	165	160.8	138.4	202
asnS_b0930_at	424.9	702.2	447.8	407.8	551.7	725	622.2	379.9	1244.6	1096.4	1308.9	1392.4
asnT_b1977_s_at	1785.6	2290.2	6122.5	5696.5	1294.4	1211	3660.3	5166.6	10453.6	11217.4	10804	9020
asnU_b1986_s_at	1691.5	1885.8	5566.6	4027.1	1101.7	1304.4	2960.9	4596.9	10466.2	10435.9	10111.2	8500.3
asnV_b1989_s_at	3905.6	4969.9	11570.5	8501.5	2166.8	2763.4	8719.8	10969	12939	13708.5	13366.1	11021.8
asnW_b1984_s_at	2318.7	2771.4	8024.8	9338.9	1536.2	1663.5	4664	7722.1	11733.9	11743.9	11419.4	9662.7
aspA_b4139_at	3498.1	3404.6	2599.8	3232.7	4851.1	4691.1	2580.6	3001.9	1135.6	1647.7	2233.1	1327.1
aspC_b0928_at	2114.6	1904.4	1926.8	2141.2	2268.5	2336.8	2034.7	2031.9	2217	1958.6	2139.4	2098.2
aspS_b1866_at	4801.8	4743.4	3395.9	3257.4	3251.8	4508.3	2721	2636.4	3205	4489.6	2944.7	3083
aspT_b3760_s_at	1566.7	1603.6	14371.2	6374.3	1540.4	878.8	7528.4	8256.9	6335.6	5658.6	8433.5	6046.7
aspU_b0206_s_at	804.4	862.2	5006.7	3290.9	792.4	559	2582.8	3390.4	6054.1	4854.2	6942.1	6058
aspV_b0216_s_at	984.5	1369.4	4886.7	3778.5	698.5	1000.2	2833.8	3370.5	5492.9	6572.8	7592.9	6713.9
asr_b1597_at	336.8	506.8	686.6	799.4	376.8	402.5	668.9	634.9	303.7	284.7	269.4	281.3
atoA_b2222_at	100.2	163.9	186.5	51.2	120.8	84.5	129.4	82	57	100.4	77.6	97.5
atoB_b2224_at	9.1	12.5	42	105.1	13.6	15.8	36.5	44.6	132.5	50.4	109.3	57.3
atoC_b2220_at	107.1	162.2	163.2	174.5	118.6	213.4	167.2	105.9	163	160.4	144.9	161.4
atoD_b2221_at	47.8	88.3	34.7	32.3	93.9	41.4	28.7	36.8	23.5	20.8	24.9	22.1
atoE_b2223_at	14.2	69.1	104.6	108	60.3	12	38.7	22.6	83.2	41.9	26.7	20.9
atoS_b2219_at	78.4	61.7	96.9	191.1	59.8	98.7	109.1	98.4	90.4	102.3	108.4	72.9
atpA_b3734_at	28724.9	30014.7	16801.2	18101.4	25055	23899.1	17621.9	16090.8	6620.4	6040.3	6412	5937
atpB_b3738_at	27108.6	24582	13539.8	15588.8	18929.3	18975.3	13754.1	14210.6	7699.6	7847.4	7736.2	7388
atpC_b3731_at	7800.6	7489.6	4166.9	4686.4	7384.7	6700.2	4596.3	5056.7	11220.9	10913.2	11594.4	9882.6
atpD_b3732_at	13099.6	13019.1	5210.5	6112.2	10989.6	12120.6	6664.2	5959	7916.4	7682.8	8170.9	7421.4
atpE_b3737_at	38685	37986.3	32639.5	37747.5	32520.1	30637.9	33110	34504	15893	16060.7	15872.4	13844.5
atpF_b3736_at	28802.8	25221.1	14775.3	17064.8	20785.2	19836.2	15090.7	15769.2	10465.6	11113.3	11196.4	9883.5
atpG_b3733_at	18747.3	23423.4	12488	12742.8	19357.6	18047.9	11849	11687.2	5540	5354.7	4968.1	4882.7
atpH_b3735_at	42666.2	43030.3	28218.7	33194.8	34927.7	32907	29975	30969.5	13722.8	14360.5	13681.1	12552.6
atpI_b3739_at	3204.5	2448.5	1730.9	1897.8	2057.3	2300.3	1973.1	1819.2	3865.3	3601.1	3688	3348.8
avtA_b3572_at	340.7	275.2	839	561.6	229.8	261.5	758.6	639.2	283.5	282.2	241	285.7
b0005_at	28.9	35.1	45.8	58.5	53.6	20	28.2	25.9	44.6	65.4	50.7	93.9
b0011_at	46.2	170.6	395.9	245.3	255.9	156.5	244.3	204.3	185.8	180.1	183.6	160.1
b0024_at	39.7	59.6	50.2	88.8	40.6	13.3	62	41.2	6.2	17.9	6.1	9.2
b0100_at	292.4	290.9	115.1	157.1	329.6	244.2	307.6	218.4	900.4	759	622.2	813.1
b0105_at	53.9	117.2	132.2	106.2	59.5	62.6	187.9	114.3	303.7	352.1	289.7	250.1
b0165_at	132.1	363.4	368	341.7	312.9	267.2	473	326.8	245.4	166.1	227.8	167.3
b0235_at	91.6	58.1	104.9	130.3	52.2	30.4	99.5	63.1	28	62.9	35.9	61.8
b0245_at	13.5	129.2	68.3	226.6	134.8	149.6	136.8	100.9	62.8	15.3	21.4	26.2
b0257_at	129.4	142	303.3	121.8	140.8	107.6	212.1	120	197.2	160.7	180.2	147.1
b0263_at	128.9	140.4	129.5	74.8	170.4	61.6	188.7	184.4	9.9	24.8	19	12.5
b0302_at	6.5	15.4	15.2	73.6	7.5	36.2	11.2	63	60.9	28.3	16	35.4
b0309_at	6.2	27.4	6.5	3.8	6.5	21.7	21.7	5.9	39.2	31.8	11.3	25.5
b0332_at	53.8	141.9	178.7	90.8	126.7	53.4	157.2	64.2	35.5	95.9	106.5	56.9
b0359_at	2.3	4.8	45.8	5.8	3.2	45.2	7.6	4.6	5.7	7.4	3.7	3.9
b0362_at	149.7	128.1	208.1	201	184.8	141.8	169.5	296.3	163.6	77.3	114.1	70.9
b0370_at	5.3	1.8	2.6	8.1	3.3	2.1	1.1	3.1	2.2	9.6	0.6	0.8
b0373_s_at	284.1	313.9	372.3	428.7	204.7	362.8	431.2	467.6	614	536.7	703.4	463.3
b0379_at	59.2	47.2	92.3	49.7	56.5	8.8	36.1	31	10.2	10.2	14.6	35
b0380_at	86.2	95.3	118.7	86.6	79.2	52.9	98.1	79.3	101.5	135.2	132.4	89.5
b0392_at	25.1	17.8	9.5	12.2	8.5	9.7	17.6	10.8	100.1	54.5	78.5	77
b0395_f_at	175.9	168	101.5	120.3	188.9	130	27.8	157	167.5	127.9	156.8	102.4
b0499_at	37.5	39	116.1	96.1	66.8	20.3	74.1	31.3	21.9	20.1	32.1	25.9
b0501_at	45	125.9	206	197.4	94.6	142.3	190.1	126.4	171.1	170.7	136.7	147.6
b0502_at	23.3	33	102.6	140.4	107.8	42.3	116	121.7	40.9	75.2	66.2	90.4
b0538_at	34.8	59.1	69.6	121.3	34.2	109.6	22.7	99.1	61.3	32.8	21.9	29.6
b0539_at	57.8	119.4	151.2	86.3	110	110.5	186.4	139.8	129.2	121.5	138	118
b0542_at	145.5	118.5	171.4	108	106.3	124.7	112.3	163.9	367.8	298.3	337.3	353.2
b0609_at	33.5	40.3	93.3	28.8	56.4	30.2	67.4	67.6	91	111.8	91.3	74.3
b0663_at	72.9	100	5.4	5.2	117.5	47	4.6	4.8	37.2	12.1	25.2	42.6
b0667_at	560.2	1196.3	5.5	15.4	752.5	416	26.6	4.9	366.4	368	396.6	334.6
b0669_at	362.3	587.4	24.6	6.4	278.3	193.4	12.9	8.7	620.4	663.4	966.5	642.5
b0671_at	188.8	417.1	24.7	20.4	361.8	243.7	13.9	20.5	754.5	724.2	645.2	736.2
b0703_at	6.4	54.8	140.1	18.6	20.4	13	24.2	16.1	7.5	5.9	8.1	8.3
b0725_at	2335.3	1692.5	2812.4	2314.5	2713.7	2297	2233.5	2497.3	829.7	901.4	1169.3	878.4
b0753_at	59.4	197	188.9	210.4	116.2	127.8	146.2	150.7	88	124.2	64.3	90.2
b0762_at	85.5	229.8	1068.4	821.1	209.8	89.5	933	812.1	981.5	1167.3	870.4	1052.7
b0795_at	329.2	391.4	429	295.2	389.2	312.5	448.7	242.9	282.3	246.3	264.2	238.3
b0805_at	74.6	137.6	184.7	178.9	134.3	115.1	67.6	85.6	4486.2	4245.4	4316.2	4405.8
b0816_at	47	34.3	25.5	36.2	44.2	21.1	22.6	132.7	51	58.1	57.1	46.7
b0817_at	343.7	219.2	248	219.7	433.4	241.4	159.4	375.6	429.4	398.3	409.6	434.1
b0822_at	205.5	276.2	33.2	65.9	172.3	211.4	168.6	161.4	278.1	283.7	174.7	307.7
b0829_at	250.1	312.7	226.8	118.5	276.4	248.9	245.8	214.4	95.5	105	90.3	128.6
b0830_at	167.4	145.2	97.6	70.8	170.2	149.5	144.2	77.2	64.4	79.8	48.7	86.7
b0831_at	97.9	158.1	101.7	63.9	111.4	101.5	35.9	42.4	66.1	76.1	70.4	49.2
b0832_at	174.3	235.9	51.5	51.3	138.8	141.2	78.2	31.8	147.8	121.5	135	155.4
b0833_at	84.1	94.9	102.9	84.7	79.5	99.3	80.7	100	146	156.3	100.1	112.3
b0834_at	119.6	142.8	306.8	265.8	138.4	122.8	262.3	256.6	129.7	113.2	84.6	141.3
b0836_at	40	14.5	18	16.4	49.3	59.9	8.9	31.1	12.8	9.5	10.2	12.2
b0844_at	184.2	101.1	182.8	274.3	232.8	146.8	327.2	320.4	136.9	136	160.5	158.3
b0845_at	211.1	278.9	42.9	58.3	243.3	166.9	45.8	49.7	116.3	161.4	165.9	118.1
b0846_at	14.8	36.2	148.9	170.3	20.4	13.7	108.7	168.1	97.5	76.4	28	24.4
b0847_at	359.5	373.8	376.4	335	405.6	318.8	363.6	300.3	317.2	281.3	321.5	313.9
b0866_at	199.8	237.1	549	507.3	197.2	172	574.6	640.8	471	422.5	364.1	384.7
b0867_at	149.9	286.8	198.7	266.9	256.4	188.9	206.3	260.3	252.6	298.9	203.1	263.7
b0868_at	237.2	341.8	484.4	430.3	300.7	189.4	488.3	392.6	186.7	230	256.6	223.8
b0872_at	116.4	34.9	69.7	219.8	157.2	31.6	145.6	130.1	47.9	126.1	89.1	57.8
b0878_at	210.7	218.4	246.5	262.4	188.5	224	313.1	357.2	209.5	239.5	224.2	265.1
b0899_at	82.8	102.2	22	46.6	111.6	58.5	22.2	43.7	140.6	129.2	118.9	72.6
b0919_at	78.9	16.7	22	54.8	87.9	14.7	52.6	111.9	94	73.6	96.7	88
b0941_at	50.2	30.8	41.1	38.4	24	23.2	59.7	126.1	53.2	55.3	54.9	49.8
b0942_at	28.5	4.9	27.7	78.8	65.8	56.1	71	18	10.6	13.4	13.5	11.2
b0943_at	48.1	22.4	26.4	38	81.7	12.1	30.6	30.3	54.5	31.2	23.9	19.8
b0947_at	310.1	320.1	284	254.2	441.4	273.2	174.5	273.4	410.9	475.8	402.8	359
b0955_at	742.2	687.3	616.4	605.7	720.8	523.8	588.8	603.7	936.1	922.6	729.2	786.5
