ID_REF	GSM37618	GSM37619	GSM37620	GSM37621	GSM37622	GSM37623	GSM37612	GSM37613	GSM37614	GSM37615	GSM37616	GSM37617
10000_at	2.169925001	1.963474124	3.017921908	1.070389328	-0.321928095	2.201633861	1.807354922	2.5360529	1.632268215	0.485426827	2.963474124	1.321928095
10001_at	7.090641752	6.528258743	6.595443985	6.394033895	6.226893814	6.708739041	7.353146825	7.263034406	7.024585638	6.855491443	6.733354341	6.899659026
10002_i_at	9.175175262	9.31152128	9.199426968	8.968090752	9.267254872	9.133912814	8.822411496	8.943393929	8.864186145	9.549207089	9.24198315	9.633721813
10003_f_at	10.80920541	11.01429949	10.7984718	10.74508603	10.68115055	10.62853667	10.6898233	10.49465561	10.39906426	11.03273453	10.74256208	11.0767488
10004_at	1.632268215	1.765534746	0.378511623	-0.736965594	-0.152003093	0.765534746	-1.736965594	1.137503524	-2.321928095	-1.321928095	-1.321928095	0.137503524
10005_at	6.411087227	6.741466986	6.61176256	7.259272487	6.911691582	7.167919866	6.491853096	6.587964989	6.348728154	7.03562391	6.718361626	7.21916852
10006_at	5.318316841	4.760220946	5.004501392	5.797012978	6.145677455	5.652486495	4.842978832	5.232660757	4.949534933	5.951867504	5.426264755	5.82527683
10007_at	7.958842675	7.585713709	6.651051691	7.598424761	6.911691582	6.977279923	7.733354341	7.506208389	7.349612972	6.595443985	6.630813152	7.005624549
10008_at	-0.514573173	1.807354922	1	-1	-0.152003093	1.485426827	0.263034406	0	1.201633861	-0.514573173	-0.152003093	0
10009_at	4.121015401	4.263034406	5.221103725	2.786596362	2.560714954	3.572889668	3.070389328	3.017921908	3.336283388	4.419538892	5.232660757	4.217230716
10010_at	10.35601172	10.26491169	10.2974895	9.809768129	9.793603309	9.780047576	10.37851162	10.41405094	10.23900176	9.807676916	9.601585101	9.770498721
10011_at	3.419538892	4.270528942	3.678071905	1.765534746	2.510961919	3.185866545	4.666756592	4.472487771	4.03562391	2.744161096	2.786596362	3.232660757
10012_at	6.855491443	7.006746832	7.458611673	6.368069877	6.559185866	6.177917792	6.46760555	6.627898616	6.412781525	6.383704292	5.730639956	6.346956889
10013_at	5.802193217	5.887525271	5.714245518	6.503030646	6.343407822	6.493455201	6.203592714	6.029011087	5.974988112	6.165911939	6.022367813	6.368069877
10014_at	7.236492618	7.39145842	7.070389328	9.067434361	8.34739991	8.605849867	7.714245518	7.689299161	7.515699838	7.921245889	8.032872249	8.049304033
10015_at	8.775774869	8.438791853	8.271929844	9.597493929	9.406842755	9.588339861	9.119719295	9.053925882	8.990671284	9.474111514	9.186361891	9.483412734
10016_at	7.45779126	6.87036472	7.258330473	8.342074668	8.654277995	8.427522371	7.624247146	7.448735798	7.703211467	8.453270634	8.461479447	8.537606691
10017_at	-0.514573173	0.137503524	1.070389328	-0.514573173	-0.321928095	0.584962501	-0.152003093	-0.321928095	-0.736965594	-0.152003093	1.5360529	-0.321928095
10018_at	11.84376406	12.17233374	12.0294943	11.47699929	11.43201985	11.42169668	11.64529816	11.48487323	11.45054113	11.54375685	11.37872836	11.61452582
10019_at	10.77692646	10.59058705	10.53702422	10.2577414	9.880042633	9.896332404	11.22013645	11.20481565	11.08673335	9.50779464	9.387371158	9.55688919
10020_at	6.395748328	6.343407822	5.812498225	6.918863237	6.749534268	6.470862199	6.006746832	5.902073579	5.82527683	6.044394119	5.770829046	6.061776198
10021_at	4.439623138	3.733354341	4.906890596	5.773468928	6.469234794	6.14363831	4.892391026	4.608809243	4.87282876	5.50779464	6.165911939	5.614709844
10022_at	5.022367813	4.711494907	5.108524457	1.485426827	3.121015401	3.201633861	5.504620392	5.232660757	5.5360529	-0.736965594	-1.736965594	-1.736965594
10023_at	7.350497247	7.263034406	7.034523875	-0.321928095	-0.152003093	-0.514573173	7.169925001	7.182890893	6.908092341	-1.321928095	0	-0.736965594
