ID_REF	GSM94555	GSM94587	GSM94589	GSM94590	GSM94403	GSM94538	GSM94539	GSM94540	GSM94591	GSM94592	GSM94593	GSM94594	GSM94595	GSM94596
6211_at	11.86465046	11.91759585	11.57303173	11.4718276	11.85424505	11.85599748	11.53789784	11.9794252	11.09526514	11.55698496	10.98882668	10.97692207	10.98769036	11.19912019
6212_at	6.006746832	5.632268215	8.491452292	5.504620392	5.129283017	5.575917361	7.682292371	5.026800059	4.412781525	4.472487771	6.95419631	4.608809243	4.958842675	7.827819025
6213_at	10.80178918	10.82900914	9.896635141	10.68395957	10.509775	10.285171	10.15658875	10.50173769	10.22773626	10.60510907	9.695228291	10.28932729	9.715790435	9.719046504
6214_at	7.567575869	7.574404309	8.039467438	7.569096095	7.329123596	7.894817763	7.807998839	7.849874194	7.40599236	7.855491443	7.884475819	7.274261661	7.194756854	7.691394579
6215_at	6.296457407	6.314696526	5.807354922	6.296457407	7.212374788	7.145677455	6.799605422	7.513332824	7.637349411	7.776103988	7.785288981	8.468420402	8.073606041	7.846117173
6216_at	10.81642371	10.92251007	10.67445712	11.03912468	10.80928581	10.678248	10.18994807	11.18512321	10.37308264	10.44055776	10.89981005	10.10079373	9.65123112	10.3373989
6217_at	7.092757141	6.753551055	7.339850003	6.501439145	7.075746538	6.802193217	6.703211467	6.772149591	6.740118043	6.753551055	6.957682486	7.060695932	7.055282436	6.834154981
6218_at	9.275426158	9.327552644	9.166916252	8.636262089	8.888743249	8.642412773	8.267254872	9.113742166	9.431915413	9.297833368	9.260449141	9.482404631	9.110874761	8.977279923
6219_at	6.549977143	7.448735798	8.232181058	7.712183051	7.056366761	7.005624549	8.278914019	7.186857067	7.422064766	6.960001932	8.456970381	6.876516947	6.766860144	7.918863237
6220_at	7.54225805	7.040015679	7.92421868	7.864186145	7.626439137	7.131342539	8.278914019	7.66106548	7.216260837	7.223036338	8.045486656	7.849874194	7.697662633	7.324630615
6221_at	6.626439137	6.318316841	5.949534933	6.906890596	7.941927925	7.975561406	7.622051819	8.516881891	7.557655155	7.387155718	7.098032083	8.563386966	7.918266959	8.782998209
6222_at	8.548821908	8.748528321	8.955940451	9.272629785	8.431288654	8.437544026	8.75087444	9.226171322	8.909893084	8.87958325	8.962317655	9.036997774	8.982708429	8.750539513
6223_at	10.47197998	10.65167959	10.43045255	11.07801734	10.43316812	10.29771876	10.30868032	11.13596574	9.407267764	9.298291731	10.88630626	9.996473489	8.966072795	10.9479291
6224_at	5.125155131	5.581953751	5.28169825	6.110613806	6.268658955	5.626439137	5.921245889	6.437960088	5.205548911	5.587964989	5.865423978	6.06608919	5.62935662	6.087462841
6225_at	10.0826813	10.34029521	10.19290922	10.1893304	9.893453226	9.784144049	9.986268707	9.903731243	10.50332886	10.35469017	10.17292749	9.969530424	9.957392293	9.891631833
6226_at	10.49825087	10.8317031	10.47967923	10.86635166	11.19567979	10.80695233	10.53867395	10.829802	11.12838105	11.30924896	10.95463254	11.13140685	11.41948622	10.70580515
6227_at	10.95121185	11.02417006	11.18506125	11.00870873	10.76437402	10.80663017	10.94975377	10.6231499	10.3244056	10.47715111	11.01122726	10.55218876	10.16024962	10.92918442
6228_at	8.887220615	9.175424799	8.241744865	9.159871337	9.122569192	8.87282876	8.40641762	8.437127844	9.059074015	9.099873766	8.461888664	9.43024345	9.15936681	8.730639956
6229_at	10.80493767	10.99760291	10.64313466	10.93479659	9.963329616	10.15317199	9.840463234	10.06245095	10.90041401	11.15684152	10.54949591	10.85650334	10.5226796	10.41637532
6230_at	9.381759231	9.454504938	9.120497098	8.69453201	9.07734983	8.853309555	8.393604969	8.137503524	8.384136172	8.482202926	8.843607046	9.04384754	8.741129869	8.652844973
6231_at	10.15684152	10.28123458	9.954777925	10.14605947	10.21431912	10.34485068	9.76884596	9.426684082	9.821136186	10.1027631	9.731658449	9.651948611	9.89087224	9.714073758
6232_at	8.497053445	8.48864354	8.780375722	8.735386783	8.699051844	8.890264277	9.168421411	9.621319301	8.681941137	8.827819025	8.729280846	9.105908509	8.699398938	8.654993973
6233_at	10.35667204	10.27309622	11.17467606	10.14159628	8.398316163	8.757556689	9.549784668	9.021535249	9.750036978	9.805260206	10.81362088	8.059074015	7.986410935	7.851124363
6234_at	5.48864354	5.725195817	5.930737338	5.951867504	5.832890014	5.857980995	6.452858965	6.787902559	6.369815424	5.54225805	6.203592714	6.737416366	6.114783447	6.671010241
6235_at	13.28932729	13.30485039	13.52519044	13.38421714	13.01384605	13.13727937	13.4920785	13.09042673	13.09780171	13.51216021	13.85885521	13.28531552	13.32108252	13.5697251
6236_i_at	14.29485764	14.33656235	14.28406497	14.08417724	14.17708468	13.97189377	13.89630402	14.04383046	14.37796287	14.27758527	14.80199626	14.56707075	14.56303535	14.30111747
6237_at	13.87770591	13.99560818	13.52443153	13.34860368	13.56887054	13.14103741	12.94104761	12.97659992	13.75339436	13.66426949	13.78496195	14.03770137	13.77230426	13.02281858
6238_at	7.368942914	7.73403214	7.338959175	8.284014345	7.603626345	7.5360529	7.975561406	7.974988112	7.656782364	7.706668682	7.756889855	7.477353527	7.364572432	6.897240426
6239_at	8.408966552	8.86727874	8.254083779	9.056095756	8.699398938	8.668884984	8.140062856	8.627169061	8.632631752	8.601399391	8.439207555	8.258801557	8.032321287	8.153805336
6240_at	9.883254231	10.26232979	9.589276615	9.73623279	9.840305863	9.611209273	9.362820526	9.796688594	9.858291887	9.484822894	9.757723349	9.069584028	8.868822555	8.837312556
6241_at	6.04220656	5.809928866	5.157852169	4.87774425	5.822730148	5.882643049	5.852997588	5.746850183	5.87774425	5.087462841	6.037821465	6.659639187	6.23457796	5.812498225
6242_at	10.95434174	11.18338726	10.50858711	10.84987419	11.20408201	11.01583316	10.70381708	10.96253456	10.51431955	10.52698821	10.36632221	10.82456103	10.44024629	10.68711319
6243_at	9.991096628	9.910192989	10.88218449	10.34485068	9.831307244	9.884475819	10.36533822	8.965784285	9.925702781	10.27122956	10.47917396	10.5533413	10.30172481	10.73250664
6244_at	13.68449661	13.85362146	13.93966185	13.56831243	13.6452869	13.63464091	13.59536239	12.96632519	13.39419471	13.85424505	14.08247341	13.97857641	14.14355063	13.74617838
6245_at	11.25443815	11.31021513	11.79551209	11.01038824	10.56224242	10.98598421	11.09044328	10.06622376	10.92124589	11.81237789	12.12441215	10.9575374	11.02257588	11.13455467
6246_at	9.916028718	9.931032942	9.995625842	9.959132577	9.152284842	9.258566034	9.06501215	8.272863023	8.840777924	9.663735984	9.341630009	8.971830915	8.817303476	8.478162893
6247_at	10.34496161	10.70113315	10.79457832	10.52532504	10.22110373	9.923773151	9.973697366	8.375473913	9.403651186	10.67639789	10.60825482	9.805582668	9.769176663	9.586652169
6248_at	9.814582466	10.31876874	10.03974158	10.04944018	9.955359305	9.889503963	9.815223165	8.980710829	9.274028649	9.667643804	10.02250653	10.45758608	10.23553561	10.32732808
6249_at	12.03510837	12.37550106	11.86147468	12.06086478	11.95575887	12.11436052	11.5965625	10.5694759	11.1204971	11.81442225	11.63044916	11.83466856	11.44397954	11.32637331
6250_at	10.63707766	10.32553033	9.339850003	10.57440431	10.7059779	10.82766027	10.38013634	10.52179671	9.986410935	10.8274221	10.10721708	11.33293166	10.86751042	10.66444728
6251_at	7.61176256	7.044394119	6.070389328	7.723148957	6.729280846	7.121015401	7.506208389	7.237448996	5.590961241	7.086401646	6.464341533	6.378511623	6.584962501	7.002252452
