ID_REF	GSM86746	GSM86747	GSM86752	GSM86753	GSM86758	GSM86764	GSM86748	GSM86759	GSM86755	GSM86756	GSM86757	GSM86749	GSM86750	GSM86751	GSM86761	GSM86762	GSM86763	GSM86767	GSM86768	GSM86769
10000_at	1.201633861	1.321928095	1.722466024	1.807354922	1.765534746	1.584962501	1.201633861	0.263034406	1.678071905	0.678071905	1.432959407	1.584962501	1.847996907	1.321928095	1.887525271	1.432959407	1.722466024	0.925999419	1.678071905	1.887525271
10001_at	6.485426827	6.23457796	7.189824559	7.082149041	7.033423002	7.162894799	6.651051691	6.336283388	7.059614856	6.941341105	6.777419716	6.44625623	6.076815597	6.545350645	6.815063017	6.76420813	6.776103988	6.62935662	6.244125943	6.737416366
10002_i_at	9.355791547	9.35974956	9.476746204	9.329796338	9.452653086	9.041385369	9.166163083	9.142617655	9.466586338	9.407692649	9.066627409	9.83320636	9.359529955	9.112439507	9.412993173	9.17467606	8.885696373	8.450386479	8.962317655	8.827183896
10003_f_at	10.97168724	11.10295989	11.00183038	10.82877119	10.99668532	11.09473751	10.8023548	10.83652381	10.94741778	10.78692302	10.75171142	11.24198315	11.07521171	10.65785434	10.73657105	10.70511396	10.57421507	10.57014032	10.77371617	10.64790807
10004_at	1.378511623	1.847996907	1.963474124	1.632268215	1.925999419	1.632268215	1.485426827	1.963474124	1.321928095	0.847996907	1.201633861	-1.321928095	1	1.432959407	1.632268215	3.292781749	1.070389328	1.925999419	0.765534746	2.137503524
10005_at	6.569855608	6.649615459	6.972692654	6.77478706	7.002252452	6.87774425	6.824004051	6.449561375	6.804776378	6.862947248	7.156841525	6.997744026	6.599912842	7.10433666	6.627898616	6.860466259	6.754887502	6.703211467	6.193771743	6.880195729
10006_at	5.563768278	5.501439145	6.355791547	6.223036338	6.022367813	5.213347282	5.797012978	5.623515741	6.213347282	6.098032083	6.03562391	5.632268215	5.655351829	5.923624611	6.303780748	6.06608919	5.897240426	5.658211483	4.87774425	5.596935142
10007_at	6.87282876	7.113742166	7.417852515	7.24697806	7.797661526	8.36719631	7.813139851	6.678071905	7.470048726	7.353146825	7.625708843	7.203592714	7.185866545	7.814422247	7.837312556	8.541871009	8.463524373	8.713214653	7.689997971	8.285402219
10008_at	2.944858446	3.053111336	3.201633861	2.201633861	2.432959407	3.292781749	2.744161096	2.10433666	2.786596362	2.350497247	3.070389328	3.44625623	2.981852653	1.584962501	4.247927513	4.694880193	4.614709844	4.700439718	3.827819025	4.655351829
10009_at	4.5360529	4.364572432	4.177917792	3.678071905	4.371558863	3.62058641	4.026800059	3.925999419	4.017921908	3.887525271	4.5360529	5.169925001	4.459431619	4.399171094	4.044394119	4.263034406	4.523561956	3.392317423	2.887525271	4.263034406
10010_at	8.368069877	8.437127844	9.084011098	8.919161284	8.657139777	8.929554316	8.895726738	8.601027897	8.87897051	8.782998209	8.349170631	7.87835751	8.030667136	8.674545394	8.599168993	8.225930411	9.123604124	8.806388508	8.310612782	8.92659251
10011_at	2.201633861	2.584962501	2.169925001	1.722466024	2.321928095	2.510961919	1.807354922	2.608809243	1.765534746	1.584962501	1.321928095	2.292781749	1.632268215	2.485426827	1.263034406	2.201633861	2.169925001	2.744161096	1.722466024	1.432959407
10012_at	5.285402219	5.578938713	5.649615459	5.694880193	5.520422249	5.587964989	4.548436625	4.95419631	6.004501392	5.692092375	4.602884409	5.008988783	4.797012978	4.87282876	4.602884409	5.201633861	4.185866545	4.802193217	4.277984747	4.560714954
10013_at	4.770829046	4.754887502	5.031218731	5.01346226	4.722466024	5.270528942	4.807354922	4.491853096	4.802193217	4.87774425	4.705977902	4.03562391	3.817623258	4.882643049	4.842978832	4.329123596	5.137503524	4.852997588	4.209453366	4.672425342
10014_at	5.8899602	6.055282436	6.421223299	6.261154673	6.617651119	6.984133595	6.395748328	6.287250643	6.272396509	6.276124405	6.447909749	5.675251386	5.794415866	6.719731057	6.671010241	7.181897643	7.070389328	6.982993575	6.62497818	6.964629667
10015_at	9.789370619	9.865887892	9.751376683	9.598424761	9.342074668	9.494455614	9.385431037	9.195987298	9.699572453	9.594324604	9.458611673	9.745001974	9.713558356	9.299208018	9.528844767	9.027076623	9.378294856	9.117383367	9.25219234	9.253611152
10016_at	6.93191939	7.193771743	7.55228484	7.441284272	7.408542042	7.532161085	7.610286657	7.060695932	7.632995197	7.5360529	7.841092545	7.221103725	7.090641752	7.836050355	7.709428501	7.675957033	7.649615459	7.668884984	7.427103287	8.024031502
10017_at	2.03562391	2	2.40599236	1.847996907	2.786596362	2.887525271	2.786596362	0.765534746	1.584962501	0.584962501	1.5360529	0.263034406	1.432959407	1.807354922	2.137503524	3.392317423	2.5360529	3.070389328	1.5360529	3
10018_at	9.36018867	9.673485757	10.45347642	10.31288296	10.46055828	10.2721632	10.27542616	10.23971785	10.4108753	10.25195574	10.40482225	9.154311811	9.454299294	9.985984208	10.63707766	10.70839419	10.47988129	10.45193228	10.15228484	10.43702378
10019_at	8.819540461	9.177170346	9.550169592	9.423326047	9.24055285	9.630631166	9.209209647	8.892087397	9.318090838	9.347842794	9.285402219	8.947783026	9.044940491	9.302867361	9.28748153	9.247927513	9.395105655	9.85315358	8.741804025	9.223036338
10020_at	6.139551352	6.329123596	6.914086097	6.806066226	6.726558779	6.797012978	6.754887502	6.348728154	6.783980414	6.793115555	6.98982022	5.930737338	6.153805336	6.782670659	6.668175869	6.619119511	6.746850183	6.622051819	6.125155131	6.490249211
10021_at	3.64385619	3.510961919	4.626439137	4.40599236	4.169925001	4.733354341	4.626439137	4.247927513	4.329123596	4.472487771	3.897240426	3.510961919	3.981852653	4.832890014	4.548436625	4.578938713	4.548436625	4.300123725	3.44625623	4.09592442
10022_at	-1.736965594	-1.736965594	-1	-0.514573173	-0.736965594	-1.321928095	-1.736965594	-0.514573173	-3.321928095	-3.321928095	-3.321928095	-1.321928095	-1.736965594	-1.736965594	1.632268215	3.459431619	3.498250868	4.145677455	2.584962501	3.44625623
10023_at	-0.514573173	-0.321928095	-0.736965594	0.378511623	1.5360529	0.584962501	-0.514573173	2.827819025	-1.321928095	-0.736965594	-0.736965594	-1	-0.321928095	0.263034406	2.10433666	2.232660757	1.722466024	2.40599236	1.378511623	2.169925001
10024_at	5.655351829	5.733354341	6.338067798	6.503030646	6.557655155	6.022367813	6.478971805	6.070389328	6.189824559	6.517275693	6.330916878	5.236492618	5.584962501	6.540709263	6.5360529	6.659639187	6.531381461	5.944858446	5.832890014	5.736063628
10025_at	4.026800059	3.972692654	5.01346226	5.10433666	5.285402219	5.116863758	4.733354341	4.329123596	5.213347282	5.091699834	4.832890014	4.044394119	4.240314329	5.008988783	4.336283388	5.004501392	4.392317423	4.832890014	3.944858446	4.137503524
10026_at	-1.736965594	-1.736965594	1.925999419	-0.514573173	1.678071905	3.263034406	0.584962501	0.263034406	-1	-0.321928095	0	-1.321928095	-0.321928095	0.584962501	3.807354922	3.472487771	3.944858446	4.161887682	3.560714954	3.572889668
10027_at	1.5360529	3.247927513	2.655351829	2.378511623	2.560714954	2.887525271	2.03562391	1.201633861	2.40599236	2.459431619	2.432959407	2.786596362	2.10433666	2.827819025	4.263034406	4.070389328	4.776103988	4.566815154	4.523561956	4.510961919
10028_at	4.744161096	4.572889668	4.765534746	4.887525271	5.061776198	4.972692654	4.781359714	4.638073837	4.797012978	4.977279923	4.887525271	3.548436625	4.300123725	4.626439137	5.259272487	5.350497247	5.285402219	5.551516018	5.240314329	4.972692654
10029_at	5.343407822	4.837943242	6.692092375	6.765534746	6.483815777	6.694880193	6.6043679	6.285402219	6.320123598	7.043300754	6.807354922	5.044394119	5.307428525	7.006746832	6.451211112	6.431288654	6.789207575	6.712870868	6.623515741	6.359310317
10030_at	3.655351829	3.350497247	3.350497247	3.247927513	2.981852653	3.292781749	2.459431619	1.584962501	2.827819025	3.572889668	2.350497247	3.560714954	3.364572432	2.292781749	2.03562391	2.700439718	3.277984747	3.40599236	3.10433666	3.070389328
10031_at	6.936637939	7	7.272396509	7.320123598	7.181897643	7.130313146	7.113742166	6.673839056	7.147713722	7.250772132	7.404290064	7.130313146	7.181897643	7.054197294	7.156841525	7.356672044	7.564530601	7.200653436	6.955359305	7.29553937
10032_at	5.632268215	5.845490051	5.897240426	5.840463234	5.738767837	6.17990909	5.757556689	5.462706751	5.711494907	5.789207575	5.916476644	5.557655155	5.865423978	5.649615459	5.867896464	5.694880193	5.719731057	5.947198584	5.343407822	5.332707934
10033_at	4.626439137	4.852997588	5.429615964	5.296457407	5.22881869	4.472487771	5.10433666	4.694880193	5.197708158	5.416164165	5.173926932	4.584962501	4.485426827	5.388878339	4.504620392	4.754887502	4.95419631	4.765534746	3.560714954	4.385431037
10034_at	7.866660751	7.85735901	8.114783447	8.226893814	8.344739746	8.169423979	8.125155131	8.008988783	8.131342539	8.20310325	8.289557848	7.795065583	7.787249608	8.203592714	7.87958325	8.230260665	7.666046429	7.453682186	7.349612972	7.381975479
10035_at	6.394033895	6.818901676	7.077883864	6.915281866	6.799605422	6.274261661	6.827819025	6.593951284	6.802193217	6.921245889	6.842978832	6.411087227	6.578938713	6.783980414	6.981852653	6.768184325	7.222070355	6.794415866	6.452858965	6.758889433
10036_at	5.06608919	5.462706751	5.368069877	5.40599236	5.529820947	5.475733431	5.730639956	5.43629512	5.548436625	5.419538892	6.203592714	4.817623258	5.205548911	5.666756592	6.296457407	5.752213368	6.712870868	6.205548911	5.786596362	6.426264755
10037_at	4.053111336	4.10433666	4.217230716	4.432959407	4.321928095	4.94016675	4.412781525	4	4.087462841	4.044394119	4.03562391	4.247927513	4.378511623	4.026800059	4.026800059	4.129283017	4.392317423	4.672425342	4.201633861	3.754887502
10038_i_at	5.346956889	5.578938713	5.638073837	5.526694846	4.832890014	6.211401637	5.456149035	7.388878339	5.432959407	5.173926932	4.614709844	4.972692654	5.402585758	5.357552005	7.069315495	5.526694846	5.961160258	7.46515823	7.587214952	6.191799501
10039_s_at	2.807354922	2.744161096	2.560714954	2.169925001	0.925999419	3.10433666	2.485426827	1.378511623	1.847996907	2.263034406	1.070389328	2.678071905	3.087462841	2.807354922	3.185866545	2.5360529	3.070389328	4.371558863	4.026800059	3.070389328
10040_at	2.169925001	2.263034406	3.121015401	2.887525271	2.169925001	2.232660757	1.722466024	1.201633861	2.608809243	2.510961919	-0.514573173	2.632268215	1.847996907	2.5360529	3.459431619	3.277984747	3.10433666	4.626439137	4.087462841	3.596935142
10041_at	2.378511623	2.485426827	2.10433666	1.432959407	2	2.510961919	2.40599236	3.217230716	1.847996907	2	1.485426827	2.459431619	2.350497247	2.10433666	2.560714954	3.03562391	2.847996907	2.655351829	2	2.459431619
10042_at	2.981852653	1.584962501	3.608809243	3.432959407	3.070389328	3.232660757	3.378511623	3.153805336	2.765534746	3.307428525	3.548436625	2.378511623	2.459431619	3.62058641	2.847996907	2.867896464	3.857980995	3.786596362	3.137503524	3.153805336
10043_at	3.548436625	3.40599236	3.64385619	3.548436625	3.10433666	3.153805336	3.217230716	3.053111336	2.744161096	3.263034406	3.321928095	2.944858446	2.321928095	3.169925001	4.044394119	3.62058641	4.177917792	4.263034406	3.754887502	3.847996907
10044_at	7.048759312	7.270528942	7.545350645	7.469234794	7.255500733	7.133399125	7.083213368	7.11997861	7.258330473	7.589463893	7.474111514	7.085339669	6.972692654	7.505414609	6.577428828	6.686500527	6.860466259	6.557655155	6.175923742	6.390598906
10045_at	10.40194612	10.50382574	10.23649262	10.10590851	10.08387817	10.1690481	10.00786824	10.27041214	9.738936682	9.985699652	10.04083765	10.2467406	10.28250931	9.965640008	10.34485068	10.31186182	10.23254085	10.07815081	9.972979786	9.926295995
10046_at	4.694880193	4.472487771	4.678071905	4.64385619	4.224966365	4.459431619	4.472487771	4.649615459	4.193771743	4.897240426	4.498250868	4.070389328	4.292781749	4.995484519	4.548436625	4.62058641	4.812498225	4.791814071	4.364572432	3.981852653
10047_f_at	11.97921081	12.01792191	11.23433845	11.2620361	11.19549525	11.20896589	10.92970225	11.52943055	10.98334993	11.18592847	10.87521179	12.23466777	11.93402253	10.9371531	11.43941536	11.27589169	11.05751796	11.0999395	11.04227497	10.97190275
10048_at	4.837943242	4.632268215	5.09592442	5.070389328	5.040015679	4.847996907	4.867896464	4.852997588	4.44625623	4.897240426	4.307428525	4.270528942	4.121015401	4.529820947	5.343407822	5.263034406	5.266786541	5.357552005	4.572889668	4.977279923
10049_at	4.504620392	4.399171094	4.760220946	4.925999419	4.791814071	4.504620392	4.44625623	4.906890596	4.321928095	4.364572432	3.906890596	4.087462841	4.153805336	4.285402219	4.963474124	4.432959407	4.649615459	4.87282876	4.852997588	5.026800059
10050_at	5.965784285	5.862947248	5.566815154	5.867896464	5.867896464	5.752213368	6.048759312	5.880195729	5.161887682	5.623515741	4.862947248	5.842978832	5.794415866	6.098032083	6.785288981	6.554588852	6.812498225	6.452858965	6.151777655	6.157852169
10051_at	7.774128144	7.961739073	7.627169061	7.972692654	7.405141463	8.112700133	8.089582893	7.981852653	7.187846909	7.90147032	7.370687407	7.936048964	7.87282876	7.874674032	8.211888295	7.235535607	7.941927925	7.557655155	7.608069968	7.334496768
10052_at	6.964629667	7.145677455	6.690696444	6.429615964	6.417852515	6.320123598	7.189824559	6.434628228	6.671010241	6.525129251	6.298291731	7.358431429	7.098032083	7.192785959	7.102238194	5.649615459	7.114783447	6.470862199	6.692092375	7.014578465
10053_at	10.92599942	11.01868702	10.75938889	10.70692764	10.58899565	10.51353022	10.2366122	10.53313502	10.76644609	10.63426653	9.545736753	11.14478568	10.96354637	10.14223472	10.78626963	10.05120894	10.37699357	10.13801575	10.64250303	10.24281684
10054_at	8.112178834	8.240314329	9.059614856	8.889047583	8.949534933	8.965495717	8.874981348	9.00506308	8.931328485	8.74819285	8.103812329	7.758223215	7.853621456	8.695924237	9.140318539	8.808642468	9.051752739	8.805421446	8.999718196	8.916178043
10055_at	6.334496768	5.984133595	5.820178962	5.432959407	4.897240426	4.689299161	5.285402219	5.343407822	5.197708158	5.201633861	5.752213368	5.937815169	5.727920455	5.432959407	5.070389328	5.10433666	5.652486495	5.329123596	4.916476644	5.336283388
10056_at	5.837943242	6.085339669	5.339850003	5.40599236	5.06608919	5.655351829	5.412781525	5.510961919	5.201633861	5.251719093	5.593951284	5.62058641	5.409390936	5.48864354	5.529820947	5.318316841	5.388878339	5.482202926	5.141596278	5.091699834
10057_at	3.596935142	3.754887502	3.584962501	3.459431619	3.247927513	3.572889668	3.053111336	3.472487771	3.153805336	3.10433666	2.847996907	3.201633861	3.498250868	3.378511623	4.232660757	4.161887682	4.510961919	4.765534746	3.689299161	4.201633861
10058_at	6.022367813	5.733354341	6.197708158	6.002252452	5.860466259	6.024585638	5.972692654	5.605849867	5.815063017	6.155830172	5.799605422	5.937815169	6.251719093	6.359310317	6.087462841	6.387155718	6.653919873	6.917670434	6.12722055	6.011227255
10059_at	8.139039668	7.883865155	7.888134388	8.152791852	7.828453874	8.449561375	7.969818186	7.955940451	7.67030217	7.881419908	7.673839056	7.73809226	7.983563697	8.063395081	8.381542951	8.483815777	8.469234794	8.348728154	7.930145948	8.112178834
10060_at	5.026800059	5.465974465	5.193771743	5.169925001	4.548436625	5.632268215	5.442943496	4.921245889	4.749534268	4.935459748	4.554588852	5.439623138	5.070389328	5.329123596	6.737416366	6.0725346	6.86913112	7.125155131	6.14974712	6.485426827
10061_at	10.45779126	10.51491126	10.41774705	10.47228468	10.44159552	10.46689218	10.35082871	10.32237887	10.22629176	10.37155886	9.922138369	10.68176549	10.4314976	10.14134082	10.39639072	10.15241161	10.25927249	10.4016262	10.34795349	10.32023645
10062_at	5.554588852	5.937815169	6.020146573	5.993221467	6.063934306	6.020146573	5.689299161	5.581953751	5.626439137	5.8899602	5.133399125	5.947198584	5.736063628	5.548436625	6.871597266	6.711494907	6.793115555	6.923624611	6.699051844	6.316507819
10063_i_at	5.459431619	5.882643049	4.807354922	5.061776198	4.419538892	5.03562391	4.754887502	4.285402219	4.137503524	5.06608919	3.963474124	5.658211483	5.773468928	4.847996907	5.078951341	3.700439718	5.074676686	4.566815154	4.209453366	4.378511623
10064_s_at	6.011227255	6.026800059	5.602884409	6.251719093	5.412781525	6.063934306	5.700439718	5.736063628	5.217230716	6.12722055	5.465974465	5.99095486	5.847996907	5.897240426	5.87282876	5.083213368	5.635173947	5.569855608	5.266786541	4.95419631
10065_at	4.285402219	4.285402219	5.193771743	5.285402219	5.402585758	5.108524457	5.09592442	4.638073837	4.439623138	5.43629512	3.608809243	4.209453366	3.754887502	5.416164165	4.321928095	5.057450272	4.478971805	4.689299161	3.548436625	4.129283017
10066_s_at	7.995484519	7.842350343	7.408542042	7.254556252	6.859224162	7.164906927	7.70528679	7.237448996	7.329123596	7.41869595	6.785288981	8.047669251	7.906890596	7.874674032	8.153805336	6.247927513	8.007868243	7.30103885	7.301953395	7.489446599
10067_at	3.87774425	4.209453366	4.255500733	3.5360529	4.153805336	3.95419631	3.95419631	4.357552005	3.972692654	3.935459748	3.121015401	4.129283017	4.224966365	4.578938713	4.807354922	5.517275693	5.354028938	5.28169825	4.716990894	4.949534933
10068_i_at	11.10164745	11.40822358	11.09037711	11.15627273	11.32940394	11.41795797	10.73097953	11.15677834	11.21437984	10.93935883	10.58843356	11.19690944	11.09486943	10.41827429	11.08035121	11.33046877	10.72297825	10.53624722	11.11393746	10.79628301
10069_f_at	10.56052391	10.57430969	10.22134544	10.23266076	10.30936266	10.37286506	9.798633802	9.982993575	10.34607044	10.16113188	9.693138438	10.58439884	10.36051791	9.588152437	10.14070198	9.899507983	9.804453736	9.532745527	9.971974574	9.729110867
10070_at	3.217230716	3.655351829	3.776103988	3.64385619	3.523561956	3.887525271	3.64385619	2.925999419	3.632268215	3.419538892	3.087462841	3.017921908	2.5360529	3.655351829	3.572889668	3.121015401	3.711494907	3.336283388	2.925999419	3.419538892
10071_at	2.459431619	2.925999419	3.655351829	3.292781749	3.678071905	3.419538892	3.608809243	2.887525271	3.137503524	2.925999419	2.827819025	2.847996907	3.201633861	3.678071905	3.087462841	4.137503524	3.44625623	3.070389328	2.321928095	3.560714954
10072_at	2.510961919	2.263034406	2.925999419	2.232660757	2.887525271	2.925999419	2.722466024	3	2.485426827	1.963474124	2.485426827	2.584962501	1.765534746	2.963474124	5.09592442	4.977279923	5.343407822	5.263034406	4.678071905	5.161887682
10073_at	5.240314329	5.141596278	6.203592714	6.057450272	6.399171094	6.002252452	6.09592442	5.270528942	6.0725346	5.965784285	6.232660757	5.274261661	5.048759312	6.215290306	5.292781749	6.102238194	6.015693807	5.475733431	5.008988783	5.719731057
10074_at	1.632268215	0.485426827	2.807354922	2.887525271	1.963474124	2	1.485426827	1.485426827	2.827819025	2.584962501	1.432959407	2.201633861	1.485426827	2	1	1.925999419	1.432959407	2.560714954	1.678071905	1
10075_at	4.572889668	4.578938713	5.928370323	5.791814071	5.933100475	6.242221395	6.203592714	5.385431037	5.789207575	5.842978832	6.059614856	4.817623258	4.412781525	6.175923742	6.429615964	6.666756592	6.376776572	6.532940288	5.791814071	6.718361626
10076_at	3.754887502	3.336283388	3.827819025	4.026800059	3.817623258	4.776103988	4.255500733	3.817623258	3.807354922	3.596935142	3.765534746	3.5360529	3.392317423	3.981852653	4.711494907	4.590961241	4.590961241	4.99095486	3.857980995	4.727920455
10077_at	5.129283017	5.270528942	5.812498225	5.658211483	5.904484098	6.147713722	5.532940288	5.554588852	5.465974465	5.62058641	5.855491443	4.968090752	5.06608919	5.692092375	5.44625623	5.815063017	5.638073837	5.887525271	4.307428525	5.416164165
10078_at	3.307428525	3.307428525	4.602884409	4.185866545	4.733354341	5.161887682	4.649615459	4.270528942	4.112700133	4.145677455	4.614709844	3.548436625	3.263034406	4.608809243	4.986410935	5.296457407	4.87774425	5.399171094	4.385431037	5.078951341
10079_at	2.432959407	2.292781749	1.722466024	2.03562391	2.263034406	2.722466024	2.510961919	2.700439718	1.632268215	1.925999419	1.201633861	0.678071905	2.169925001	2.137503524	2.263034406	3.350497247	2.744161096	2.981852653	1.847996907	3.185866545
10080_at	3.336283388	3.137503524	3.666756592	3.472487771	3.459431619	3.03562391	2.655351829	2.232660757	3.655351829	3.378511623	3.44625623	1.807354922	3.03562391	3.053111336	3.523561956	3.906890596	3.906890596	3.817623258	3.523561956	4.153805336
10081_at	3.510961919	3.963474124	4.426264755	3.510961919	3.263034406	3.906890596	2.292781749	1.432959407	4.129283017	4.09592442	2.169925001	3.944858446	3.786596362	2.485426827	3.121015401	3.867896464	3.935459748	4.584962501	4.666756592	4.053111336
10082_at	2.655351829	3.169925001	2.40599236	2.40599236	2.378511623	2.807354922	2.560714954	2.722466024	2.700439718	2.432959407	0.765534746	1	2.137503524	3.185866545	2	3.153805336	3.217230716	3.153805336	2.847996907	3.10433666
10083_g_at	0.263034406	1.887525271	0.263034406	1.432959407	2.10433666	2.459431619	1.137503524	2.510961919	2.584962501	0.378511623	0.925999419	3.336283388	1.070389328	2.678071905	1	2	3.070389328	1.765534746	2.169925001	1.847996907
10084_at	1	1.925999419	2.981852653	1.263034406	2.887525271	2.169925001	1.887525271	3.232660757	1.137503524	1.584962501	1.378511623	1.137503524	2.459431619	1.432959407	1.263034406	1.963474124	1.378511623	3.666756592	1.432959407	1.847996907
10085_at	6.556122818	6.75087444	6.257387843	6.102238194	5.623515741	7.045486656	6.584962501	5.736063628	6.309248961	5.933100475	6.43629512	6.789207575	6.976134473	6.456149035	7.559185866	7.090641752	7.680886921	7.496654083	7.422064766	7.36719631
10086_at	4.672425342	5.057450272	5.354028938	5.048759312	5.145677455	5.62935662	5.232660757	4.608809243	5.10433666	5.053111336	5.520422249	4.897240426	4.797012978	5.452858965	5.129283017	5.285402219	5.416164165	5.429615964	4.548436625	5.449561375
10087_at	5.402585758	5.336283388	6.309248961	6.22881869	5.995484519	6.28169825	6.242221395	5.632268215	5.958842675	5.781359714	6.323730338	4.5360529	4.626439137	5.575917361	5.857980995	5.584962501	5.95419631	5.988684687	5.153805336	6.098032083
10088_at	5.189824559	5.332707934	5.865423978	5.658211483	5.935459748	5.700439718	6.040015679	5.569855608	5.426264755	5.526694846	5.697662633	5.270528942	5.053111336	5.746850183	5.840463234	6.110613806	6.14974712	6.385431037	5.296457407	6.061776198
10089_at	5.778734244	5.812498225	5.933100475	5.911691582	5.520422249	6.336283388	6.197708158	5.746850183	5.770829046	5.860466259	6.364572432	6.157852169	5.95419631	6.357552005	6.66106548	5.809928866	6.602884409	6.517275693	5.655351829	6.187846909
10090_at	3.232660757	3.121015401	3.916476644	3.632268215	3.733354341	3.632268215	3.837943242	3.336283388	3.560714954	3.827819025	3.185866545	3.137503524	3.336283388	3.981852653	4.169925001	4.683696454	3.632268215	3.307428525	3.459431619	3.62058641
10091_at	7.602884409	7.976707312	8.184875343	8.200653436	8.069852511	8.261154673	8.067165427	7.978424465	7.92243574	7.740118043	7.827183896	7.539158811	7.690696444	7.869748051	7.521207816	7.61176256	7.727920455	7.707359132	7.053111336	7.160879862
10092_at	6.826548487	6.826548487	7.274261661	7.203592714	6.736063628	7.023477152	7.207502459	6.658211483	7.033423002	7.24697806	7.325530332	6.692092375	6.891176125	7.594697827	7.045486656	6.73470962	7.392317423	7.089582893	6.290940402	6.920055055
10093_at	4.584962501	4.935459748	5.205548911	5.165911939	4.649615459	5.318316841	4.357552005	4.54225805	5.495055528	5.074676686	3.277984747	4.822730148	4.852997588	4.201633861	4.217230716	4.689299161	4.649615459	5.157852169	5.040015679	4.485426827
10094_at	5.048759312	4.958842675	6.199672345	5.867896464	5.882643049	6.017921908	5.865423978	5.867896464	5.623515741	5.675251386	5.675251386	4.827819025	4.786596362	6.157852169	6.614709844	6.676662335	6.802193217	6.587964989	6.139551352	6.193771743
10095_at	5.193771743	5.456149035	6.139551352	5.997744026	5.689299161	5.5360529	5.672425342	5.504620392	5.632268215	5.840463234	5.942514505	4.887525271	5.004501392	5.773468928	6.033423002	5.722466024	6.307428525	6.329123596	5.730639956	6.06608919
10096_at	7.951284715	8.036723106	8.194756854	8.006746832	7.868513924	8.435878577	8.143128073	7.935459748	7.978996396	7.944858446	8.334496768	8.056366761	8.078417702	8.265380633	8.658568541	8.535275377	8.932214752	8.807676916	8.599168993	8.325080544
10097_at	12.15680993	12.46574495	11.43681563	11.42069713	11.3407959	11.57483002	11.13069925	11.64119377	11.3185993	11.25721103	11.28534442	12.53308634	12.29969456	10.94405315	11.43342896	11.20451001	11.06521416	11.30885094	11.89428726	11.21383328
10098_at	5.714245518	5.602884409	5.902073579	5.963474124	5.551516018	5.357552005	5.82527683	5.510961919	5.608809243	6.407692649	6.083213368	5.357552005	6.083213368	6.504620392	5.325530332	5.247927513	6.026800059	5.432959407	5.563768278	5.193771743
10099_at	4.357552005	4.560714954	4.044394119	3.981852653	4.09592442	4.705977902	4.578938713	4.300123725	3.817623258	3.733354341	4.649615459	4.03562391	4.504620392	4.765534746	5.277984747	5.368069877	5.736063628	5.563768278	5.419538892	5.339850003
10100_at	3.906890596	4.263034406	4.145677455	4.03562391	3.95419631	4.350497247	4.350497247	4.145677455	3.925999419	3.722466024	4.329123596	3.95419631	4.201633861	4.566815154	5.472487771	5.672425342	6.110613806	5.680886921	5.686500527	5.850499414
10101_at	6.357552005	6.656782364	6.676662335	6.540709263	6.38024459	6.203592714	6.655351829	6.201633861	6.5360529	6.66106548	6.770829046	6.45779126	6.407692649	6.553053253	6.659639187	6.277984747	6.893604905	6.73470962	5.981852653	6.818901676
10102_at	4.977279923	5.083213368	5.339850003	5.385431037	5.442943496	5.388878339	5.478971805	5.205548911	5.193771743	5.416164165	5.419538892	5.311067102	5.28169825	5.251719093	5.655351829	5.815063017	5.429615964	5.663913842	5.141596278	5.296457407
10103_at	3.364572432	3.632268215	4.217230716	4.371558863	4.209453366	3.887525271	4.705977902	4.5360529	3.765534746	3.847996907	4.852997588	3.523561956	3.459431619	3.963474124	4.419538892	4.608809243	5.263034406	4.925999419	4.336283388	4.916476644
10104_at	5.432959407	5.575917361	5.882643049	5.797012978	5.646738698	5.66106548	5.852997588	5.165911939	5.928370323	5.972692654	5.970393538	5.213347282	5.350497247	5.744161096	5.392317423	5.173926932	5.623515741	5.289096702	4.760220946	5.482202926
10105_at	3.378511623	4.129283017	3.608809243	3.070389328	3.419538892	4.224966365	3.916476644	3.392317423	3.378511623	2.560714954	2.981852653	4.247927513	4.632268215	4.10433666	3.99095486	3.925999419	4.336283388	4.66106548	3.523561956	3.95419631
10106_at	7.689299161	7.94602899	7.701133155	7.690696444	7.758889433	7.738767837	7.796364138	7.67030217	7.576673293	7.406842755	7.458611673	7.865423978	8.089053172	7.726558779	7.534497434	6.62497818	7.67030217	6.815063017	6.911691582	7.005624549
10107_at	5.442943496	5.378511623	6.145677455	6.011227255	5.711494907	5.738767837	5.867896464	5.465974465	5.746850183	6.04220656	6.100136671	5.209453366	5.354028938	6.074676686	5.692092375	5.804776378	6.193771743	5.491853096	5.193771743	5.548436625
10108_at	8.807032856	8.866969778	9.592083234	9.481597642	9.505216096	9.115303806	9.416375317	9.215775653	9.306745269	9.435253538	9.641329262	8.641329262	8.819859747	9.445221817	9.914385132	10.02624677	10.10026811	9.755388351	9.772644484	9.649615459
10109_at	3.596935142	3.087462841	3.5360529	3.722466024	3.584962501	3.44625623	4.385431037	4.452858965	3.392317423	3.44625623	3.847996907	3.392317423	3.655351829	4.217230716	3.95419631	4.070389328	4.754887502	3.847996907	4.419538892	4.161887682
10110_at	4.364572432	4.716990894	4.857980995	4.827819025	4.153805336	5.040015679	5.040015679	4.930737338	4.722466024	4.847996907	5.563768278	4.694880193	4.465974465	4.797012978	5.017921908	4.452858965	5.371558863	4.902073579	5.213347282	5.189824559
