ID_REF	GSM29912	GSM29914	GSM29917	GSM29920	GSM29921	GSM29922	GSM29924	GSM29926	GSM29927	GSM29929	GSM29930	GSM29932	GSM29934	GSM29936	GSM29937	GSM29939	GSM29940	GSM29942	GSM29943	GSM29945	GSM29946	GSM29948	GSM29949	GSM29951
10033_at	4.566815154	4.807354922	4.733354341	5.169925001	5.336283388	5.004501392	4.995484519	4.638073837	4.906890596	5.655351829	5.409390936	5.705977902	4.419538892	2.887525271	4.94016675	5.526694846	5.517275693	4.760220946	4.781359714	5.236492618	5.129283017	5.141596278	5.332707934	5.40599236
10034_at	7.43629512	7.46515823	7.147713722	6.837943242	7.572131751	7.151777655	7.795065583	7.716990894	7.355791547	7.174925683	7.23457796	7.30833903	7.178913785	6.057450272	6.704595348	7.175923742	7.618385502	7.117902789	6.980710829	6.820178962	7.078951341	6.798309782	6.760220946	6.799605422
10035_at	6.118941073	6.375039431	5.797012978	6.957682486	6.86913112	6.896029603	7.138527801	6.790511412	6.62935662	6.575917361	6.58044702	6.963474124	6.031218731	4.722466024	5.804776378	7.055282436	7.338067798	6.318316841	6.378511623	6.03562391	6.699051844	6.44625623	6.760220946	6.427941333
10036_at	5.145677455	4.632268215	5.01346226	5.478971805	5.213347282	4.649615459	5.185866545	4.472487771	4.655351829	4.797012978	4.491853096	4.504620392	5.251719093	4.754887502	4.439623138	5.532940288	5.554588852	4.802193217	5.292781749	4.666756592	4.649615459	4.711494907	4.857980995	4.722466024
10037_at	4.523561956	4.300123725	4.765534746	4.638073837	4.392317423	4.336283388	3.608809243	3.906890596	4.217230716	4.892391026	4.807354922	4.510961919	5.157852169	4.247927513	5.070389328	4.66106548	4.263034406	4.722466024	4.700439718	4.566815154	4.03562391	4.292781749	5.169925001	4.862947248
10038_i_at	8.773468928	8.626804145	8.841721581	8.7370783	8.793765857	8.625708843	8.853621456	8.339850003	8.767522386	8.403864177	9.901621158	8.900263044	9.001971088	8.593951284	8.465974465	8.270061673	8.144148367	8.255500733	8.541871009	8.485024233	9.804453736	8.276124405	8.970968661	8.737754352
10039_s_at	6.139551352	5.993221467	6.076815597	5.925999419	5.402585758	5.5360529	3.10433666	4.744161096	6.083213368	5.754887502	7.180903709	5.82527683	6.074676686	5.371558863	5.189824559	5.343407822	4.87774425	5.523561956	5.498250868	5.520422249	5.161887682	5.375039431	6.093813673	5.83541884
10040_at	6.648177796	6.131342539	6.718361626	5.972692654	5.66106548	5.804776378	4.572889668	5.725195817	6.617651119	5.921245889	7.581200582	6.167919866	6.642412773	5.935459748	5.683696454	5.902073579	5.523561956	6.226893814	5.822730148	5.937815169	6.276124405	5.485426827	6.108524457	6.64385619
10041_at	3.744161096	0.263034406	2.906890596	2.887525271	2.584962501	1.378511623	3.807354922	2.584962501	0.378511623	3.137503524	3.070389328	2.807354922	3.277984747	1.925999419	2	1.807354922	2.584962501	2.5360529	3.053111336	2.459431619	4.478971805	2.40599236	2.786596362	2.432959407
10042_at	4.949534933	4.017921908	4.224966365	5	4.64385619	4.378511623	4.572889668	4.270528942	3.510961919	4.87282876	4.161887682	4.350497247	4.722466024	3.336283388	4.5360529	4.392317423	4.727920455	4.523561956	3.419538892	2.5360529	3.596935142	3.689299161	4.54225805	4.329123596
10043_at	8.656424863	8.452858965	8.742477867	6.390598906	6.442943496	6.744161096	6.074676686	5.802193217	5.364572432	5.590961241	5.526694846	5.672425342	5.727920455	4.078951341	5.318316841	6.191799501	5.968090752	6.285402219	5.865423978	5.807354922	6.325530332	5.746850183	6.290940402	5.935459748
10044_at	6.429615964	6.462706751	6.155830172	7.133399125	6.978424465	6.930737338	7.544578117	7.434628228	7.141596278	7.17990909	6.98982022	7.110613806	6.572889668	5.300123725	6.818901676	7.019034669	7.267723052	6.978424465	6.982993575	6.842978832	7.025693274	6.93191939	7.392317423	7.273329387
10045_at	10.50382574	10.32057493	10.2671378	10.92146906	10.81834251	11.01527565	11.01262454	10.96397979	10.73318484	10.77700868	10.38175923	10.63698706	10.60890163	10.56576852	10.97269265	10.95215881	10.80364681	11.00464183	10.98192399	10.74087698	10.79067431	10.88607758	11.02700749	10.85276357
10046_at	4.008988783	3.700439718	4.008988783	4.232660757	4.008988783	3.5360529	4.09592442	4.061776198	3.263034406	4.590961241	4.99095486	4.321928095	3.722466024	2.137503524	3.847996907	4.193771743	4.439623138	3.827819025	3.560714954	3.608809243	3.972692654	3.678071905	4.399171094	4.255500733
10047_f_at	11.10564665	11.59502432	10.93413313	11.43405479	11.36106649	11.37357209	11.43941536	11.51081361	11.65454653	11.80421171	11.45043803	11.48894474	11.33130886	12.56069107	11.85174904	11.49425559	11.03066714	11.84003042	11.42090762	11.43754403	11.59609656	11.40901961	11.43348112	11.39140472
10048_at	5.820178962	6.026800059	5.930737338	6.268658955	6.230741003	6.209453366	5.736063628	5.762880293	5.510961919	5.738767837	5.791814071	5.599912842	5.482202926	4.201633861	4.981852653	6.397460726	5.87282876	5.885086225	5.545350645	5.498250868	6.070389328	5.638073837	5.672425342	5.705977902
10049_at	5.532940288	5.339850003	5.354028938	5.449561375	5.026800059	5.557655155	5.61176256	4.770829046	5.022367813	4.791814071	4.906890596	4.817623258	5.409390936	4.053111336	4.887525271	4.689299161	5.50779464	4.683696454	4.832890014	4.781359714	5.672425342	4.314696526	5.031218731	4.832890014
10050_at	7.95942242	8.437544026	8.347842794	8.24697806	8.386293635	8.320574934	7.94602899	7.346070441	7.87036472	7.571373436	7.845490051	7.749534268	7.915879379	7.196725061	8.269594252	8.820817182	8.613973587	8.703557562	8.511357341	8.40599236	8.674545394	7.988116585	8.659995892	8.163398094
10051_at	6.352264173	6.652486495	6.504620392	6.93191939	6.598424761	6.676662335	6.903279342	6.844234988	6.614709844	6.777419716	6.898450233	7.080018029	6.83541884	6.240314329	6.412781525	6.938991439	6.703211467	6.64385619	6.768184325	6.705977902	6.956521363	6.780047576	7.359310317	7.081083929
10052_at	7.461888664	7.314696526	7.701133155	7.762880293	7.889351853	7.53838296	7.270528942	7.511752654	7.944272818	7.929554316	8.2644426	7.957682486	7.611024797	6.399171094	7.938403424	8.428360173	8.460660665	8.323730338	8.699745948	8.516487981	8.381542951	8.256916297	8.704595348	8.554588852
10053_at	9.264207997	9.193771743	9.255264671	9.416375317	9.148476582	9.313109776	9.652486495	9.530796466	9.686675601	9.561860708	9.849092288	9.888895424	10.02333853	9.623515741	9.801061628	9.410663341	9.395962489	9.133912814	10.1917995	10.06069593	10.04984855	9.999859105	10.1692987	9.876516947
10054_at	10.59600335	10.25183742	10.54515755	9.929998063	9.909143047	9.834313024	9.965207091	9.810410969	9.802516365	9.933248043	9.812658658	9.928370323	10.11582398	10.44211412	9.796039609	9.571752644	9.530601415	9.306517445	8.933985654	9.158609688	8.962896005	8.962606859	8.934280594	8.886306263
10055_at	7.015693807	7.38024459	6.76420813	7.240314329	7.405141463	7.215290306	7.866660751	7.510961919	6.854245054	7.076815597	7.144658243	7.198690586	6.461070114	5.649615459	6.571373436	6.791814071	7.482202926	6.718361626	6.031218731	6.199672345	6.199672345	6.118941073	6.821455119	6.498250868
10056_at	8.114262901	8.077883864	8.224001674	7.64096791	7.797661526	7.970968661	7.46760555	7.040015679	6.94602899	7.567575869	7.581200582	7.751544059	7.720415285	7.00337736	7.001126665	8.383704292	8.229780167	8.400879436	7.787902559	7.727239777	7.854245054	7.855491443	8.151777655	7.77478706
10057_at	1	3.40599236	0.678071905	2.432959407	0.263034406	0.584962501	4.153805336	2.459431619	4.078951341	2.944858446	3.137503524	1.963474124	2.10433666	1.070389328	0.925999419	2.5360529	2.632268215	1.070389328	1.678071905	1.963474124	2.070389328	1.887525271	-0.152003093	2.847996907
10058_at	6.091699834	6.866660751	6.45779126	6.820178962	5.894817763	6.114783447	7.199672345	6.209453366	6.257387843	5.965784285	5.977279923	5.968090752	6.614709844	5.928370323	7.022367813	7.556122818	8.362820526	7.82527683	7.301953395	6.697662633	7.180903709	7.443772393	7.476543706	7.397460726
10059_at	8.811535252	8.225930411	8.439207555	9.23146121	9.494655613	9.325530332	9.297833368	9.129540618	8.323279988	8.004501392	7.815703503	7.92659251	8.797012978	8.031770114	8.560332834	10.22761594	9.975991228	10.31537603	8.772479538	8.878664043	9.073873777	8.630813152	8.907191126	8.473299871
10060_at	7.739443098	7.804776378	8.061776198	7.725195817	7.622783966	7.736740155	7.586464526	7.698357406	7.696967526	6.465974465	6.689299161	6.40599236	7.587964989	7.017921908	7.43629512	7.75087444	7.621319301	7.885696373	7.528258743	7.447083226	8.0725346	6.935459748	7.434628228	6.737416366
10061_at	10.75705659	10.7748694	10.68693817	10.39306863	10.00084508	10.34651373	10.81658371	10.62789862	11.37221211	10.64979507	10.57393115	10.59376459	10.85813645	11.39022271	10.73994934	9.939726121	10.14082977	10.3865092	10.47947714	10.05216045	10.36588497	10.34728917	10.68273129	10.30720081
10062_at	6.442943496	6.45779126	6.238404739	6.8008999	6.687900522	6.832890014	7.099084761	7.178913785	7.026800059	7.53838296	7.356672044	7.58044702	6.17990909	5.587964989	6.465974465	6.678071905	6.98982022	6.658211483	6.933100475	6.675251386	7.041111535	6.948367232	7.557655155	7.156841525
10063_i_at	6.276124405	5.752213368	6.155830172	6.063934306	6.161887682	6.057450272	6.159871337	5.817623258	5.847996907	6.411087227	6.399171094	6.506208389	5.64385619	4.608809243	6.238404739	6.06608919	6.635173947	5.817623258	5.584962501	5.602884409	5.478971805	5.820178962	6.811214118	6.477353527
10064_s_at	6.710117632	6.556122818	6.6043679	6.61176256	6.949534933	6.663913842	6.953032377	6.392317423	5.974988112	6.900866808	7.175923742	7.032321287	6.093813673	5.074676686	6.157852169	6.602884409	6.565292521	6.121015401	6.024585638	5.87036472	6.840463234	6.22881869	6.795715007	6.797012978
10065_at	4.364572432	4.689299161	4.62058641	4.827819025	4.977279923	4.371558863	4.781359714	4.832890014	4.432959407	5.50779464	5.232660757	4.852997588	2.981852653	1.722466024	5.14974712	4.399171094	4.744161096	3.827819025	4.201633861	4.044394119	4.399171094	4.145677455	4.608809243	5.061776198
10066_s_at	7.877130729	7.79246496	7.941927925	7.986410935	7.487840034	7.804131021	7.814422247	7.424586226	7.539158811	7.215290306	7.460251099	7.553053253	8.076815597	7.192785959	7.607330314	7.862947248	8.34739991	7.745506266	7.349612972	7.469234794	7.529820947	7.534497434	7.634448062	7.51412226
10067_at	3.981852653	3.906890596	4.070389328	5	4.754887502	4.655351829	4.517275693	4.193771743	3.5360529	3.944858446	4	3.944858446	3.981852653	2.378511623	2.981852653	5.270528942	5.596935142	5.145677455	3.916476644	4.03562391	4.64385619	4.277984747	4.137503524	3.655351829
10068_i_at	11.45645709	10.66542475	10.95673915	10.89094822	11.22990031	10.51491126	11.26883437	11.17480088	11.04603261	11.0739407	11.14223472	11.02610842	11.54973655	11.63766639	11.43415907	11.68531822	11.14981062	11.37482214	11.85369942	11.51707881	11.64069684	11.51441819	11.56833618	11.6138355
10069_f_at	10.08626894	9.725877459	9.895120819	9.885696373	10.12747852	9.434211203	9.891783703	9.898147876	9.851436736	9.899507983	10.07614753	9.965784285	10.33628339	10.2939314	10.46413729	10.67710297	10.11829223	10.29370154	10.67604521	10.47015044	10.4175361	10.4171141	10.26244725	10.62021983
10070_at	4.87282876	5.048759312	5.213347282	4.770829046	4.87282876	4.822730148	3.655351829	3.608809243	3.711494907	4.044394119	4.412781525	4.584962501	3.935459748	3.247927513	3.744161096	4.822730148	4.655351829	4.523561956	3.711494907	4.008988783	3.754887502	4.426264755	4.277984747	4.292781749
10071_at	4.847996907	4.240314329	4.812498225	4.87282876	5.145677455	3.99095486	5.469234794	4.754887502	4.357552005	4.529820947	4.791814071	4.781359714	4.614709844	3.44625623	4.201633861	5.224966365	5.465974465	4.602884409	5.314696526	5.325530332	5.240314329	4.439623138	4.439623138	5.03562391
10072_at	3.560714954	4.044394119	4.137503524	2.10433666	-1	1.925999419	1.485426827	1.722466024	-1	2.807354922	2.963474124	3.053111336	3.277984747	2.03562391	1.201633861	2.560714954	3.232660757	2.378511623	1.887525271	1	1	2.867896464	2.827819025	1.485426827
10073_at	5.617651119	5.529820947	5.789207575	5.909293086	5.87036472	5.817623258	5.754887502	5.569855608	5.388878339	6.449561375	5.797012978	6.151777655	5.867896464	5.169925001	4.161887682	5.925999419	6.404290064	6.01346226	5.608809243	5.581953751	5.517275693	5.880195729	5.40599236	5.916476644
10074_at	1.432959407	-1.321928095	1.632268215	0	-0.321928095	-1.736965594	1.807354922	1.201633861	0.847996907	0.678071905	-1.321928095	-1.736965594	2.169925001	1.070389328	-0.514573173	-0.152003093	-0.736965594	-0.736965594	-0.152003093	-0.514573173	1	-0.321928095	0.263034406	0.263034406
10075_at	6.978424465	6.966937979	7.168922782	7.663913842	7.263034406	7.349612972	7.535275377	7.394891366	7.011227255	7.029011087	7.115823977	7.321928095	7.142617655	5.652486495	7.168922782	7.68580002	7.549977143	7.106432078	7.106432078	7.258330473	7.137503524	7.443772393	7.322829498	7.315602457
10076_at	4.554588852	3.95419631	4.314696526	4.161887682	3.722466024	3.419538892	4.655351829	3.666756592	4.307428525	2.786596362	3.292781749	0.765534746	4.10433666	2.655351829	4.008988783	4.017921908	3.797012978	3.64385619	3.847996907	3.754887502	3.935459748	2.700439718	3.459431619	3.247927513
10077_at	5.040015679	5.061776198	4.584962501	5.95419631	5.727920455	5.28169825	5.680886921	5.332707934	5.078951341	5.10433666	5.270528942	5.274261661	5.232660757	3.776103988	4.981852653	5.626439137	6.157852169	5.361066489	4.981852653	4.87282876	4.95419631	5.116863758	4.812498225	4.95419631
10078_at	5.928370323	6.024585638	5.757556689	5.658211483	5.87774425	5.692092375	5.395748328	5.48864354	5.28169825	5.325530332	5.551516018	5.666756592	5.675251386	5.145677455	5.504620392	6.011227255	6.116863758	5.491853096	5.590961241	5.469234794	5.296457407	5.809928866	5.9795681	5.781359714
10079_at	1.432959407	0.378511623	2.485426827	2.786596362	2.03562391	2	0.847996907	0	2.378511623	2.560714954	1.485426827	2.5360529	1.137503524	1.584962501	1.201633861	1.887525271	2.070389328	2.232660757	3.336283388	3.03562391	4.177917792	2.232660757	1.722466024	2.169925001
10080_at	3.827819025	3.847996907	3.584962501	4.827819025	4.371558863	4.666756592	4.10433666	3.827819025	4.614709844	4.10433666	4.459431619	4.240314329	4.145677455	2.722466024	3.548436625	4.770829046	5	4.491853096	3.10433666	3.087462841	4.343407822	4.053111336	4.54225805	2.944858446
10081_at	2.925999419	3.867896464	2.700439718	3.10433666	2.03562391	2.510961919	2.867896464	3.916476644	4.439623138	1.722466024	4.626439137	1.722466024	2.887525271	1.5360529	0.137503524	3.95419631	3.336283388	3.247927513	3.247927513	2.944858446	4.224966365	3.053111336	2.944858446	3.40599236
10082_at	2.263034406	2.510961919	2.232660757	2.432959407	2.378511623	2.40599236	3.887525271	2.169925001	1.201633861	2.292781749	3.733354341	2.137503524	2.608809243	2.510961919	3	3.44625623	2.485426827	2.827819025	3.169925001	3.754887502	4.548436625	2.722466024	2.944858446	2.981852653
10083_g_at	0.678071905	-0.514573173	-0.736965594	0.137503524	-0.736965594	0	0.584962501	-0.152003093	0.584962501	2.5360529	2.786596362	-0.321928095	-1	2.137503524	3.087462841	1.887525271	1.137503524	1.584962501	2.786596362	1.925999419	1.807354922	2.321928095	0.485426827	2.722466024
10084_at	3.807354922	1.584962501	4.112700133	2.963474124	1.137503524	1.485426827	3.786596362	1.632268215	1.722466024	0.584962501	2.765534746	2.560714954	2.867896464	1.137503524	1.201633861	3.321928095	2.232660757	1.432959407	1.963474124	2.678071905	5.318316841	2.944858446	2.981852653	3.292781749
10085_at	8.267723052	8.404715827	7.886306263	9.912589991	9.646918664	9.968378801	9.703730578	9.461274795	10.05419729	8.966072795	8.957392293	8.95419631	8.036173613	7.549207089	4.749534268	7.839203788	7.774128144	7.839833648	9.428569547	8.804453736	9.178415874	8.550362015	8.532940288	7.94016675
10086_at	5.809928866	5.017921908	5.449561375	5.947198584	5.804776378	5.993221467	5.692092375	5.412781525	5.452858965	5.708739041	5.371558863	5.689299161	5.426264755	4.432959407	4.925999419	5.587964989	6.020146573	5.646738698	5.263034406	5.442943496	5.177917792	5.364572432	5.426264755	5.236492618
10087_at	5.875288598	6.352264173	5.608809243	6.321928095	6.059614856	6.346956889	6.183883459	6.387155718	5.822730148	6.352264173	6.139551352	6.51412226	5.672425342	4.897240426	5.392317423	5.449561375	6.414473836	5.545350645	5.03562391	5.224966365	5.449561375	5.48864354	5.14974712	5.336283388
10088_at	5.935459748	6.207502459	6.279842694	6.705977902	6.517275693	6.553053253	6.496654083	6.362820526	6.543805176	6.197708158	6.392317423	6.746850183	5.852997588	4.944858446	5.605849867	6.592457037	7.020146573	6.309248961	6.020146573	6.022367813	5.725195817	6.230741003	5.986410935	6.020146573
10089_at	7.330020516	6.938991439	7.153805336	7.499845887	7.185866545	7.205548911	7.073606041	6.923624611	6.731997787	7.650333754	7.5360529	7.640244936	7.539158811	6.5360529	7.173926932	7.616181231	7.918863237	7.460251099	7.161887682	7.175923742	7.22881869	7.600656308	7.470048726	7.569096095
10090_at	4.061776198	4.255500733	3.765534746	4.255500733	4.608809243	4.694880193	4.061776198	3.944858446	4.09592442	4.465974465	4.572889668	4.554588852	4.061776198	2.925999419	4	4.887525271	4.862947248	4.452858965	4.247927513	4.419538892	4.263034406	4.112700133	5.078951341	4.672425342
10091_at	7.54225805	7.723148957	7.474111514	6.6395216	7.520422249	7.282625134	7.645298164	7.756222713	7.4749227	7.856736756	7.626439137	8.006746832	7.117902789	6.786596362	7.477353527	7.374170076	7.633721813	7.284477118	7.721782768	7.786596362	7.76420813	7.603626345	7.783325685	7.692789835
