ID_REF	GSM45194	GSM45279	GSM45281	GSM75830	GSM75831	GSM75832	GSM45282	GSM45283	GSM45284
10000_at	30.7	35	21.6	41.6	24.7	20.9	29.5	18.6	22.9
10001_at	363.1	805.2	174.5	275.7	473.9	301.1	262.2	383.8	534.2
10002_i_at	1889.4	1440.7	1279.3	2416.9	1408.8	1696.5	824	1647.1	1791.3
10003_f_at	4760.1	4194.4	4468.1	4762.2	2973.1	4168.8	3160.9	3656.4	2832.7
10004_at	14.7	16	22.6	4.7	5.2	8.3	17.2	14.4	2
10005_at	256.4	340.4	267.2	301.1	313.8	420.3	254.2	358.8	356.9
10006_at	71.3	88.4	75.7	65.9	114.5	111.1	89.8	137.4	92.2
10007_at	960.9	1920.3	1101.7	734.7	2110.1	1840.1	1639.4	1612.9	2170.7
10008_at	11	5.2	7.3	282.2	437.2	628.8	378.5	354.1	612.1
10009_at	60.9	40	46.2	97	42	51.8	65.8	73.5	27.5
10010_at	666.1	656.5	573.5	784.1	489.7	487.2	407.9	668.7	415.6
10011_at	16.8	46.3	28.5	48.5	23.5	3.7	35.2	25.2	24
10012_at	120.2	135.4	86.3	102	127.6	44.6	66.4	114.8	70
10013_at	130.8	157.6	111	98.2	97.4	100.6	74.1	122	71.4
10014_at	637.7	630	625.4	827.2	716.4	612.3	675.4	876.9	731.5
10015_at	2375.9	1186.1	2322.3	1485.4	854.6	940.1	854.7	2083.3	877.2
10016_at	781.7	479.3	624.2	735.7	300.3	244.4	359.8	712.4	213.5
10017_at	70.8	97.7	59.1	106.3	68.9	79.9	109.8	87.6	64.7
10018_at	4300.1	5460.5	4320.5	6874.2	6362.2	7403.1	5962.6	5974.2	5135.1
10019_at	1478.2	1489.1	1638.2	1662.4	1273.2	933.7	1504.1	1742.8	1044.7
10020_at	143.5	209.8	140.5	151.6	237.4	154.3	224.3	251.3	142
10021_at	37.9	39.5	28.6	29.5	33.1	36.1	37.9	37.5	18.2
10022_at	1.1	0.9	1.4	2	14.4	3.9	26.8	2.7	21.1
10023_at	43.9	11.8	5.2	38.4	77.2	58.1	53.3	19	41.1
10024_at	138	173	112.9	94.9	180.8	173.7	112.5	149.4	227.8
10025_at	38.8	51.5	47.5	26.1	47.5	24	38.8	34.5	50.7
10026_at	0.8	2.2	2.3	1.4	1.6	1.7	2.6	0.9	3.4
10027_at	113.9	403	68.7	140	355.1	203.9	164.1	71.1	232.3
10028_at	60.3	112.3	59.2	127.5	198.6	71.8	185.2	100.2	96.9
10029_at	102.6	111	67.3	46.5	61.2	67.2	59.3	51.1	43.2
10030_at	44.2	158.8	87	78.6	76.5	19.5	67.7	65.2	74.3
10031_at	390	428.3	465.2	822.9	507.8	584.3	529.6	642.5	387.5
10032_at	114.6	138.7	85.6	128.9	212.9	118.5	151.5	186.7	99.3
10033_at	80.3	86.9	83.9	79.1	71.4	68	76.3	96.5	46.9
10034_at	280.8	232	236.5	223.3	265	197	358.2	322.4	222.7
10035_at	280.7	411.4	214.6	310.4	450.4	413.9	334.4	329.3	394.5
10036_at	255.5	145.7	251.2	92.6	175.4	205.5	144.3	190.9	203.1
10037_at	72.2	59.4	55.1	164.8	98.1	91.2	140.2	52.8	109.3
10038_i_at	644.4	441	551	1096.4	591.8	960.9	750.6	586.2	551.2
10039_s_at	61.2	44.5	71	117.4	67.4	79.2	110.3	57.8	60.9
10040_at	92.1	64.3	90.2	114.5	79.5	89.1	82.6	76	73.1
10041_at	26.4	34.2	26.2	33.4	23.3	28.9	44.4	16.5	17.9
10042_at	30.4	27	6.4	21.9	34.2	27.2	25.6	12.2	26.4
10043_at	175.4	429.1	125.4	232.5	859.2	626.9	435.5	176.7	1010.2
10044_at	242.7	177.3	211.9	97.8	229.7	148.6	155.7	140.2	148.6
10045_at	6449.5	3737.3	6294	2717.5	3274.8	4827.2	3386.7	5280.6	2529.3
10046_at	17.7	17.5	18.6	17.8	21.8	20.2	20.2	14.6	24.4
10047_f_at	7021.1	6030.5	6630.4	5591.2	4153.7	8004.7	5444.2	6680	3267.6
10048_at	123.6	421.3	90.6	114.5	204.6	168.7	131	112.5	144.2
10049_at	94.4	158.5	109.4	95.2	118.2	142.2	122.6	69.6	114.6
10050_at	375.5	729.9	213.9	555.1	693.1	728.3	473.7	561.3	653.3
10051_at	338	496.1	162.7	399.7	394.9	397.7	418.2	491.7	287.4
10052_at	150.8	127.8	134.4	170.3	117.7	100.8	131	235.3	54
10053_at	2357.2	1556.2	2173.2	3363.6	2289	2086.9	2336.2	3319.9	1204.2
10054_at	172.9	178.2	167.6	191.9	153.4	214	142.7	196.9	102.3
10055_at	131.4	163.1	123.9	112.7	159.3	171.2	151.2	104.4	104.1
10056_at	516	1132.7	424.9	372.4	665.6	622.8	502.6	376.5	594.6
10057_at	39.4	123.3	35	80.2	93.2	118.1	107.4	47	98.8
10058_at	333.7	771.1	297.7	124.6	378.9	374.1	338	257.7	270.9
10059_at	1569.1	1387.5	1337.8	818.1	1023	1182.5	1093.6	1653.9	840.1
10060_at	537.9	922.6	566.6	470.1	1114.8	1403.7	567.5	581.5	1236.1
10061_at	5720.4	8714.3	6307.1	8148.6	5041.1	10193.9	6195.4	5975.7	5989.8
10062_at	401.3	998.8	437.2	719.6	656.7	730.6	730.6	637.5	552.3
10063_i_at	188	275.7	154.1	62	131.4	157.4	112.5	86.5	85.7
10064_s_at	198.9	342.7	109.3	126.8	201.1	182.3	160	136.7	108.2
10065_at	49.1	90.8	37.4	35.9	49.8	25.3	33.6	36.4	14.2
10066_s_at	137.6	59.5	87.3	194.4	105.2	200.1	132.6	209.6	45.3
10067_at	82.7	159.3	77.6	81.7	135.7	205.6	78.8	70	98.5
10068_i_at	5045.4	3482.1	3519.6	4360.3	3200.7	2153.1	2512.2	6381.1	2925.7
10069_f_at	1800.5	1413.7	1249.7	1497.8	1020.2	683.3	895.3	2092.8	991.8
10070_at	52	65.7	33.9	51	21.3	15.5	8.2	31.6	13.8
10071_at	58.3	90.5	33.6	53.7	56.7	62.8	64.8	46.3	54.2
10072_at	74.4	347.6	44.7	132.3	361.1	247.9	130	96.2	357.7
10073_at	69.6	106.7	50.6	87.9	90.3	70.5	63.2	85.5	98.6
10074_at	2.6	15.6	1.2	1.6	0.9	2.9	8.5	0.6	0.9
10075_at	625.2	1642.4	401.7	602	932.2	416.3	474.9	502.2	868.3
10076_at	24.1	6.8	4.8	10.1	7.9	40.2	22.6	8.3	36.7
10077_at	45.4	83.9	50.4	75.6	102.6	92	88	90.1	84.4
10078_at	54.9	55.9	37.1	64.5	145	130.2	125.7	131.3	117.9
10079_at	41.4	35.5	48.6	50.6	16.1	40.3	39.6	16.8	28.7
10080_at	6.8	30.4	32.7	50.7	72.6	43.4	24.2	31.9	40.2
10081_at	35.6	46.7	30.4	76.4	161.3	58.6	86.9	102.5	136.8
10082_at	46	60.2	57.1	87.2	63.7	54.2	58.1	40	70.8
10083_g_at	13.1	9.2	18.8	52.8	24.7	8.2	7.1	10.9	28.6
10084_at	51.8	73.9	36.8	107.3	39.1	87.3	33	27.7	78.1
10085_at	488.3	556.6	561.6	954.9	1168	1059	826.3	1330.8	905.3
10086_at	105.9	182.4	60	119.9	188.7	143.5	108.9	115.5	150.3
10087_at	76.8	121.8	57.3	139.3	159	124.3	102.1	107.4	114.6
10088_at	127.5	223.9	125.1	186.5	398.4	338.9	197.6	257.8	410.1
10089_at	307.4	336.2	301.8	225	253	258.4	271.3	333.3	302.8
10090_at	29.1	45	3	23.6	39.8	26.8	42.2	29	26.9
10091_at	910	688	1109	758	549.7	394.5	646.3	702.8	422.7
10092_at	130	172	97.1	161.3	193.6	176	184.7	209.8	142
10093_at	319.8	252.5	160.5	232.4	306.2	94.4	161.1	320.8	305.7
10094_at	187.5	275.4	154.4	244.1	318.5	315.7	263.8	257.9	298.8
10095_at	196.8	229.7	171.5	118.9	218.1	223.6	211.2	232.8	199.4
10096_at	1371.8	1435.4	1652.4	2647.2	1592.4	2314.9	1976.9	2201.2	1485.4
10097_at	9739.9	7973.6	12306.9	10546.7	5719.7	7417	8738.9	7913.3	4880.5
10098_at	109.2	153.1	101.4	122.6	124	96.5	128.8	102	105.9
10099_at	406.8	1356.2	326	560.9	804.3	463.8	447.1	372.1	578.6
10100_at	399.3	1002.6	332.2	565	697	719	539.5	390.4	523.2
10101_at	294.5	278.8	335.7	408	248.6	285	368.2	489.3	288.7
10102_at	116.2	331.7	102.3	219.5	333.1	239.4	233.4	233.8	263.5
10103_at	397.5	763.9	300.6	146.3	311.6	307.4	178.3	232.3	280.1
10104_at	124.8	532.4	108.7	117.6	249.6	147	157.8	107.3	146.6
10105_at	16.1	29.3	15.2	52.7	38.7	77.8	43.8	56.4	28.4
10106_at	83	96.9	41.8	75.7	165.2	112.6	165.6	155.2	141.2
10107_at	113.3	125.3	75.4	128.3	136.6	95.7	156.1	94.4	101.5
10108_at	1738	4278.9	1584.6	4359.9	2971.5	3837.4	3463.7	3329.2	3699.4
10109_at	1.3	23.5	4.9	45.8	5.3	4.6	4.9	1.7	14.5
10110_at	128.8	95.5	137.8	73.5	69.4	71.6	93.1	105.4	69
10111_at	580.9	1288.7	507.6	375.5	933	1131	758.5	663.2	784.1
10112_at	186.6	171.8	183	154	220.1	149.7	192.4	193.3	147.2
10113_at	228	102.4	185	100.3	88	133.6	117.6	136.3	67.2
10114_at	201.8	124.1	191.4	112.3	198.4	156.1	299.8	364.4	105.7
10115_at	100.4	191.1	95.7	112.1	247.5	213.5	165.1	214.7	132.5
10116_at	285.1	682.9	247.9	213.2	461.2	541.1	400.2	284.9	360.9
10117_at	455.5	924.4	434.6	418.4	461.4	768	548.7	471.6	523
10118_at	291.3	780.1	176.1	262.3	456.9	171.4	452.4	331.8	378.7
10119_at	43.3	79.9	31.8	40.4	42.1	37.2	79.4	36.3	33.4
10120_at	259.3	610.2	176.4	261.1	591.2	634.3	343	306.9	522.6
10121_at	1497.3	1992.7	871.9	2001.9	1606.1	1851.4	1896.9	2221.8	1397.1
10122_at	31.4	32.9	25.3	51.9	25.5	18.4	26.8	28	19.2
10123_at	269.2	195.5	221.8	230.6	226.9	224.6	165.2	234.6	124.8
10124_at	349.6	507.8	310.3	331.9	687.2	561.6	441.6	465.4	538.2
10125_at	444	1100.7	492.3	315.2	728.2	367.6	489.9	462.1	373.6
10126_at	111	112.1	124.2	96.2	146.3	127	111.7	82.5	106.6
10127_at	1560.9	1357.2	1510	1423.3	1163.8	1138.7	1405.4	1378.8	890.1
10128_at	116.1	172.9	92.2	117.5	111	101.7	139.5	108	83.5
10129_at	4995.8	3037.2	4931.6	3896.3	1887.1	3173.1	2529.7	6645.8	1912.9
10130_at	250.3	351.8	197.1	131.2	155.9	161.7	196.2	216.7	147
10131_at	854	695.9	1182.8	785.2	780.8	674	699.7	971	379.4
10132_at	1797.8	1247.3	1620.7	883.4	457.9	853.1	933.2	990.4	422.9
10133_at	318.8	257.7	198.4	234.1	114.1	240.3	216	248.3	136.9
10134_at	286.1	304.5	264.8	373.9	255.7	331.4	241.4	419.2	118.7
10135_at	148.1	164.9	121.5	233	165.3	163.3	133	232	50.7
10136_at	444	561.9	349.3	646.7	639.4	593	413.7	484.8	531.1
10137_at	283	496.6	149.1	369	422.3	239.1	267	220.9	403.7
10138_g_at	91.1	171.7	39.5	83.4	139	36.2	49.8	82	121.4
10139_i_at	2125.9	3384.1	1392.9	3125.3	3239.5	2533.4	2073.6	2045.8	3079.7
10140_r_at	922.1	1533.1	436.9	612.8	988.6	745.8	870.3	1085.8	1363.3
10141_at	472.6	799.1	316.5	538	648.8	424	537.8	460.8	596.5
10142_at	381.6	554.6	280.6	432.2	330.7	361.7	351.4	237.5	345.8
10143_at	733.4	1536	793.7	2063.4	1561.3	1469.1	1356.7	1179.7	3048.6
10144_at	544.3	992.9	428	356	837.8	569.8	510	568.9	723.4
10145_at	156.4	241.9	127.1	121.4	268.9	230.7	204.9	178.7	235
10146_at	2613.1	3287.1	2874.1	2863.9	2405.5	1668.6	1785.3	2083	1831.8
10147_at	5095.7	5554.4	4577.7	10899.7	5162.2	6601.2	5693.7	6050.5	2838.3
10148_at	328.8	436.6	226.3	425.3	245.9	284.8	221.2	270.8	214.7
10149_at	134.2	88.3	97.3	106.4	19.5	39.3	78.8	55.8	23.8
10150_at	334.1	365.1	274.5	236.3	237.1	166.5	158.9	309.7	169.7
10151_at	273.8	223.9	226.3	224	64.7	59.8	97.9	105.6	66.1
10152_at	799.5	599.2	810.4	745.2	562.3	602.6	738	914.6	561.6
10153_at	98.4	271.4	98.7	175	190.1	74.3	114.1	138.8	219.3
10154_at	118.4	499.5	76.6	187.5	372.3	280	215.5	180.5	307.5
10155_at	3823.7	2824.1	3291.3	3270.7	1331.1	1512.9	1360.6	2390.2	744.2
10156_at	188.4	401.3	109.3	196.6	360.1	345.1	207.3	200.8	440.4
10157_at	696.1	2277.4	484.6	755.2	1530.1	1211.2	823.8	521.9	1251.2
10158_at	1318.7	2760.7	1122.4	2353.4	3105.1	2523.7	1722.6	1987.8	3213.8
10159_at	2401.8	1629.3	2181.8	1963.4	1277.6	1406.4	2376.3	2757.9	1576.8
10160_at	699.1	468.3	572.2	483.9	392	245.7	511.5	782.3	222
10161_g_at	11223.2	10809.1	14040.4	13138.6	7199	6202.5	9082.3	11200.2	6792.6
10162_at	85.4	95	73.5	67	116.4	90.4	91.7	84.5	79.7
10163_at	134.9	185.2	98.2	68.6	162.4	111.9	122.9	101	146
10164_at	46.5	111.8	45.2	66.6	129.6	89.2	112.1	85.5	83.3
10165_at	24.2	17	8.7	17.6	10.7	6.7	11	2.9	2.5
10166_at	9042.4	7762.1	12237.5	14199.2	7443.9	9491.3	8466	8524.6	5956.6
10167_at	538.6	467.2	546.7	669.8	604.8	515.8	639.3	815.8	433.5
10168_at	318.9	440.8	437.6	325.4	641.2	452.5	592.7	483.7	484
10169_at	662.2	427	693.3	443.7	547.2	673.8	569.5	772	401.9
10170_g_at	515.6	565.1	649.2	809.6	462	253.7	711.3	536.4	427.4
10171_at	92.1	169.1	162.5	262.3	156.4	169.2	279.5	135.1	184.6
10172_at	88.4	122.7	86.2	288.4	295.1	336.6	272.2	452.7	339
10173_at	1.5	13.3	1.8	2.5	29.2	7.8	21.3	3.7	13.4
10174_at	225.1	378.3	208.2	321.7	494.2	358.6	370.7	422.8	445.6
10175_at	91.9	95	79.6	60	86.4	97	68.1	55.4	65.3
10176_at	80.9	62.1	57.6	76.8	68.6	63	125.1	109.6	72.8
10177_at	215.6	148	190.2	141.9	140.7	147.3	192	229.4	92.7
10178_at	3.4	8.3	5.8	2.8	5	1.5	5.7	0.4	1.6
10179_at	233.7	763.4	217.5	179.2	553.3	422.3	296	160.6	612.2
10180_at	4385.2	2677.3	4287.4	2717.3	1369.4	1518	3092	2127.6	1334.9
10181_at	143.6	172.4	85.4	61.2	204.1	126.7	80.3	72.3	196.6
10182_at	165.9	372	214.6	246.9	304.4	218.4	248.1	223.5	238.9
10183_at	2028.3	1311.3	2013.3	1261.5	700.4	705.6	1424.2	1815.8	659
10184_at	288.2	251.1	337.5	226	228	442.3	458.1	414.9	206.8
10185_s_at	3.9	3.5	3.1	6.1	6.2	4.9	3.3	1.8	4.7
10186_s_at	3.1	2	11.6	16.4	4.6	2.7	6.7	2.6	6.5
10187_at	166.7	302.2	83.9	9.2	102.7	112.6	124.9	200.6	208.3
10188_at	285.4	546.7	275	277.5	354.7	362.5	397.8	301.1	334
10189_at	52.5	191.2	15.2	554.2	327.4	232.5	152.3	121.1	201
10190_at	58.4	117.4	35.2	53.9	66.3	77	65.4	66.1	58.6
10191_at	230.8	396.9	122.6	157.2	234.9	292.7	219	247.7	242.6
10192_at	98.9	111.9	53	51.1	96.3	155.9	96.4	93.4	130.7
10193_at	3367.1	2232.2	3409.3	1929	2128.3	1445.1	2030.4	3149.8	1499.5
10194_at	907.9	314.9	894.5	876.7	995.3	1218.6	931.7	2396.6	794.1
10195_at	5.7	28.1	7.1	62	60.3	62.4	55.2	33.6	28.1
10196_g_at	49.4	98.3	27.5	180.4	142.9	59.2	106.5	80.1	103.5
10197_at	38.8	75.6	38.1	102.2	74.6	49.1	71.8	56.7	49.8
10198_at	93	51.9	49.6	123.9	38.8	43.9	80.1	41.8	37
10199_at	25.6	38.1	13.7	32.8	71.7	50.3	24	31.9	62.2
10200_at	348.9	171.3	343	75.3	43.4	84.2	61.4	146.1	32.3
10201_at	33.7	55.9	19.7	27.3	59	78.3	47.6	61.9	41
10202_at	117.3	109.6	71	172.7	256.1	140.3	148.4	194.6	172
10203_at	205.7	233.5	152.7	249.5	199.8	247.8	241.3	278.5	116.4
10204_at	1826.4	1348	2175.9	1332.1	851.4	1193.5	536.7	954.9	304.8
10205_at	208.6	300.3	172.1	223.1	459.6	411.5	216.2	238.9	256.2
10206_at	123.9	121.5	134.3	131.5	130.8	107.3	151.8	175.4	129.4
10207_at	852.4	522.4	900.5	724.8	525	614.1	388.2	923.7	647.6
10208_at	450.3	555.1	411.9	1350.7	1115.9	1128.2	1711.3	1036.5	1184.4
10209_at	84.3	137	76.5	93.8	159.9	162.8	136.3	109.7	204.6
10210_at	223	132.8	189.8	277.5	362.3	267.3	257.5	350.8	395
10211_at	163.2	187.8	143	298.7	193.6	243.4	261.3	220.6	219.6
10212_at	144.8	174	146.6	130.5	191.5	208.5	148.7	212	138
10213_at	40.9	122	42.5	34.8	135.1	93.3	139.9	78.4	92.4
10214_at	48.9	52.5	41.2	142.8	130.8	44.4	130.6	124.5	98.6
10215_at	351.9	921.2	190.7	332.8	771.9	782	496.3	641.2	668.4
10216_at	50.8	90	40.7	78.8	92.9	101.9	74.9	77.5	52.9
10217_at	77.9	142.6	55.5	153	179.9	168.8	97.5	124.9	58.8
10218_at	1728.3	1271.6	1357.4	2189.3	1657.1	1547.4	1165.7	1838.3	1358.9
10219_at	1839	1298	1664.6	3754.2	1938.3	2242.1	1724.6	2550.9	1784.7
10220_at	64.3	55	31.4	83.1	49.5	59.4	62.1	45.8	57.7
10221_at	105.9	158.5	78.3	108.1	95.9	110.9	54.8	87.2	91.9
10222_at	105.9	256.2	55.7	176.1	244	266.7	203.4	174.1	193.9
10223_at	403.9	479.1	340.3	315.1	316.5	253.4	260.8	375.9	262.2
10224_at	278.5	302.2	224.8	450.4	367.7	312.3	304.4	408.5	302.9
10225_at	885.6	590	765.1	306.5	313.8	453.9	342.4	385.2	392.6
10226_at	207.8	382.4	131.4	260.3	286.6	213.4	245.7	381.9	320.9
10227_at	346.6	1278.5	149.4	224.4	504.8	304.9	420.7	275.2	516.9
10228_at	7559.4	7807.1	6829.9	6149.1	5716	5295.6	5838.6	6282	5725
10229_at	21036.5	26617.8	32361.7	37934.4	21111.9	26472	23831.3	18952.6	17502.7
10230_at	81.6	254.5	52.1	90.2	80	66.2	66.2	59.3	84.1
10231_at	207.6	1293.7	242.4	805.6	973.6	681.6	667	398.6	837.7
10232_at	1301.2	2085	1098.4	1291.7	1278.8	1088.9	1305.6	1044.4	1037.2
10233_at	51	74.4	20.4	11.8	57	53.3	47.9	37.9	43.3
10234_at	64.2	117.3	61.9	79.3	158.5	83.5	115.6	82	134.6
10235_at	276.6	580.7	262.8	275.2	666.9	493.7	503.6	333.9	720.3
10236_at	41.9	72.1	37	41.8	76.8	57.7	50.5	46.6	65
10237_at	215.4	171.4	179.1	300.1	246.3	203.6	191.9	319.9	238.7
10238_at	677.3	550	619.6	652.8	478.3	565.5	601.3	904.7	404.9
10239_at	10465	12517.1	10331.9	13967.1	8958	9102.7	9964.8	9430.3	7712.4
10240_at	3.4	3.8	4	7.4	6	5.8	3.4	4.2	3.8
10241_at	266.6	700.5	180.7	142.1	460.8	323.9	329	337.9	376.5
10242_at	342.6	430.4	205	334	403	473.6	301.4	411	526.9
10243_at	608.6	681.6	699.8	472.9	630.5	562.5	438	442.9	517.5
10244_at	93	129.4	55.1	84.1	156.6	175.2	119	104.7	169.2
10245_at	246.2	328.5	193.3	196	356.3	267.1	301.4	123.1	324.7
10246_at	95.8	83.8	72.5	51.7	86.7	41.6	71.8	35.1	46.9
10247_at	1051.9	747.3	749.8	655.1	794	520.4	670.8	957.5	578.4
10248_at	227	163.8	232.6	198	241.7	177	177.2	209.3	173.9
10249_at	253.3	241.5	289.4	346.9	351.7	324.3	272.7	332.4	309.7
10250_at	55.4	24	38.1	30.3	49.6	64.7	31.2	35.2	38
10251_at	121.8	75.2	96	90.2	192.1	188.4	127	145.2	110.7
10252_at	561.5	314.3	527.8	541.5	683.6	542.4	665.6	713.7	451.5
10253_at	2247.8	3045.7	2859.6	1487.6	2618.3	2563.8	2109.3	1650	2191.6
10254_at	485.5	763.5	504.2	535.1	535	1013.1	623.4	487.5	778.4
10255_at	31.4	65.1	42.4	63.4	57.1	49.4	57	47.2	47.9
10256_at	184.7	309.2	165.1	253.6	359.1	315.6	322.5	223.8	307.2
10257_at	275.8	507.9	216.1	276	247.8	286.7	187	234.8	213.4
10258_at	775.7	1465.1	669.8	483.4	995.3	1016.8	750.1	746.6	1030.1
10259_at	797.5	1833.5	971.9	827.3	1379.3	1493.5	917.9	898.3	1026.9
10260_at	315	200.6	243.1	203.8	232.5	148.4	216	294.7	226
10261_at	202	172.7	159.4	110.6	141.8	121.7	177.9	140.1	192.2
10262_at	71.8	49.2	57	132.9	35.1	69.5	55.5	150.9	47.4
10263_at	296.4	195	271	321.8	302.6	289.9	213.5	411.6	186.3
10264_at	474.9	762.2	520.5	363.8	606.4	561.2	413.3	363.1	491.6
10265_at	4758.6	2463.4	6083.4	6003.2	3111.8	3913.8	4854	5163.7	2875.9
10266_at	120	144.1	89.8	88.1	237.7	176.1	160.3	160.2	139.6
10267_at	4160.7	1263	4314.6	1126.9	891	1104	1253.5	2048.4	633
10268_at	934	920.1	1312.1	1233.3	580.1	1278	801.8	1370.6	521.9
10269_at	5120.5	4935	6367.6	5748.5	3001.4	4881.6	4305.2	5171.9	1907.1
10270_at	8731.5	7842.2	10655.5	11072	5002.5	6714.3	8502.7	8075.7	3817.5
10271_at	45.8	61.8	42.2	81.1	24.8	34.7	54.6	45.1	34.8
10272_at	84	219.7	66.2	137.6	177.5	116.6	218.4	133.4	112.1
10273_at	778.8	1419.3	507.6	1078.2	1034.6	838.4	732.9	1061.7	727.2
10274_at	1239.4	1339.6	1148.8	1413.8	1344.3	1651.9	1151.7	1840.2	1009.9
10275_at	366.3	181.9	217.9	455.6	244.6	187.9	208.5	437.4	183.2
10276_at	24.1	28.2	7.1	18.1	52.6	8.3	26.5	17.8	29.3
10277_at	50	60.8	36.4	77.3	48.1	67.6	65.2	77.9	39
10278_at	260.7	294.6	249.1	355.6	401.7	218.6	408.5	311.2	376
10279_at	255	194.9	153.5	514.2	538.5	457.7	376.7	309.2	637.6
10280_at	313.8	613.9	214	292.4	498.2	658.8	389.3	384.1	428
10281_at	326.8	547.1	300.6	401.3	501	659.6	344.3	349.3	412
10282_at	299.5	269.9	274.3	270.6	191.2	271.4	271.8	548.8	273.8
10283_at	35.5	146.6	30.1	90.7	198.4	154.3	128.7	83.2	142.4
10284_at	82.4	200.8	70.8	180.2	288.2	266.2	244	170.4	274.3
10285_at	80.2	147.2	49.6	40	186.4	69.2	43.2	58.5	25.7
10286_at	741	1242.7	632	1123.7	1860.5	864.4	699.2	1196.8	1104.9
10287_at	59.5	137.3	60.7	132.3	218	133.1	112.6	116.9	144.8
10288_at	103.3	99.3	60.9	127.5	186.5	103.5	83.8	85.5	117.6
10289_f_at	514.3	1010.6	387.8	2718.7	3589.7	4125.8	2845.5	1655.2	2853.4
10290_at	1750	1723	1432	2299.5	1322.1	1232.2	926	1778.7	1228.7
10291_at	108.9	159.7	61.9	94.9	169.3	94.9	122.2	116.4	135
10292_at	94.1	180.1	64.7	129.1	180	209.4	154.4	187.7	196.6
10293_at	40.7	73.1	38.9	53.3	50.4	72.4	43.9	30.7	42.6
10294_at	104.4	158	95.5	82	71.5	46.7	105.6	99.6	63.9
10295_at	3791.5	2975.3	2573.4	3731.2	1894.8	2400.1	1969.8	2980.5	1534
10296_at	8009.8	8765.4	7280.7	7339.5	6586.8	6356.5	7298.3	6840.4	6443.6
10297_at	263.5	621	255.1	211.4	564.1	384.5	276.7	315.1	509.4
10298_at	84.6	231.1	72.7	58.6	167	139.8	145.2	80.1	126.6
10299_at	93.1	266.4	60.9	123.6	211.5	38.2	122.1	96	186.5
10300_f_at	2118.2	2270.9	1376.1	1177.4	1290	404.2	1123.6	1756.2	864.9
10301_at	9186.1	8143.1	9863.8	7777.1	7049.4	5455	8513.8	9262.7	5053.8
10302_g_at	8873.7	7515.7	10882.1	8295	5112.2	4789.2	7049.9	7549.7	4083.9
10303_at	87.3	119.5	80.4	95.3	112.9	76.5	89.6	88.3	122.1
10304_at	824.4	1141	929.6	2366.4	1492.7	1363.3	2326.6	1550.7	1239.9
10305_at	506.7	430.5	416.5	495.2	383.3	242.6	474.5	563.5	317.2
10306_at	45.2	72.2	31.8	51.3	37.1	32.6	27.5	45.6	41.7
10307_at	47.6	117.4	40.9	77.2	125.1	83.8	73.7	107.2	114.7
10308_at	3.6	34.7	5	5	67.7	88.5	55.7	2.3	148.1
10309_at	19.2	20.1	28.1	31.5	7	17.8	25.4	5.2	30
10310_at	87.8	165.3	60	128.8	251.1	104.6	183.1	170.9	172
10311_at	66.8	87.1	52.3	70.9	154.1	97	91.1	91	131
10312_at	85.5	143.7	95.8	228.9	114.8	138.6	167.6	120.9	123.9
10313_at	266.6	293.1	444.4	357.6	438.4	459.7	664.2	440.8	464.2
10314_at	384.6	1388.4	317.3	390.7	646.1	315.8	507.7	354.3	565.8
10315_at	296	607.7	243	349.2	586.3	335.1	475.6	343.9	513.1
10316_at	60.6	93.7	76.8	79.6	73.2	64.2	105.1	56.3	64.9
10317_at	337.5	324.3	235	289.6	291.2	201.6	254.3	413.6	250.9
10318_at	96.5	143	82.2	86.7	99.2	98	108.8	152.8	67.2
10319_at	1216.6	2158.3	883.6	536.8	1809.7	794.4	1002.7	742.1	1320.6
10320_at	175.1	232.6	169	160.4	347.6	233.1	246.5	248	226.3
10321_at	701.1	723.6	871.4	330	543.4	649.9	399.6	569.4	440.8
10322_at	147.9	155.5	156.9	113	119.1	167.6	159.1	107.7	121.9
10323_at	3109.8	3902.4	3209.1	3962.3	2541.2	3714.3	3094.5	3220.7	1666
10324_at	1182.2	1609.1	1151.8	1390.1	1693	1739.6	1551	1589.2	1315.3
10325_at	5728.2	6399.4	4579.5	6142.2	3193.5	5450.7	4887.6	4234.9	3409
10326_g_at	10121	12530.1	9583.7	11023.6	7266.6	9230.5	9669.9	8016	6048.8
10327_at	3.6	46.8	2.8	7.9	48.6	10.2	6.7	3.7	49.5
10328_at	190.7	168.7	206.2	181.2	342	338.9	257.5	292.2	261
10329_at	1379.2	853.7	1046.8	1466.3	770.3	810.6	832.8	1204.3	722.6
10330_at	13.8	17	10	25.4	8.3	17.8	6.6	11.9	17.6
10331_at	216.5	127.6	121.3	140.6	220.1	240.1	302.7	253.1	203.7
10332_at	414.7	363	313.7	473.8	447.9	374.9	526.4	348.5	286
10333_at	426.6	437.5	317.1	258.6	418.4	304.1	384.9	363.4	327.6
10334_at	378.4	300.9	259.9	508.7	469.1	462.1	636.2	492.3	541.5
10335_at	219.7	154.1	195.7	151.2	174.2	228.9	203.1	203.2	158.9
10336_at	64	55.9	20	32.2	93.3	72.6	84	60	47.6
10337_at	279.9	235.9	232.8	161.3	320.9	179.1	205.3	237.3	225.4
10338_at	12.2	3	2.1	8.4	21.9	61.2	18.9	41.5	38.8
10339_at	68.1	147.5	36.8	85.6	108.3	97.1	113.2	84.5	52.7
10340_at	187.7	431.1	161.6	209.8	463.1	475.9	261.5	294.3	352.8
