ID_REF	GSM254768	GSM254769	GSM254770	GSM254771	GSM254772	GSM254773
3592_i_at	7.573647187	7.422905743	7.098032083	7.838573653	8.563005553	8.357552005
3593_f_at	8.530601415	8.472893878	7.66035251	8.138527801	8.6121313	8.334943631
3594_f_at	9.33516701	8.855802872	8.860776616	9.994919089	10.07935144	10.1142629
3595_at	-0.736965594	1.137503524	-0.736965594	1.765534746	-1	2.201633861
3596_f_at	10.86696978	10.69592424	10.56814614	10.1540586	10.40173285	10.31639468
3597_at	1.584962501	2.201633861	2.786596362	2.263034406	3.584962501	3.378511623
3598_f_at	5.108524457	5.232660757	5.475733431	6.316507819	5.791814071	5.977279923
3599_at	-1	-0.514573173	-1.736965594	-1	-2.321928095	-1
3600_i_at	-0.152003093	0	-0.736965594	-0.514573173	-1.321928095	-0.736965594
3601_f_at	0.378511623	0.765534746	-1	0	-0.736965594	2.292781749
3602_at	3.887525271	2.827819025	0.378511623	2.560714954	1.378511623	3.560714954
3603_at	4.529820947	2.560714954	1.584962501	5.078951341	2.321928095	3.364572432
3604_f_at	4.426264755	2.925999419	4.371558863	3.655351829	5.300123725	5.357552005
3605_f_at	4.986410935	4.822730148	4.161887682	4.378511623	3.925999419	4.64385619
3606_f_at	11.55473273	11.48164809	11.01402047	10.87067295	11.00702727	10.84352853
3607_f_at	12.26150731	11.96744243	11.8372337	11.47451716	11.67335325	11.94339393
3608_f_at	11.64069684	11.39751421	11.10453323	10.56281481	11.10656294	10.88935185
3609_i_at	0.378511623	5.205548911	2.40599236	2.321928095	-0.736965594	4.161887682
3610_f_at	4.224966365	2.765534746	2.925999419	3.459431619	3.99095486	2.321928095
3611_f_at	3.459431619	5.129283017	4.399171094	4.882643049	4.070389328	4.292781749
3612_f_at	10.90154574	10.52365996	10.5752556	9.888286628	10.2500615	10.28111864
3613_i_at	3.857980995	3.336283388	3.847996907	3.087462841	-0.321928095	2.786596362
3614_f_at	4.822730148	4.949534933	4.906890596	3.99095486	4.87774425	4.5360529
3615_i_at	3.95419631	-0.152003093	-1	1.807354922	-1.736965594	-0.514573173
3616_f_at	3.485426827	3.786596362	3.217230716	2.137503524	2.827819025	3.44625623
3617_f_at	5.416164165	6.078951341	6.472487771	6.658211483	6.944858446	6.988684687
3618_f_at	9.261154673	10.01262454	10.01499682	9.692615502	9.844862656	9.654815012
3619_f_at	10.93693234	11.97154355	11.77955522	11.45804769	11.55031391	11.50982448
3620_f_at	12.23023064	12.28736609	12.2326008	11.58744938	12.20878304	12.10312386
3621_i_at	0	-0.736965594	-1.736965594	-1.736965594	-2.321928095	-2.321928095
3622_f_at	11.19635623	10.96173907	11.36517416	10.30503571	11.70576196	11.48984796
3623_f_at	11.28372504	10.9789964	10.79652638	10.39092128	10.72220984	10.70640968
3624_at	6.62935662	5.842978832	6.249824549	5.951867504	6.813781191	6.560714954
3625_at	6.528258743	6.496654083	6.554588852	7.160879862	7.450386479	7.593951284
