ID_REF	GSM27837	GSM27838	GSM27839	GSM27840	GSM27841	GSM27842	GSM27843	GSM27844	GSM27845	GSM27846	GSM27847	GSM27848	GSM27849	GSM27850	GSM27851	GSM27852	GSM27853	GSM27854
10011_at	7.58044702	6.501439145	6.050936965	6.091699834	6.638073837	6.454504938	6.274261661	5.902073579	6.147713722	6.520422249	5.822730148	5.997744026	6.829088444	7.093813673	5.887525271	6.399171094	6.510961919	6.332707934
10012_at	10.87759089	9.830673649	11.19813805	10.86681527	10.95245006	10.18450347	10.43504513	10.32406801	10.15228484	10.12010825	10.72246602	10.3116348	10.5079928	10.12088584	10.35821162	9.858291887	9.842193179	10.30389488
10013_at	8.83194056	8.777419716	8.424166289	8.841407097	8.410239331	8.264911693	8.40641762	8.33315535	8.235535607	8.483815777	8.268191079	7.68580002	7.585713709	7.933690655	8.163901214	8.052568051	8.430034319	7.89542381
10014_at	9.559377091	9.135709286	9.60788509	9.882184493	9.522581531	9.658211483	9.817143558	9.842664622	9.870518845	9.785942819	10.2485206	9.67507492	9.916625922	10.32339259	10.18437949	10.1557037	9.836208191	9.73623279
10015_at	13.38219169	12.81862212	12.96063551	13.02012921	12.80970785	13.02799236	13.10466427	13.03825029	13.30460801	13.28654332	12.92881443	12.8936997	13.26753287	13.22246286	12.81964025	13.05499427	13.07208235	13.17824468
10016_at	11.60214209	11.38056929	10.87021058	11.6674664	12.06464173	10.46740177	10.62589145	11.55214072	11.61530778	11.45763738	11.5438535	11.13089227	10.74020239	10.83091128	10.5740258	10.80590506	11.13262825	11.30395194
10017_at	3.897240426	3.459431619	4.572889668	4.270528942	5.697662633	5.116863758	6.037821465	4.776103988	3.40599236	3.944858446	5.686500527	4.87282876	4.399171094	6.057450272	6.301953395	3.87774425	4.738767837	5.251719093
10018_at	11.24543386	13.28006027	11.43384621	12.19198451	12.72423671	13.32044801	13.62223489	14.02125762	14.23772533	14.48871885	13.65501634	13.92213837	13.84175106	13.78410314	13.76513067	13.49209102	12.85918533	12.83316682
10019_at	13.3481472	12.04022122	12.47525211	12.53018684	12.2346977	12.98779693	13.22419768	13.66226782	13.89571727	13.61654884	13.10744595	13.87211693	13.03082229	13.04748181	12.75490837	14.07384031	12.65152264	12.67176219
10020_at	9.913787	9.802839441	9.671894842	9.458201525	9.068509595	9.496054832	9.816983623	9.350718231	9.195003027	9.18214602	9.960436413	10.01276419	8.751544059	10.06770324	9.906740307	10.02527801	8.572889668	9.688425171
10021_at	8.48058827	8.06501215	8.032872249	8.364572432	8.141085319	7.674545394	8.606220121	8.442943496	8.196233261	8.328226119	7.885696373	6.803485376	6.520422249	7.019034669	8.305149746	7.419538892	7.170926525	7.225930411
10022_at	6.503030646	4.314696526	5.909293086	2.560714954	2.655351829	7.863566829	8.084276911	7.462706751	6.815063017	5.956521363	7.102238194	7.00337736	2.584962501	4.044394119	6.944858446	6.623515741	3.247927513	3.153805336
10023_at	4.392317423	3.744161096	3.700439718	2.963474124	6.753551055	6.818901676	7.928962441	7.390598906	7.262094845	7.263034406	5.01346226	5.909293086	4.350497247	4.385431037	6.807354922	5.956521363	4.44625623	3.906890596
10024_at	9.844705764	9.973266861	9.628627802	9.77280941	9.884170519	9.554972496	10.08494123	9.745001974	9.905687849	9.803000952	9.582706527	9.636262089	9.482202926	9.519046475	9.558420713	9.6898233	9.206037546	9.414473836
10025_at	8.240314329	7.699745948	7.500642736	7.824640581	7.923030298	7.140574178	8.290940402	8.076281167	7.987548259	7.557655155	7.872213144	8.084808388	7.90147032	8.290940402	7.77016832	7.915281866	7.474111514	8.092757141
10026_at	5.017921908	2.03562391	3.87774425	6.705977902	4.902073579	6.116863758	6.816343705	4.972692654	4.87282876	6.829088444	7.331812684	6.963474124	5.244125943	7.111657346	7.826548487	7.34251919	5.197708158	5.442943496
10027_at	7.526694846	6.123086751	6.75087444	8.146695948	8.5360529	8.318768743	8.190812368	8.092757141	7.995484519	8.061236166	9.032045727	8.417008587	8.23935985	8.476543706	8.6395216	8.350497247	8.508587112	8.167919866
10028_at	9.235774919	8.43629512	8.370687407	8.993504543	9.481597642	9.122310343	9.513924942	8.721782768	8.917670434	8.725877459	9.351380981	9.100925101	8.586464526	9.0061858	9.362601388	9.380461065	9.210184276	9.519439687
10029_at	9.982993575	10.0598852	8.651410526	9.893756568	10.0026744	9.371123201	10.0721326	9.832098846	9.896332404	9.229780167	9.881878708	9.166414183	9.191306019	9.995060467	8.665691217	9.863721683	9.164906927	9.597866334
10030_at	7.390598906	7.529820947	7.577428828	7.780047576	6.673839056	7.798309782	7.740792672	7.361943774	7.602884409	6.856736756	6.95419631	6.58345891	5.321928095	7.09592442	7.900263044	7.77939106	6.61176256	6.475733431
10031_at	10.62287546	11.39016896	11.3346085	11.51031913	10.97928228	11.02686921	10.57421507	10.74374047	10.40471583	11.21922903	11.88375063	11.87582613	11.1864238	10.97305156	11.37449615	10.59646932	11.32496807	11.55913806
10032_at	9.462706751	9.415530524	9.030667136	9.442943496	9.5072	9.663024333	9.5360529	9.032596795	9.163146469	8.858291887	9.441076735	9.307883849	9.09592442	9.376993567	9.455943625	9.616732615	9.026800059	9.150762744
10033_at	9.371341048	9.73352382	9.093021347	9.070925945	8.984703267	8.331812684	8.900866808	8.932805294	8.803808235	8.357112092	8.531771325	8.434628228	8.414473836	8.94016675	8.086932341	8.001126665	8.048759312	8.103287808
10034_at	11.82706478	12.35157423	11.54279006	11.73382036	11.73644421	11.06467541	11.43712784	11.05052891	11.0659546	10.9403136	10.81201682	10.86178482	10.4979516	10.58214198	11.34329677	11.44356521	11.26338658	11.37378957
10035_at	10.42206477	10.14987411	9.806227376	10.23804641	10.11309098	9.857825524	9.985841937	10.01611184	9.972118218	9.701653014	10.10564665	10.06029062	9.854556752	9.914086097	9.973266861	9.956956894	9.751376683	9.470252137
10036_at	9.515108449	9.012065788	9.654636029	8.92748169	8.819540461	8.805421446	8.796688594	9.126962535	9.024862627	8.699398938	10.38941624	9.865269307	9.517472554	9.73403214	8.001689668	8.229780167	9.525520809	9.401946124
10037_at	9.14363831	8.296457407	7.675957033	8.253611152	8.010108453	7.603626345	8.36719631	7.164906927	7.785942819	5.575917361	8.443772393	8.476948673	8.980710829	9.100399529	7.607330314	8.899961067	8.832257114	9.605849867
10038_i_at	10.16691625	9.027076623	9.108524457	9.033698299	9.895878179	10.1734273	10.52061868	9.736063628	9.950410089	9.431288654	9.95956732	9.937079513	10.3188817	10.17729495	9.325080544	10.21030606	10.30720081	10.26748898
10039_s_at	4.240314329	6.044394119	3.906890596	2.981852653	3.498250868	5.658211483	6.731997787	5.626439137	6.531381461	3.321928095	5.981852653	7.199672345	4.336283388	6.394033895	3.459431619	6.803485376	4.193771743	3.087462841
10040_at	7.103287808	5.865423978	6.930737338	5.129283017	3.981852653	7.195741293	7.813781191	7.274261661	7.817623258	5.554588852	7.361943774	7.527477006	7.678071905	7.396604781	5.289096702	7.330916878	6.995484519	7.062855655
10041_at	7.068240861	6.421223299	6.392317423	6.804776378	7.150762744	5.626439137	7.084276911	6.263034406	5.972692654	6.646738698	6.504620392	6.501439145	6.809928866	6.290940402	6.599912842	6.575917361	6.62935662	6.687900522
10042_at	7.933690655	7.168922782	7.232660757	7.902676587	8.03562391	7.277054876	8.22881869	8.151270289	8.001126665	7.383704292	7.963474124	7.222070355	6.776103988	7.289096702	8.285864547	8.449973986	6.737416366	7.183883459
10043_at	7.333602628	7.369815424	7.430452552	9.558612039	10.01136704	8.05853297	8.340740281	8.86913112	8.786269628	8.353587949	8.146695948	7.729280846	5.462706751	5.916476644	9.504024443	9.152031271	8.030115331	7.797661526
10044_at	11.38844788	11.96747846	10.8753654	11.50452108	11.34540525	11.23080103	11.14981062	11.16716722	11.1344905	11.14344699	10.40811741	10.47806175	9.98783245	10.10721708	11.20920965	11.04459903	10.28875075	10.38305623
10045_at	13.65355047	13.20092925	13.85295859	13.64844747	13.2178517	13.57066215	13.6269524	13.4603151	13.32349111	13.34979263	13.92910118	14.25978739	13.72996056	13.68483627	12.72413011	12.84123017	13.15832567	12.95365083
10046_at	7.983563697	8.863566829	7.470862199	8.33315535	8.373300197	7.411934625	7.980139578	7.701133155	7.800252806	7.46760555	7.813139851	7.321928095	7.432124273	6.98982022	8.116863758	7.476543706	7.054197294	7.666046429
10047_f_at	15.2675731	15.15441071	15.45556161	15.3165962	14.9236014	15.33883734	14.69579921	14.9771189	15.26489337	15.66175305	15.37128999	15.48114667	15.64228584	15.29752891	15.24812029	14.9470433	15.70836185	15.69180894
10048_at	8.76851518	9.218199944	8.362382216	9.234098898	9.645478309	8.661421833	8.569855608	8.594697827	8.325080544	8.344295908	8.988116585	8.744497506	7.766860144	8.033973543	9.25313837	8.485426827	8.364134655	8.359310317
10049_at	8.874059203	8.13442632	7.669593751	8.791162889	9.401946124	8.62497818	9.167669028	8.030667136	7.797012978	8.077883864	9.162391329	8.856425529	7.915281866	8.176921112	8.6574971	8.604738534	8.476948673	8.064473329
10050_at	11.1063012	9.990245815	10.27984269	11.82908844	12.39572156	11.77865212	11.77684423	11.1958028	11.12547805	11.38408219	11.82213262	11.25402471	10.14669595	10.04739661	11.88950396	11.24573095	10.66061991	10.80372753
10051_at	11.06763603	11.76565905	11.30052416	11.17061362	11.2935866	11.17036325	11.09117089	10.75146037	11.09176594	10.89466621	11.08560524	10.92725945	10.47116713	10.50769555	10.79482197	10.46076304	10.3553511	10.57051985
10052_at	11.32068775	11.25915477	10.00112667	10.60009874	10.07400763	10.81265866	10.95455985	10.4252159	10.58833986	10.4718784	10.26596659	10.3188817	9.829722735	10.06985251	10.40535423	9.766363262	9.965351411	9.837312556
10053_at	14.14105338	14.17724822	14.04333493	13.93112531	12.8822036	13.89289377	13.43426334	13.31564491	13.70152307	13.4899859	14.19840667	14.22492116	14.15016774	13.99884602	13.60985975	13.49271695	13.57672053	13.99597026
10054_at	13.21717012	12.8094868	12.86149406	13.03643121	12.5661492	12.90105543	12.80801896	12.92561007	12.94597414	13.02863131	12.51909563	12.50345309	13.01023086	13.12615594	12.95051945	12.5183335	12.83636601	12.99465397
10055_at	9.619119511	10.07694917	9.234817431	9.615445725	10.203348	10.00828855	10.16427844	9.379594972	9.685975178	9.61489385	10.15431181	10.01764358	9.355791547	9.525129251	9.637349411	9.384352064	9.427103287	9.567765984
10056_at	9.507398241	9.113742166	9.633176885	10.41911748	10.44501485	9.87267488	9.592643903	9.415952982	9.283319907	9.627716262	10.44718657	9.843764057	9.064473329	8.962028393	10.2482834	9.361066489	9.395748328	9.65087224
10057_at	8.303780748	8.035073997	7.500642736	8.505414609	8.312882955	8.437127844	8.274727573	7.454504938	7.712870868	7.200653436	8.977279923	8.188341576	8.290940402	8.427941333	9.005343842	9.011786331	8.795390331	8.506605116
10058_at	11.51333282	11.09980803	10.97620609	10.83817968	10.05392588	9.995484519	10.15266512	10.55985504	10.49245409	10.54612276	11.5052161	11.74378254	11.15842035	10.62159404	10.61783475	10.8071939	11.03190793	10.75438648
10059_at	11.04302728	11.37932421	11.41574177	12.12476754	12.04028972	11.3632587	11.28777009	12.04490635	11.8152632	11.83439204	11.75501273	11.48109304	11.30298157	11.25017997	11.52967456	11.05066494	11.92522062	11.85517995
10060_at	10.78308008	8.249824549	9.524149891	10.77478706	11.4553786	11.66044165	11.94628492	11.59907599	11.63099512	11.34850687	12.48665907	12.07203209	11.95234085	12.07551258	11.1145232	10.97985387	11.08447624	10.93110683
10061_at	13.81683367	13.70703552	14.34396294	14.38526924	13.42753547	14.62970382	13.901046	14.12705123	14.32926378	14.51936597	15.13696709	15.32587461	15.06188165	14.80925566	14.42447469	14.70657696	14.89554688	15.01058929
10062_at	10.30879407	9.868513924	10.31446995	10.86310217	11.02333853	11.01318307	11.04275376	10.45347642	10.70761797	10.58543205	10.95978464	10.53566419	10.00154894	9.721270114	11.18320114	11.01073789	10.7455903	10.80429239
10063_i_at	11.44133615	11.93058951	11.13404121	11.75955534	12.40986822	12.22962998	12.02087579	11.67991988	11.6113015	11.75108373	11.5341083	11.64961546	10.37242979	10.24685933	11.74596838	11.23367959	10.50700173	10.94163454
10064_s_at	9.956521363	10.26338658	9.530406337	10.39981196	11.12017306	10.35985935	10.47065887	10.06096607	9.997744026	10.11997861	9.927629834	9.693312708	9.147968054	9.163649676	10.18227019	9.861552216	9.237209961	9.754553506
10065_at	9.672955647	9.155830172	8.13442632	8.592830744	8.026246773	8.785288981	9.454916138	9.069852511	9.225448469	8.824322351	8.432959407	8.041111535	8.032872249	8.376342483	8.930145948	8.810892912	7.6395216	8.537218401
10066_s_at	12.01976445	12.35570897	11.53760669	11.63508323	10.43514934	11.46352437	11.29065248	11.23529625	11.26672799	11.39601602	11.50099122	10.77610399	10.83091128	11.12728505	11.45968776	10.49805137	9.738767837	10.5844928
10067_at	8.567195561	8.822092774	8.420381341	9.081882837	8.901168595	9.373735202	9.506605116	8.182394353	9.151777655	8.870056418	8.407267764	9.330020516	8.86727874	8.208478242	9.186857067	9.386724741	10.38002808	10.03356066
10068_i_at	14.58115938	14.93532622	15.14424	14.90769343	14.77863672	14.93822422	14.12682545	14.51757713	14.47714479	15.02196026	14.03066714	14.86248239	14.75720247	14.09059214	14.90175784	14.37901954	14.79048596	15.15161912
10069_f_at	14.06580318	14.26848352	14.33307846	14.16866428	13.88951347	13.96807275	13.53248986	13.80150629	14.01550217	14.14795216	13.19047288	13.72751634	13.66526929	13.5177678	13.90792341	13.30799766	13.77165453	14.08863091
10070_at	7.958262697	7.729960561	7.613236955	8.171427027	8.575539247	7.632268215	8.330020516	8.05202456	7.752213368	7.682994584	4.426264755	2.378511623	4.87774425	4.744161096	7.850499414	7.507001733	6.626439137	6.646738698
10071_at	7.333602628	6.844234988	6.971543554	6.722466024	6.587964989	6.285402219	6.76420813	6.274261661	6.247927513	6.520422249	5.837943242	5.590961241	6.102238194	6.183883459	6.885086225	6.675251386	5.82527683	6.057450272
10072_at	6.87774425	6.721099189	6.651051691	8.086932341	7.484621527	7.661778098	8.087993146	8.86387652	8.802839441	8.714245518	8.509775004	8.225448469	7.21916852	7.150762744	8.8008999	9.78496195	6.795715007	7.546122759
10073_at	9.817303476	10.25844826	9.516487981	9.422275056	9.504024443	8.943686952	9.600656308	9.243412032	9.12902537	8.932805294	8.859224162	8.549207089	8.775774869	8.856736756	8.834787049	8.208965886	8.545350645	8.721441019
10074_at	5.141596278	3.217230716	4.683696454	2.378511623	2.432959407	2.847996907	4.247927513	3.807354922	5.43629512	1.137503524	4.321928095	4.916476644	4.277984747	4.026800059	4.232660757	2.584962501	3.847996907	5.730639956
10075_at	9.535469797	7.888134388	9.233140296	10.73437092	10.58674598	10.31514956	10.74289886	11.15107998	11.14752294	11.0161815	10.07788386	9.737923316	9.769341987	10.04494049	10.92599942	11.0175044	10.1296694	10.19635623
10076_at	8.092228584	8.356231863	8.217715411	9.08294736	9.326654188	8.11997861	8.923624611	8.575539247	8.463933011	8.760886243	8.589838376	8.276589716	7.053111336	8.249824549	8.728600811	8.33583694	8.191799501	8.294620749
10077_at	9.479780264	9.137759661	8.443358004	9.231701199	8.745506266	8.635536752	9.175674292	8.688250309	8.722466024	8.649615459	8.615077832	8.25313837	7.9795681	8.533719071	9.00337736	9.328001662	8.230260665	8.663558104
10078_at	9.09011242	8.62935662	9.142362379	10.36566629	9.80880333	9.368942914	9.184627436	9.392317423	9.201388817	9.133399125	9.407480222	9.306517445	8.255972742	8.860155835	10.20799043	10.4372319	8.806388508	9.25219234
10079_at	6.799605422	6.201633861	6.244125943	6.565292521	6.842978832	6.574404309	6.87282876	6.881419908	6.76420813	7.36719631	6.95419631	7.253611152	7.481395824	5.937815169	7.50779464	7.153805336	6.385431037	6.114783447
10080_at	6.226893814	6.400879436	5.485426827	6.962317655	6.266786541	6.556122818	7.106432078	5.815063017	6.715618859	5.402585758	6.290940402	6.992088609	4.608809243	6.169925001	7.286326727	7.934280594	5.14974712	6.504620392
10081_at	6.520422249	4.392317423	7.015693807	7.13442632	6.836681593	6.904484098	7.328226119	7.059614856	7.014578465	4	7.155830172	7.343407822	7.404290064	7.524345816	7.06608919	7.955359305	7.849874194	7.556122818
10082_at	7.091699834	5.632268215	6.642412773	6.185866545	5.385431037	6.601399391	6.897240426	6.424586226	6.874059203	5.807354922	6.783980414	7.107478647	7.915281866	7.233619677	6.58345891	7.503825738	7.569855608	7.451211112
10083_g_at	5.259272487	4.689299161	5.300123725	3.925999419	3.733354341	3.64385619	4.498250868	4.716990894	3.700439718	3.847996907	3.263034406	5.711494907	3.87774425	4.336283388	4.185866545	4.412781525	6.503030646	5.061776198
10084_at	6.011227255	5.822730148	6.191799501	7.587964989	6.01346226	7.486231678	5.820178962	6.648177796	5.456149035	6.937815169	5.87774425	7.068240861	6.147713722	6.985272714	7.276124405	7.187846909	7.871597266	6.390598906
10085_at	11.34607044	10.86774206	12.14306428	11.34906002	10.87413607	11.43368975	11.41621696	10.87690059	11.18994807	11.07260159	11.7294508	11.08931806	10.6450279	10.62561753	11.76954861	12.59621306	11.91699905	12.20056149
10086_at	8.894211462	8.638073837	8.319220503	8.880807948	8.561096974	8.659639187	9.131342539	8.729280846	8.854556752	8.534108305	8.903279342	8.272863023	8.570994129	8.66035251	8.989252565	8.683345562	8.508190931	8.378078056
10087_at	8.903279342	8.341630009	8.676662335	9.179162675	8.942514505	8.320574934	8.55956829	8.337621902	8.428360173	7.946613905	8.397032817	7.864805194	8.181897643	8.707359132	8.557655155	8.244601688	8.662134275	8.667466405
10088_at	9.335390355	8.985272714	9.209453366	9.524541715	9.615629637	9.276357079	10.0059052	9.46760555	9.359310317	9.235056863	9.735725245	9.427731867	9.424796149	9.427731867	9.24697806	9.498051366	9.426264755	9.46454575
10089_at	9.582330188	9.364134655	9.201143732	10.16390121	9.983848674	9.490650349	10.13069925	9.906740307	10.03177011	9.716819461	9.860311055	9.258094873	9.517078805	10.033423	9.821933387	9.994636291	9.764539899	9.821773982
10090_at	8.337175869	7.997744026	7.875288598	8.449973986	8.397460726	7.23935985	8.033973543	7.832890014	7.599912842	7.814422247	8.030115331	7.397460726	7.474111514	7.596189756	7.956521363	7.510170751	6.883865155	7.425425735
10091_at	11.66244586	12.08238193	11.51968539	11.56591128	11.51367826	11.04070069	11.29387394	10.94712551	10.94295428	10.90809234	11.06810648	11.0347302	10.65123112	10.6703907	11.11224401	11.0760807	11.37840324	11.24382852
10092_at	11.52365996	11.78618793	11.13519624	11.23200113	11.35430449	10.23026066	11.07661521	10.62525222	10.59572369	10.48894474	11.86221115	11.44320258	10.82877119	10.66320228	10.95470524	10.81602364	10.88562012	11.19007157
10093_at	9.705805155	9.057721023	8.89087224	9.459226676	9.710806434	9.4400386	10.30492167	9.707186551	9.589651147	8.999154423	10.24138736	10.01248487	9.384352064	9.556314449	9.291400959	9.434628228	9.91318862	9.976564123
10094_at	9.654277995	9.042480186	8.511752654	9.953905415	9.842035997	9.056637715	9.531186489	9.117643101	9.002533761	8.578183968	9.741298437	9.458406613	8.677014857	9.00870873	9.585713709	8.872520985	8.994636291	8.976993646
10095_at	9.339181934	9.922881682	9.459841417	9.768018869	9.767191303	9.00506308	9.553629294	9.520815086	9.293471649	8.765203207	9.713558356	9.540515547	9.237448996	9.201388817	9.801708359	9.791814071	8.962317655	9.327777171
10096_at	12.27897208	12.2309511	12.29154485	12.76472648	12.62760228	12.49127691	12.59865737	12.74380357	12.69768435	12.73216743	12.81069212	12.95514132	12.21501723	12.16644557	12.64990731	12.60418255	12.62591428	12.52209107
10097_at	15.01817844	15.04005422	15.51666648	14.96028255	14.57229758	14.96180237	14.46814035	14.80495783	14.95736508	15.07254297	15.13191723	15.33485985	15.70234316	15.13044186	14.93525254	14.89303128	15.70188581	15.76842213
10098_at	9.921245889	10.42815077	9.589838376	10.2227949	10.6476383	9.613605318	10.35402894	10.37471348	10.13647852	9.932510053	9.759721773	9.565863696	9.685449638	9.982851009	9.488040952	9.817942968	9.128509938	10.17442639
10099_at	9.31083996	8.938991439	9.099610812	10.23421868	10.4927545	9.40045254	9.9479291	9.937520951	9.812498225	9.960581211	11.08188284	10.54148386	10.00281502	9.995201831	10.10197567	9.476948673	9.716819461	10.17891378
10100_at	8.918863237	8.602142091	9.029563314	10.20236874	10.6000058	9.713214653	9.914983017	9.854245054	9.811695792	9.749031382	10.88134343	10.54070926	10.08533967	9.673662417	10.34285249	9.296686825	9.745170091	9.745170091
10101_at	11.2549105	10.66578003	9.988968654	11.20658706	11.26912668	11.01318307	11.15012806	10.39863682	10.49425559	10.24579036	10.61470984	9.980568037	9.432124273	9.785615937	11.22019692	10.72911087	10.46821673	10.31865578
10102_at	9.493054842	9.202858456	9.145932146	9.853465514	9.622600964	8.825594849	9.321702656	8.917372079	9.022645228	9.011227255	8.95942242	8.855802872	8.746178381	8.817303476	9.377644358	9.366759328	9.545929769	9.788718333
10103_at	8.208965886	8.181897643	8.20261362	10.04548666	9.044940491	8.567956075	8.873751691	10.0717305	9.407692649	9.295080133	8.428778891	8.561478892	7.541483864	7.935459748	9.391887985	9.379378367	8.132885254	8.759888183
10104_at	9.170175448	9.517275693	9.029287227	9.670656249	9.529040056	8.724854875	9.636443366	9.183139098	9.317412614	8.754887502	8.361943774	8.656782364	8.516487981	8.834154981	9.390813832	9.553245292	9.105646653	9.130313146
10105_at	7.425425735	6.782670659	6.797012978	6.887525271	7.089582893	7.443772393	7.806066226	7.183883459	7.758889433	7.478971805	7.186857067	7.296457407	6.8008999	7.287250643	8.008988783	7.596935142	6.48703608	6.426264755
10106_at	8.371994393	10.01164658	9.03534898	8.55688919	9.051480865	9.288173968	10.06218109	9.47370575	9.830673649	9.924367159	9.637168247	9.68877483	9.041659152	9.20725841	9.490850877	10.24994303	9.221345444	9.394891366
10107_at	9.850811922	10.1401907	9.613236955	9.508389035	9.385431037	8.572131751	9.381542951	9.020146573	9.142872887	9.049031698	9.356672044	9.290249291	8.696967526	9.022922589	9.324855597	9.005624549	9.167418146	9.121533517
10108_at	12.4566111	13.131648	13.71843655	13.74387719	12.73536563	13.32802972	12.80661004	13.46810216	13.46399685	13.38017694	14.00877	13.65339372	13.6505918	13.65113019	13.33691097	13.474289	13.99154842	14.04898063
10109_at	6.642412773	6.532940288	6.259272487	7.310158318	6.62935662	6.898450233	6.509379149	6.937815169	6.599912842	6.381975479	7.221103725	7.54303182	8.194264383	7.840463234	7.309248961	7.30103885	8.292781749	7.335390355
10110_at	8.785942819	7.696272084	8.133912814	10.54535064	11.1864857	10.0617762	10.39306863	10.52581441	10.37645102	10.51530561	10.4649541	10.24341203	8.596562497	8.718019065	10.44749655	9.99760291	9.288404707	9.19451064
10111_at	10.70873904	10.16641418	10.0409746	10.99597909	11.31004468	10.62643914	10.98584194	10.35469017	10.14031854	10.0409746	10.90546222	10.55391723	9.608994002	10.14095755	10.72442858	10.89428726	10.48703608	10.56166981
10112_at	11.035074	10.91101741	9.75087444	10.63906933	10.66186715	10.70416303	10.64024494	10.0725346	10.08108393	9.743151394	10.79498438	10.25620869	10.20762447	10.30012372	10.27565894	9.82416321	10.40365119	10.37264744
10113_at	11.00709737	11.48623168	10.24055285	10.76047047	10.81618368	10.26115467	10.56795608	9.932657681	9.990671284	10.00056344	10.13532452	10.21018428	9.653024179	9.608809243	10.14593215	10.06474276	9.754052368	10.22749561
10114_at	11.55108337	11.8079586	10.80976813	10.97168724	11.29278175	10.90681545	11.22200996	10.48048729	10.47735353	10.09368165	10.18784691	9.946175241	9.463933011	9.954777925	10.47917396	10.70052642	10.38154295	10.35369821
10115_at	10.36577564	10.32102613	9.503428247	9.541871009	10.15557722	9.363696745	10.06622376	9.182642644	9.091699834	9.168922782	9.785452468	9.643495471	9.086667018	9.049031698	9.173677136	9.748863715	9.36347774	9.24055285
10116_at	10.25903704	11.08878824	10.32508054	10.55199658	10.25514663	10.44429021	10.25029842	10.20481565	10.3777528	10.38973888	10.85268555	10.68343329	10.01597251	10.1401907	10.66915081	10.41436813	10.53118649	10.40407714
10117_at	9.500244367	9.207746467	9.25100893	9.468013034	9.861707287	9.704768239	10.2974895	9.763544364	9.876516947	9.785615937	10.35358795	10.3346085	9.532355925	9.792952934	9.65158991	9.865423978	9.833364507	10.07641479
10118_at	10.09592442	10.65981755	9.512740463	10.21626084	9.756556323	10.07132828	9.974988112	9.984276034	9.695576306	9.622234891	9.95405087	10.10210694	9.474517164	9.854556752	9.265146182	9.736909238	9.450386479	9.491853096
10119_at	8.249824549	7.809928866	8.178913785	8.195249158	9.179660328	7.745506266	8.946906274	7.899659026	7.708049252	8.516093963	8.879889522	9.252428906	7.103287808	7.943100848	8.889656058	8.219652565	7.961739073	7.423746229
10120_at	10.33483193	10.02680006	9.581577216	10.43013889	10.69331271	10.90079135	10.8317031	10.41426241	10.44169926	10.30731467	10.63780222	10.31220228	9.054197294	9.460865404	11.30206767	10.50670428	9.115563915	9.458816703
