ID_REF	GSM217395	GSM217616	GSM217617	GSM217618	GSM217621	GSM217633	GSM217634	GSM217635	GSM217636	GSM217637	GSM217638	GSM217639	GSM217640	GSM217641	GSM217642	GSM217643	GSM217745	GSM217746	GSM217747	GSM217748	GSM217749	GSM217750	GSM217751	GSM217752
4692_f_at	5.87282876	6.131342539	6.540709263	6.64385619	6.341630009	6.300123725	6.292781749	5.736063628	6.73470962	6.211401637	6.175923742	6.081083929	6.917670434	6.224966365	5.28169825	6.015693807	5.733354341	6.501439145	6.454504938	6.617651119	6.399171094	5.705977902	5.692092375	5.736063628
4693_i_at	-1.736965594	-2.321928095	3.121015401	-1.321928095	-1.736965594	-1.736965594	-1	-1.321928095	0.925999419	1.632268215	2.510961919	1.632268215	2.5360529	1.678071905	-1.736965594	-1.736965594	0.263034406	2.485426827	2.608809243	-1	2.169925001	-1.736965594	0	-1
4694_at	2.744161096	3.247927513	2.722466024	1.5360529	2.765534746	1.807354922	3.797012978	2.906890596	3.247927513	3.292781749	3.572889668	2.655351829	3.797012978	2.944858446	2.722466024	3.232660757	3.963474124	3.935459748	4.277984747	4.300123725	3.887525271	3.277984747	3.847996907	4.185866545
4695_at	4.770829046	5.652486495	4.87282876	4.578938713	4.129283017	5.017921908	4.972692654	4.008988783	4.626439137	4.802193217	4.842978832	4.632268215	4.452858965	5.346956889	4.523561956	4.678071905	5.040015679	5.40599236	5.137503524	4.786596362	4.87282876	4.632268215	4.485426827	4.590961241
4696_at	8.740792672	8.984418459	8.838258482	8.711150711	8.763212367	8.931032942	9.341407629	8.642412773	9.012903833	8.746514321	8.74281467	8.256916297	9.187599513	8.733354341	8.731658449	8.404715827	8.770498721	8.615813525	8.707704233	8.598424761	8.599912842	8.617651119	8.393604969	8.422905743
4697_at	5.686500527	5.8899602	5.892391026	5.984133595	5.153805336	5.569855608	5.799605422	5.563768278	5.754887502	6.057450272	6.011227255	5.599912842	6.055282436	5.94016675	6.167919866	5.741466986	5.658211483	5.694880193	5.87036472	5.694880193	5.911691582	5.426264755	5.5360529	5.830356747
4698_at	6.14363831	5.949534933	4.802193217	5.700439718	6.287250643	5.933100475	5.968090752	5.197708158	4.925999419	5.100136671	4.802193217	5.061776198	5.285402219	5.375039431	5.972692654	6.03562391	5.923624611	7.071462363	6.020146573	6.485426827	6.294620749	5.64385619	5.87036472	6.469234794
4699_at	5.292781749	5.368069877	5.459431619	5.116863758	5.354028938	4.852997588	6.336283388	5.339850003	5.416164165	4.64385619	5.563768278	5.303780748	6.078951341	5.765534746	5.649615459	5.285402219	4.791814071	5.339850003	5.057450272	4.958842675	4.977279923	5.044394119	4.857980995	4.882643049
4700_at	4.498250868	3.548436625	4.087462841	4.357552005	2.847996907	4.240314329	4.672425342	4.584962501	3.867896464	3.392317423	4.510961919	4.263034406	4.321928095	3.087462841	3.944858446	4.655351829	4.523561956	4.807354922	3.722466024	4.40599236	2.632268215	4.329123596	4.070389328	2.232660757
4701_at	8.868822555	9.151777655	8.325979979	8.411087227	9.036173613	8.87036472	9.133912814	8.287250643	8.961739073	8.464341533	8.766197597	8.190318548	8.786269628	7.767522386	8.884781054	8.41869595	9.200162974	9.189330401	9.057450272	9.001126665	8.871597266	8.554972496	8.505017556	8.788881432
4702_at	7.638073837	7.786596362	7.409390936	7.454504938	7.567575869	7.571373436	7.687200695	7.282625134	7.596935142	7.267723052	7.237448996	7.225930411	7.394033895	6.817623258	7.599912842	7.381975479	7.477353527	7.930145948	7.508587112	7.46760555	7.354910512	7.266786541	7.162894799	7.559950613
4703_at	3.689299161	2.510961919	-0.152003093	2.847996907	3.608809243	3.336283388	3.321928095	3.070389328	3.307428525	2.925999419	3.655351829	2.632268215	3.217230716	2.070389328	3.070389328	3	2.925999419	2.847996907	3	3.827819025	2.655351829	3.572889668	2.632268215	3.572889668
4704_at	4.683696454	5.321928095	4.602884409	3.827819025	4.786596362	4.683696454	5.116863758	4.008988783	4.426264755	4.412781525	3.765534746	4.837943242	5.173926932	4.749534268	4.185866545	4.452858965	4.560714954	5.909293086	4.560714954	4.87282876	4.930737338	3.807354922	4.944858446	4.255500733
4705_at	6.395748328	6.817623258	7.807354922	6.874059203	7.04220656	6.645298164	7.582706527	6.985272714	7.513332824	6.812498225	7.819540461	7.611024797	7.590961241	7.615445725	6.566815154	6.622051819	6.687900522	7.439623138	7.452035274	7.297374861	6.782670659	6.509379149	6.627898616	7.048759312
4706_at	7.714245518	7.441284272	7.529820947	7.440453944	7.795065583	7.701826258	8.078951341	7.235535607	8.047123912	7.213347282	7.691394579	7.368942914	7.930737338	7.352264173	7.712870868	7.22881869	7.794415866	7.659639187	7.947783026	7.559185866	7.74819285	7.366322214	7.336283388	7.491853096
4707_at	8.460251099	8.080551077	8.632631752	8.445014846	8.410239331	8.229780167	9.034798963	8.167919866	8.668884984	8.232660757	8.953614461	8.45532722	8.708049252	8.45532722	8.581953751	8.071998581	8.698704667	7.974988112	8.403012024	8.117902789	8.251719093	7.923030298	7.844234988	8.126188211
4708_at	4.944858446	4.700439718	4.981852653	4.378511623	4.765534746	4.776103988	5.008988783	4.343407822	4.921245889	4.517275693	4.614709844	4.666756592	4.452858965	4.584962501	4.711494907	4.626439137	4.321928095	4.791814071	5.112700133	4.638073837	4.523561956	4.608809243	4.452858965	4.632268215
4709_at	11.75730666	12.08254826	11.97910361	12.33046877	12.12140401	11.92888844	12.44304713	12.07744998	12.05802556	12.10538475	12.30896467	12.33259606	12.13365599	12.42024974	11.89246692	12.19297085	12.07373991	12.44439375	12.05395981	12.30101026	11.74188827	11.82217246	11.48738786	12.16791987
4710_at	6.987548259	8.398316163	9.11504365	8.541096615	8.038918989	8.378078056	8.832257114	8.560332834	8.758223215	8.427522371	9.207746467	9.114523197	8.921840937	8.87835751	7.936637939	8.168421411	8.110613806	8.641329262	9.022367813	8.846744023	7.903279342	8.445428759	7.698357406	8.54225805
4711_at	7.854245054	8.140574178	7.314696526	7.511752654	8.082681303	7.822092774	8.171927354	7.54303182	8.132885254	7.668175869	8.140062856	7.407692649	7.41869595	7.274261661	8.37286506	7.947783026	7.696967526	8.059614856	7.861086906	7.71630504	7.415319248	7.633721813	7.447083226	7.746178381
4712_at	10.96390756	11.41837972	10.86209489	11.3443514	11.2276761	11.06487746	11.44320258	11.01262454	10.94332066	10.63072216	11.29088282	10.88172579	11.00667672	10.74222521	11.21686709	11.14402087	11.02825143	11.15646235	10.94141447	11.25313837	10.50501756	10.85790326	10.29128583	11.1296694
4713_at	7.238404739	7.21042783	7.396604781	7.311067102	7.66035251	7.177917792	8.043300754	6.925999419	7.359310317	6.66106548	7.76884596	7.309248961	7.806066226	6.529820947	7.389738879	6.700439718	7.694183743	7.746850183	7.87958325	7.689997971	7.45532722	7.357552005	7.262094845	7.574404309
4714_at	8.442528869	8.782343034	8.106432078	8.569475902	8.530601415	8.433376793	8.439207555	7.852997588	8.273795599	7.815703503	8.61176256	8.071998581	8.118941073	7.521207816	8.718704106	8.387586566	8.047669251	8.261154673	7.900263044	8.327777171	7.527477006	7.738767837	7.30560579	8.523561956
4715_at	11.21085395	11.09552889	11.16390121	10.97742304	11.219108	11.02077164	11.32699117	10.5427417	11.05772102	10.43764805	11.7758983	11.39697932	11.11952478	10.11322124	11.01882609	10.6967937	10.87282876	10.93582804	10.97312333	10.80582447	10.83415498	10.42867422	10.72860081	10.86503727
4716_at	6.749534268	6.595443985	6.153805336	6.183883459	7.17292749	6.729280846	7.235535607	6.155830172	6.137503524	5.395748328	6.799605422	6.491853096	6.601399391	5.572889668	7.289096702	5.860466259	7.260213887	7.129283017	6.826548487	6.181897643	6.409390936	6.437960088	6.343407822	6.294620749
4717_at	3.655351829	4.193771743	3.655351829	4.232660757	3.584962501	4.161887682	3.548436625	3.744161096	3.972692654	3.510961919	4.350497247	3.95419631	3.548436625	3.169925001	2.744161096	4.217230716	3.797012978	4.137503524	3.5360529	3.185866545	3.754887502	3.485426827	2.655351829	3.336283388
