ID_REF	GSM6711	GSM6712	GSM6713	GSM6715	GSM6717	GSM6726	GSM6728	GSM6729	GSM6730	GSM6731	GSM6732
10000_at	2.981852653	2.700439718	3.897240426	3.560714954	3.336283388	4.554588852	3.321928095	3.053111336	4.070389328	3.857980995	4.321928095
10001_at	9.133399125	9.449148645	8.876516947	9.374822142	9.562051579	9.25100893	9.376559544	8.927777962	9.693486957	10.03919324	9.866351657
10002_i_at	11.41637532	11.22713456	11.15633594	11.52576548	11.55631445	11.30012372	11.19309409	11.43759604	11.31707338	11.21813939	10.49934763
10003_f_at	13.08020129	12.87261717	13.04080341	13.0376499	13.00855118	13.06363102	12.93603055	13.07298671	12.91073641	12.91487093	12.85067521
10004_at	1	-0.321928095	1.925999419	2.867896464	0.925999419	2.655351829	2.510961919	2.137503524	2.867896464	4.070389328	0.485426827
10005_at	8.525129251	8.618752554	8.515699838	8.294620749	8.55190048	8.871597266	8.957682486	8.948367232	8.701133155	8.537218401	7.933100475
10006_at	6.554588852	7.198690586	6.948367232	6.477353527	7.069315495	6.92243574	7.207502459	7.153805336	6.429615964	6.98982022	6.54225805
10007_at	9.257859235	9.430034319	8.920055055	9.648357582	9.777912804	9.44232151	9.151777655	8.952450058	9.405779683	10.10721708	9.791162889
10008_at	2.321928095	2.432959407	2.378511623	2.137503524	2.584962501	1.632268215	1.925999419	1.807354922	2.321928095	2.292781749	3.307428525
10009_at	5.270528942	4.314696526	5.422905743	3.10433666	4.240314329	5.99095486	5.205548911	5.22881869	4.977279923	3.277984747	3
10010_at	10.77774846	11.09024477	10.20554891	11.10996121	10.80445374	9.871135184	10.29553937	9.772974318	10.35931032	10.97806689	11.10590851
10011_at	4.008988783	4.738767837	3.897240426	4.99095486	3.906890596	5.43629512	3.847996907	3.972692654	3.584962501	4.596935142	4.5360529
10012_at	9.215533	9.687900522	7.896635141	8.174426394	8.69034725	7.278914019	8.74281467	7.728600811	9.443150765	8.417008587	8.830356747
10013_at	6.020146573	6.076815597	5.867896464	5.99095486	6.163901214	6.114783447	6.169925001	6.417852515	6.422905743	6.462706751	5.557655155
10014_at	8.090641752	8.493054842	8.11113567	8.20261362	7.981852653	7.415319248	7.645298164	7.536830005	7.935459748	8.568336182	8.588714636
10015_at	11.92700012	11.90587584	11.78916681	12.16474983	12.01168152	11.97114834	11.81970011	11.71188203	11.66182262	12.2904797	12.19816875
10016_at	10.02361576	9.983278664	9.946467699	10.35799178	10.2589193	10.11048331	10.32361776	10.18053081	10.12838105	10.16641418	10.19463375
10017_at	1.963474124	1.925999419	2.169925001	2.827819025	2.10433666	2.292781749	1.584962501	1.584962501	4.026800059	1.847996907	2.137503524
10018_at	10.23397911	9.41806342	10.28551781	9.944419247	8.051480865	9.418274294	7.8008999	6.943686952	6.761551232	2.925999419	2.944858446
10019_at	11.85595856	12.06157371	11.44475609	12.07781712	11.47385792	10.99364606	10.22749561	10.02942528	10.88386515	11.25726997	11.61019436
10020_at	9.001689668	9.128509938	9.120237877	9.002533761	8.948075158	8.781687562	8.808964175	8.918266959	8.825912799	8.902375114	8.687200695
10021_at	6.230741003	6.006746832	6.118941073	6.669593751	6.238404739	6.011227255	6.811214118	6.465974465	6.758889433	6.556122818	6.22881869
10022_at	-0.321928095	-0.152003093	0.263034406	-0.152003093	-0.152003093	0.378511623	-0.152003093	0	0.137503524	-0.152003093	0.137503524
10023_at	1.263034406	1	0.678071905	1.584962501	1.263034406	1.807354922	1	0.765534746	0.378511623	1.5360529	1.807354922
10024_at	7.795065583	7.87835751	7.794415866	7.856736756	8.14974712	7.653203362	7.529040056	7.76884596	7.58044702	7.766197597	7.082149041
10025_at	6.569855608	6.797012978	6.185866545	6.645298164	6.482202926	6.209453366	6.224966365	6.409390936	6.566815154	6.656782364	6.364572432
10026_at	1.137503524	0.847996907	1.263034406	1.765534746	1.321928095	1.137503524	0.584962501	0.485426827	1.321928095	1.137503524	2.350497247
10027_at	4.602884409	4.827819025	3.827819025	4.776103988	4.169925001	3.711494907	2.432959407	4	4.439623138	4.722466024	5.776103988
10028_at	5.988684687	6.571373436	6.5360529	6.666756592	6.789207575	6.257387843	6.427941333	6.826548487	6.512542955	6.808642468	6.680886921
10029_at	7.622051819	7.893604905	7.345183447	7.730639956	7.990387652	8.178913785	7.980139578	8.081083929	7.763544364	7.6395216	6.816343705
10030_at	6.361066489	6.283551423	7.10433666	6.596935142	6.669593751	6.203592714	6.338067798	5.906890596	7.016808288	6.033423002	6.14363831
10031_at	8.190318548	8.728940868	8.56414949	8.204571144	8.541871009	8.362382216	8.326429487	8.40641762	8.672425342	8.034523875	7.796364138
10032_at	7.138527801	7.456149035	7.539934245	7.427103287	7.495855027	7.459431619	7.286326727	7.304693557	7.207502459	7.279842694	7.29186137
10033_at	6.574404309	7.189824559	6.352264173	6.392317423	6.845490051	6.46760555	6.762880293	6.799605422	6.578938713	7.108524457	6.758889433
10034_at	9.39210272	9.720244258	10.01889562	9.027353134	9.725877459	9.69453201	10.09934781	9.90101771	9.374822142	9.514319552	8.722124437
10035_at	8.400025518	8.963474124	8.487438113	8.658211483	8.636987061	8.548436625	8.463933011	8.541096615	8.502632935	8.831623937	8.598424761
10036_at	6.765534746	7.469234794	6.577428828	7.007868243	6.766860144	7.108524457	7.292781749	7.034523875	7.706668682	6.366322214	6.672425342
10037_at	6.292781749	6.217230716	6.893604905	6.924812504	6.551516018	6.385431037	6.383704292	6.375039431	6.829088444	6.246027981	6.409390936
10038_i_at	7.38024459	7.897845456	7.727920455	7.930737338	7.773468928	7.782670659	6.704595348	7.108524457	7.710117632	7.485426827	7.572889668
10039_s_at	1.485426827	4.882643049	1.847996907	3.169925001	4.678071905	4.478971805	3.560714954	3.981852653	4.584962501	3.797012978	3.137503524
10040_at	4.008988783	5.074676686	4.232660757	4.776103988	4.765534746	4.749534268	3.510961919	4.523561956	5.048759312	4.498250868	4.744161096
10041_at	3.498250868	4.026800059	4.419538892	4.285402219	4.153805336	5.048759312	3.560714954	3.392317423	3.827819025	4.307428525	4.596935142
10042_at	5.321928095	5.529820947	5.285402219	6.024585638	6.09592442	5.746850183	5.62935662	5.865423978	6.057450272	6.323730338	5.958842675
10043_at	5.581953751	6.116863758	5.852997588	5.321928095	5.545350645	5.485426827	5.472487771	5.517275693	5.802193217	6.244125943	6.419538892
10044_at	9.177668687	9.516881891	9.349391818	9.455121694	9.641329262	9.554205105	9.504024443	9.577239981	9.498450341	9.119719295	9.053654418
10045_at	12.98482785	13.09597385	13.32609237	12.8559391	13.04942316	13.08849013	12.9684688	12.9602916	12.98838291	13.01579833	12.98942998
10046_at	5.752213368	5.857980995	5.510961919	5.50779464	5.504620392	5.906890596	5.850499414	6.429615964	5.736063628	5.672425342	5.209453366
10047_f_at	13.35309168	13.21437984	13.41620376	13.30483613	13.27363536	13.49361782	13.26322518	13.40901961	13.27241109	13.09711036	13.17857149
10048_at	6.145677455	6.290940402	6.411087227	6.040015679	6.048759312	6.211401637	6.059614856	6.666756592	6.447909749	6.495055528	6.5360529
10049_at	5.678071905	5.44625623	5.697662633	5.725195817	5.708739041	5.965784285	5.961160258	5.812498225	6.217230716	5.678071905	6.404290064
10050_at	8.674898433	8.599912842	8.762548143	8.818262608	8.555356039	8.661778098	8.500642736	8.594697827	9.137503524	8.75788999	9.158357226
10051_at	9.73352382	9.569855608	9.843135911	9.815543408	9.429406742	10.01972971	9.962896005	9.825753833	10.04494049	9.352484887	9.426684082
10052_at	8.610286657	8.681238412	8.417008587	8.648896806	9.080018029	8.214804795	9.118681572	9.062855655	9.112439507	9.310158318	9.071730497
10053_at	12.43533168	12.60841655	11.6183855	12.61597441	12.51399894	12.18877427	12.53983734	12.2337395	12.36147778	12.17483208	12.13098877
10054_at	10.73758537	11.00856868	10.2039597	10.91251514	10.68973596	10.29714555	10.31831684	9.805421446	10.13865579	10.80243558	10.79701298
10055_at	7.499048598	8.095397023	7.893604905	7.279842694	7.784634846	7.750204509	7.545350645	7.615445725	7.76420813	7.430452552	7.721099189
10056_at	6.459431619	6.663913842	6.978424465	6.475733431	6.685099172	7.047669251	7.176921112	7.100136671	7.010108453	6.616181231	6.21916852
10057_at	5.121015401	5.899659026	5.048759312	5.378511623	5.765534746	4.852997588	4.54225805	5.087462841	5.364572432	5.300123725	4.765534746
10058_at	9.038644687	9.304009005	9.197462446	9.05039286	8.866660751	9.080018029	9.500045141	9.412993173	9.436086864	9.193278936	9.096451624
10059_at	9.748528321	9.964774045	9.707186551	9.379811544	9.768680579	9.685975178	10.36216301	9.326878855	10.44325439	10.0601555	9.947344717
10060_at	8.988684687	9.687375683	8.618752554	9.30833903	8.841721581	8.422905743	8.393604969	7.217230716	9.633540193	9.016251155	9.552092673
10061_at	12.8196602	12.67067838	13.06822406	12.84454886	12.58463372	13.01227534	12.36224522	12.36588497	12.7657212	12.22938964	12.50942864
10062_at	7.473299871	7.424586226	7.536830005	7.721782768	7.118941073	7.927777962	7.377644358	7.413627929	7.733354341	7.576673293	7.666046429
10063_i_at	9.111918114	9.05039286	9.628992257	9.010947636	8.867587635	9.974127743	9.27076252	9.149493102	9.183387261	8.858602712	8.797337288
10064_s_at	7.283551423	6.937815169	7.48703608	7.554588852	7.347842794	7.844862656	7.662490364	7.537606691	7.579693063	8.011786331	7.533719071
10065_at	6.259272487	6.503030646	6.21916852	6.827819025	7.022367813	6.020146573	6.551516018	6.451211112	6.503030646	6.963474124	6.255500733
10066_s_at	9.038918989	9.368506462	8.583834955	9.449561375	9.461479447	8.721099189	9.670125098	9.264677166	9.287250643	9.768680579	9.280306806
10067_at	5.984133595	7.04220656	6.008988783	6.525129251	6.129283017	6.472487771	6.560714954	7.345183447	6.666756592	6.338067798	5.730639956
10068_i_at	13.29764712	12.99320377	13.27937843	13.15594082	12.82507803	12.9570839	12.99458326	12.9943004	13.20319504	13.22409214	13.23949411
10069_f_at	12.63060842	12.33564158	12.3140167	12.42269554	12.22896896	12.09516623	12.39836961	12.4336376	12.42006548	12.49543035	12.32774911
10070_at	5.692092375	5.94016675	5.885086225	5.812498225	5.845490051	5.897240426	6.343407822	6.808642468	6.785288981	7.027905997	7.014578465
10071_at	5.64096791	5.902073579	4.887525271	5.815063017	6.022367813	5.746850183	5.855491443	5.778734244	5.94016675	6.369815424	5.894817763
10072_at	3.744161096	4	4.498250868	4.602884409	4.478971805	4.786596362	4.270528942	4.700439718	5.057450272	5.700439718	5.578938713
10073_at	7.519636253	7.421223299	7.489446599	8.136478518	7.814422247	7.55688919	8.185371029	8.01346226	7.892391026	8.033423002	7.892998093
10074_at	2.432959407	2.807354922	4.201633861	3.10433666	2.5360529	1.807354922	1.678071905	3.378511623	1.722466024	2.944858446	1.678071905
10075_at	8.661778098	8.805421446	8.114262901	8.883865155	8.712527	8.066627409	8.238404739	7.921840937	8.512542955	9.002252452	9.031770114
10076_at	5.623515741	5.730639956	5.711494907	5.596935142	5.885086225	5.10433666	5.802193217	5.459431619	6.673839056	5.581953751	4.672425342
10077_at	6.927185358	7.059614856	6.741466986	6.860466259	7.06501215	6.469234794	6.925999419	7.341630009	7.048759312	7.278914019	6.827819025
10078_at	6.506208389	6.638073837	6.022367813	6.43629512	6.421223299	5.523561956	5.9795681	6.175923742	6.081083929	7.056366761	6.693486957
10079_at	3.944858446	3.797012978	3.786596362	4.87774425	3.776103988	4.343407822	4.026800059	3.754887502	4.504620392	4.03562391	4.738767837
10080_at	2.560714954	5.048759312	4.812498225	2.432959407	3.247927513	3.169925001	3.350497247	4.94016675	4.614709844	4.40599236	4.958842675
10081_at	5.300123725	3.608809243	5.10433666	2.560714954	2.321928095	5.251719093	4.314696526	4.412781525	5.141596278	2.944858446	4.504620392
10082_at	4.321928095	4.385431037	4.827819025	5.173926932	5.325530332	5.590961241	4.590961241	4.832890014	5.053111336	4.977279923	5.125155131
10083_g_at	2.887525271	4.053111336	5.031218731	4.683696454	3.419538892	3.95419631	2.292781749	4.491853096	4.632268215	2.765534746	2.700439718
10084_at	4.958842675	5.495055528	4.232660757	4.776103988	2.459431619	4.566815154	3.700439718	3.867896464	5.251719093	4.727920455	5.217230716
10085_at	8.541871009	8.731319031	9.000563443	8.615445725	8.525129251	9.121274482	8.811535252	8.74348804	9.112960712	8.292321633	8.263973355
10086_at	6.431288654	6.9795681	6.568336182	6.548436625	6.971543554	6.694880193	6.390598906	6.642412773	6.842978832	6.815063017	6.412781525
10087_at	7.290018847	7.681589817	6.984133595	7.083213368	7.547665748	6.829088444	7.176921112	7.09592442	7.223036338	6.986410935	6.765534746
10088_at	7.816983623	7.99095486	7.74281467	8.010108453	7.906289347	7.243173983	7.892391026	7.79246496	8.16138386	8.018478396	7.943100848
10089_at	8.554972496	8.74919903	8.214319121	8.960001932	8.676662335	8.339404658	8.610286657	8.45779126	8.727580156	8.949534933	9.047123912
10090_at	5.855491443	6.270528942	5.50779464	5.749534268	6.037821465	5.495055528	5.852997588	5.906890596	5.947198584	6.283551423	6.303780748
10091_at	9.279842694	9.401306206	9.246503098	9.114262901	9.475936042	9.395105655	9.699745948	9.486633935	9.498849207	9.16138386	8.944858446
10092_at	9.46943832	9.57761765	9.595816919	9.705113961	9.633176885	9.586839788	9.940460429	10.04111154	9.798795784	9.247690209	9.341407629
10093_at	8.265380633	7.358431429	7.666756592	8.328226119	7.745506266	7.944272818	7.99095486	7.882031608	8.319220503	8.125671763	8.096978636
10094_at	7.400025518	7.682994584	7.11997861	7.361066489	7.432124273	6.718361626	7.38024459	7.200653436	7.715618859	7.619119511	7.540709263
10095_at	6.960001932	7.252665432	7.197708158	7.181897643	7.252665432	7.09592442	7.193771743	7.40173285	7.286326727	7.611024797	7.470048726
10096_at	11.40636447	11.41082231	11.17897601	11.68343329	11.29352913	11.25035764	11.06339508	11.00849865	11.11015702	11.29214905	11.19844504
10097_at	13.47583474	13.36046305	13.62546913	13.55605095	13.49842541	13.79055214	13.44252887	13.50667949	13.48298438	13.22988529	13.31947456
10098_at	7.714932352	7.930145948	7.656067274	8.169423979	8.14974712	7.98982022	7.756889855	7.817623258	8.204082012	8.480992104	8.570614722
10099_at	7.29553937	7.708049252	7.510961919	7.757556689	7.449561375	6.700439718	7.24697806	6.794415866	8.194756854	8.036723106	8.291400959
10100_at	6.929554316	7.181897643	6.933100475	6.966937979	6.937815169	6.21916852	6.896029603	6.224966365	7.892391026	7.44625623	7.755555262
10101_at	8.909893084	9.290249291	9.048486874	9.431497604	9.046578367	8.744833837	8.962028393	8.991805255	9.17990909	9.230020436	9.580635447
10102_at	7.198690586	7.046578367	7.17292749	7.176921112	7.075746538	7.309248961	6.9795681	7.430452552	6.977279923	7.514911265	7.247927513
10103_at	6.740118043	6.82527683	6.48703608	6.226893814	6.956521363	6.106432078	6.730639956	6.849248703	7.385431037	7.205548911	7.278914019
10104_at	8.25219234	8.411510988	8.223036338	8.353146825	8.219652565	8.375473913	8.295998462	8.304237225	7.948367232	8.208478242	8.333602628
10105_at	4.578938713	5.153805336	5.078951341	4.364572432	4.385431037	4.749534268	4.491853096	4.350497247	4.121015401	4.906890596	4.754887502
10106_at	7.548436625	7.849874194	8.198199455	6.46760555	7.046578367	7.599912842	6.710117632	6.259272487	6.543805176	8.117902789	6.866660751
10107_at	7.166916252	7.668884984	7.248876343	7.054197294	7.396604781	7.214319121	7.802193217	7.62497818	7.420381341	7.415319248	7.261154673
10108_at	11.35595668	11.46954007	11.33550201	11.42809841	11.27676417	11.40652392	10.84297883	11.06454069	11.40652392	11.12941182	11.09189814
10109_at	3.053111336	3.169925001	4.705977902	4.129283017	2.867896464	4.061776198	4	3.632268215	5.141596278	3.392317423	3.64385619
10110_at	7.03562391	7.007868243	6.99095486	6.949534933	6.357552005	6.808642468	6.595443985	6.475733431	6.883865155	6.563768278	6.118941073
10111_at	8.785615937	9.090641752	8.774128144	8.964052011	8.673839056	8.403438163	8.730300298	8.343407822	9.177917792	8.996332249	8.985272714
10112_at	9.299208018	9.408966552	9.261154673	9.327103486	9.242459601	9.077082738	9.267957084	9.319672121	9.319220503	9.206037546	9.310158318
10113_at	8.246027981	8.577806447	8.553821257	7.960001932	8.327777171	8.233140296	8.678776174	8.531381461	8.45409362	8.197216693	7.622051819
10114_at	8.971543554	9.70269217	9.404290064	8.484621527	9.330468767	9.391028727	9.825912799	9.604923816	9.20310325	9.027905997	8.357552005
10115_at	7.273329387	8.277984747	7.464341533	7.128252152	8.117383367	7.027905997	7.681589817	7.710117632	7.352264173	7.13442632	6.733354341
10116_at	8.761551232	9.17467606	8.765203207	8.447496547	8.842350343	8.265380633	8.459021704	8.927777962	8.778734244	8.781687562	8.784634846
10117_at	7.138527801	7.718361626	7.317412614	7.393175914	7.819540461	7.931328485	7.510961919	7.899054756	8.033973543	8.235535607	7.758223215
10118_at	8.309703711	8.410239331	8.070389328	7.962317655	8.077883864	7.987548259	7.773468928	8.073606041	7.876516947	8.188836073	8.233140296
10119_at	4.232660757	4.655351829	5.765534746	4.590961241	4.608809243	5.439623138	5.263034406	5.680886921	5.472487771	5.031218731	4.827819025
10120_at	7.971543554	8.020146573	8.169423979	8.204571144	7.654636029	8.176921112	8.330020516	8.371558863	8.415319248	7.945443836	8.143128073
10121_at	11.75888943	11.842036	11.97745882	11.85405021	11.69952908	11.9900685	11.62789862	11.4969037	11.73343908	11.61691636	11.89459043
10122_at	4.797012978	4.765534746	5.300123725	4.949534933	4.807354922	5.557655155	5.232660757	5.236492618	5.652486495	4.887525271	4.887525271
10123_at	8.358431429	8.723490302	7.933690655	8.980139578	8.541871009	8.60659028	8.700786478	8.566054038	8.754553506	9.044120856	9.255736757
10124_at	7.906890596	7.985841937	7.888743249	8.432959407	8.123604124	8.263503957	7.925999419	8.375908263	8.323730338	8.388017285	8.404290064
10125_at	9.075746538	8.98099637	8.878050913	9.227134564	8.725536678	8.948659246	8.802193217	8.814422247	8.873444113	9.292551709	9.191059215
10126_at	7.001126665	6.780047576	7.004501392	7.025693274	6.851749041	7.273329387	6.48058827	6.807354922	6.475733431	7.021257621	6.840463234
10127_at	10.90003657	11.05568915	11.01206579	10.87452035	11.01115736	10.9850592	11.14102144	11.09348359	11.00070427	10.50471969	10.56281481
10128_at	6.933100475	7.356672044	6.918863237	7.159871337	7.190812368	6.899659026	7.023477152	7.253611152	7.137503524	6.559185866	6.553053253
10129_at	9.568336182	9.699745948	9.485024233	10.44987084	10.09842693	9.882184493	11.47851685	9.892542817	11.51115964	12.14424398	12.25496954
10130_at	8.468013034	8.526694846	8.502235115	8.628263255	8.695228291	8.687550651	8.826548487	8.994636291	8.707704233	8.636262089	8.681589817
10131_at	9.25479243	9.970393538	9.690521858	8.494255587	9.685274416	10.13185696	10.38952379	9.847840356	9.739274312	8.575539247	8.471675214
10132_at	9.950555897	10.30526377	10.0601555	9.782998209	10.09341756	10.89655946	10.60464588	10.45079885	10.18834158	9.44852933	9.391243589
10133_at	8.196725061	6.730639956	9.16540952	8.142107057	7.307428525	9.669416592	8.881725791	8.557272223	8.095397023	7.908692838	7.769507291
10134_at	8.14822234	8.353587949	8.254083779	8.23457796	7.923624611	8.273795599	8.269594252	8.110613806	8.581953751	8.631177056	8.844548856
10135_at	8.050936965	7.928962441	7.437960088	7.936048964	8.248876343	7.12722055	8.384999545	8.195249158	8.278449458	8.598424761	7.286326727
10136_at	9.512542955	10.03809592	9.094605565	9.614709844	9.412358137	9.055282436	9.366322214	9.061506207	9.469234794	9.702345868	9.797823617
10137_at	6.525129251	6.283551423	5.852997588	6.407692649	6.230741003	6.633721813	5.87036472	5.303780748	5.205548911	5.736063628	6.477353527
10138_g_at	7.646738698	7.763544364	7.189824559	7.886915896	7.559950613	6.548436625	7.438791853	6.97384084	7.714245518	7.456149035	7.872213144
10139_i_at	11.5075469	11.5322098	11.12386274	11.35870614	11.11835713	11.21607891	10.73140389	10.92703717	10.59823864	11.0240315	11.0617087
10140_r_at	10.09592442	10.31831684	9.466382409	10.44159552	9.714932352	9.33069284	9.939726121	10.08533967	9.304009005	9.787249608	9.503825738
10141_at	10.17554955	10.37297386	9.404715827	10.24816478	9.654098945	9.374170076	8.83194056	9.039467438	9.05202456	9.650513272	9.68562484
10142_at	8.375473913	8.233619677	8.021812824	8.325530332	8.148730779	8.046032615	8.184379486	8.087993146	7.939579214	8.261624836	8.277984747
10143_at	6.43629512	6.175923742	6.264911693	6.947198584	6.534497434	6.610286657	5.789207575	6.015693807	6.920055055	7.611024797	7.706668682
10144_at	9.098558518	9.31152128	9.022090345	9.397674633	9.192539408	8.990387652	8.859534786	8.95419631	9.274494636	9.396390716	9.209209647
10145_at	7.584210901	7.539158811	7.495855027	7.677367292	7.464341533	7.108524457	7.559950613	7.514911265	7.578183968	7.814422247	7.736063628
10146_at	11.21698831	11.37134105	10.90486038	11.19297085	11.37008798	10.68658807	11.15323534	11.09156762	11.16635141	10.93132848	10.98349244
10147_at	13.20042355	13.15488138	13.18264264	13.34036476	13.32187174	13.10054737	13.23637303	13.28191554	13.15333035	13.24721548	13.10102362
10148_at	7.081083929	7.338959175	6.840463234	7.476543706	6.949534933	5.930737338	5.442943496	6.14974712	6.298291731	7.397460726	7.060695932
10149_at	6.100136671	3.906890596	4.572889668	5.09592442	4.026800059	6.482202926	5.026800059	5.240314329	5.189824559	5.321928095	5.566815154
10150_at	8.168922782	8.027905997	8.040015679	8.241268177	8.05039286	8.173427297	7.953614461	7.914086097	7.945443836	8.357552005	7.427103287
10151_at	6.175923742	4.504620392	5.469234794	5.566815154	5.091699834	6.921245889	5.560714954	6.031218731	6.159871337	6.336283388	5.892391026
10152_at	10.5828006	10.49964661	10.63734941	10.51796459	10.48904513	10.64412667	10.98811658	10.88310146	10.68079903	10.31254266	10.26865896
10153_at	5.318316841	5.263034406	5.62058641	5.658211483	5.205548911	5.181897643	5.311067102	5.157852169	5.897240426	5.760220946	6.046578367
10154_at	5.809928866	5.504620392	5.185866545	5.277984747	4.95419631	4.510961919	5.165911939	5.321928095	5.213347282	7.004501392	6.798309782
10155_at	11.33923762	11.30680222	11.39360497	11.28540222	11.25962558	12.08789373	11.96152204	11.85327056	11.34861751	11.36429884	10.93058951
10156_at	6.832890014	6.517275693	6.839203788	6.893604905	6.652486495	7.059614856	7.139551352	7.167919866	7.566815154	7.21916852	6.894817763
10157_at	8.315602457	9.053925882	8.099084761	8.402159367	8.445428759	7.375039431	8.671717965	7.827819025	9.578750064	8.306061689	8.473299871
10158_at	9.466586338	9.73978061	8.839203788	9.622966945	8.718704106	6.447909749	8.486231678	7.985841937	9.357991784	9.843135911	10.42710329
10159_at	11.66892929	11.69021628	11.64597359	11.7303003	11.64001893	11.53828595	11.68295071	11.75905594	11.65646956	11.62186872	11.60005227
10160_at	10.89701347	10.81977993	10.81866206	10.50591077	10.904183	10.67578065	10.67136415	10.58618302	10.46199095	10.32057493	9.828929828
10161_g_at	13.15763115	12.99804385	13.34044822	12.74049756	12.80534083	13.21984916	12.81508304	12.57004542	12.74995321	12.41447384	12.34551613
10162_at	6.692092375	6.8008999	7.170926525	6.54225805	6.77478706	6.847996907	6.821455119	6.93191939	6.730639956	6.76420813	6.474111514
10163_at	7.114783447	7.432959407	7.031218731	7.237448996	7.452858965	6.997744026	7.112700133	7.6395216	7.404290064	7.298291731	6.795715007
10164_at	7.354910512	7.482202926	7.105384749	7.124121312	7.171927354	6.944858446	6.572889668	7.292781749	6.790511412	7.093813673	6.809928866
10165_at	4.705977902	3.263034406	3.185866545	3.887525271	3.916476644	5.189824559	3.765534746	4.087462841	3.916476644	4.09592442	3.419538892
10166_at	13.3433523	13.11193441	13.58408168	13.30904996	13.19221575	13.55754747	13.2241223	13.24089566	13.21311941	13.05192263	13.10395982
10167_at	10.31254266	10.66373598	10.44470433	10.10551571	10.41383945	10.15355203	10.71681946	10.49024921	10.28413005	10.00744782	9.938109326
10168_at	8.133912814	8.046578367	8.309248961	8.342963574	8.068778278	8.20994068	8.103812329	8.177419538	8.539158811	8.078951341	7.967514481
10169_at	9.395105655	9.53838296	9.479982308	9.48058827	9.245790363	9.150255021	9.388447876	9.370687407	9.502434039	9.410239331	9.470252137
10170_g_at	9.248402006	9.23146121	9.064203842	9.459226676	9.310158318	9.203348003	8.77807713	8.710117632	9.304009005	9.238643576	9.224001674
10171_at	6.352264173	6.716990894	6.395748328	6.605849867	6.653919873	6.223036338	5.961160258	6.357552005	6.437960088	6.321928095	6.385431037
10172_at	5.129283017	5.074676686	5.125155131	4.867896464	5.452858965	5.5360529	5.797012978	5.933100475	6.137503524	6.980710829	6.76420813
10173_at	6.437960088	6.636624621	6.161887682	6.669593751	6.768184325	6.598424761	6.867896464	6.905687849	6.540709263	6.841721581	6.076815597
10174_at	8.544964433	8.624247146	8.503030646	8.807676916	8.54225805	8.541483864	8.483815777	8.458201525	8.612868497	8.73978061	8.731319031
10175_at	5.569855608	5.008988783	5.860466259	5.765534746	4.911691582	6.242221395	5.765534746	6.203592714	5.439623138	5.8899602	5.510961919
10176_at	7.481395824	7.948367232	7.432959407	7.490249211	7.827819025	7.432124273	8.265849421	7.938991439	7.619853147	7.905687849	7.581200582
10177_at	8.009548727	8.293701542	8.090641752	7.954777925	8.135965742	7.941341105	8.64096791	8.43837603	8.169423979	8.085870755	7.800252806
10178_at	3.053111336	3.807354922	2.608809243	3.485426827	3.523561956	1.847996907	-0.152003093	1.722466024	4.193771743	4.161887682	4.061776198
10179_at	5.141596278	5.385431037	4.776103988	4.842978832	5.274261661	3.765534746	3.666756592	4.193771743	5.395748328	6.053111336	6.409390936
10180_at	12.7156832	12.74174084	12.97378704	12.85001098	12.97355388	12.98044308	12.89165082	13.07427529	12.90529298	12.48459635	12.40503507
10181_at	5.5360529	5.686500527	5.64385619	5.882643049	6.569855608	6.070389328	5.409390936	5.680886921	6.424586226	5.692092375	5.711494907
10182_at	7.396604781	8.365010077	7.185866545	7.254556252	7.867896464	6.947198584	8.049848549	7.190812368	8.470862199	7.283551423	7.723148957
10183_at	11.33756616	11.23218106	11.38580849	11.32884319	11.22508691	11.32929181	11.34407394	11.15038197	11.36774235	11.32530546	11.28019079
10184_at	8.825912799	8.882948673	9.16817066	8.946906274	8.89087224	8.953323449	9.413204789	9.421012856	9.270295326	8.551516018	8.397888508
10185_s_at	11.84815344	12.07598046	12.11958962	11.94185459	12.15671514	11.99915442	12.08135028	11.98438285	12.09997236	12.24147675	12.49615472
10186_s_at	5.472487771	5.909293086	5.091699834	5.157852169	5.48864354	5.845490051	4.700439718	5.169925001	6.061776198	5.551516018	5.456149035
10187_at	5.560714954	6.061776198	8.03727239	6.622051819	6.334496768	7.569096095	7.269594252	6.636624621	6.963474124	6.862947248	6.292781749
10188_at	8.514911265	8.491853096	8.225448469	8.065550771	7.651769271	7.936637939	7.729960561	8.073606041	7.981281854	8.018478396	8.164404158
10189_at	6.731997787	6.447909749	7.692789835	7.047669251	6.387155718	7.019034669	6.266786541	6.053111336	6.64096791	6.454504938	6.584962501
10190_at	6.029011087	5.963474124	6.059614856	5.837943242	5.741466986	6.033423002	6.167919866	6.375039431	6.968090752	6.373300197	6.215290306
10191_at	7.6794801	7.656782364	7.856736756	7.850499414	7.400025518	8.0558247	7.236492618	7.559185866	7.783980414	7.956521363	8.100662339
10192_at	6.100136671	6.133399125	5.923624611	6.357552005	6.45779126	6.821455119	6.085339669	6.515699838	6.48864354	6.135452784	6.091699834
10193_at	10.93935883	11.09908476	10.57355252	11.32153355	11.24911345	10.60418255	11.2984063	10.25620869	11.55430105	11.74399286	11.81758329
10194_at	8.915580653	8.981567282	8.40045254	9.702172685	9.855647166	8.503030646	9.865578633	8.469641817	10.2424596	11.37052395	11.40949701
10195_at	0.378511623	1.070389328	0.137503524	1.5360529	3.378511623	2.40599236	4.008988783	2.700439718	3.711494907	2.510961919	3.523561956
