ID_REF	GSM153627	GSM153628	GSM153631	GSM153632	GSM153633	GSM153634	GSM153629	GSM153630
10000_at	3.419538892	4.169925001	3.121015401	4.749534268	3.321928095	4.638073837	3.572889668	4.566815154
10001_at	8.566815154	9.77774846	8.833522636	10.22905912	9.208478242	9.305377786	7.731319031	10.00281502
10002_i_at	10.71106465	8.533329732	9.817303476	9.782179194	9.835260919	9.718532876	10.58524425	9.820657653
10003_f_at	12.35521343	9.337398903	10.94185459	10.31356331	10.96188374	10.36555695	12.20190949	11.04848687
10004_at	-0.321928095	3.572889668	-1	-0.152003093	-0.321928095	1.925999419	1.5360529	1.722466024
10005_at	8.407692649	7.999436337	7.438791853	8.457380879	8.183883459	7.947783026	8.471268764	9.131599773
10006_at	6.439623138	6.648177796	6.169925001	7.078951341	7.602884409	6.74281467	6.309248961	7.529820947
10007_at	8.783653086	8.001126665	9.745842363	8.93516505	10.86619709	8.646018611	8.864805194	10.22315704
10008_at	1.722466024	3.201633861	8.354469792	4.666756592	9.451004998	2.632268215	3.678071905	4.727920455
10009_at	7.459431619	0.925999419	5.026800059	3.733354341	3.935459748	1.5360529	5.429615964	1.963474124
10010_at	11.93302669	11.43212427	11.17030065	11.27297963	10.75605588	10.27391213	11.64399144	11.46418835
10011_at	4.321928095	4.590961241	0.137503524	4.857980995	2.5360529	4.99095486	4.307428525	4.307428525
10012_at	7.405141463	7.67030217	6.224966365	8.04384754	4.852997588	7.187846909	5.87036472	8.197708158
10013_at	7.044394119	6.857980995	7.001126665	7.296457407	7.544578117	6.316507819	6.87897051	7.58345891
10014_at	8.349170631	8.941047606	8.901168595	10.51629099	10.15165083	10.98384867	8.029563314	11.22544847
10015_at	9.528258743	7.846744023	9.940607246	10.07186454	9.819859747	9.155071191	8.880501871	9.558420713
10016_at	10.18784691	8.540709263	9.030115331	9.055011227	9.516684949	8.121015401	10.05297553	9.388878339
10017_at	2.378511623	2.632268215	4.689299161	1.137503524	3.925999419	0.137503524	0.378511623	4.385431037
10018_at	11.8853532	8.688949628	10.90305334	8.270996061	11.64930109	9.01234519	11.86990224	10.77082905
10019_at	12.84617595	12.04183024	11.07166347	12.4484519	11.52552081	11.89079626	12.78594282	13.09758775
10020_at	7.691394579	6.847996907	6.506208389	6.892391026	7.259272487	6.74819285	7.814422247	8.604738534
10021_at	5.663913842	6	5.03562391	6.399171094	5.956521363	4.930737338	5.87036472	6.532940288
10022_at	0.263034406	9.075746538	2.485426827	11.82495874	3.277984747	12.44842608	0.137503524	7.14363831
10023_at	5.354028938	9.653203362	4.517275693	12.18735207	3.887525271	12.51261702	4.705977902	6.517275693
10024_at	8.349170631	8.018478396	8.11113567	8.399598369	8.582330188	7.534497434	8.25502857	8.597307691
10025_at	5.626439137	6.730639956	5.857980995	6.651051691	6.910492832	6.309248961	6.048759312	7.437960088
10026_at	2	5.981852653	3.070389328	7.198690586	3.277984747	6.920055055	1	6.309248961
10027_at	7.87897051	10.64853735	8.807032856	11.50610919	10.10039953	11.59483776	7.6043679	10.68360874
10028_at	5.469234794	3.277984747	1.887525271	5.378511623	3.201633861	6.053111336	5.43629512	7.068240861
10029_at	6.857980995	7.630813152	6.45779126	10.2062818	7.597680144	9.929258409	6.672425342	7.87282876
10030_at	5.847996907	7.444600814	6.078951341	7.887525271	6.437960088	6.332707934	6.253611152	8.658568541
10031_at	9.484822894	7.292781749	7.600656308	8.138015753	7.854868383	9.465362332	9.164906927	8.482606308
10032_at	5.663913842	7.023477152	5.43629512	8.106955457	6.449561375	7.970968661	5.529820947	8.214804795
10033_at	6.847996907	6.749534268	7.820178962	7.985841937	8.242697768	7.925406083	6.715618859	8.050936965
10034_at	9.108524457	7.692092375	7.553053253	8.788228924	8.683345562	8.806710718	9.264911693	9.216988308
10035_at	7.880807948	6.121015401	6.925999419	7.086401646	7.321928095	6.279842694	8.035073997	7.400879436
10036_at	6.277984747	7.194756854	6.226893814	7.76420813	6.715618859	7.267723052	6.633721813	8.349612972
10037_at	7.033423002	5.809928866	7.222070355	6.253611152	6.727920455	5.584962501	6.087462841	6.465974465
10038_i_at	10.45399077	11.38704799	10.72545147	11.73669788	10.28274095	9.790674309	9.984988019	12.18304603
10039_s_at	7.430452552	9.367633159	8.336283388	9.310158318	7.9795681	7.046578367	6.988684687	9.842507491
10040_at	8.263503957	9.440661571	9.095397023	9.962173031	8.370687407	7.529040056	7.953032377	10.39467705
10041_at	4.247927513	2.765534746	4.64385619	3.944858446	4.958842675	1.378511623	2.40599236	4.478971805
10042_at	5.392317423	3.336283388	4.161887682	5.224966365	4.781359714	5.145677455	5.608809243	5.705977902
10043_at	8.479376091	10.60529431	11.00506308	10.38208359	12.04909979	9.212861117	9.144403327	10.78790256
10044_at	8.896332404	8.03727239	7.767522386	9.609917445	8.701479748	10.71381608	8.328674927	8.261624836
10045_at	9.616548844	7.299208018	9.49625461	8.73369328	10.6858876	6.726558779	9.97384084	10.72928085
10046_at	5.181897643	5.378511623	4.689299161	5.091699834	4.949534933	5.392317423	4.738767837	5.822730148
10047_f_at	13.03194238	11.64304445	12.5794338	12.57312644	12.49463061	12.38159702	13.02080636	12.62552621
10048_at	6.809928866	9.467197952	6.874059203	9.729790662	7.494255587	8.957102042	6.697662633	9.806871796
10049_at	8.070925945	5.786596362	6.076815597	5.061776198	5.741466986	5.402585758	7.883254231	6.692092375
10050_at	9.49765228	10.34673533	9.276357079	11.66133275	9.836997109	12.26250598	9.615629637	11.23774773
10051_at	9.716990894	8.025139562	8.421223299	9.247690209	8.714245518	8.089582893	9.708566625	9.290479698
10052_at	8.904484098	8.536830005	8.752547906	10.02956331	8.767853393	10.97060924	8.93516505	9.391673219
10053_at	12.01656457	9.174925683	11.01854794	10.30651745	11.12979817	10.57950451	11.91315121	10.53925576
10054_at	9.004782263	8.754219433	8.456149035	8.813781191	8.118422024	8.501040996	9.142362379	8.680183682
10055_at	8.272396509	6.431288654	6.177917792	7.146695948	6.388878339	5.986410935	8.605849867	7.605109074
10056_at	8.544191698	9.408117408	8.837312556	9.583270851	8.850186838	9.654457023	7.980139578	10.38510743
10057_at	5.078951341	5.62058641	6.215290306	6.529820947	6.318316841	7.142617655	4.277984747	7.094869433
10058_at	6.399171094	6.334496768	6.151777655	7.378511623	7.954777925	6.8008999	6.350497247	8.609548139
10059_at	10.79075575	10.36490068	11.34240807	10.74861218	11.98249453	9.644577357	10.49295473	11.88619193
10060_at	9.949389022	10.41774705	11.71767642	10.97520312	12.50412378	10.19537221	9.803969637	11.88119045
10061_at	13.38432508	10.53060141	12.21798798	10.40514146	12.43647732	12.12676899	13.51034386	11.47471995
10062_at	8.491051376	7.849874194	8.332707934	9.93191939	8.995767151	10.88340699	8.474517164	9.334273285
10063_i_at	7.10433666	6.908092341	7.872213144	7.720415285	8.002252452	7.853621456	7.174925683	7.614709844
10064_s_at	7.856114234	7.405141463	8.674192268	8.448322833	8.701826258	8.808642468	8.092228584	8.305149746
10065_at	6.303780748	6.209453366	7.073606041	6.762880293	7.449561375	7.070389328	6.424586226	6.525129251
10066_s_at	9.047941844	8.251719093	8.343851933	9.012065788	8.277054876	8.089582893	8.679831933	8.796688594
10067_at	5.153805336	9.203837384	3.10433666	9.175923742	1.5360529	7.566054038	4.201633861	9.368942914
10068_i_at	13.19380254	10.2081124	10.42626475	11.64543328	10.03039126	12.70500593	12.95588598	11.24656248
10069_f_at	11.80848159	9.333602628	9.482202926	10.88164933	9.070657661	11.54573675	11.60009874	10.29059489
10070_at	-0.321928095	-0.152003093	-0.152003093	3.608809243	0	6.876516947	0	0.584962501
10071_at	4.336283388	5.329123596	4.224966365	5.469234794	5.968090752	5.916476644	3.981852653	6.046578367
10072_at	5.205548911	10.08931806	7.982993575	10.37558251	8.932510053	8.350055177	5.129283017	9.799605422
10073_at	7.640244936	6.64385619	6.312882955	7.070389328	6.766860144	6.802193217	7.483009577	8.482606308
10074_at	0.378511623	3.744161096	3.666756592	3.017921908	0.137503524	1.201633861	0.847996907	4.371558863
10075_at	9.172677521	9.11113567	9.647458426	8.901168595	10.2862112	7.196725061	8.881113961	10.67560425
10076_at	5.649615459	7.599912842	8.238882374	8.892694591	8.396604781	9.513924942	5.997744026	8.382407876
10077_at	6.348728154	5.087462841	5.125155131	5.361066489	5.678071905	4.827819025	5.781359714	6.531381461
10078_at	6.593951284	9.865578633	6.332707934	10.32811389	6.87774425	9.533135023	6.213347282	10.49215363
10079_at	4.749534268	4.061776198	5.137503524	3.070389328	4.626439137	3.232660757	3.837943242	2.292781749
10080_at	1.887525271	5.569855608	4.44625623	4.738767837	4.240314329	1.201633861	1.070389328	6.434628228
10081_at	4.439623138	7.297374861	6.169925001	7.14974712	7.075746538	5.596935142	2.765534746	8.551131453
10082_at	4.944858446	4.817623258	5.865423978	5.100136671	2.786596362	6.131342539	3.432959407	5.675251386
10083_g_at	2.5360529	3.99095486	2.321928095	4.087462841	4.350497247	2.744161096	3.62058641	4.632268215
10084_at	5.108524457	4.906890596	3.459431619	4.426264755	5.125155131	5.703211467	4.95419631	4.727920455
10085_at	9.354028938	9.795227966	9.775116404	10.65660362	10.17280251	10.07948478	8.792139552	10.73927431
10086_at	4.972692654	5.314696526	5.10433666	6.891176125	6.031218731	7.624247146	4.802193217	6.373300197
10087_at	9.663913842	6.62058641	8.109569509	7.383704292	8.770829046	6.135452784	9.249824549	7.666046429
10088_at	7.338067798	7.77016832	8.040015679	8.348728154	8.737416366	7.386293635	7.432124273	9.291400959
10089_at	7.403438163	8.213347282	7.428778891	9.027629592	8.472893878	8.588714636	7.049848549	9.521011464
10090_at	5.48864354	5.053111336	3.776103988	5.652486495	4.666756592	5.091699834	5.760220946	6.217230716
10091_at	9.61599739	8.862017377	8.894514644	10.0598852	9.376776572	10.24198315	9.525325043	9.527085979
10092_at	7.694880193	6.238404739	6.595443985	8.448735798	7.057450272	9.462297766	7.668884984	7.999436337
10093_at	6.491853096	7.144658243	7.462706751	9.40045254	8.250298418	10.20261362	6.746850183	8.414473836
10094_at	7.015693807	8.394462695	7.966361247	10.12412131	8.586839788	10.80791836	6.943686952	9.625708843
10095_at	7.54225805	6.772149591	6.77478706	7.765534746	7.844234988	8.526694846	6.880195729	9.300123725
10096_at	11.02056332	10.7867597	11.02271457	11.66724463	11.47983078	11.68947389	10.86457308	11.95721089
10097_at	13.17003458	11.89424936	12.58025857	12.94575473	12.83085188	13.05212648	13.16474983	12.67802788
10098_at	7.968666793	7.936637939	8.071462363	8.214804795	9.168672118	8.141596278	7.738767837	8.753216749
10099_at	8.922138369	7.73403214	9.325979979	8.798957748	9.774951741	7.818262608	8.657139777	9.680886921
10100_at	8.880501871	8.276589716	9.38478375	9.137503524	9.579504513	8.199672345	8.525912261	9.612868497
10101_at	8.911092332	9.144148367	7.906289347	11.04528187	7.994919089	11.73293055	8.763876285	10.20896589
10102_at	6.820178962	7.85735901	6.169925001	11.01031829	6.203592714	11.64925618	6.402585758	8.042753761
10103_at	7.071462363	7.636624621	7.252665432	7.806066226	7.618385502	7.941927925	7.057450272	8.363258702
10104_at	6.746850183	7.141596278	5.584962501	7.215290306	5.646738698	5.937815169	7.112700133	8.447496547
10105_at	2.584962501	8.241744865	6.147713722	10.53177133	7.288173968	11.20028561	4.770829046	7.767522386
10106_at	8.069852511	7.52277767	7.265849421	9.015136244	7.142617655	9.351822645	8.086932341	7.327328083
10107_at	6.996614715	6.394033895	6.153805336	6.272396509	6.678071905	4.882643049	7.244125943	7.315602457
10108_at	12.16722996	11.55391723	11.81646371	12.01265945	11.79810723	11.68334556	11.89814788	11.88977012
10109_at	3.350497247	1.378511623	4.03562391	3.472487771	4.378511623	2.070389328	3.797012978	4.343407822
10110_at	7.936048964	6.515699838	6.452858965	6.830356747	7.124121312	6.121015401	8.30241045	7.612499946
10111_at	8.663913842	8.802839441	9.452653086	9.1866095	10.39692582	8.337175869	8.696272084	10.91893775
10112_at	9.113221243	9.222311912	7.733354341	11.38078572	8.802839441	12.30825369	9.180406485	10.41256985
10113_at	8.976993646	8.504620392	8.173926932	9.246740598	8.53838296	9.396176618	9.149239039	9.299208018
10114_at	8.232660757	5.855491443	7.247927513	8.086401646	8.368069877	8.270061673	8.061236166	7.563005553
10115_at	7.026800059	6.444600814	7.257387843	8.080018029	7.392317423	8.159871337	6.712870868	8.102763097
10116_at	7.164906927	7.813139851	7.684397984	9.695750282	8.394033895	8.877437522	7.816983623	9.134683005
10117_at	6.920055055	8.018478396	8.062855655	9.40641762	8.200653436	9.77363376	6.602884409	9.132114103
10118_at	8.151270289	7.432124273	7.625708843	8.852997588	7.518849829	8.372429792	7.663913842	8.944565661
10119_at	4.09592442	5.902073579	4.10433666	9.91064273	2.608809243	11.00723756	3.711494907	5.894817763
10120_at	8.044394119	7.674545394	8.574782721	8.577428828	8.973266861	7.648177796	8.025693274	9.413416375
10121_at	11.68899332	11.55521222	10.78373493	12.22541834	11.34966825	12.3652015	11.71759075	12.32189992
10122_at	5.504620392	5.307428525	5.498250868	4.608809243	4.232660757	5.083213368	4.608809243	4.765534746
10123_at	9.245552706	8.701479748	9.549784668	8.703903573	9.477960594	7.534497434	9.347621369	9.735556024
10124_at	7.804776378	8.300123725	7.608069968	8.975847968	8.247452865	9.142617655	7.765534746	9.680183682
10125_at	9.822252144	7.716990894	8.975274788	8.45532722	8.761883612	7.116863758	9.4749227	9.22881869
10126_at	7.338959175	6.905687849	5.760220946	7.793115555	6.330916878	7.089582893	7.483815777	7.786596362
10127_at	11.52830759	11.32637331	11.39574833	11.98420482	11.36347774	11.51545346	11.53264814	11.96285987
10128_at	8.703211467	8.361505198	7.605849867	8.925702781	8.602142091	7.17990909	8.740792672	9.151016539
10129_at	10.16201361	7.941927925	11.52757475	9.855335703	11.69553281	7.21042783	9.177668687	9.018478396
10130_at	9.188588846	7.320123598	6.614709844	10.06299053	6.968090752	10.83478705	9.325979979	7.898450233
10131_at	8.654636029	5.64385619	7.4749227	7.937815169	7.933100475	7.656067274	8.68580002	7.587964989
10132_at	9.185371029	7.022367813	7.898450233	8.365884968	7.29553937	9.678248005	9.339404658	7.974988112
10133_at	8.658568541	5.61176256	8.425006041	7.811214118	7.338959175	8.421223299	8.230260665	6.891176125
10134_at	9.111918114	7.452035274	8.875902903	8.355791547	9.587027382	8.243650042	9.069852511	9.900263044
10135_at	7.980139578	6.731997787	7.501439145	7.683696454	7.603626345	7.880807948	7.883254231	7.394033895
10136_at	9.351380981	8.687900522	9.306517445	8.666401554	9.765037408	6.847996907	9.070120944	9.959132577
10137_at	6.766860144	5.22881869	5.566815154	5.14974712	5.794415866	4.485426827	6.131342539	6.173926932
10138_g_at	7.270528942	5.680886921	6.663913842	5.94016675	7.808642468	3.744161096	7.092757141	7.414473836
10139_i_at	11.56629193	9.981995318	10.34784279	10.35920049	10.52130598	10.16892278	11.37340896	10.64096791
10140_r_at	10.35160183	8.142617655	8.55688919	8.873444113	9.147204925	8.136991112	10.64123893	9.778898476
10141_at	10.93560707	7.599912842	9.352264173	8.231701199	9.314923062	7.874674032	10.86178482	9.032596795
10142_at	10.68964861	7.525129251	8.478162893	8.445842554	8.751544059	8.633721813	10.61360532	8.468827655
10143_at	10.68018368	10.35733206	12.04558904	11.55789444	12.0951992	11.64714359	10.62808095	11.21480479
10144_at	9.408754313	9.341185214	9.686675601	10.07240061	10.38478375	9.558420713	9.290018847	10.86805085
10145_at	6.62058641	6.741466986	6.153805336	6.827819025	7.45532722	6.015693807	6.133399125	8.192785959
10146_at	11.57075701	10.52786793	10.98071083	10.71072035	11.52356196	9.912140856	11.54578501	11.75651463
10147_at	13.11385609	10.83510298	12.83632656	11.89011225	12.57816038	11.86093177	12.94134111	11.84545085
10148_at	10.83999107	6.392317423	7.200653436	6.781359714	6.557655155	6.551516018	10.66462505	7.384567923
10149_at	5.855491443	2.292781749	5.705977902	3.121015401	4	3.321928095	4.857980995	5.906890596
10150_at	8.616181231	8.554205105	8.983563697	8.804453736	9.406205005	8.328226119	8.737754352	9.201878863
10151_at	6.431288654	5.251719093	6.671010241	5.61176256	6.091699834	5.669593751	5.296457407	6.221103725
10152_at	10.20554891	8.311975314	9.563196272	8.858913471	9.980710829	7.717676423	10.11803262	9.957102042
10153_at	5.822730148	8.561478892	6.571373436	8.723831566	7.590961241	7.543805176	5.783980414	9.269594252
10154_at	11.34235251	10.43452398	10.04248019	10.26819108	10.183015	7.553821257	11.22562922	11.21401549
10155_at	11.04309566	7.595443985	9.804131021	9.856425529	10.31435665	9.994777697	10.9602916	9.97384084
10156_at	5.87774425	7.233619677	7.067165427	7.408542042	7.427103287	6.787902559	5.993221467	8.389738879
10157_at	8.306517445	7.717676423	8.808320689	8.823685681	9.957537397	8.184379486	7.703211467	10.14453079
10158_at	10.91416086	9.974127743	11.57662606	10.04330075	12.27367906	7.45779126	10.31514956	12.36388835
10159_at	11.91079261	6.264911693	9.416586438	6.953032377	9.31899464	5.727920455	11.69187435	6.897240426
10160_at	9.854712576	5.933100475	8.654277995	7.491853096	9.1382718	6.54225805	9.544384921	8.675251386
10161_g_at	13.3216322	11.29909351	12.83815998	11.78058078	13.25713735	11.27076252	13.31140775	12.90122517
10162_at	7.114783447	8.544964433	7.55228484	8.642412773	8.83541884	7.160879862	7.23935985	8.916178043
10163_at	7.76420813	8.098032083	8.337621902	8.489446599	9.353146825	7.525129251	7.811856314	8.786596362
10164_at	7.735386783	7.054197294	6.496654083	6.740118043	6.276124405	4.906890596	8.109569509	8.704595348
10165_at	4.263034406	3.03562391	2.321928095	4.560714954	4.566815154	4.465974465	4.491853096	1.5360529
10166_at	13.37151802	7.409390936	11.57217913	11.16785716	11.89739171	11.30320995	13.29662947	11.37780701
10167_at	9.975274788	5.116863758	8.107478647	8.229299509	8.432959407	8.338067798	9.992088609	7.913487841
10168_at	5.259272487	4.862947248	5.311067102	5.83541884	6.361066489	5.855491443	5.285402219	6.444600814
10169_at	9.958987633	8.71630504	8.369815424	9.816343705	9.013741392	9.95288682	9.923327485	10.31004468
10170_g_at	8.818262608	8.658568541	8.180406485	8.66498053	8.261154673	8.274261661	8.067165427	9.25124569
10171_at	6.623515741	8.324630615	6.924812504	7.903279342	7.031218731	6.617651119	6.549977143	9.062855655
10172_at	7.807354922	9.814422247	11.51170325	10.00407998	11.99915442	9.532745527	7.656067274	10.85338754
10173_at	1.137503524	1.485426827	1.678071905	4.590961241	1.137503524	2.321928095	3.392317423	1
10174_at	7.264911693	6.840463234	7.921840937	8.68474862	8.114262901	8.516093963	7.164906927	9.022645228
10175_at	6.246027981	5.730639956	5.918863237	6.539158811	6.253611152	6.459431619	6.251719093	7.071462363
10176_at	7.257387843	5.50779464	5.956521363	6.501439145	6.155830172	6.287250643	7.294620749	5.830356747
10177_at	8.304237225	7.349612972	7.796364138	7.941341105	7.854245054	7.503825738	8.262564702	8.552669098
10178_at	0.847996907	5.061776198	3.754887502	5.026800059	4.078951341	2.887525271	1.070389328	4.64385619
10179_at	7.344295908	10.03631101	9.13442632	10.4084359	9.644397099	9.339181934	6.955359305	10.78586111
10180_at	12.51431955	8.573268478	11.64997465	9.969818186	11.88061666	10.11243951	12.35515836	10.09473751
10181_at	6.622051819	10.88157286	8.392746732	10.91983166	9.597121429	9.805905058	7.010108453	10.9971089
10182_at	7.434628228	7.53838296	7.078951341	8.832890014	7.458611673	8.767853393	7.191799501	9.23935985
10183_at	11.82005926	8.520422249	10.61847727	8.885086225	11.44413489	7.616916363	11.75284056	11.14025462
10184_at	9.124896746	8.613605318	8.266786541	9.628080947	8.576673293	8.714932352	8.790185563	10.39863682
10185_s_at	3.560714954	1.070389328	2.350497247	0.847996907	0.485426827	1.378511623	1.137503524	0.678071905
10186_s_at	0.847996907	0.378511623	3.263034406	0.584962501	0.485426827	3.857980995	0.137503524	3.185866545
10187_at	6.345183447	5.887525271	5.738767837	5.918863237	5.501439145	5.137503524	6.177917792	7.019034669
10188_at	10.50442177	9.214804795	8.216260837	9.489045125	8.35887094	8.505414609	10.31662095	9.447496547
10189_at	6.211401637	6.712870868	8.325080544	7.501439145	8.918565129	7.114783447	6.821455119	11.11510869
10190_at	6.469234794	7.255500733	6.409390936	8.268658955	6.203592714	7.078951341	5.984133595	8.726558779
10191_at	7.394891366	7.576673293	7.566054038	8.421644094	7.783980414	8.345183447	7.484621527	9.010667963
10192_at	6.793115555	6.091699834	6.648177796	7.224001674	7.068240861	7.431288654	6.6043679	7.705977902
10193_at	10.07146236	10.23876298	10.96801873	10.43473246	11.68330169	7.80928581	9.706668682	10.93428059
10194_at	8.096978636	6.633721813	8.017365205	7.227856573	8.090641752	6.729280846	6.976134473	6.722466024
10195_at	1.722466024	4.95419631	5.255500733	5.66106548	0	5.022367813	1.765534746	5.181897643
10196_g_at	5.669593751	5.733354341	5.66106548	6.523561956	5.442943496	6.01346226	5.031218731	6.307428525
10197_at	5.40599236	6.251719093	5.963474124	7.648177796	6.532940288	6.528258743	5.602884409	6.94602899
10198_at	4.614709844	4.307428525	4.485426827	3.017921908	4.504620392	5.165911939	4.517275693	5.137503524
10199_at	2.925999419	4.649615459	4.485426827	5.510961919	5.017921908	4.566815154	3.419538892	5.61176256
10200_at	7.194756854	9.069315495	8.724513853	9.702172685	9.138015753	10.14465824	7.617651119	9.879123719
10201_at	5.350497247	5.776103988	5.590961241	8.546508661	4.95419631	9.321702656	5.177917792	6.416164165
10202_at	5.791814071	6.04220656	6.223036338	7.587214952	5.669593751	7.883254231	5.28169825	7.156841525
10203_at	6.831623937	5.703211467	6.569855608	6.50779464	6.599912842	6.87774425	6.834154981	6.617651119
10204_at	6.5360529	7.572889668	7.483009577	8.00337736	6.630813152	8.591709333	5.587964989	9.082149041
10205_at	7.227856573	4.121015401	7.207502459	5.539158811	7.400879436	7.85237345	6.928370323	6.397460726
10206_at	6.022367813	6.318316841	7.330916878	5.232660757	7.978996396	4.602884409	5.972692654	6.8008999
10207_at	8.337621902	9.182890893	9.180655119	9.939726121	10.20677019	9.781523647	7.962896005	10.56843119
10208_at	7.415319248	5.354028938	7.336283388	7.254556252	7.500642736	6.968090752	6.846744023	7.689997971
10209_at	4.935459748	6.700439718	6.263034406	7.205548911	6.040015679	7.361066489	5.469234794	7.859224162
10210_at	7.913487841	9.567195561	10.64385619	9.822889447	10.83581357	8.622783966	8.207502459	7.470048726
10211_at	7.131342539	6.392317423	7.666756592	7.85237345	7.958842675	8.238404739	6.685099172	8.010667963
10212_at	6.537606691	7.224966365	7.472487771	8.802193217	8.707013948	9.613236955	6.551516018	8.186361891
10213_at	6.074676686	3.548436625	3.897240426	4.791814071	5.121015401	4.632268215	5.951867504	5.778734244
10214_at	4.061776198	6.388878339	5.361066489	6.731997787	5.205548911	5.209453366	5.161887682	7.438791853
10215_at	7.504620392	11.13275676	7.28077077	11.54017648	7.543805176	10.38618584	7.704595348	11.66702281
10216_at	6.565292521	7.832890014	6.263034406	7.492654371	7.145677455	7.366322214	6.64096791	9.049848549
10217_at	5.986410935	6.015693807	6.427941333	5.815063017	6.574404309	5.852997588	6.343407822	6.912889336
10218_at	9.311067102	8.838888755	8.846430632	11.69952908	10.03424874	12.33982217	8.724513853	10.01513624
10219_at	10.2244841	9.598982971	10.39242476	9.792790294	10.63263175	9.207502459	10.13506795	10.08414401
10220_at	6.223036338	5.169925001	6.244125943	5.727920455	5.409390936	5.593951284	5.022367813	3.44625623
10221_at	6.461070114	8.750204509	7.054197294	9.968522804	7.277054876	10.88325423	6.50779464	9.728430752
10222_at	7.352264173	6.517275693	5.906890596	6.362820526	5.916476644	4.590961241	7.36018867	7.972118218
10223_at	9.247452865	8.85237345	8.994636291	9.682994584	9.309021532	9.930441673	9.369161091	9.522189175
10224_at	9.082681303	6.92243574	7.988684687	7.94016675	8.531771325	6.994353437	9.085339669	8.931328485
10225_at	6.794415866	5.817623258	5.478971805	5.807354922	5.523561956	4.776103988	6.584962501	6.593951284
10226_at	7.241268177	7.569855608	9.192046179	8.844862656	9.487639087	9.199426968	7.096978636	9.177917792
10227_at	5.725195817	6.668175869	6.722466024	6.554588852	7.217230716	6.864186145	5.022367813	9.374387464
10228_at	11.94434603	10.08945048	12.22110373	10.43306377	12.02358111	10.08427691	11.27676417	12.20664811
10229_at	14.38244165	12.77618626	14.1312541	13.64083238	14.24120858	13.7661976	14.59501266	14.26570294
10230_at	5.50779464	2.232660757	2	3.185866545	1.632268215	5.357552005	3.666756592	4.169925001
10231_at	7.20261362	4.523561956	5.993221467	6.354028938	6.270528942	6.155830172	6.961160258	5.944858446
10232_at	10.71604776	9.70822173	10.24043359	10.53128398	11.04275376	9.328001662	10.61526179	10.93398565
10233_at	5.247927513	4.614709844	4.185866545	5	5.368069877	4.270528942	5.336283388	4.614709844
10234_at	7.049848549	7.46515823	6.419538892	8.023477152	7.258330473	7.361066489	7.236492618	8.516093963
10235_at	6.118941073	4.944858446	7.201633861	7.235535607	7.459431619	7.641690523	5.855491443	7.830356747
10236_at	5.449561375	6.722466024	6.017921908	7.48058827	7.257387843	6.581953751	5.43629512	7.203592714
10237_at	9.166414183	8.594697827	8.704249502	9.157346935	9.035898787	8.653561662	8.942221245	9.898299062
10238_at	9.018756559	7.696272084	8.7478573	9.430452552	9.276124405	9.767191303	8.795390331	10.06958403
10239_at	13.10813237	12.19841435	13.02737041	12.51663571	12.99500745	12.61312182	13.10448409	12.86067964
10240_at	4.749534268	5.776103988	5.523561956	5.532940288	2.10433666	5.988684687	4.776103988	2.321928095
10241_at	9.161887682	4.847996907	3.655351829	5.722466024	6.112700133	2.510961919	9.298979001	6.707359132
10242_at	9.059614856	8.715618859	9.268191079	9.495855027	9.608994002	8.068240861	9.116863758	9.685975178
10243_at	8.960001932	7.205548911	9.596562497	7.977852308	10.13005568	7.176921112	8.676309727	9.64655871
10244_at	6.441284272	7.594697827	7.932510053	8.235056863	8.746850183	7.964052011	6.452858965	9.176173149
10245_at	6.187846909	6.277984747	6.348728154	7.054197294	6.899659026	5.794415866	5.865423978	6.918863237
10246_at	5.804776378	7.371558863	6.898450233	7.84862294	6.936637939	7.461070114	5.722466024	7.667466405
10247_at	10.15734694	7.278914019	7.806710718	8.776433032	9.239837169	9.548629279	10.13532452	9.128252152
10248_at	4.935459748	3.827819025	4.491853096	7.510961919	4.822730148	9.398102352	4.963474124	5.153805336
10249_at	8.527867927	9.077616872	8.769176663	9.722807531	9.336729697	9.735894446	8.33583694	10.07320434
10250_at	6.002252452	6.470862199	5.48864354	6.472487771	5.475733431	5.865423978	5.419538892	6.941341105
10251_at	6.0725346	6.549977143	5.325530332	6.762880293	5.501439145	5.526694846	5.815063017	7.301953395
10252_at	9.144658243	9.763710334	8.299665944	10.14236238	8.937226674	9.396176618	8.981281854	10.72084276
10253_at	10.99442416	8.855802872	11.47765709	9.542064542	11.87881728	8.05853297	10.9441996	11.67749943
10254_at	9.70269217	6.834154981	8.609178738	7.846744023	9.009548727	7.024585638	9.692789835	9.452447178
10255_at	6.129283017	4.911691582	5.646738698	5.456149035	6.400879436	5.057450272	5.95419631	6.412781525
10256_at	6.965784285	5.887525271	6.809928866	7.715618859	7.205548911	8.685099172	6.95419631	7.078951341
10257_at	7.750204509	8.287250643	9.17467606	9.759555343	9.442528869	9.95070169	7.758223215	9.502632935
10258_at	8.58044702	8.798309782	8.71630504	8.942221245	8.886001351	10.44325439	8.247927513	10.03190793
10259_at	8.292781749	7.507001733	7.60659028	8.131856961	7.997744026	9.204326599	8.061236166	9.1866095
10260_at	8.412358137	7.576673293	8.354910512	9.66498053	8.668884984	9.652127928	8.423746229	8.465566405
10261_at	6.951867504	5.770829046	6.757556689	6.529820947	7.470048726	6.782670659	6.475733431	6.962317655
10262_at	5.87282876	8.048214385	9.929998063	9.321928095	9.982280605	6.45779126	5.091699834	11.20383738
