ID_REF	GSM120137	GSM120138	GSM120139	GSM120143	GSM120144	GSM120145	GSM120128	GSM120129	GSM120130	GSM120131	GSM120132	GSM120133	GSM120134	GSM120135	GSM120136	GSM120140	GSM120141	GSM120142
10052_at	5.43892489	5.130020664	5.11584478	5.310881757	5.498681697	5.260454786	5.50184992	5.02994754	5.212156859	5.466744567	5.27231812	4.889716892	4.139592279	4.821868352	5.584391321	5.38831699	5.296259161	4.959733067
10053_at	9.104831977	9.945116047	9.917662976	10.08539279	10.05850591	9.96656313	10.05703051	9.913778026	9.898176603	10.0226591	9.700346079	9.444120388	9.34611921	9.686509281	9.932895331	10.1535647	9.736801027	9.776701148
10054_at	7.34803762	7.298933193	7.29886906	7.184686937	7.074141463	6.375114171	7.221751439	7.662319452	7.167658993	7.835500953	7.758709584	7.253478789	6.900830589	7.511649883	7.426516366	7.230577706	6.73826794	6.535561554
10055_at	3.885388891	4.022829402	3.976611091	3.971240039	3.928010197	4.037909298	4.070432265	4.2467273	4.091132799	4.226685773	4.379662546	4.437933464	4.085169681	4.348182836	4.035236793	4.211300392	4.083758	3.941143881
10056_at	4.498499807	3.969703088	4.033044107	4.190354109	4.18628661	4.594034916	4.385030616	4.129719881	3.841671268	4.515945785	4.902975585	4.32324035	3.849789143	4.311692014	4.40906502	3.896029603	4.015069322	4.696283214
10057_at	2.969909337	3.583338555	3.428490826	3.5988773	3.54462139	3.393924102	3.34756645	3.392070082	3.304893568	3.355960644	3.25722942	3.632640476	3.645851499	3.959130258	3.606726475	4.022128084	3.494748403	3.636427415
10058_at	4.502171453	4.896765904	4.924460989	5.307515959	5.095856924	6.081970157	5.594473905	5.160762909	5.039599035	5.289336517	5.448504552	4.797111576	5.348951179	5.504337546	4.941594641	5.168389317	5.045543446	6.296152684
10059_at	7.356487184	7.407352751	7.689536794	7.664184144	7.744369679	8.315285445	7.910354912	7.367004054	7.914044227	7.395902527	7.765667341	7.208702579	7.559614174	7.729681917	7.870247573	7.211479514	7.946011438	8.273982042
10060_at	6.243575787	5.735175542	6.086208424	6.256606879	7.996089284	8.193791452	6.938568092	5.525223235	6.543820639	6.483717445	5.886401383	6.190915061	6.932769869	6.64568725	6.121452703	5.845560302	7.557639839	8.113346282
10061_at	10.29545901	10.04555491	9.867196871	10.72113338	10.43932185	10.25846004	10.38605647	9.678804338	10.27028364	9.724542843	10.10365499	10.16329745	9.999379959	10.65927347	10.08601677	10.67015166	10.55025619	10.41805288
10062_at	3.688337043	4.287324531	3.299046794	5.036551687	4.869975016	4.609098935	4.644237011	3.979943015	4.40841976	3.919645181	4.475519442	4.079668242	4.103455676	4.727724452	4.663481253	4.500540764	4.325084142	4.402285592
10063_i_at	6.084921036	6.510400235	5.349846473	6.095517286	6.080337882	6.792139552	6.5691827	6.323270979	6.745896131	6.166548754	7.182096348	5.968093057	5.719676304	6.66665719	6.801365628	5.888679939	6.186676843	6.368345814
10064_s_at	3.464276177	4.028754781	3.003273006	4.067750563	4.08183385	4.222804561	4.117512201	3.645978275	4.301221805	3.456359344	4.446547387	3.495017141	3.333924583	4.229987761	4.48516918	3.966928753	4.386783361	4.420037681
10065_at	2.261819626	2.805645346	2.508395691	3.195947546	2.776737792	3.022412203	3.026996536	2.887156752	2.857210689	3.065673979	3.025813733	2.230731782	2.289347584	2.475362497	2.839614992	2.969870668	2.489779255	3.036118212
10066_s_at	6.151564583	5.842682219	6.016293505	6.226635685	6.303446516	6.771925183	6.323515989	5.603590741	6.017821717	6.494486015	6.211064775	5.683643124	4.907376221	5.678218421	6.099131061	6.020068768	5.737775981	6.377587101
10067_at	3.553827399	3.702446996	3.671950023	3.685536541	3.862114111	3.287260988	3.792699208	3.865780278	3.613272322	4.120127954	4.242846364	3.79836163	3.602635032	3.938210503	3.930680575	3.631476843	3.159036552	3.555791619
10068_i_at	9.184233176	10.67760514	10.72808207	10.98089644	10.83514247	10.46485202	11.03585069	10.19088643	10.87760623	10.29769583	10.23693502	9.898197769	10.51257258	10.7557889	11.16723623	10.88373535	10.38487007	10.55953961
10069_f_at	9.765794952	10.37562595	10.52599054	10.69297286	10.77976039	10.52091328	10.73237097	9.946874117	10.61221425	10.21841793	10.08157664	9.822244176	9.988485877	10.20473008	10.93548921	10.59955956	10.40705528	10.69946835
10070_at	3.151131442	3.459103696	3.588432814	3.481195593	3.533089847	3.336654727	3.643509901	3.402681253	3.796462781	3.362441834	3.703787323	3.042826414	2.667001943	3.637100124	3.299949419	3.110570378	3.425499588	3.59737623
10071_at	2.261338242	2.603928945	2.111625634	2.114000474	2.078661066	2.066760856	2.343737543	2.185444773	2.328256283	2.372829547	2.454489145	2.250694832	2.010156804	2.385375813	2.195533436	2.054317134	1.867560455	2.459665054
10072_at	2.961784442	3.305027866	3.225157683	3.583687557	3.579481885	3.404003882	3.340861316	3.460545998	3.324681014	3.257855464	3.503844815	3.193080976	3.275056229	3.503399623	3.212574008	2.996748471	3.342398293	3.495413758
10073_at	4.397768742	4.470133349	4.547135146	5.233174817	4.86030733	4.840387698	4.679800975	4.511898102	4.609695873	4.596911296	4.600121051	4.253490134	4.611898267	4.671768908	4.79089191	5.0651242	4.993289411	5.18144847
10074_at	1.542515607	1.581886283	1.60782977	1.592727312	1.888336071	1.648520665	1.758422579	1.96178259	1.710820757	1.95204649	1.929855369	1.548900186	1.751369452	1.928173212	1.713489072	1.489136992	1.39473363	1.811520353
10075_at	4.087912553	4.609920399	5.149873096	5.872023481	5.992671009	6.017042219	5.50042285	4.858165051	5.044328541	5.026215782	4.822174374	4.404283251	5.184200936	5.171503088	5.268254719	5.242674906	5.910017852	6.235225399
10076_at	4.038822441	3.592648387	4.103589956	4.223051788	4.601149757	4.318736211	4.411399127	4.044079315	4.200418035	4.086027919	4.337768171	3.448464906	3.548041987	4.1545022	4.403001795	4.109970608	4.305153395	4.644363929
10077_at	3.554809843	3.017807913	2.996940047	3.352659668	2.874865805	3.370373554	3.339436727	3.51983122	3.189274254	3.262598526	3.516733793	2.623885586	2.887589606	3.491134776	3.139138744	3.275720767	3.334553974	3.133139335
10078_at	4.227171154	3.850319378	4.028896197	4.059822486	3.889872613	4.215096121	4.59280384	4.443056254	4.0008203	4.586818776	4.210006942	3.722826653	4.3899935	4.566979502	4.527364401	3.603739086	3.476096491	4.398719754
10079_at	2.968922021	2.789622845	2.704807794	2.538687143	2.904536121	2.723731107	3.051412128	2.780412995	2.868714418	2.859253985	2.681030902	2.690913181	2.754372315	2.979161985	2.833962778	2.468778791	1.870668517	2.808304727
10080_at	2.765076406	2.995797446	2.692056656	2.846068017	3.007708608	2.63407743	2.886714014	2.739379367	2.603625158	3.003895423	2.728562719	2.948004585	2.981394205	2.949178184	3.025707446	2.709398724	2.3947254	2.841069391
10081_at	1.966526447	2.069760588	2.016474925	2.405423336	2.387541764	2.613854573	2.258907812	1.967227642	2.018733863	2.004932788	1.90428755	2.064289652	2.053045284	2.174105959	2.209331706	2.329422153	1.975824587	2.640315514
10082_at	2.963884679	2.751433727	2.548976609	2.617597054	2.663952541	2.879662642	2.657040854	2.519826189	2.549819469	2.781137259	2.597254646	2.873476596	2.584912006	2.652266202	2.941881927	2.67472955	2.047684954	2.766031118
10083_g_at	3.73431943	3.481092237	3.336083396	3.7398697	3.370513052	3.557030158	3.368921968	3.139523521	3.388272211	3.307920998	3.429294586	3.638768944	3.653472812	3.559038988	3.540324906	3.81059734	3.52884633	3.94798402
10084_at	4.945776232	4.736626521	4.391382803	4.526331779	4.393340686	4.280481274	4.55541126	4.522639591	4.537053734	4.678494508	4.418196696	4.392214369	4.881786959	4.698307394	5.02107991	4.298460371	4.287834253	4.851799004
10085_at	4.817679532	5.531618511	5.053537129	4.856428019	5.12083298	5.302812539	5.22670889	5.206494759	5.31923857	5.215655302	5.35066343	5.226982414	5.320961165	5.733093981	5.449700025	5.115436988	5.053632698	5.241664792
10086_at	3.089186256	3.387293603	3.363283236	3.319824555	3.651430618	3.046463121	3.346744191	3.484705299	3.421519552	3.152684786	3.858209818	2.822705678	3.122336437	3.523637225	3.63978783	3.506627329	3.257697093	3.751474433
10087_at	3.060140793	3.195484616	3.482241656	3.665256318	3.40650946	3.342526301	3.615227944	3.471967788	3.512505031	3.440021984	3.623808348	3.50779464	3.250778194	3.733451963	3.725021265	3.393759397	3.577392571	3.770363927
10088_at	4.346517279	4.348515717	4.258752571	5.06559816	4.96413983	4.507166693	4.686001801	4.365174597	4.495074722	4.373877855	4.277531045	3.990083536	4.357094492	4.377255655	4.538072503	4.805044761	4.637326223	4.951074853
10089_at	5.672694054	4.913459118	5.144384972	5.565645915	5.607010666	5.700034597	5.447390748	5.113246252	5.167201349	5.138814469	5.153355437	5.109343842	5.291529889	5.191223097	4.867837174	5.144164685	5.375241047	5.710007393
10090_at	2.82393478	2.91899677	3.098717674	3.050990929	2.562261965	2.377640194	2.960980547	3.127454995	3.114083789	2.994608686	3.190178667	2.591389796	2.903246559	3.205806931	2.784861995	2.567927487	2.692893588	2.865277474
10091_at	5.321834317	6.173711111	6.246615203	6.84323015	6.059043722	5.748369988	6.22898988	6.346347071	6.168567829	5.60154499	6.100546709	5.752724511	5.619049063	6.123146776	6.205937878	6.482265861	6.015339222	6.069332682
10092_at	7.240028052	6.959723795	6.679114101	7.072973987	6.713200903	6.267187442	6.941176753	7.047222088	6.76059355	6.753604536	7.149411806	6.603477988	6.608216374	7.016908549	6.859882606	7.119459934	6.705922625	6.263231636
10093_at	3.976821852	4.418884811	4.321134394	4.571761743	4.719139622	4.495311416	4.425882222	4.084123809	4.30862299	3.897133914	4.079207418	4.056713573	4.521704075	4.211238084	4.612305313	4.647164821	4.288867919	4.498021039
10094_at	3.725021265	4.043624477	4.037434938	3.860535784	3.687049487	4.396611631	3.957849611	4.046028248	4.310340121	4.131877534	4.501190713	3.873350596	3.737892228	4.37797745	4.403151811	3.749148067	3.543669095	4.284810223
10095_at	2.631933099	3.013110253	2.895705899	3.511910749	2.845427826	3.373522936	3.610074003	3.398090377	2.984241166	3.495093914	3.384561016	2.933142032	3.01989936	3.192082092	3.277788408	2.946616712	2.671205042	3.322245453
10096_at	7.887452159	7.892433529	7.836100864	8.268789933	7.94636827	8.125403138	8.161716403	8.084404483	7.931476234	8.21161092	8.110619025	7.920698227	7.97989387	7.927428355	7.978779089	7.77948299	7.698857435	8.043421065
10097_at	11.813204	11.51069495	11.36668284	11.71702946	11.65461365	11.67192579	11.53156666	11.74004634	11.56379211	11.64115763	11.63442991	11.58687262	11.49465061	11.27983689	11.52959648	11.52926949	11.21872669	11.44637514
10098_at	3.760380646	3.504315297	3.414379119	3.976446125	3.967887931	3.861479018	3.792376456	3.664380437	3.652188173	3.645978275	4.073717425	3.365076587	3.602445003	3.442426023	3.797272432	3.599258275	3.569235876	4.106649827
10099_at	5.058342474	5.481453951	6.167630896	6.743811146	7.244040293	7.383566064	6.457292221	5.756740442	6.246056492	6.044201747	5.603424576	5.619459965	6.292559071	5.712661806	5.98732314	5.945336142	6.59545592	7.262066649
10100_at	5.614724565	4.909758706	5.500789308	5.841283801	6.501974085	6.485393014	5.645399048	5.431696497	5.505608332	5.679876962	5.461950855	5.595557367	5.618717321	5.154643963	5.277653782	5.075348646	5.836305409	6.208708431
10101_at	6.396226292	5.814140217	6.217885985	6.939261845	6.803420795	6.353787293	6.204222899	5.846756557	6.267483363	5.834081644	5.843295486	6.177465385	6.176841347	6.290675055	5.956883734	6.790472314	6.900528731	6.337923342
10102_at	3.783152787	3.839385216	3.352560805	3.778555539	3.409268726	3.008009928	3.765280131	3.558316621	3.61666352	3.506284569	3.691723981	3.344089921	3.753390598	3.869545727	3.916658164	3.988630159	3.427860901	3.532566323
10103_at	3.25020214	3.517930742	3.720147106	3.742167939	3.824584577	4.203780624	3.980911856	4.340754521	3.81974992	3.470029197	3.819300311	2.9584975	3.629146758	3.934290031	4.050458163	3.610251217	3.581917608	4.160363585
10104_at	5.543755694	5.13878171	4.9887483	5.843006479	5.617668749	5.187458972	5.507778786	5.411856685	5.260507478	5.29553937	5.123554464	5.058831652	5.49693844	5.553563253	5.097939411	5.307158905	5.037224062	4.751094109
10105_at	2.166651181	1.845883414	1.939982525	1.662155358	1.985729932	2.083931558	2.154132742	1.659358326	1.859265914	1.775391942	1.903188704	1.83968553	2.147681165	2.100314999	2.033169241	1.86566548	1.745181388	1.854725789
10106_at	3.32387442	3.632221676	4.134951961	3.026258283	2.339328401	2.692920362	4.321711674	3.933043805	4.592851669	4.091082008	3.886569656	3.667347181	3.96087308	4.049465232	4.383303392	3.591224614	2.491139908	2.499669883
10107_at	4.291927657	4.493532057	4.356495988	4.918495959	4.299369225	3.979476643	4.480769202	5.09635885	4.529539875	4.693130073	4.859114806	4.466033216	4.458920027	4.450340286	4.559100189	4.466822859	3.895632232	3.920531506
10108_at	9.017699253	8.747048305	8.554922628	8.878832608	8.578425529	8.722626543	9.216156536	9.131700081	8.686728119	9.139275065	9.161978352	8.712925879	8.994036575	8.621971261	8.827872998	8.476547756	8.32957661	8.358651201
10109_at	2.921965628	3.259198655	3.233329767	3.136798398	3.609211249	3.531281638	3.866294777	3.601137869	3.545721311	3.167714382	3.195878274	2.66256328	2.985627936	3.154408224	2.519124182	2.33925998	2.228332324	2.862806442
10110_at	4.136002668	3.40672713	3.377026548	2.977594992	3.24856216	3.098835556	3.583061701	3.718504108	3.70089465	3.78046759	4.035078398	4.10033855	3.433466933	3.406495854	4.131474248	2.803053407	3.126569849	3.225188538
10111_at	3.719763907	4.347375104	4.317817778	4.136486721	4.380992589	4.918705844	4.420522824	4.406944768	4.352603176	4.077388287	4.529396195	4.185073638	4.491352875	4.061974878	4.848617933	4.197951862	4.252461076	4.578051092
10112_at	3.780425594	4.875150958	5.18299018	5.606306007	5.480200484	5.405869862	5.054197294	5.011947305	5.461364846	4.456142462	5.138069015	5.193669253	4.841902693	5.186563944	4.935709605	5.204899748	5.63144774	5.444971792
10113_at	3.701770822	4.929137661	4.973886748	5.401391545	4.251643359	4.263477666	5.058346804	5.143066832	5.202327599	4.707966455	5.260977852	4.710619112	4.085781547	4.998263213	4.885857409	5.067677434	4.776272468	4.54678336
10114_at	4.697868321	5.35673894	5.463687842	5.216959216	4.31383355	4.652824901	5.161581379	5.700633914	5.577594993	5.127133862	6.086482324	5.227571663	4.373335002	5.612440969	5.371597195	5.233274539	4.910200186	4.682320466
10115_at	1.496242464	2.299660816	2.247891066	1.9309568	1.783980414	1.647507931	2.016046968	2.307043755	2.561756253	2.095914296	2.307778227	2.274559862	2.02397918	2.656311016	2.491409319	2.259426165	1.956714639	1.834848724
10116_at	4.750027596	5.224885356	5.350684644	5.147306699	5.029218749	4.810715576	5.161847383	5.287210003	5.443105997	5.137507622	5.451425439	5.403526784	5.198733797	5.632143138	5.047167547	5.293811878	5.246856484	4.822827004
10117_at	3.84282802	4.467996736	4.57597785	4.865701108	4.745118985	4.911384797	4.665165342	4.346368348	4.81222609	4.281705668	4.762492334	4.492968349	4.225120656	4.83716115	4.820515977	4.750381401	4.900229225	4.93161215
10118_at	3.003121858	4.373084385	4.048428021	4.528221229	4.186627327	4.167695117	4.185303626	3.803774661	4.307472243	3.41309306	3.942486355	3.98314867	3.635731178	4.43023174	4.328276392	4.44821379	4.302933144	4.186365853
10119_at	2.758298913	3.521490516	3.403076805	3.892866988	3.792647156	3.127613471	3.476757543	3.282063143	3.722804799	3.326163395	3.778019289	3.535368702	3.166961228	3.957403902	3.300164735	3.850929408	3.847455794	3.553741403
10120_at	3.633047526	4.181524004	2.575917361	5.036085674	5.329403495	4.758287185	4.41814946	3.993520394	4.524069946	3.644260088	4.318172203	4.086962054	3.900296861	4.397036241	4.489767697	4.968298153	5.424273804	4.881292642
