ID_REF	GSM211831	GSM211832	GSM211833	GSM211834	GSM211835	GSM211836	GSM211837	GSM211838	GSM211839	GSM211840	GSM211841	GSM211842	GSM211843	GSM211844	GSM211845	GSM211846	GSM211847	GSM211848	GSM211849	GSM211850	GSM211851
10000_at	3.2779	3.06357	3.39411	3.14278	3.18606	3.00359	3.12515	3.0367	3.00204	2.94037	2.89909	3.18881	3.27754	3.22544	3.15229	3.52248	3.19946	3.2889	3.37227	3.21095	3.24827
10001_at	7.77484	7.35349	8.15194	6.7742	6.7193	6.5783	6.56449	6.34435	5.84036	6.34284	6.42159	6.14148	6.69076	6.83815	6.60999	7.75627	7.47697	7.47446	7.89022	8.0025	8.01028
10002_i_at	10.3713	10.5283	10.4157	10.5376	10.7075	10.5078	10.3793	10.6944	10.7886	10.1585	10.1089	10.4205	10.1165	10.0947	9.90969	9.8871	10.0796	10.2649	9.80647	9.90274	9.40391
10003_f_at	11.9691	12.1493	12.1586	12.1632	12.0608	11.9315	11.661	11.7869	12.3263	11.5671	11.5085	11.9257	10.99	11.0822	11.2364	10.4168	10.5123	10.8408	10.05	10.1673	10.3462
10004_at	3.52448	3.24435	3.74905	3.80205	4.0927	3.69514	3.84533	3.81174	3.87719	3.34832	3.74807	3.61995	2.98706	3.29556	3.47288	3.21998	3.49882	3.25525	3.88719	3.63169	3.59612
10005_at	7.33553	7.29728	7.40166	7.05621	7.13451	7.18859	7.01805	7.34029	7.58501	7.0086	6.98452	7.09783	6.63809	6.55473	6.81136	6.73909	6.82811	6.88311	6.38169	6.93137	6.89961
10006_at	7.5253	7.44536	7.5254	6.13152	5.99923	5.81254	6.43795	6.39035	6.45279	6.21971	6.39582	6.18354	6.19344	6.39074	6.20569	6.40304	6.51039	6.27854	6.66726	6.93374	6.44559
10007_at	5.57457	5.53755	5.55542	7.37293	7.34484	7.15339	7.20626	7.16017	6.88328	6.7966	6.64011	6.60136	7.02717	7.08714	6.6282	6.9231	7.15484	6.70798	6.82159	7.22523	6.79051
10008_at	5.00513	4.97356	5.39488	5.55464	5.64562	5.39278	5.48228	5.38183	5.84523	5.30167	5.28494	5.61457	6.06627	6.21747	5.8039	7.02658	7.21304	6.00074	8.32542	8.95725	7.16728
10009_at	5.43815	5.35264	5.96057	6.20832	6.12814	5.67203	6.01041	6.0304	6.21156	4.83653	5.39618	5.38793	5.42349	5.06208	5.36296	5.13184	5.15313	4.69084	4.9482	5.0565	4.79855
10010_at	9.0507	9.15375	8.33082	9.00511	8.96834	9.03992	8.06392	7.92556	8.35065	9.5922	9.47657	9.68049	9.76283	9.36648	9.76752	8.69993	8.61667	9.12965	7.35318	7.7203	7.75914
10011_at	3.81533	3.1217	3.92414	3.6717	3.61386	3.53579	3.45375	3.50503	3.12244	3.6435	3.569	3.80344	3.57757	3.51397	3.76683	3.8113	3.15862	3.36797	3.39223	3.39103	3.33593
10012_at	8.9629	8.95643	9.42406	8.8328	8.43739	8.51928	7.15244	6.87508	7.7449	8.42789	8.1248	8.31458	8.34463	8.54195	8.5806	8.97286	8.92268	9.29854	9.91879	9.54916	9.63367
10013_at	7.0731	7.27502	6.89293	6.17921	5.75782	5.41097	5.69126	5.78467	5.58545	6.02775	6.12722	5.55421	6.06947	6.25687	6.03502	6.71064	6.12635	6.1692	6.21868	6.28223	6.35506
10014_at	8.47412	8.56035	8.77894	7.77874	7.89581	7.73936	7.28874	7.19675	7.15428	7.662	7.56167	7.55303	8.30231	8.01138	8.07812	8.72886	8.15813	8.58145	8.01912	8.40351	8.23754
10015_at	9.97775	10.1666	9.23458	10.2316	10.8825	10.8879	10.3509	10.4086	10.4499	10.5511	10.3372	10.5264	10.4711	9.94514	10.6308	9.43361	9.52024	9.93026	8.70928	9.20028	9.20608
10016_at	8.3412	8.43999	8.13621	10.1522	10.8859	10.6176	10.4067	10.3373	10.3976	9.69203	9.71073	9.67617	9.08414	8.92769	9.35186	8.77271	8.82538	8.85863	8.94139	8.79055	8.71232
10017_at	3.94235	3.93157	4.21177	4.83986	4.75272	4.48312	4.43556	4.29952	4.69486	4.06658	4.12376	4.62653	3.87246	4.0318	4.32647	4.01343	4.28751	3.82364	4.43258	4.59594	4.73865
10018_at	9.29947	9.14842	8.51331	11.7735	12.4347	12.1542	11.7305	11.7965	11.8109	11.9275	11.8393	12.2811	11.3428	11.3952	12.0909	10.8974	11.0769	11.1162	10.7534	11.0007	11.0136
10019_at	7.77418	7.93965	7.48152	9.87991	10.3758	10.3382	9.51035	9.72512	9.71695	10.1522	10.1056	9.98615	10.0677	9.92775	10.6276	9.002	8.96048	9.7813	8.20353	8.36702	8.8087
10020_at	5.61043	5.58597	6.57482	6.42059	6.73585	6.78695	6.1704	6.30147	6.78135	6.26936	5.96339	6.58901	6.02622	5.96544	6.23734	5.86834	5.95963	6.85518	5.58015	5.93006	6.47978
10021_at	4.70726	4.68577	4.98584	5.65215	6.24353	6.16057	5.75245	5.87088	6.63258	6.05415	5.98517	6.0432	5.67233	5.42358	5.65506	5.24967	4.90642	5.44231	4.57422	4.89846	4.75352
10022_at	3.9359	3.67272	3.80386	4.04134	4.24185	4.08779	3.8708	3.6821	5.12014	3.901	4.00368	4.64995	4.61397	4.3925	4.27387	4.0595	4.28297	4.10978	3.66309	4.40049	3.82025
10023_at	4.12949	3.88846	4.26746	4.52939	4.17709	4.25338	4.25251	4.3434	5.41366	3.95638	4.36893	4.50807	4.34935	4.04373	4.05145	4.25073	4.2063	3.98781	3.94055	4.19367	4.04135
10024_at	7.30484	7.33468	7.12633	7.24197	6.95168	6.94309	7.35136	7.21455	7.61332	7.17672	7.28545	6.64537	7.13724	7.22569	7.06148	7.04536	6.94583	7.02778	7.23536	6.98438	6.97972
10025_at	4.73478	4.42304	4.22939	3.94075	4.1563	4.18114	4.41852	3.88185	5.10356	3.92181	4.42507	4.12941	4.6858	4.44385	4.54699	4.79952	4.43053	4.79021	5.01771	4.19681	4.57213
10026_at	5.14621	5.15024	5.28842	5.05967	5.16101	5.13284	5.21096	4.75679	5.67297	5.06302	5.11028	5.15685	5.46083	5.22178	5.27944	5.69727	5.31818	5.50908	5.37669	5.74711	5.69581
10027_at	5.82955	6.03309	6.05529	4.2703	4.9466	4.78897	4.77512	4.44214	5.18868	6.03533	5.98385	5.33582	7.75981	7.11988	7.11028	7.69284	7.59293	7.6876	7.51715	7.349	7.42008
10028_at	6.33145	6.36513	6.40299	6.92494	7.00376	6.98005	6.59816	6.47284	6.59126	6.36545	6.60668	6.09186	6.36691	6.09487	6.24421	6.41434	6.21697	5.9614	5.7031	5.80149	5.33418
10029_at	6.01604	5.98753	5.77362	5.85639	5.66518	5.74979	5.57172	5.90635	6.69729	5.65216	5.63122	5.32407	5.62012	5.38191	5.42068	5.49119	5.64893	5.53655	4.89486	5.00825	4.96034
10030_at	4.35406	4.48661	4.49853	5.40192	5.76155	5.42166	5.5317	4.86507	5.09614	4.61495	4.62028	4.58468	5.56034	5.09593	5.20219	4.91286	5.21529	4.7992	3.97509	4.17838	4.17794
10031_at	7.68969	7.53	7.75224	7.22345	6.70202	6.49958	7.23437	6.99018	7.18197	6.33277	6.44776	6.1928	6.30815	6.53096	6.28005	6.20993	6.30642	5.84041	5.83255	5.82253	5.46719
10032_at	5.51652	5.35594	5.6772	5.05226	5.2508	5.02354	5.16047	5.12861	5.66676	4.87694	5.09195	4.86908	5.01071	4.55746	4.77136	4.65878	4.61301	4.31154	4.51173	4.75279	4.15448
10033_at	6.39881	6.45139	6.25474	5.84486	5.10163	5.50358	5.57374	5.31016	6.11979	5.43516	5.41497	5.23155	5.40364	5.10963	5.32177	5.79143	5.49792	5.34338	5.79323	5.41827	5.45154
10034_at	8.86517	8.8533	8.96724	7.87891	6.95369	7.07154	7.49992	7.77523	7.71479	6.9279	7.09248	6.64602	6.69793	6.71022	6.43034	6.71454	6.39198	5.76035	6.54703	6.19075	5.72339
10035_at	6.1842	6.12206	6.70806	5.84025	5.67371	5.8632	5.85052	5.91726	6.50503	5.85778	5.9313	5.85149	5.55316	5.76477	5.5421	5.77264	5.84141	5.89128	5.58337	5.78575	5.43958
10036_at	6.44229	6.83139	6.67832	5.39713	5.15347	5.36701	5.24373	4.97463	5.62946	5.22442	5.25339	5.25322	4.90046	5.01043	4.85002	5.18394	5.25906	5.9012	5.35878	5.54348	5.88749
10037_at	6.23799	6.44304	6.58759	7.21685	7.26124	6.84481	6.98049	6.75784	7.44233	6.57903	6.67384	6.6906	6.49068	6.22935	6.6917	6.27768	6.43593	6.109	5.94433	6.21809	6.17093
10038_i_at	6.5454	6.56281	7.21808	9.18674	10.437	10.0053	9.04734	9.19482	10.2876	9.94964	9.89328	9.57711	9.33585	8.61099	9.38704	8.82512	8.62718	8.8481	7.83997	8.27589	8.16591
10039_s_at	4.88968	4.7548	5.45196	6.7271	8.36694	7.7118	6.58896	6.76818	7.60639	7.03149	6.99722	7.11621	6.50018	6.15858	6.98565	6.11958	6.16019	6.08184	4.98911	5.49974	5.37224
10040_at	3.97675	3.99968	4.70006	6.80181	8.13632	7.67032	6.41132	6.36985	7.44479	6.77538	6.56821	7.00998	5.81553	5.97787	6.91666	5.6234	5.94561	5.9534	4.55304	4.66767	5.06734
10041_at	4.56393	4.64585	4.58668	4.59145	4.47202	4.62451	4.53233	4.47426	5.35179	4.66289	4.62226	4.41251	4.42772	4.07255	4.19777	4.27107	4.35488	4.25564	4.45599	4.32761	4.19101
10042_at	2.96659	3.18818	2.91769	3.4141	3.7924	3.5524	3.32399	3.3948	4.69624	3.50889	3.4415	3.12649	3.58729	3.02037	3.08297	3.27571	3.14757	3.59606	3.10432	3.33483	3.0953
10043_at	5.63789	5.61272	5.76346	5.94657	6.46584	6.52767	6.42869	6.15332	6.67783	6.82889	7.01896	6.54092	7.01703	6.99408	7.23946	6.88001	6.97516	6.932	8.07032	7.29531	7.16995
10044_at	8.34636	8.20916	8.27797	7.09899	6.57629	6.94075	7.00656	7.14555	7.36554	6.85899	6.77578	6.72424	6.51042	6.25829	6.47081	6.09317	6.29886	6.44329	5.46652	5.88056	5.53485
10045_at	7.44997	7.39549	7.68217	7.15986	8.60183	8.81378	9.29042	9.29101	8.38637	9.78575	9.48393	9.40709	9.24696	9.36945	8.91518	8.55608	8.9674	9.44121	9.36654	9.51031	9.38829
10046_at	5.02109	5.19792	4.69316	4.13585	3.67931	3.60038	4.14947	4.00149	4.26247	3.56764	3.59707	3.09866	3.72094	3.56686	3.21186	3.48942	3.24257	3.14346	3.56779	2.92906	3.01835
10047_f_at	12.4964	12.48	12.4405	12.3811	12.3615	12.1975	12.2444	12.43	12.5767	12.2019	12.2199	12.3849	12.0316	11.943	12.0283	11.8165	11.6925	11.9499	11.5281	11.5641	11.5136
10048_at	5.60042	5.64413	5.42453	5.53101	5.33181	5.26657	5.62704	5.62891	5.98785	5.42056	5.47389	5.41954	5.70326	5.56045	5.40604	5.71959	5.44371	5.33956	5.31674	5.27367	4.80997
10049_at	5.79526	5.74241	5.39189	5.67822	5.61729	5.71308	5.72339	5.95275	6.0916	6.12085	6.27541	5.88427	6.28866	6.031	5.88022	6.26743	5.94908	6.06221	6.03474	6.0795	5.58184
10050_at	7.11459	7.15883	6.22121	8.88806	9.34382	9.19311	9.60846	9.45684	9.29559	9.53953	9.78894	9.11533	9.8904	9.29014	9.55913	9.47161	9.17855	9.13302	8.11227	8.24824	8.30846
10051_at	8.36329	8.37446	8.62093	7.5734	7.28525	7.43908	7.64573	7.52709	7.16561	7.40648	7.4398	6.86945	7.57076	7.04353	7.3809	7.41014	7.14769	7.00879	7.4353	7.79911	7.09951
10052_at	8.2992	8.21018	8.06287	8.40993	8.20557	8.31143	8.29648	8.24022	8.63495	7.85966	8.09405	8.27581	8.11033	7.58232	7.75208	7.81751	7.53496	7.47002	6.99361	7.53232	6.98056
10053_at	11.1771	11.2375	11.5313	10.903	10.4473	10.6076	10.4478	10.4953	10.8088	10.195	10.2287	10.5562	10.0712	9.91402	9.86651	9.22626	9.29448	9.71331	8.05296	8.91566	8.85341
10054_at	7.4141	7.33887	7.40073	7.38237	7.39785	7.36188	7.00793	7.05177	7.6485	8.16374	7.88255	8.13371	7.77994	7.82984	7.85189	7.08395	7.45472	7.94628	6.93722	7.49273	7.22135
10055_at	6.23428	5.97573	6.19217	5.44883	5.71549	5.83114	6.23746	6.06386	6.04098	6.5354	6.63979	6.56567	6.4836	6.37605	6.2485	6.60369	6.56868	6.68985	7.36534	6.93428	6.40338
10056_at	8.39131	8.37635	7.97245	8.47456	8.07275	7.8086	8.5266	8.48254	9.07284	8.82332	8.84586	8.17695	8.75154	8.95449	8.37766	8.56908	8.97816	8.5641	9.19605	9.08472	8.73483
10057_at	5.807	6.03363	5.74379	5.68314	5.31363	5.10181	5.6947	5.35819	5.81518	5.52671	5.46272	5.6	5.92511	6.02946	5.52998	5.65862	5.92559	5.69051	6.09756	6.41966	6.18421
10058_at	5.95726	6.28876	6.92692	6.49234	6.77371	6.80431	6.56405	6.66388	6.85157	6.15847	6.17154	6.67913	6.8021	6.48164	6.25181	7.16959	7.13316	7.44481	10.0933	9.20938	9.70196
10059_at	9.23741	9.38732	8.1145	8.89469	9.11168	9.15983	9.55489	9.2477	9.09663	9.86359	9.64045	9.18661	9.43405	9.35053	9.4357	9.59535	9.56903	9.62224	9.88813	9.67787	9.98923
10060_at	5.49309	5.97776	5.30046	6.0334	8.26269	8.12917	7.45673	7.42219	7.00356	9.32306	9.17676	9.19698	10.1643	9.61227	10.1464	10.0992	9.85462	9.75902	10.7901	10.4494	10.1407
10061_at	10.3369	10.4403	10.5917	10.9414	10.7132	10.6274	10.832	10.813	10.5492	11.2782	11.1115	11.0897	11.374	11.1021	11.1423	11.3606	11.2848	11.5643	11.3274	11.6611	11.4783
10062_at	6.53084	6.59935	6.32898	6.34128	6.215	6.46637	6.76323	6.56739	6.45565	7.05803	6.90427	6.34655	7.3632	7.38795	7.1848	7.6988	7.63747	7.40742	6.2436	6.96094	5.92411
10063_i_at	6.23847	6.33726	5.59184	6.13639	5.4299	5.37116	6.62367	6.45409	7.12098	6.04908	6.08019	5.14288	5.64624	5.29958	4.91552	5.28073	4.3622	4.10241	3.77983	4.23994	3.51442
10064_s_at	7.19509	7.15855	6.40268	6.92156	6.36536	6.41106	6.87122	7.1826	7.44527	6.31759	6.50291	5.81765	6.03191	5.83317	5.75506	5.48615	4.89777	4.83883	4.12366	4.64342	4.01711
10065_at	5.66991	4.91422	4.5232	5.15777	4.63019	4.80072	5.24948	5.30947	5.12182	4.37059	4.26029	4.04094	4.30677	4.10944	4.26459	3.80866	3.62812	3.3684	3.18766	3.13676	3.06623
10066_s_at	8.70959	8.73625	9.03137	9.2822	8.9942	8.88006	8.46642	8.50363	9.64474	9.10827	8.96213	9.45559	8.59215	8.86442	8.67981	7.73227	7.64374	8.17392	6.70669	7.44669	7.28449
10067_at	5.05878	4.78107	5.47356	5.16286	5.22158	5.08898	5.39226	5.06612	4.90639	5.18778	5.13345	5.32461	4.96231	5.24149	5.25683	5.02053	5.3045	4.77091	5.00883	5.14585	4.87404
10068_i_at	11.9752	12.2709	12.1848	11.9828	11.7343	11.4606	12.0291	11.4803	11.4503	11.0378	11.0829	11.2187	10.8098	10.7324	10.466	9.28747	9.42202	8.55757	7.53374	7.4769	7.30294
10069_f_at	10.825	10.9301	10.9447	10.7147	10.5251	10.4328	10.7842	10.3046	10.3367	10.01	10.0784	10.1821	9.80944	9.72772	9.52847	8.71013	7.94688	8.36808	7.03503	7.12867	6.58836
10070_at	3.44077	2.97055	3.70353	3.88163	3.68147	3.45625	3.48561	3.43787	3.26747	3.36456	3.23013	3.21693	3.16631	3.17161	3.47535	3.25274	3.24859	3.12048	3.78273	3.73148	3.3007
10071_at	4.07295	3.69101	4.32817	4.27642	4.54247	4.35592	4.61004	4.39676	4.0484	4.32663	4.50045	4.46379	4.49143	4.72136	4.53178	4.59117	4.42581	4.49676	4.56135	4.90537	4.49255
10072_at	3.9832	3.71642	4.30991	3.86622	4.11301	3.86356	3.93105	3.86423	3.6419	4.07474	3.95303	4.07497	3.87563	4.03883	4.32142	4.22913	4.12008	4.37518	4.23886	4.40285	4.17202
10073_at	5.75268	5.82015	6.16866	6.93328	6.99624	6.97269	6.9152	6.7439	6.91703	6.68824	6.64451	6.86418	6.18352	5.97777	6.47341	5.77264	5.89752	6.32832	5.19844	5.6905	5.57725
10074_at	3.21567	3.1848	3.60027	3.63085	3.87343	3.84182	3.6888	3.56321	3.8644	3.49371	3.56988	4.20242	3.11134	3.46964	3.6007	3.3417	3.65316	3.54971	3.35868	3.68798	3.69418
10075_at	5.58123	5.05839	5.43751	7.8626	8.00269	8.3601	7.36923	7.63507	7.31999	8.49996	8.12043	8.06181	8.36345	8.4315	8.74612	7.91022	8.11544	8.35649	7.64698	7.69158	8.00801
10076_at	4.33403	4.30109	4.57693	5.33104	5.68454	5.51395	5.8725	5.54346	5.88644	5.6001	5.46768	5.80513	5.24511	5.46477	5.42739	5.08772	4.96492	4.9146	5.15894	5.36862	5.15987
10077_at	4.90129	4.80716	5.1544	5.09535	4.7724	4.77461	4.46671	4.61154	5.05599	4.13206	4.25764	4.50213	3.88429	4.15708	4.10084	3.81558	4.02734	4.14094	3.53103	4.20604	3.7403
10078_at	4.79575	4.69636	5.0627	5.84007	5.8946	5.95184	5.83812	5.65745	6.15309	6.00496	6.00558	5.88551	5.90221	5.83691	6.09135	5.59292	5.73182	5.52434	5.34402	5.39581	5.18714
10079_at	3.9376	3.29835	4.42325	4.37385	4.48797	4.20487	4.61245	4.23759	3.94712	4.38297	4.44781	4.55893	4.23764	4.51344	4.70643	4.21269	4.67625	3.93784	4.33134	4.38912	4.22048
10080_at	4.04252	3.87974	4.23508	4.74306	4.74523	4.52895	4.46179	4.32301	3.94512	4.15307	4.00688	4.55369	4.15638	4.17322	4.50857	4.21541	4.25986	4.1381	3.93524	4.15335	3.98921
10081_at	4.16584	3.55681	4.22338	4.36727	4.41197	4.0943	4.46195	3.97396	3.75631	4.17454	3.91596	4.24734	3.97025	4.44498	4.30233	4.39762	3.80051	4.29705	4.97707	4.5462	4.52702
10082_at	4.66207	4.5406	5.01421	5.23695	5.26649	4.83015	5.31162	5.15326	4.66673	4.77249	4.56948	4.94746	4.73581	4.86575	4.95267	4.95589	4.81865	4.59274	4.83243	4.88574	4.93728
10083_g_at	4.95882	4.74351	5.28571	5.41723	5.20897	4.98587	5.01315	5.09713	5.07252	4.80254	4.90252	5.2845	5.00282	5.05796	5.09538	4.9505	5.01916	4.57613	4.79096	4.99355	4.85672
10084_at	5.70532	5.84584	6.23579	6.92668	6.63064	6.3439	6.49745	6.1982	6.51562	6.5371	6.43636	6.53037	5.94427	6.03592	6.27294	6.08624	6.35165	5.92051	6.25567	6.07835	5.98353
10085_at	10.9637	10.7548	11.4298	8.41222	9.1914	8.91651	9.13786	8.91624	8.60805	9.8632	10.1269	9.99447	10.2636	10.1867	10.4667	9.48996	9.04075	9.07314	9.76557	9.30004	9.61409
10086_at	4.79756	4.53584	4.68613	4.94448	4.61005	4.7655	4.61304	4.5345	5.05467	4.59235	4.30228	4.56772	4.25626	4.70629	4.36519	4.92197	4.6078	4.84102	5.42527	5.62611	5.41593
10087_at	5.10304	5.10988	4.92393	6.03618	5.80764	5.79417	5.84344	5.73701	5.99954	6.21086	6.2656	6.07784	6.07864	6.12018	6.00786	5.90495	5.4832	5.79581	5.15194	5.35858	4.77319
10088_at	4.6124	4.50281	4.59833	5.61326	5.91472	5.79774	5.60823	5.37077	5.69289	5.48542	5.55072	5.56109	5.66058	5.57256	5.75251	5.27915	5.53907	5.79922	5.28491	5.46565	5.60272
10089_at	5.79772	5.68348	5.73767	7.24793	7.55198	7.55235	7.32996	7.34557	7.40739	7.48122	7.4281	7.64801	7.35846	7.04888	7.19595	6.88324	7.07687	7.66531	6.97069	7.7997	7.37867
10090_at	5.50006	5.42634	5.49922	5.03829	5.15057	5.20482	5.17341	5.27152	5.59625	5.06818	5.09955	4.81675	4.69559	4.81873	4.70191	4.39313	4.57802	4.76643	3.65926	4.34565	4.09271
10091_at	9.85745	9.89906	10.1234	8.91578	8.9046	8.75597	8.8538	8.72907	8.3376	8.52138	8.65726	8.09806	8.16126	8.25401	8.30526	8.25745	8.02497	7.45953	6.7972	6.73013	6.5473
10092_at	8.54859	8.65389	8.911	7.47918	7.38669	7.62486	7.07508	7.43317	8.17935	7.34998	7.43418	7.79714	7.35359	6.99154	7.40788	7.27177	7.09941	7.9886	7.21222	7.5194	7.71128
10093_at	7.13894	7.13096	6.93182	6.05543	6.33151	6.35148	6.12525	6.00621	6.2542	5.78877	5.91906	6.14182	6.30177	6.24354	6.60869	6.33804	6.66513	6.24067	5.99488	6.0915	6.25234
10094_at	7.21553	7.10746	6.89078	6.25655	6.83122	6.91722	6.67507	7.00013	7.49573	7.06174	7.23536	6.9216	7.05915	7.16543	7.28974	7.18642	7.18236	7.07235	6.40882	6.81401	6.47581
10095_at	5.85821	5.51164	6.30534	5.63604	5.55633	5.83034	5.59806	5.54825	5.90768	5.79249	5.92132	5.56837	6.71462	6.52577	6.21637	8.0789	7.61381	7.71616	9.53698	8.68862	8.82102
10096_at	9.81835	9.5454	9.56064	8.83983	8.93369	8.99503	8.97998	8.83441	9.33625	9.25067	9.33824	9.08389	9.76705	9.40074	9.68783	10.1557	9.88585	9.80237	9.63666	9.68827	9.8213
10097_at	12.9133	12.7236	12.8848	12.2071	12.2081	12.3094	12.2405	12.3414	12.3541	12.5001	12.5367	12.4888	12.5422	12.082	12.546	12.6111	12.4247	12.7099	12.3346	12.1174	12.0937
10098_at	6.0711	5.62265	6.01763	5.91048	5.78234	5.98642	6.28138	5.93272	6.77085	5.97537	6.00839	5.50562	6.17105	5.49424	5.68917	6.0968	5.79628	5.8991	6.21715	5.97838	5.81129
10099_at	5.72313	6.02938	6.00521	6.60159	7.72983	7.66752	7.60556	7.15612	7.19629	8.78153	8.66053	8.091	8.97104	8.35056	8.92676	7.91942	7.9103	8.01345	8.01623	7.38098	7.2961
10100_at	5.35679	5.08987	5.18893	5.84884	6.76962	6.83945	6.78025	6.61001	7.12637	8.4345	8.39115	8.06036	8.11274	7.76837	8.28289	6.98384	7.55249	7.9484	7.96468	7.69689	7.34547
10101_at	7.02918	7.09326	7.23459	7.86976	7.84073	7.92926	7.41063	7.61825	8.09373	7.54439	7.4572	7.91314	6.74347	6.88646	7.15735	6.43327	6.8508	7.09009	6.01146	6.88256	6.57976
10102_at	5.52898	5.40724	6.05337	5.88517	6.31394	5.9996	6.24656	6.10482	6.42319	5.84802	6.18195	5.91564	5.56729	5.5822	5.53319	5.9381	5.8536	5.57956	5.41719	5.91575	5.1344
10103_at	4.83585	4.29926	4.9333	6.38713	6.59241	6.71961	6.77817	6.48276	6.58004	6.67388	6.5831	6.14333	6.56698	6.54695	6.4227	6.79851	6.39596	6.02952	5.93143	5.54822	5.16477
10104_at	5.59957	5.60664	6.10425	6.31993	6.30518	6.11427	5.82258	6.23264	6.85689	6.0024	5.94237	6.05975	5.45323	5.03169	5.12876	4.71716	4.51183	4.82567	4.29156	4.87377	4.64537
10105_at	4.10932	4.02048	4.17339	3.9495	3.96781	3.94578	3.98574	3.88578	5.05123	4.21777	4.3408	4.12983	4.67042	4.7408	4.30045	4.8106	4.60799	4.69776	4.52388	4.38979	4.15882
10106_at	6.26824	6.13595	6.5281	5.03101	4.60722	4.63609	5.33982	4.92347	5.37403	5.63006	5.79234	4.96617	5.72146	6.02827	5.32872	5.47525	5.40448	5.3506	4.54636	4.54117	4.33765
10107_at	7.11666	6.7659	7.32672	5.63787	5.28212	5.35087	5.40985	5.54456	6.0723	5.85986	5.72779	5.41465	5.57049	5.17572	5.30776	5.75242	5.3359	5.4531	5.3582	5.41731	5.03903
10108_at	9.57793	9.56603	9.51751	9.27068	8.96238	9.10991	8.79867	8.85691	9.14536	9.05381	9.05515	8.77227	8.68624	8.47889	8.61825	8.53829	8.64777	8.4383	9.06411	9.06651	8.85492
10109_at	4.09607	4.50034	4.09319	3.7186	3.79088	3.65471	3.99112	3.76764	4.52336	3.19896	3.5975	3.61999	3.6166	3.31244	3.57824	3.4089	3.4652	3.19052	3.54241	3.75054	3.34108
10110_at	4.9144	5.18846	4.60004	7.39592	7.30196	7.17792	7.51023	7.2418	8.09293	8.4424	8.41741	8.24269	8.20505	7.7693	7.93618	8.2587	7.89151	7.72746	7.79047	7.66095	7.56354
10111_at	7.50327	7.63189	7.35427	6.97613	7.16406	7.06006	7.01131	6.84699	6.95463	7.14415	7.12274	7.12944	7.28528	7.27311	7.2732	7.22071	7.38222	7.44028	7.37383	7.61312	7.62386
10112_at	7.58608	7.19787	7.41756	6.88809	6.98638	6.88223	6.95004	6.91454	6.80091	7.11932	7.11176	6.61478	7.39475	7.28909	7.11648	7.4648	7.4256	7.36884	7.32173	6.99866	6.87177
10113_at	9.22668	8.98837	8.74727	7.22891	6.26794	6.62369	7.44794	7.28327	6.70455	6.59276	6.75259	5.90598	6.52427	6.69206	6.05142	6.43687	6.33976	5.86719	5.88892	5.48434	5.20884
10114_at	8.82649	8.51495	9.07059	7.08273	6.36608	6.86857	7.10428	7.2356	7.5617	6.5005	6.60613	6.37488	5.88226	6.39493	5.495	5.6538	5.42125	4.97938	5.63306	5.38163	4.86949
10115_at	7.72461	7.3813	8.00949	6.13635	5.61291	6.37309	6.26108	6.32524	5.90725	6.11621	5.94487	5.88618	6.58502	6.61401	6.03819	6.76867	6.66055	6.63267	8.52673	7.61968	7.74817
10116_at	8.46174	8.22143	8.76344	6.88809	6.59772	6.78248	7.16349	7.02726	6.54025	7.45513	7.4808	6.87143	7.90001	7.75212	7.52415	8.09648	7.92005	8.06926	7.23111	7.42705	7.48079
10117_at	7.66209	7.98717	7.42167	7.91558	7.74426	7.69094	7.55255	7.45532	7.29156	7.64823	7.59612	6.95534	7.68114	7.1085	7.3314	8.05901	7.83471	8.07041	9.28266	8.75224	8.90053
10118_at	6.99397	6.8416	7.11456	6.02459	5.91097	6.20744	6.53219	6.15667	5.43664	5.68092	5.86619	5.41428	6.69454	6.25481	6.33752	6.72948	6.50995	5.6884	6.03744	5.25688	5.04641
10119_at	5.69464	6.03547	6.20002	5.24599	5.3338	5.12907	5.20037	5.70194	5.69976	4.97782	5.17587	5.07644	5.26488	4.85233	4.87929	5.19901	5.39522	4.94367	5.32555	5.71901	5.04066
10120_at	6.95642	6.77964	6.998	6.61137	7.16146	7.16143	7.11615	7.09243	7.32325	6.62071	6.60806	6.56151	7.10522	6.82884	7.07625	7.34315	7.34567	7.30204	7.55169	8.11419	7.96722
10121_at	10.9448	10.9412	10.9006	10.4622	10.1187	10.2512	10.2023	10.1488	10.1773	10.2623	10.2772	10.1855	10.3366	9.88669	10.1136	10.0122	9.65388	9.99891	8.85913	9.5596	9.33835
10122_at	4.29641	4.88906	4.52987	4.37277	4.19973	3.95292	4.39672	4.72699	3.80996	3.86137	4.14236	4.12093	4.38324	4.07807	4.25561	4.37537	4.03213	3.66531	4.18614	4.21524	3.97031
10123_at	6.08735	5.42796	5.96789	5.71401	7.41944	7.15713	8.32952	7.50021	6.97293	9.39136	9.42396	9.20904	9.72006	9.67385	9.38506	9.45099	9.0754	9.12386	7.50986	7.34599	7.79157
10124_at	6.60699	6.63733	6.1813	6.78222	7.15508	7.19618	7.17702	7.23185	6.78465	7.17336	7.15985	6.58831	7.31465	7.01491	7.05487	7.76039	7.77284	7.64253	9.18263	8.42172	8.17095
10125_at	4.8741	5.11326	5.09365	7.77286	8.16111	8.47066	7.82676	7.84098	7.29059	7.34729	7.48883	6.86522	6.98161	6.89113	7.16811	5.81583	6.27367	6.45316	5.33438	5.77906	5.3357
