ID_REF	GSM140786	GSM140800	GSM140801	GSM140802	GSM140803	GSM140804
10000_at	24.6	24.8	2.8	28.5	31.9	23.9
10001_at	1725.4	1485.4	1723	1891.9	1236.7	1572.5
10002_i_at	3201	3320.1	3851.9	4330	4849.7	4194.8
10003_f_at	17057.9	17186	16283.1	20828.8	15609.4	15060.7
10004_at	6.1	1.3	8.3	26.4	1.7	4.7
10005_at	1815.1	2001.3	2139.9	2296.4	1932	2066.6
10006_at	879.6	715.5	1364.9	1109.7	568.2	1035.9
10007_at	836.1	872.1	1035.7	493.2	1270.8	1249
10008_at	27.3	37.5	33.3	41.4	54.4	15
10009_at	31.1	178	20	27.7	258.4	52.3
10010_at	3819.2	2030.2	3210.8	1345.6	2469.8	2765
10011_at	19.6	25.6	4.8	22.9	10.1	12.1
10012_at	217.1	350	167.2	255.8	325.5	391.6
10013_at	965.4	916.5	1249.5	1502.1	759.5	1115.9
10014_at	1921.5	1763.7	2345.7	2299.7	2250.7	2347.1
10015_at	6339.4	4134.6	6943.8	4401.1	4137.8	9351.8
10016_at	2666	1494.6	2806.7	2403.8	1462.8	2974.2
10017_at	12.1	9	6.3	50.5	16.2	5.6
10018_at	2867.3	8953.4	15887.8	6563.2	9667	14798.2
10019_at	8404.2	3003.7	5342.9	7061.1	3069	5715
10020_at	2110.3	2624.6	2328	2712.6	2232.3	2113.6
10021_at	419.8	593.7	529.8	697.1	555	430.2
10022_at	26.5	4.1	44.9	98.8	87	87.4
10023_at	35.2	9.7	11.7	88.9	9.9	26.7
10024_at	845.2	784.4	1219.8	1127.9	803.4	1010
10025_at	129.5	201.3	228.5	84.6	158	174.8
10026_at	51.5	57.3	45.5	128.4	43.8	96.7
10027_at	123.8	94.9	76.7	113.1	101.1	104.7
10028_at	330	138.2	206.9	217.1	147	705.4
10029_at	818.7	953	1300.7	539.6	889.7	692.8
10030_at	30.3	47.7	6.5	8.9	66.4	43.5
10031_at	4912.1	3395.2	2905.9	4324.5	3917.5	3550.5
10032_at	1108.5	1034.4	1476.2	1490.7	747.9	1354.3
10033_at	297.6	290.8	345.5	311.3	298.7	505.7
10034_at	4255.1	4687.1	5896.4	3026.3	2830.9	2981.5
10035_at	1329.7	1289.6	1987.3	1460.6	1028.3	1362.9
10036_at	934.8	1440.5	711.8	877.2	1433.7	847.7
10037_at	28	18.8	21.3	59.1	46.7	74.2
10038_i_at	153	116.1	128	157.5	116.2	105.6
10039_s_at	20	18.1	4.2	18.6	6.4	13.5
10040_at	2.3	5	8.5	2.8	5.1	10.4
10041_at	18.8	18.9	41.3	42.5	23.7	47.8
10042_at	233.2	305.9	252.1	322.7	223.8	227.4
10043_at	328.7	216.4	361.8	408.3	247.7	295.7
10044_at	1388.1	1082.7	1204.5	986.5	1060.2	1198.7
10045_at	4831.4	7281.8	6424	5828.2	4840.8	7972.6
10046_at	368.9	291.1	614.4	353.6	241.5	553.8
10047_f_at	20146.4	22189.8	20538.6	23490.7	19743	17313.7
10048_at	1583.1	1000	1246.6	1831.9	765.9	824.3
10049_at	804	376.1	704.5	580	256	514.5
10050_at	2051.9	2381	2771	2582.8	1853	2175.5
10051_at	1762.1	1832.7	2333.5	1179.7	1976.9	2042.3
10052_at	2770.1	1559.4	3261.3	1114	1538.1	1375.9
10053_at	7703.7	10921.1	11156.1	8113.3	11233.8	9658.2
10054_at	5324	3657.7	5852	5248.3	3236.8	3504.9
10055_at	2667.8	1543.9	2319.7	2383.8	762.6	1818.4
10056_at	1630.2	2974.4	1891.9	2219	2629.9	1305.7
10057_at	263.6	178.5	184.2	215	135.4	180.5
10058_at	1067.8	3066.8	1203.1	898.6	2781.9	877.5
10059_at	6711.7	9104	6670.7	6679.5	7210.3	5744.4
10060_at	497.5	1513.8	849.1	464.7	1116.6	974.4
10061_at	19679.5	12018.5	20914.8	20584.5	12009.9	16565.3
10062_at	439.9	357.2	551.1	404.1	319.1	718.2
10063_i_at	777.3	995.1	1322.4	764.6	485.2	682.3
10064_s_at	1001.4	1290.5	1980.5	1041.2	881.2	1338.3
10065_at	110.3	247	415.7	113.7	217.2	415.7
10066_s_at	3080	4559.1	3681.1	3652.5	3676.4	2047.2
10067_at	173.7	162.7	230.6	273.2	210.1	260.7
10068_i_at	4967.2	2733	2095.6	1978.8	4042.5	2816.6
10069_f_at	2632.2	1539.6	1489.3	1359.6	2189.6	2089.7
10070_at	128.2	156.2	306.7	234.8	224.3	422.8
10071_at	69.4	92.4	131.3	115.7	84.5	133.6
10072_at	93.1	89	112.9	120.5	100.4	190.1
10073_at	1085.6	1381.9	1122.7	1164.3	1446.4	1255.6
10074_at	7.2	25.2	1.2	36.5	23.5	6.8
10075_at	203.7	413.9	359.9	213.5	482.6	708
10076_at	514.4	677.2	622.5	699.8	553.2	662.6
10077_at	812	819.9	1787.3	978.8	761.8	1248.4
10078_at	274.9	211	408.8	453.1	194.1	478.9
10079_at	25.9	26.9	31.3	20.9	16.5	29.8
10080_at	312.5	154.8	306	343.7	162.9	333.2
10081_at	109.1	3.5	47.2	7.3	5.5	118.4
10082_at	27.5	11.7	6.2	9.7	23.3	27.1
10083_g_at	10.2	7.5	7	6.2	10.7	10.5
10084_at	30	12.3	13.9	12.1	9.2	15.5
10085_at	5740.5	2655.5	3575.5	4600.9	793	2632.6
10086_at	1455.8	1122.7	1399.8	1607.8	898.8	1082.2
10087_at	1503.2	1202.6	1331.3	1386.2	1084	1474.4
10088_at	466.7	663.9	715.9	639.2	606.1	819.2
10089_at	1398.3	2042.4	1793.9	2174.8	1625.8	1735
10090_at	104.5	105.8	107.6	135.9	109.2	169.9
10091_at	2650.3	2248.9	3339.4	2646.1	2394	4338.3
10092_at	2736.7	2590.4	2454.2	3603.5	2130	2263.3
10093_at	41.3	9.7	21.1	22.8	24.9	48.3
10094_at	493.1	624.7	370.2	483.6	738.9	441.4
10095_at	758.6	651.4	1032.9	1118.4	694	993.1
10096_at	4379.6	5057.9	4641.1	4668.9	4406	4208.9
10097_at	24860.3	25405	23040.1	23374.1	22045.2	21095.3
10098_at	1103.3	1339.9	1215.9	1475.8	1247.2	1222.7
10099_at	222.1	538.1	295	332.4	590.7	417.7
10100_at	467.3	1004.2	543.9	1099.8	1140.4	611.6
10101_at	3003.6	3691.2	3212.6	3123.1	3351.5	2871.1
10102_at	651.4	656.3	904.1	660.7	470.7	824.5
10103_at	379.9	255.6	432.5	370.9	540.3	533.7
10104_at	831	636.6	1182	1033.4	504.7	1072.5
10105_at	327	111.9	192.8	496.1	157.1	172.9
10106_at	2406	284.3	2092.7	2624.3	256.3	1603
10107_at	769	679.6	1016.6	913.3	529.1	933.3
10108_at	9102.1	5197.7	15660.4	11763.6	6428.1	14401.8
10109_at	24.5	1.1	46.8	1.2	35	113.7
10110_at	2251.6	948.6	1763.4	2310.3	944.5	1182.8
10111_at	928.6	1521.9	1338.7	1016.1	1197.8	1259.3
10112_at	1715.5	2124.3	1672.5	1906.8	1401.7	1739.3
10113_at	1348.2	1296.4	1878	1213	1405.1	1772.4
10114_at	4585.1	4175	5942	4619.4	2916.9	3974.2
10115_at	974.3	411.8	1707.7	894	283.7	1667.2
10116_at	2696.1	1526.2	2800.3	3460.4	1028.2	2297.3
10117_at	992.5	865.1	1427.4	1164.9	907.4	1776.8
10118_at	411.2	214	696.4	294.6	203.7	968.4
10119_at	278.3	391.8	329.9	629.3	456.8	333
10120_at	1003	1966	1071.6	603	1064.2	720.7
10121_at	6800.4	7690.2	6662.2	4613	6892.6	5720.7
10122_at	37.4	64.9	57	43.7	65.1	56.1
10123_at	924.3	684.9	964	1239.1	753.8	1118.1
10124_at	954.5	1069.7	1128	986.6	846.5	1328.9
10125_at	390.5	1108.5	438	306.8	1104.5	655
10126_at	954.8	475.3	625.7	1144.5	288.6	443.7
10127_at	5881.8	6000.1	7882.5	2648	4167.5	3984.2
10128_at	653	1027.6	833.8	883.6	794.4	783.4
10129_at	8580.8	5632	6895.4	9292.2	7534.4	7737.7
10130_at	1341.2	1106.5	1524	623.7	821.4	528
10131_at	7927.7	7831.2	9339.2	7367.5	5121.6	6919.2
10132_at	3301	4660.9	4403.4	3291.1	3111.4	3052.8
10133_at	238.3	366.7	511.3	254.5	273.1	384.3
10134_at	2458.9	2220	3639.2	4466.2	2006.9	3286.9
10135_at	1259.7	1495.6	2062.4	2349.9	1636.2	1216.6
10136_at	1950	2554	2353.5	2136.7	2254.6	2315.2
10137_at	140.8	98	194.5	150.6	145.4	178.1
10138_g_at	65	88.9	64.1	23.1	185.3	234.7
10139_i_at	8931.2	8585.4	11770.3	10222.1	6298.1	8746.8
10140_r_at	4145.1	4316.6	2974	4469.8	4178.6	2012
10141_at	2372.3	1840.1	3060	1476.4	1338.2	2345.5
10142_at	1201.3	843.1	931.1	1067.9	648.4	970.3
10143_at	2703	776	975.5	4169.4	658.1	1390.5
10144_at	1324.2	1939.4	1561	1672.9	2477	1705.2
10145_at	1533.5	1330.3	1774	2313.7	1109.2	1387.5
10146_at	2436.8	2460.1	2384.2	1913.8	2759.1	3221.3
10147_at	17015.8	21464.5	22508.4	26432.1	21100	18411.2
10148_at	3664.8	618	1794.6	4822.2	557.7	1309.6
10149_at	66.8	85.1	44.1	222.1	117.8	75.8
10150_at	1281.7	817.8	1244.4	1301.5	796.4	1204.8
10151_at	127.4	65.7	128.3	165.8	86.2	202.6
10152_at	6805.4	8329.6	5561.8	9993.8	7323.7	5235.7
10153_at	142.4	124.3	136	104.2	139.3	157.4
10154_at	726.7	197.6	402.5	1089.9	218	616
10155_at	9944.4	11122.7	11293.2	9216.3	7970.5	9685.6
10156_at	556.3	606.2	478.6	881.3	437.4	522
10157_at	384.5	1900	438.1	484.4	1556.8	448.4
10158_at	2395.5	3443.9	3129.9	1998	4189.9	4010.3
10159_at	6035.1	6867.4	7602.2	4849.4	7002.3	6411.1
10160_at	353.4	690.6	1354.1	380	735.7	2262.7
10161_g_at	2749.7	2242.7	4058.2	1849.4	2412.5	8061.9
10162_at	1436.8	1100.4	1594.6	1521.7	806.6	1257.3
10163_at	342	440.2	658.7	332	328.4	605.9
10164_at	993.6	476	1333.5	996.4	345.9	968.1
10165_at	25.4	13.6	27.5	7.8	4.6	23.7
10166_at	25108.3	21687.4	21050	25929.3	20586.6	18028
10167_at	6052.2	5362.3	5858.2	4067.4	4831.7	3780.7
10168_at	169.3	232.6	178.5	123.1	242.1	260.7
10169_at	3909.1	3258.7	3057.8	2870.4	2972	2869.7
10170_g_at	266.8	453.8	220.8	271.5	383.6	218.4
10171_at	68.4	64.7	58.2	46.5	92	114
10172_at	966.8	610.9	804.5	1152	840.6	955.1
10173_at	501.9	455.6	652.9	665.1	419.5	663
10174_at	544.1	566.3	533.4	633.7	651.7	685.5
10175_at	662.4	385.4	721.7	919.3	358.9	473.4
10176_at	900.9	977.4	1142.6	1243.8	1122.9	1138.8
10177_at	3381.7	3082.3	3261.8	4024.1	3343.3	2398.9
10178_at	87.9	154.9	187.9	64.5	96.1	160.2
10179_at	72	149.5	85.5	72.4	165.1	114.5
10180_at	17449.8	19361.6	17994.1	18341.2	18054.2	13655.9
10181_at	191.3	216.7	308.4	163.3	204.1	250.2
10182_at	1368.5	2253.9	739.6	1767.7	2442.4	959.1
10183_at	4643.5	3591.5	4159.2	3207.4	3323.6	4951.5
10184_at	5526.3	2543.4	4104.7	6509.2	2118.2	3312.5
10185_s_at	6422.2	5865.9	4645.3	4639.2	6076.2	4515.2
10186_s_at	176.9	165.1	68.8	165.7	247.1	169.1
10187_at	96	168.9	93.4	144.2	157.9	71.8
10188_at	2408.1	1380	2254.5	868.9	970.5	907.6
10189_at	89.3	60.1	75.7	53.9	156.8	100.3
10190_at	408.8	745.4	741.8	751	695.4	602.4
10191_at	813.6	892.2	1117.5	831.3	758.2	922.1
10192_at	462.5	940.6	687.8	549.3	948	572
10193_at	1105.2	1997.3	832.8	640.1	1545.9	1260
10194_at	3469.4	2347.6	2551.8	2702.5	3105.9	3316.9
10195_at	114.2	72.5	73.9	276.4	61	74.5
10196_g_at	137.2	85.5	94.4	202.3	61.2	77.2
10197_at	79.4	51.7	52.8	72.4	44	67.5
10198_at	18.2	24.9	23.2	32	21.8	27.9
10199_at	1.1	2.3	2.7	1.4	1.1	5.8
10200_at	434.6	244	385.9	549.9	213.6	512.2
10201_at	236.5	327.1	300.3	210.4	235.9	278.4
10202_at	546.1	367.4	584.5	387.3	527.9	815.8
10203_at	1839	1582.4	3512.3	1985.4	1409.4	2691.6
10204_at	2953	2033.8	1880.7	2441.7	1141.9	1265
10205_at	846.7	2665.9	1447.7	1076.1	2178.9	937.9
10206_at	143.4	137.6	140.1	143	99.6	147.1
10207_at	754.8	971.4	842.9	943.5	650.1	970.2
10208_at	980.2	639.5	895.6	638.7	605.3	1182.4
10209_at	305.2	122.5	215.1	249.7	68	314
10210_at	10.3	3	9.8	11.6	8.6	15.8
10211_at	782.3	404.6	492.2	1149.7	569.4	676.4
10212_at	2347.2	1714.5	2595.8	3312.4	1570.5	1828.2
10213_at	253.3	284.2	491.6	235.6	197.6	505.4
10214_at	27	7.6	11.2	63.9	8	23.2
10215_at	1333.2	1798.8	2717	1419.6	1426.4	2001.9
10216_at	341.2	498.8	660.8	449.9	443.5	625
10217_at	248	337.5	555.5	277.3	555.7	576.2
10218_at	5378.7	6790.4	4028.1	5419	4123	3196
10219_at	11636.6	7715.4	11091.5	12258.1	7150	9772.8
10220_at	175.9	193.3	229.4	456.6	230.7	276.8
10221_at	633.9	660.7	489	782.7	702.2	502.4
10222_at	1474.7	493.9	1607.5	1583.2	291.9	1258
10223_at	2055.9	580	1393.8	2745.6	747.4	1456.1
10224_at	1637.9	1431.7	1654.7	1937.4	1376.5	2150.4
10225_at	1369.9	2336.1	1867.2	1186.7	1770.4	1429.7
10226_at	965.8	764.2	1286.3	1077	530.5	1341.3
10227_at	116.3	149.4	72.3	161.9	95.2	75.5
10228_at	10788.3	7734.4	13574	13617.4	9985.5	12939.1
10229_at	39137.8	31357.1	31247.9	39440.7	28842.7	27998.7
10230_at	19.8	7.8	7.3	14.6	7.8	11
10231_at	200.3	287.2	150.2	162.7	167.4	154.6
10232_at	2282.5	2626.2	1838.8	2137.3	2839	2066.2
10233_at	189.4	228.4	455.1	195.3	177.7	359.6
10234_at	591.3	634.1	876.4	483.8	539	569.9
10235_at	238.5	194.8	310.2	90.6	260.1	490.1
10236_at	349	405	530.7	385.9	364.2	268.2
10237_at	1537.3	1584.7	1496.8	1522.9	1973.5	1726.9
10238_at	11173.5	7893.7	10649.2	12067.6	7359.2	8984
10239_at	22182.3	20907.6	16979.4	21870.8	20320	16478
10240_at	120.6	198.4	162.3	276.9	197.2	132.3
10241_at	2099.5	1712.9	2383.1	2350.1	1425.3	1959.9
10242_at	3014.7	2835.3	3066.8	3974.1	2340.2	2636.9
10243_at	1751.3	1738.7	2230.2	2076	1302.6	1328.7
10244_at	193	201.9	247.1	268.1	284.9	261.2
10245_at	33.8	48.7	54.8	63.2	43.6	54.4
10246_at	113.7	129.8	141.3	103.5	133.5	216.6
10247_at	1564.7	2977.6	1270	1203.7	2802	1910
10248_at	837.3	1034.8	841.8	1232	739.5	815.3
10249_at	1807.9	1674.6	1471.6	1242.8	1114.2	651.7
10250_at	87.4	159.5	189.9	85.5	117.6	128.8
10251_at	434.1	376.8	609.9	379	435.7	442.6
10252_at	1291.1	1443.6	1507.5	1061.1	1160.9	1500.5
10253_at	3889.6	5109.4	4238.7	3322.8	3612.9	4360.6
10254_at	608	422.6	679.4	810.8	302.5	973.9
10255_at	133	112.5	62.9	112.9	171.8	118.4
10256_at	242	447.1	660.8	545.4	365	647.2
10257_at	804.8	700.2	643.3	1021.8	592.1	827.3
10258_at	101.1	336	122.2	180.7	108.1	103
10259_at	5384.6	3003.6	4878.9	3219	2282.1	2966.2
10260_at	4142.7	3270.2	5291.2	3387.9	2089.2	3148.1
10261_at	1464.5	2081.5	2293.2	1740.9	1690.4	1643.9
10262_at	164.2	115.7	145.9	329.3	125.9	123.2
10263_at	336.7	599	309.8	380.8	554.3	388.1
10264_at	1154.5	682.3	858.1	968.5	714.9	914.2
10265_at	13388	7209.5	7104.8	9726	6321.9	7893.5
10266_at	2616.1	2508.7	3651.1	3562.9	1944.2	2694.6
10267_at	1875.1	1921.7	5693.4	2239.3	1569.5	4619.3
10268_at	3342.8	2627.1	2224.2	2913.3	2618.6	2176.5
10269_at	23243.8	21571.9	21925	19450.9	18660.3	17715.9
10270_at	27310.8	25399.9	26245.5	26817	21916.4	21084.9
10271_at	131.4	285.9	99.1	540.8	265.9	107.5
10272_at	136.8	78.2	222.7	68.5	74.5	346
10273_at	1265.1	1424.6	1631.4	1329.2	2018.2	2317.6
10274_at	4259.1	6377.8	5501.4	3948.9	6050.1	5921.6
10275_at	3261.3	3770.7	4590.1	4031.3	3722.7	4164.8
10276_at	339.1	173.6	633.1	439.4	129.4	515.4
10277_at	1370.6	1252.9	1995.1	1499.7	801.9	1332.6
10278_at	3563.8	1980.8	3391.7	3646.4	1218.3	2730.8
10279_at	229.2	283.6	281.6	195.7	352.6	383.4
10280_at	2012.9	2139.1	2291.8	2003.8	1740.5	1629
10281_at	1173.6	870.3	1244.7	1725.3	854.7	950.6
10282_at	1594	851.8	1087.7	1163.5	650.8	1327.9
10283_at	272.5	172.7	248.5	486	144.2	263.9
10284_at	790.1	494.4	995.4	706.1	346.7	864.3
10285_at	292	528.2	954.6	545.6	407.4	817
10286_at	1464.7	1608	1844.5	2017	1596.5	1858.3
10287_at	334.8	234.8	368.1	410.7	296.3	405
10288_at	754.7	764.3	878.7	869.2	776.8	985.2
10289_f_at	1231.1	1312.5	827.1	1788.5	1720.6	1154.4
10290_at	10512.6	7230.7	10177.5	10060.2	6964	10234.9
10291_at	508.2	591.2	956.4	737.6	568.9	874.5
10292_at	624.8	661.3	794.4	3286.4	2046.3	1985.1
10293_at	22	36.2	39.1	13.5	22	32.6
10294_at	59.7	72.9	137	187	148.8	245.4
10295_at	6835.6	10472.2	7524.9	3200.7	8567.4	4441
10296_at	15099.3	16201.9	17307.8	18585	16808.2	16032.1
10297_at	1758.1	1535.8	2061.8	1534.6	1273.5	1277.5
10298_at	440.3	291.5	366.6	490.1	359	433.8
10299_at	21.9	33.8	23.3	32.7	14.4	22.1
10300_f_at	1115.5	640.5	516.4	325.3	1766.6	1087.8
10301_at	8626.5	9928.4	5162	4979.1	9969.6	7704.2
10302_g_at	25771.3	23428.6	21081.4	24507.4	22386.4	17268.2
10303_at	391.1	301.7	515.2	331.6	298.8	418.2
10304_at	3931.6	1531.9	3049.4	3209.1	1980.1	3742.4
10305_at	5484.5	5623.3	7043.5	5749.6	3507	5964.8
10306_at	147.7	194.3	131.4	144.1	213.5	136.6
10307_at	459.4	489.5	503.1	541.7	559.5	563.9
10308_at	2.8	4.3	4.1	5.5	3.9	12.1
10309_at	7.7	2.4	3.9	17.9	11	21.1
10310_at	865.1	463.3	788.4	952.8	503	1021.8
10311_at	335.5	226.2	506.3	376.8	195.4	399.5
10312_at	879.7	719.3	798.6	1170.5	695.1	679.6
10313_at	2168.2	2035.4	2345.2	2441.9	1451.2	1916.9
10314_at	541.9	407.2	638.2	577.7	319.8	543.7
10315_at	519.6	346.4	301.3	527	393.7	517.8
10316_at	358	461.2	884.3	348.2	369.1	782.6
10317_at	2302.3	2659.6	1997.3	2702.4	2771.8	1784.3
10318_at	2044.8	1782.6	2451.3	2967.8	1730	1509.6
10319_at	343.2	256.3	264.6	255.9	232.7	462.6
10320_at	258.1	266.2	438.5	272.8	165.5	257.4
10321_at	4321.8	3907.3	3771.2	3925.9	2967.1	2818.3
10322_at	462.4	372.7	578.9	546.2	315.8	611.2
10323_at	12551.5	8510.4	8540.7	13911.6	9331.2	10894.5
10324_at	5732.9	5429.6	6033.4	6789.1	4650.9	6135.6
10325_at	8147	7629.5	6106	7817.2	6786	5492.7
10326_g_at	14460	10236.1	9203.3	10173.5	9304.5	8523.4
10327_at	8.6	1.4	1.6	3.6	3.7	7.7
10328_at	1639.3	1657.7	1864.1	2078.2	1705.9	1420.3
10329_at	2353.6	2188.5	2176	2095.5	2136.9	2648.8
10330_at	29.4	25	43.6	29	14	44
10331_at	3473.3	1430	3149.5	3599.2	1246.8	2583.2
10332_at	5615.7	2773.3	7234	4599.3	1458	3728.5
10333_at	79.8	195.4	146.9	95.1	81.3	145.8
10334_at	5209.6	2118.8	3606.8	5447.7	2376	2726
10335_at	2022.4	2049.4	3090	2147.2	1431.4	2577.6
10336_at	72.8	148.8	79	62.7	106.1	118.9
10337_at	721.3	983.6	843.9	902.9	570.9	787.9
10338_at	69.3	76.9	79.1	145.4	167.8	133.7
10339_at	1740.8	939.9	2187.9	1770.2	548.3	1213.6
10340_at	1886.6	887.1	1554.6	2624	951.4	1162.1
10341_at	928.1	843	1197.3	678.1	583.7	877.4
10342_at	266.6	442	605	244.2	339.7	503.6
10343_at	908	1109	1294.9	1663	1039.2	1022.4
10344_at	1267.6	1399.1	2158.6	2237.2	1284	1764.9
10345_at	971.8	1085.2	2212.5	1274.8	1129.5	2474.8
10346_at	299.6	210.7	302.3	539.9	276.4	447.4
10347_at	2488.8	2659.5	2502.1	3014.9	2144.3	2486.1
10348_at	410.1	1077.8	577.1	424.1	804.7	619.3
10349_at	1592.3	940.4	1344.2	1894.9	832.3	1204.4
10350_at	3304.5	1169.4	2257.7	2320.9	1472.1	3130.4
10351_at	1096.2	667	1458	1066.7	299.8	1243.2
10352_at	3125.7	2669.5	4844.5	2792.7	1622.7	3179.5
10353_at	166.9	83	151.8	133.7	78.7	150.3
10354_at	86.5	396.2	388.9	315.1	395.3	255.7
10355_at	1224.2	1274.8	1668.2	1039	1184.7	1559.1
10356_at	3.9	8.3	6.3	8.6	5.4	13.2
10357_at	2051.8	2378	1942	2537.7	2225.8	2101.2
10358_at	1753.5	799.5	538	1824.2	899.2	924.2
10359_at	4600.2	2821.4	2289.4	4066	2311.2	2189.1
10360_at	2712.8	5451.4	5819.1	4020.2	5940.8	5632.7
10361_f_at	421.1	465.5	316.8	683	658.1	388.7
10362_at	16786.2	6764.2	26669.5	18837.2	8449.1	24620.5
10363_at	1065.6	2462.5	1645.4	729.5	1166.2	1095.8
10364_at	2659.2	1771	2137.4	2540.4	1873.9	2088.1
10365_at	2201.1	1620.4	2787.3	2479.9	1121.3	1998.1
10366_i_at	987.5	425	900.5	974.8	245.1	1916.7
10367_r_at	142.3	135.6	166.2	202.1	95.9	247.2
10368_s_at	1317.9	821.1	1094.4	1441.5	489	1763.2
10369_at	70.4	47.1	46.3	78.6	48.5	137.3
10370_at	6425.8	9330.9	6967.2	2330.4	5656.6	2829.2
10371_at	3.5	12.1	5.3	40.3	10.4	5
10372_at	66.7	58.7	102.6	122.5	52.1	99.6
10373_at	187.6	143.1	77.1	242.4	156.6	193.3
10374_at	725.5	519.7	587.3	1142.8	425	559
10375_at	136.9	350.1	208.8	237.5	196.8	199.5
10376_at	28.9	17.5	27.4	29.3	24.5	64.4
10377_at	7745.6	1065.9	827.9	7721.7	771.7	1250.8
10378_at	487.7	144.7	140.8	247.1	164.2	150.2
10379_at	349.7	395.7	410.1	493	416.7	558.3
10380_at	9159.9	10902.2	9357.1	10908.3	11876.7	9173.3
10381_at	701.2	506.8	669.7	1082.8	782.9	653.7
10382_at	6015.5	7356.2	5698.5	3374.7	4856.4	2828.1
10383_at	39	50	32.9	79.3	54.5	56.1
10384_at	97.2	40.8	38.8	240.8	148.2	208
10385_i_at	10968.5	12668.2	13003.1	11398.1	13073.1	11520.5
10386_s_at	15893.8	17910.8	15007.4	16739.4	15320.9	11549.9
10387_at	115	212.5	115.7	202	220.8	98.5
10388_at	3751.8	3636.2	4194.2	4230.9	2568.1	3227.3
10389_at	536.3	342.2	228.3	602.5	550.8	317.6
10390_at	7104.8	2837	2163.4	3953.5	3299.5	3475.2
10391_at	3315.6	2136.1	3817.4	4559.5	2360.1	3270.1
10392_at	2649.8	1833.7	1916.5	2838.8	2429.9	3820.4
10393_at	36.3	50.4	32.9	34.2	51.5	63.4
10394_at	58.8	74.2	74.9	152.8	71.8	74.9
10395_at	2710.5	2351.7	2642.5	2670.6	1762.6	2167.2
10396_at	456.6	108.1	235.8	183.9	63.1	92.8
10397_at	21.8	20.1	46.4	25.3	52.8	69.7
10398_at	195.1	251.6	199.7	196.3	246.8	82.9
10399_at	28.4	18.4	41.7	35.7	23.4	11.8
10400_at	0.5	0.4	3.6	7.2	7.7	3.2
10401_at	393.8	259.1	367.1	549.3	179	250.9
10402_at	24.5	18.4	27.9	17.7	20.3	33.1
10403_at	13.5	16.6	11.7	29	5.9	6.4
10404_at	745.8	762.8	676	1140.3	634	718.4
10405_at	103.1	92.5	104.7	175.2	118.9	91.1
10406_at	54.2	43.2	48.3	59.8	53.6	60.8
10407_at	17.6	7.8	3.8	28.6	4.3	1.5
10408_at	17.1	128.8	54.2	49.4	97.3	27.7
10409_at	178.2	92.8	112.3	150.6	68	57.4
10410_at	43.5	48.5	45.8	64.2	53.2	42.9
10411_f_at	134.4	302.9	177.7	867.8	433.9	259.1
10412_f_at	813.4	1746.3	611.6	884	1849.8	752.3
10413_at	505.8	444.3	344.9	592.5	242.3	210.9
10414_at	164.6	354.5	965.8	499.9	255.7	654.4
10415_at	368.7	762.6	1137.6	695	350.7	885.9
10416_at	1974.6	1924.4	1216.5	1554.2	715.1	849.1
10417_at	4.6	3.2	6	1.8	0.9	3.4
10418_at	108.9	129	165.3	81	99.6	153
10419_at	403.9	397.3	197.2	521.4	418.7	140.2
10420_at	833.4	556	653.2	1015.9	443.2	514.6
10421_at	2485.1	2738.7	2655.5	3308.3	1759.1	1843.7
10422_at	34.9	29.4	50.2	42.2	30.4	63.3
10423_at	36.9	42.7	25.8	2.9	8.8	13.3
10424_at	5.7	11.2	20.5	17.6	18.2	33.1
10425_at	908.9	506.5	925.5	1396.6	740.5	702
10426_at	54	34	46.5	55.9	29.6	57.3
10427_at	36.6	19.7	31.4	21.7	17.3	37.6
10428_at	60.1	61.9	67	113.9	46.3	54.3
10429_at	11.9	7.6	1.3	18.5	11.5	3
10430_at	66.3	54.4	56.9	87.8	35	55.4
10431_at	3.4	3.1	6.5	27.4	2.7	6.5
10432_at	752.8	793.9	776.8	1811.4	1048	816.5
10433_at	87.3	115.2	70.8	170.2	114.4	81.6
10434_at	70.8	29.7	73.3	110.9	39.2	64.3
10435_at	356.4	251.3	516.5	480.9	358.8	528.6
10436_at	3.4	6.4	28.3	2	3.9	8.1
10437_at	685.5	563.1	648.2	1145.4	422	873.1
10438_at	8.1	8.1	3.7	11.5	2.5	6.9
10439_at	294.9	179.9	283.4	149	132.2	350.4
10440_at	36.6	38.8	35.7	64.7	30.6	29.1
10441_at	36.2	7.6	27.4	23.4	14.3	17.1
10442_s_at	4.2	4	2.6	4.5	2.1	4.8
10443_at	31.8	14.2	23.7	51.7	48.9	43.3
10444_at	313.1	226.2	318	179.6	231.9	321.7
10445_s_at	990.1	443.1	601.8	1067.1	435.2	609.4
10446_s_at	252.3	208.7	280	327.3	291.9	284
10447_s_at	301.8	397.5	272.5	177.6	266.9	286.5
10448_s_at	485.6	540	413.1	402.4	825.7	731.4
10449_at	24	21	14.7	45.1	25.2	35
10450_at	79.3	48.3	64.2	315.3	46.8	42.1
10451_at	286.7	297.8	572.2	949.6	604.6	426.7
10452_at	1484.8	1043.7	1443.3	2373.3	1003.8	997.1
10453_at	37.2	16	32.8	39.1	20.7	37.3
10454_at	82.5	50.7	108	174	61.4	45.8
10455_at	53.3	35.6	52.3	93.4	47.4	82.1
10456_at	4059.7	4047.3	4560.9	4611.1	2488	3690.2
10457_at	37.2	14.2	16.4	56.2	15.4	31.6
