ID_REF	GSM94555	GSM94587	GSM94589	GSM94590	GSM94403	GSM94538	GSM94539	GSM94540	GSM94591	GSM94592	GSM94593	GSM94594	GSM94595	GSM94596
10000_at	17	12	21	12.8	25.4	22.1	32.1	17.1	32.4	29.5	46.6	25.9	67.9	43.9
10001_at	1125.2	641.5	1288.7	933	801.8	915.9	781.6	732.1	1414.4	1210.5	1442.6	878.6	1107.5	1290.2
10002_i_at	4186.8	2066.9	3707.4	3968.7	3201.6	3174.5	5746.4	3787.4	4517.6	3991	4861.9	4467.9	4508.1	5080.8
10003_f_at	14793.7	13568.1	14029	13853.5	15433	15347.5	16224	14346	15238.7	17191.5	18901.9	17099.6	19324.4	16555.6
10004_at	3.9	10.2	0.6	2.5	1.1	1.3	0.8	4	2.5	1.3	2.2	25.7	3.9	11.8
10005_at	1667.5	1480.8	1588.1	1831.9	1714.7	1700	1560.1	1895.1	1991.4	2042.3	1604.1	1514.6	1801.6	1368.7
10006_at	574	413.2	395.3	432	506.9	614	680.8	621.8	886.2	775.4	384.6	500.9	723.5	440.5
10007_at	1842.8	1756.4	1738.7	2093.3	2950.2	2894.1	1886.9	2241.1	1819.3	1722.4	2333.9	1566.9	1936.2	1700.7
10008_at	32.4	4.9	6.3	3.7	210.4	181.6	159.5	134.4	119.1	81.9	97.7	170	172.7	176.6
10009_at	280.8	76.9	129.1	73.5	314.4	181.7	208.5	99.7	392.1	98.6	248.7	488.3	455.4	149.5
10010_at	6378.2	3382.5	6131.2	4769.9	5314.6	5000.9	6795.2	5202.1	5897.7	5556.5	6144.3	3338.2	4341.4	4056.2
10011_at	24.3	26	16.8	24	22.7	24.5	28.6	17.7	18.4	4.1	17.2	33.7	39.9	37.2
10012_at	587.9	237.9	661	461.6	314.6	298	709.4	218	361.1	415.7	540.5	156	206.6	123.2
10013_at	697.3	553.9	409.2	713.5	580.9	557	480.2	663.4	674.9	766.9	471.4	371.3	639.9	308.8
10014_at	1579.5	998.7	1014.1	2527.5	1676.8	1650	817.7	2119	1895.7	1789.2	1669.9	1024.4	1246.1	769.2
10015_at	7401.5	6222.8	7257.4	7887.6	7343.8	7893	8311.6	7916.3	8657	9256.2	7994.7	8098.4	10472.3	7173.2
10016_at	4173.7	3970.4	3420	4201.8	2401.6	2690.8	1996.7	2571.5	3817	4193	2985.6	3790.7	4399.8	2768.2
10017_at	7.3	8.3	12.5	14	11.3	35.7	22.1	44	59.9	56.4	15.9	103.7	108.1	38
10018_at	16440.9	11899.2	16637.7	13191.4	14131.1	15683.6	16127.3	15556.6	18645.6	20300.7	23413.2	16465	17812.5	16163.7
10019_at	6217.1	6471.4	4438.5	7488.3	12255.1	11634.4	9116.2	10150.5	7010.8	8022.3	5316.4	13472.2	12372.6	12948.3
10020_at	1521.2	1442.8	1120.5	1563.8	1827.3	2090.6	1504	1978.4	1683.9	1864.1	1034.6	1500	1742.5	1466.4
10021_at	448.5	372.8	277.8	401.6	399.4	462.2	323.6	401.3	225.5	277.6	211.1	207	288.7	218.9
10022_at	200.1	198.9	68.3	221.6	348.9	344.8	214.7	375.2	154	117.4	67.6	176.2	262.2	116
10023_at	4.6	15.5	17.1	5.2	164.3	160.9	104.7	150.2	41.8	63.7	59.1	131.5	132.6	112.1
10024_at	876.9	561.7	622.7	1167.7	751.4	804.9	985	1190.9	830.9	997.9	655.9	545.1	851.7	621.3
10025_at	159.9	107.4	166.2	280.5	148.2	202.7	251.5	234.5	150.4	192.6	154.4	171.8	249.3	216.9
10026_at	11	6.2	45.7	70.1	30.8	63.2	76.2	95.5	11.5	13.2	59.5	57.2	58.6	184.2
10027_at	67.1	41.8	120.5	83.5	117.4	91.5	165.2	95.6	102	57.6	97.2	113.7	150.5	273.7
10028_at	145.7	211.7	213.4	360.5	266	268	282.1	408.6	284.4	298.8	183.2	300.9	415.3	222
10029_at	898.1	1027	1282.2	1776.3	1011.9	1250.6	1442	1494	1329.8	1383.2	928.8	827.1	1243.2	1228.9
10030_at	55.1	59.7	163.2	63.8	60.2	76.2	177	57.6	157.4	70.4	142.7	37.8	63.6	56.8
10031_at	3050.3	2834.7	1747.4	2360.1	2941.9	2943.6	1844.2	2478.5	3614	3357.2	1348.4	4046.1	5925.1	1896.8
10032_at	927.7	723.2	707.4	1015.6	1018.8	1152.5	817.8	1247.2	1055.3	1162.3	667.9	944.8	1022.5	630.3
10033_at	492	437.8	354.1	463	377.1	339.3	305	337.1	421.3	432.3	327.5	316.8	379.5	232.8
10034_at	2587.5	2091.2	2795.1	2378.8	1884.3	2758	2440	2163.6	3801.1	3864.7	2399.7	2526.1	3298.8	3088.2
10035_at	1270	993.7	877.3	1358.1	1304.5	1118.6	790	1261.2	1449.6	1383.6	758.2	1263.4	1523.7	848.4
10036_at	945.1	834.8	841.6	813.3	840.1	812.5	864.6	684.2	655.7	604.5	853.6	762.6	1089.7	911.6
10037_at	9.4	10.3	18	15.4	47.4	10.2	13.3	68	143.1	11	49.4	113.6	88.4	139.9
10038_i_at	235.6	273.3	297.7	206.7	341.4	290.4	323.7	212.7	344.1	338.4	358.5	235.8	343.8	314.5
10039_s_at	3.4	27.5	30	4.7	27.8	25.1	52.8	11.1	34.5	30.1	45.3	12	13.7	35.3
10040_at	23	29.1	40.7	21.1	25.5	22.7	31.9	6.4	48.4	29.7	48.8	10.8	31.3	30.7
10041_at	39.5	60.4	27.3	40.3	44.8	32.7	34.8	47.4	37.4	31	46.3	67.5	104.8	53.2
10042_at	209.6	275.7	260.6	362.6	278.5	269.8	244.1	294.6	211.5	203.6	176.9	198.6	251.2	166.4
10043_at	290.2	395.7	310.6	461	397.3	396.3	260.1	514.5	649.6	609.5	301.3	167.3	215.6	183.6
10044_at	1862.1	2036	2271.5	1779.6	1670.8	2068.7	1998.1	1887.3	2266	2204.2	1111.4	1089.2	1603	920.9
10045_at	12836.6	12515	14160.3	11914.3	6600.4	7785.2	6986.2	7760.5	8325.1	9151.8	9222	8760.4	11375.5	8277.1
10046_at	152.3	199.2	213.2	206.6	145.6	213.8	198.7	167.2	271.6	266.9	108	148.6	269	154.2
10047_f_at	18496	21658.8	22345.3	16784	23671.4	21403.5	21066	18092.6	18552.7	22323.2	20066.2	26140.9	30147.3	21839.1
10048_at	527.7	656.7	406.7	550.4	620	637.2	391	569.5	477.9	568.9	259.3	424.2	597.3	312.4
10049_at	212	277.7	241.3	316.4	374	347.1	266.5	389.7	227.2	269.4	146.8	410.1	560.1	387.6
10050_at	2313.2	2847.6	2423.1	2338.3	2514.7	3017.1	1795.6	3001.8	1343.8	2170.7	1218	1884.8	2004.4	1882.5
10051_at	2752.4	3218.4	2943.2	2243	1643.8	2819	1549.9	1689.4	2033.5	3517.4	1614.5	1939.5	1910.1	1818.1
10052_at	3188.9	2795.7	2585.2	3507.9	2243.3	3095.1	2428	3254.8	3362.9	3663.5	1762	3202.4	2814.8	2265.3
10053_at	14765.7	8864.9	13158.2	12912	10932.8	14229.8	11195.7	12229.7	13763.7	13015.6	9921.4	11783.1	11352.3	13447.1
10054_at	6172.3	3501.3	4164	5039.1	5239.4	5095.4	5819	5429.4	5288.4	5718.2	5080.4	3919.6	4234.5	4095.9
10055_at	1551.4	1783.2	1426.4	2216.5	1400.3	1681.1	1325.3	2641.6	1782	1935.9	882.4	1540	1823.5	1243.7
10056_at	1200.9	1378.9	862.4	1138.8	1626.2	1594.4	1106	2150.4	1376.9	1385.9	667.5	831.4	1058	596.8
10057_at	70.4	110.7	80.9	65.3	271.5	239.5	122.2	295.6	209.5	183.9	141.1	272.1	388.7	222
10058_at	2571.8	2548.7	2651.1	2675.2	2374.3	2287.6	1803	1978.7	2768.5	2379.1	1867.8	2809.8	3876.9	1983.2
10059_at	4109.5	5450.6	7266.4	5518.8	2588.5	3100.2	2926.1	3432.2	2621	3637.3	4506.5	1921.2	2191.2	2810.9
10060_at	3671.6	3766	4335.5	5474.9	2519.5	2374.1	2334.6	5301.6	2159.5	3527.3	3167.9	1936.3	2030.7	5569.5
10061_at	18403.3	19367.3	15587.7	15398.4	21269.7	20859.9	14839.7	19919.6	16537	18514.1	12912	23933.9	25720.9	21134.5
10062_at	677.5	699.1	747.2	738.1	812.1	928.4	739.9	1313.2	452.8	644.8	307.6	480.5	572	505.9
10063_i_at	4228.6	5935.1	3738.5	4592.4	3982.6	5732.7	3087.8	5813.1	3300.5	5605.3	1650.3	2700.2	3517.5	2213.2
10064_s_at	1231.7	1849.1	1669.7	1528	1129.4	1598.3	1237.2	1846.8	919.8	1740	723.1	689.7	838.1	883.7
10065_at	420.2	464.5	573.3	726.1	377.2	511.2	651.6	725.4	299.7	446.6	196.5	393.4	419.7	407.6
10066_s_at	3626.6	2787.2	2458	3382.8	2384.9	2964.1	2957.1	2908.8	3883.1	4248.7	1960.7	3040	2627.9	2538.9
10067_at	244.5	199.2	164.1	471.2	790.6	824.1	436.4	1051.2	551.5	580	176.1	695.5	1340.9	618.8
10068_i_at	5053.8	3037.8	9430.5	4128.7	3977.5	4591.6	10705.6	3700.1	8786.5	10957.7	10451	7318.6	11435.5	9223.8
10069_f_at	4185.1	2569.1	6492.5	3731.3	3191.6	3648.6	7809	3131.8	5935.2	7027	6706	4801.2	6838.6	6238.8
10070_at	281.1	192.4	321	426.7	206.5	276.6	279.6	385.4	352.9	449.4	322.2	30.5	33.2	45.5
10071_at	123.7	58.3	104.3	125.5	80.3	112.1	117.8	102.2	72.7	96.9	96.5	77.1	84.9	68.2
10072_at	107.8	71.3	97.4	176.1	402.2	515.4	310.3	497.5	122.7	158.5	190	359.2	367.3	361.3
10073_at	1110	690	775.8	1118	497.1	604.6	671	602.9	956.3	1081.8	758.9	476.2	526.8	369.7
10074_at	14.1	11.6	6.5	6.2	18.4	5.9	19.1	14.3	26.5	11	12.4	24.5	21.6	14
10075_at	1272.9	876.8	927.9	1461.3	1153.8	1373.2	995.8	1474.6	723.9	1061.7	914.1	575.3	917.4	642.5
10076_at	466.8	349.5	467.5	588.2	527.7	745.6	544.8	896.2	486.4	589.2	470.5	452	426.2	374.9
10077_at	632.4	453.1	306.8	759.5	641	761.5	568.1	901.7	643.6	638.5	365.6	500.7	784	322.4
10078_at	229	210.9	164.5	344.3	323.3	310.3	238.5	390.5	329.4	354.4	219.4	314.2	409.2	198.4
10079_at	47	28.3	29.5	28.4	88.5	101.9	56.5	87.6	77.1	50	50.9	90.8	102.9	54.3
10080_at	158.6	92.8	84.6	196.4	250.7	246.6	135.9	387.2	225.7	232.5	129.6	138.3	204.6	95.4
10081_at	13.8	20.6	38.4	43	70.5	75.2	105.7	145.8	76.4	22.3	9.1	22.7	57.9	10.5
10082_at	11.5	9.9	9.3	12.5	46.2	27.8	10.2	54.6	46.9	10.9	35.8	62.5	39.1	47.5
10083_g_at	7.9	21	18.1	13.6	9.3	8.1	7.4	15.6	12.6	9.2	23.4	12.5	23.4	28.4
10084_at	37	18.3	16.1	23.9	43.2	24.3	14.9	16.3	19.6	18.8	15.7	32.4	26.6	20.5
10085_at	5906	4356.3	3593.6	2584.2	6387.3	7578.4	4095.9	5487.2	5216.4	4124.5	2733.6	2277.5	3965.5	1873.2
10086_at	893.1	856.2	566.4	1041	1157.4	1071.1	753.3	1631	861.1	967.5	638.2	781.6	1088.2	607.6
10087_at	1519.9	1329.3	990.3	1415.5	1149.5	1143.8	795.4	1502.8	1168.6	1258.9	1023	893.2	745.1	386.3
10088_at	604.5	484	624	794.9	746.3	795.1	654.5	1003.1	741.1	782.2	689.2	656.3	793.2	613.7
10089_at	1596.6	1493.5	1491.1	1931.6	1902.9	2004.6	1698.4	2056.4	1429.6	1805.7	1627.8	1218.1	1326	1139.7
10090_at	149.8	112.6	151.1	142.1	143.4	198.5	208.6	158.6	148	159.5	140	202.6	261.6	179.3
10091_at	2301.9	1943	2284.8	2106.9	2381.1	2397.5	2392	3119.3	3038.3	3284.2	1998.3	1980.7	3164.9	1347.2
10092_at	2226.3	1999.1	1910.6	2299.8	1891.7	1917.1	1849	2566.5	2733	2810.1	1996	2341.2	3545.8	2566.1
10093_at	154.2	95.5	292.5	107.7	167.9	172.3	301.5	165.8	136.8	141.6	167.7	250.8	332	248.6
10094_at	476.6	381.6	443.9	412.2	648.2	488.7	610.6	750.5	456.5	649.3	405.1	546.8	722.7	433.5
10095_at	633.1	574.9	391.8	897.3	818.2	865.3	661.4	1350.2	495	548	336.8	597.5	957.9	501.8
10096_at	4790.2	4523.9	4139.2	5189.1	6282.1	6600.2	4700.9	8452	5446.5	5861	3647.9	5145.4	6370	4460.4
10097_at	21978.6	20327.2	20292.3	19184.2	23354.6	22330.8	22198.5	20460.2	22710.9	22271.3	21543.4	23552.3	30695.3	24546.1
10098_at	1058.2	1208.6	1062.1	1525.4	1112.8	1286.4	1293.9	1834.4	1519.3	2019.1	816	719.6	1277.2	883.8
10099_at	465.8	542.6	623.4	583.8	503.6	495.5	494.6	563	461	336.8	575.8	489.7	692.7	558.4
10100_at	652	521.8	648.6	570.8	658.3	717.5	567.1	651.6	524.7	460.6	510.6	591.4	733.3	775.7
10101_at	2534.8	2613	2039.7	2504.5	3180.4	3131.5	2389.5	2681.3	2414.4	2900.4	1699.2	1478.5	1771.3	1220.9
10102_at	491.5	374.3	393.1	620.4	567.5	684.5	521.6	654.2	694	900.7	496	472.7	549.6	457.2
10103_at	747.6	460.8	516.3	738.7	831	584.7	813.1	853.2	650.3	764	335.5	426.7	953.6	338.4
10104_at	797.7	674.2	515.9	765.3	870	972.6	786.9	1055.7	801.8	743.6	472.3	414.7	463	376
10105_at	75.1	85.3	83.8	94.6	213.8	208.9	169	283	153	120.7	101.8	138.9	178.6	128.5
10106_at	659.5	436.6	320.1	411.4	394.2	462.4	281	463.4	491.1	529.2	304.8	290.7	299.2	225.8
10107_at	608.8	527.6	437.3	549.9	519.2	567.1	464.8	451.2	773.5	723.7	485.2	622	846.4	477.9
10108_at	9159.3	7710.1	6330.8	8443.9	8785.5	9624.3	8174	8657.1	9687.8	12042.6	6711.1	8256	8953	8490.2
10109_at	69.2	47.2	110.1	124.7	86.5	97.7	244.8	95.6	204.7	89.9	132.1	190.5	234.7	123.3
10110_at	1568.5	1950.8	807.5	1968.5	2224.4	2119.8	1049.3	2709.4	1308.5	1485	599.1	1002.2	1276.2	889.7
10111_at	945.2	1079.2	1193.8	1374.8	1031	1300.4	1096	1571	781.1	1103.1	853.8	613.1	657.9	866.3
10112_at	2078.7	1975.5	1511	2343.8	1596.5	1884.6	1304.3	1742.8	1883.6	1933.8	873.1	1163.1	1344.4	1171.9
10113_at	1987.3	1969.9	2034.3	1529.6	1348.9	1840.9	1390.2	1458	2552.9	2463	1134.5	1158.2	1896.2	1379.4
10114_at	2467.3	3401.1	2689.7	2430.4	2698.1	2967.9	2546.1	2768.5	3738.9	3672.6	1184.1	1582.9	2443.9	725.1
10115_at	549.8	524.3	611.2	736.3	425.9	480.3	491.4	700.6	973.2	881.8	374.6	679.4	902.3	465
10116_at	1305.7	1560.4	1516.5	1572.3	1440.9	1713.9	1229.1	1567.4	1743.1	1797.7	894.3	1655.1	2191.8	1176.6
10117_at	846.6	1075.1	1571.7	2057.5	1363.3	1534.7	1670.6	2819	1179.1	1457.9	928	1807.9	2357.2	1870.4
10118_at	295	350.2	632.5	780.8	261	411	468.9	668.7	498.6	704.9	329.9	440.6	740.9	399.5
10119_at	218.8	141.5	102.9	200	292.5	307.5	126.5	272.1	279.3	161.5	113.8	434	727.4	284.5
10120_at	705.8	653.8	907.2	807.1	1085.8	1367.4	638.7	1688.6	628.3	793.2	272.6	769.9	910.3	812.7
10121_at	8000.8	11229	8669	7523.9	8140	9829.3	6872.9	10865.3	6646	9044.1	5265.3	6794.4	6981.7	6423.3
10122_at	92.2	54	62.5	93.7	78.6	88.1	140.7	109.1	73.7	69.3	45.1	131.1	140.2	84.8
10123_at	2007.6	1499.9	1523.7	1933.8	1500.7	1774.3	1588.5	2522.9	1428.2	1772.1	1034	946.5	801.9	674.8
10124_at	913	902.8	706.3	1744.1	1073.7	1390.9	1018.8	1751	895.3	1053.6	673.5	987.7	1189.2	833.8
10125_at	789.4	754.3	931	822.5	766	908.4	785.6	784.9	1186.6	1053.4	708.2	967.6	1365.7	821.4
10126_at	536.7	634.6	485.7	546.1	560.1	447.2	353.7	522.9	496.4	568.1	311.6	240.8	362.8	254.5
10127_at	7788	9224.7	8219.7	7634.2	6682.5	5617.8	4511.3	5966	8012	8567.4	6617.9	7327	10373.2	6465.1
10128_at	640.2	1047.1	790	609.8	792.7	785.5	456.5	619	535.7	614.3	461.9	554.8	717.2	740.3
10129_at	5279.3	6231.6	9027.5	3712.1	4561	4454.1	6521.8	4872.6	3670.7	3326.6	5379.6	5318.3	6157.2	4886.9
10130_at	1299.2	1307.1	1641.5	1311.7	1087.2	1365.9	1406.5	1393.7	1356.7	1788.4	1011.9	1498.8	1778.9	1281.3
10131_at	3850.6	4430.3	4561.3	2677.5	4338.7	5483.9	4308.4	4392.1	5695.2	6215	2183.7	4028.5	5796	3163.8
10132_at	2705.7	4121.7	5409	2746	2808	3222.5	3534	2804.4	3442.4	3311.6	2560.6	3273.3	4898.1	5016.8
10133_at	342.5	299.4	421.8	370.7	282	501.4	551.9	381.8	272.9	304.1	252.3	444.2	358.8	491.5
10134_at	2630.9	2260.7	1639.9	2526.9	1752.9	2398	1589.9	2563.5	1649.8	2056.5	1107.2	1980.1	2028.1	1164.9
10135_at	1370.2	905.7	1176.3	1585.5	904.5	1069.7	1558.1	1221.1	1228.2	1252.7	795.5	1198.2	1365.8	1220.9
10136_at	2477.7	1638.6	1888.5	2693.4	2366.5	2579.3	2133.1	3197.7	2287	2413.3	2178.1	2442.7	2754.5	2393.8
10137_at	362.7	121.2	153	379.9	284	316.7	249.1	243.6	362.5	421.3	352.8	380.6	422.1	347.1
10138_g_at	338.4	193.9	449.4	462.1	277.6	340.4	479.1	311.1	383	381.4	398.7	307.9	384.6	477
10139_i_at	7927.4	5008.9	5189.2	8887.5	7394.7	8295.1	5581.1	10547.2	7229.7	9644.4	6800.6	7591	8033.4	6871.8
10140_r_at	3157.5	2234.1	2613.7	2582	3212.9	3906.8	3094	2360.5	2890.8	4025.4	2374.3	2501.9	2160.5	3370.9
10141_at	2884.2	2015.2	1836.8	2879.4	2140.2	2383.2	1507.9	2741.5	2518.4	2853.8	1894.2	1992.8	2393.1	1829.8
10142_at	911.8	837.9	703.1	758.1	601.1	634.7	602.6	667.4	852.2	764.1	733.7	1113.7	1163.7	923
10143_at	780.7	705.4	629.7	612	516.8	516.9	307.4	614.4	561.1	480.5	934.9	802.2	590	626.9
10144_at	2074	2094.2	1951.8	2596.2	2142.4	2438.5	1932.9	2684.6	2092.9	2229.6	2299.9	1660.4	2125	1725.2
10145_at	866.7	939.8	730.4	1174.7	680.4	758.6	570.5	966.8	858.9	911.2	734.5	681.4	868.1	527.8
10146_at	4363.4	3242.1	4952.5	4396.8	3422.3	3914.4	4320.2	3255.2	4781	4607.8	4266.3	5154.5	6316.3	3817.2
10147_at	19570.3	14606	17686.9	19637.5	19431.5	21203.8	25932.7	24355.9	19921	20310.5	17982.8	25377.9	25909.2	25573.6
10148_at	2657.8	1768.4	1066	3236.2	1652.1	1822.3	1341.1	2463.4	1449.5	1585.4	860.3	1013.6	1286.5	1208.1
10149_at	267.6	66.2	80.4	76.2	117.2	160.9	167	117.5	248.4	96.3	91.7	230.7	266.1	63.2
10150_at	1724.1	1192.4	1021.1	1125.2	1208.2	1259.3	1176.5	992.9	1574	1402.2	929.5	933.9	1405.7	802.7
10151_at	204.3	107.3	150.5	183.7	149.6	160	253.2	187.8	225.3	171.2	142	197.9	187	140.9
10152_at	5442	5151.3	4526.7	4799.7	5790.6	5665.3	5163.3	6356.5	5169.6	5262.4	4476.9	4029.5	5554.5	3345.3
10153_at	211.2	166.2	248.7	196	141	166.7	167.6	179.2	203.6	214.7	221.8	117.5	245.4	114.6
10154_at	263.1	243	194.1	437.1	402.4	479.8	438.7	653.8	362	391.8	443.8	285.9	403.7	331.4
10155_at	7308.2	6067	7776.1	5892	5524.4	6121.9	6424.3	4269.7	7966.5	6017.9	8310	6669.9	8293	6690.7
10156_at	315.2	251.7	294.2	504.9	461.5	517.4	423.4	645.1	329.3	402.4	303.1	315.3	389	450.6
10157_at	654.7	771.8	2430.2	1149.4	910.8	968.9	1327.2	915.5	577.8	534.2	2199	613.8	739.5	2399.1
10158_at	6816.6	6315.7	5352.9	6475	7325	6784.8	5146.9	7051.9	5789	6944.4	5729.2	4675.9	4257.1	4806.6
10159_at	12360.8	11018.1	12410.9	9868	13020.9	12486.3	10960.9	9500.3	12710.8	15411.5	12344.6	11325.2	16739.9	11527.7
10160_at	3429.1	2944.7	6261.7	2626.7	2217.9	2767.8	5053.5	1875.1	5016.9	5749.1	5965.1	1962.5	3026.7	3674.5
10161_g_at	22761.3	21592.9	24975.5	19095.8	15874.9	15917.3	20536.5	13855.9	21694.8	23002.9	27429.3	14905.5	22712.5	17681.3
10162_at	1016.1	863.7	627.3	857	1057.8	946.7	681.1	1233	713	675.2	446.3	459.4	718.9	296
10163_at	284.8	219.8	332.7	436	275	301.8	417.8	386.4	256	301.7	291.1	282	339.1	296.1
10164_at	537	376.7	338.5	485.1	404.7	335.7	297.5	482.6	445.2	538.9	264.5	355.4	505.2	269.8
10165_at	18.2	7	20.3	23.9	20	6.3	16.8	12.8	29.7	9	18	44.9	7.7	20.3
10166_at	21213.7	20074	20504	17296.4	22766.3	23044.5	21688.5	19285.3	20681.2	23596.9	23836.5	25191.3	29762.8	23200.1
10167_at	4531.4	4100.1	4362.7	3782.4	4214	4510.3	4777.3	3766.2	6514.7	6416.9	3015.3	4494.9	6038.3	4281.1
10168_at	293.5	285.5	266.5	332	337.6	311.9	233.9	247.7	271.6	302	249	301.4	373.9	173.6
10169_at	2874.3	3278.8	2568	3278	3440.5	3685.8	2268.6	3556.6	3853.9	3379.1	1514.7	3260	3828.5	2131.4
10170_g_at	424.3	554.6	464	418.7	503.6	391.4	450.2	344.2	551.9	487.1	633.6	805.9	921.3	534.7
10171_at	86.2	128.9	146.6	79.4	100.2	80.8	75.4	71.7	123.1	91.3	118.5	116.9	155.4	132.8
10172_at	304.1	249.8	279.6	585.1	315.9	308.4	385.3	432.6	304.9	238.1	490.6	1172.2	3972.6	738.6
10173_at	288	237.8	228	353.3	284.4	370.2	304.6	392.3	403.7	511.5	212.2	210.2	268.5	199.7
10174_at	638.7	454.2	521.2	560.2	721.1	788.5	529.2	791	611.3	578.5	472.7	458.9	743.5	475.6
10175_at	314.6	222.2	162.1	284.9	238.5	242.6	223	279.2	321	336.7	150.6	225.6	295	165.5
10176_at	695.3	519.2	711.1	804.2	516.1	592.5	885	647.5	820.6	1032.7	637.2	630.9	945.2	865.4
10177_at	2348.2	2145.6	1373.3	1796.5	1856.8	1772.7	1464	1573.7	2543.8	2395.6	1253.9	1545.7	2258.2	1221
10178_at	73.4	87	74.7	155.4	72.1	92.2	71.7	109.7	101.7	114	77.4	95.5	101.6	65.9
10179_at	94.3	67.8	184.5	262.4	196.8	189.4	239	376.2	85.5	70.7	179.9	112.4	98.8	188
10180_at	15943.9	16404.2	14954.5	15736.6	18052.9	17469	18283.2	17705.7	18933	18750.2	15545.9	18977.2	24768.7	17952.7
10181_at	338.8	289.4	277.2	449.3	219.9	349.8	265.3	429.7	223.9	212.5	209.8	122.5	177.1	162.4
10182_at	579.9	647.2	1180.4	657.3	680.6	803.3	749.6	696.2	598.2	624.6	870.5	790.3	1254.8	1782.4
10183_at	4505.3	4723.6	6751.8	5728.7	3090.2	3430.4	3719.8	3944.3	4552.2	5343.3	5018.6	2445.5	3766.9	2564.1
10184_at	2822.2	3199.1	2065.3	2488.9	3979.7	3893.3	2956.4	3593.7	2834	2970.4	1405.3	3062.9	5087.6	2529.1
10185_s_at	40.8	38.3	40.8	48.9	30.3	27.8	29.9	36.6	17.6	39.2	60	70.5	47.6	35.7
10186_s_at	4	7.3	13.9	5.7	7.4	5.9	10.5	39.2	13.5	4.6	23.8	21	37.1	16.4
10187_at	236.1	143.3	214.4	84.2	219.7	187.3	204.4	149.3	180.7	131.7	166.2	243.1	275.4	81
10188_at	1726	1916.6	1421.2	1507.1	1753.9	1933.2	1214.5	1949.9	1250.5	1560.1	844.4	1265.5	1638.5	1137.9
10189_at	175.3	212.5	175.5	223.9	174.8	238.5	150	177.6	131.9	182.4	93.7	100.7	164.9	214.9
10190_at	374.6	505.4	487.1	448.8	478.8	516.7	373.7	485.7	223.3	340	170	230.5	341.1	282.1
10191_at	631.8	1009.8	982.3	848	669.3	923	780	762.1	555	1089.3	426.6	660.2	868.4	695
10192_at	1001.6	1049.2	504.8	1021.5	694.6	779.4	506.6	674.3	758.1	749.9	313.6	373.7	508	281
10193_at	1859	1688.7	4111.9	1690.1	1037.1	1095.3	1856.8	1006.2	1277.4	1480.5	2874.6	2506.4	2376	2141.6
10194_at	2643.3	2365	5823.5	1318.7	2631.8	3189	5331.9	2504.4	2609.2	2147.4	5166.3	2173.6	3434.6	1663
10195_at	17.9	20.4	29.9	17.1	57.9	47.7	55.3	33.9	39.4	24.6	33.4	49.6	102.4	43
10196_g_at	41.9	56.8	65.5	68.2	74.5	66.5	105.8	50.6	116.5	39.3	78.8	122.3	165.6	97.1
10197_at	31.8	31.1	82.4	18.5	55.2	64.2	83.5	41.5	82.8	47.1	57	81.8	110.1	81.8
10198_at	33.4	44.7	37.7	33.5	37.3	32.7	33.9	34.3	58.3	43.5	33.8	66	48.3	58.6
10199_at	3	2.6	12.7	2.7	4.7	2.4	7.9	3.3	3.3	15.7	9	3.5	4.9	10.2
10200_at	672.6	672.5	578.8	607.5	282.6	311.9	179.7	362.3	415	452.6	367.2	223.8	263.8	135.2
10201_at	195.2	255.7	268.3	265.8	275.5	325.2	229.6	262.6	188.5	237.6	144.8	269.2	360.8	239.2
10202_at	631.3	819.5	690.4	676.6	517.2	541.6	359.7	519.9	496.2	659.6	304.1	443.8	668.9	359.3
10203_at	1794.1	2025.2	1341.6	1295.9	1209.7	1827.2	1167.6	1259.4	1829.9	2185.3	453.1	1300.3	1780.9	811
10204_at	3222.7	2258.3	2767.9	3174	2543.9	3002.6	2657.9	2781	3226.5	3970.8	2642.4	2843.9	2934	1776.7
10205_at	1483.2	1164.1	705.8	2095.2	1806.7	1835.9	1004.9	2456.8	1972.9	2204.1	1105.3	1329.3	1390.9	819.6
10206_at	566.2	395.6	446	490.9	348.3	291.3	317.3	368.3	449.4	389.4	338.4	436.2	492.8	195.1
10207_at	2195.6	1700	2007.1	2403.9	1689.8	1671.4	1563.3	2320.8	1882.5	2012.1	1569.4	1713.7	2118.6	977.1
10208_at	2137	1794.9	2288.5	3024.4	3022.1	3182.3	3194.4	4027.2	4454.1	4442.1	6223.5	3697.3	4468.9	4360.9
10209_at	129.3	116.1	159.1	153.1	115.3	143.8	134.6	188	186	165.9	129.4	202	197.6	94.8
10210_at	234.2	138.5	368.7	192.2	30.4	40.9	121	59.5	98.7	109.9	198	168.3	161.7	137.4
10211_at	1111.2	973.7	497	836.7	1022.8	853.5	422.9	674.1	1165.6	829.8	596.5	712	708.9	529.7
10212_at	856.2	1036.9	813.8	1161.5	1078.8	1254.8	953.1	1240.5	1345.7	1267	903.2	736.6	962.6	729
10213_at	323.5	248.5	264	373.9	321.7	286.4	163	282.4	219	309.9	194.8	203.7	265.1	237.4
10214_at	7.4	8	33.4	20.4	41.2	9.2	41.4	7.7	55	8.6	56.7	94.3	96.6	50
10215_at	997.4	1193.6	1063.6	1198.9	1542.3	1849.2	1117.2	1650.9	930.9	1198.8	648	1093.5	1043.5	833
10216_at	400	384.7	399.2	547.7	342.4	477.2	337.5	404.8	275.7	336.8	264.9	239.8	364.8	228.5
