ID_REF	GSM112931	GSM112935	GSM112942	GSM112943	GSM112945	GSM112946	GSM112947	GSM112948	GSM112949	GSM112950	GSM112952	GSM112962	GSM112963	GSM112964	GSM112965	GSM112967	GSM112968	GSM112970	GSM112971	GSM112972	GSM113345
141200_at	4.201633861	5.193771743	3.887525271	1.847996907	5.986410935	5.683696454	4.590961241	3.053111336	3.247927513	3.64385619	4.802193217	4.510961919	3.62058641	3.64385619	6.207502459	6.515699838	5.026800059	4.554588852	6.125155131	5.255500733	3.655351829
141201_at	4.672425342	2.981852653	4.478971805	3.364572432	3.867896464	5.14974712	3.807354922	4.053111336	4.078951341	3.321928095	3.498250868	5.270528942	4.711494907	3.419538892	6.177917792	3.5360529	3.548436625	4	4.255500733	3.459431619	3.485426827
141202_at	7.725877459	8.344295908	8.004501392	8.618752554	8.911991114	8.083213368	8.500244367	7.736740155	7.338067798	7.077883864	7.490249211	7.311067102	7.333602628	7.11997861	8.577428828	8.085870755	7.432959407	6.091699834	8.860155835	8.617283788	6.746850183
141203_at	7.766197597	6.116863758	7.71630504	8.200162974	8.48984796	7.8008999	8.589463893	6.577428828	6.223036338	6.171927354	6.332707934	8.531381461	8.088523257	6.462706751	8.922138369	8.285402219	7.034523875	5.501439145	9.066358325	8.196233261	5.830356747
141204_at	7.588714636	8.444600814	7.87282876	8.649256178	8.856114234	8.413204789	8.30560579	8.100136671	8.427522371	7.658211483	7.987548259	8.357991784	8.126704473	8.090641752	8.497452696	8.388878339	8.470048726	8.112700133	8.350055177	8.420381341	7.793765857
141205_at	5.472487771	5.947198584	6.06608919	6.50779464	6.665335917	6.599912842	7.062855655	5.501439145	4.523561956	6.465974465	5.830356747	7.336283388	6.957682486	5.510961919	7.135452784	6.968090752	5.974988112	3.510961919	7.214319121	7.031218731	5.498250868
141206_at	9.251482411	9.280306806	9.30492167	9.393819448	9.222070355	9.473908646	9.370687407	9.285864547	9.23457796	9.128252152	8.940754047	9.61489385	9.751544059	9.072266615	9.158357226	9.021535249	9.995625842	9.287943192	9.696445976	9.179162675	9.042480186
141207_at	6.62935662	5.719731057	6.482202926	7.044394119	6.427941333	4.314696526	4.916476644	3.837943242	4.169925001	5.62935662	3.678071905	6.215290306	6.087462841	5.885086225	6.301953395	5.048759312	4.95419631	0.847996907	5.48864354	5.129283017	4.185866545
141208_at	8.896332404	8.256444596	8.559185866	9.328674927	9.120237877	9.061236166	9.552476982	8.49625461	8.613236955	8.776762002	8.714588976	9.494455614	9.221587121	8.320574934	9.522973781	8.976707312	8.470862199	7.55688919	9.465770449	9.407267764	8.06501215
141209_at	7.822092774	7.990387652	7.758889433	7.776103988	8.195249158	7.689299161	8.122569192	8.301953395	7.844234988	8.052568051	8.007307647	8.098558518	7.833522636	8.079484784	7.46515823	8.437544026	7.708739041	8.802516365	7.773468928	8.366322214	8.456559766
141210_at	4.392317423	4.201633861	2.201633861	4.426264755	6.498250868	4.485426827	5.185866545	5.01346226	2.03562391	5.03562391	3.10433666	4.602884409	3.307428525	3.378511623	4.95419631	5.022367813	4.754887502	4.03562391	5.108524457	5.669593751	3.247927513
141211_at	6.758889433	5.658211483	6.862947248	7.444600814	8.033973543	7.109569509	7.471675214	6.797012978	7.060695932	6.806066226	6.569855608	6.944858446	7.06608919	6.610286657	7.605109074	7.550746785	6.495055528	6.646738698	7.6043679	7.220136447	6.692092375
141212_at	9.305149746	9.436086864	9.166665239	10.1895775	10.36183414	10.81273887	10.27064574	9.676838606	9.976993646	9.529235318	9.3226042	9.681238412	9.721441019	9.898752526	10.29404631	10.54621924	9.681062677	9.494055532	10.37829486	10.33382622	9.741804025
141213_at	8.523953939	9.212374788	8.274261661	9.473908646	9.186361891	8.572131751	9.599912842	9.019312726	8.736740155	8.274261661	8.640244936	8.46311562	8.942221245	8.436711542	8.758223215	7.885086225	7.560714954	5.361066489	9.356231863	9.193771743	7.189824559
141214_at	10.44780646	9.943540448	10.33884778	9.797012978	9.767356854	9.444807845	9.804131021	10.13673484	10.12657542	10.34551613	10.2577414	11.00119705	10.50024437	10.2423405	9.881572857	10.1291542	10.40524785	10.87713073	9.722636788	9.712870868	10.5943246
141215_at	7.999436337	7.669593751	7.153805336	7.858602712	7.773468928	8.180903709	8.179411523	7.736063628	7.92421868	8.207990433	8.146186791	8.435461914	8.121533517	8.031218731	7.816983623	7.721782768	8.107478647	8.462297766	8.028458647	8.035073997	8.434211203
141216_at	6.390598906	5.746850183	6.676662335	5.765534746	6.850499414	6.495055528	6.636624621	5.781359714	4.64385619	6.553053253	6.412781525	6.311067102	6.044394119	7.090641752	6.14974712	6.798309782	6.964629667	6.714245518	6.491853096	6.714245518	6.64385619
141217_at	8.561860708	9.075746538	8.587590019	8.352264173	8.408966552	8.405141463	8.682292371	8.732676223	9.11816243	8.649615459	8.447909749	8.558420713	8.455738186	8.928074173	8.422485316	8.678776174	8.842035997	9.041385369	8.258801557	8.553821257	8.794415866
141218_at	9.240314329	7.555356039	9.363696745	9.316055209	8.12722055	7.126188211	8.237926947	7.775445674	7.325530332	8.086932341	7.714932352	8.77939106	9.336729697	8.765534746	9.468624043	9.408966552	8.00506308	5.332707934	8.497053445	8.993787563	6.635173947
141219_at	5.666756592	6.912889336	5.523561956	6.490249211	6.461070114	6.083213368	6.856736756	6.024585638	6.608809243	6.334496768	6.388878339	6.414473836	5.902073579	6.451211112	6.083213368	5.683696454	6.496654083	5.906890596	6.102238194	6.854245054	5.289096702
141220_at	5.419538892	3.99095486	5.321928095	4.017921908	2.137503524	4.399171094	3.655351829	2.608809243	2.765534746	3.432959407	5.112700133	5.289096702	4.452858965	2.292781749	4.867896464	5.157852169	5.332707934	3.560714954	1.678071905	4.357552005	4.343407822
141221_at	6.024585638	5.321928095	6.532940288	5.599912842	6.259272487	6.619119511	6.434628228	6.177917792	4.121015401	6.121015401	5.303780748	7.858602712	7.754219433	6.151777655	7.927777962	7.21916852	7.798957748	6.298291731	7.054197294	7.211401637	6.933100475
141222_at	9.236014192	9.116603883	9.245552706	9.00814846	9.352484887	8.926295995	8.691045553	8.820498107	9.140829771	8.842350343	8.908092341	9.189577501	9.50422312	9.406205005	9.10433666	9.456149035	9.356011722	9.503627006	8.698010062	9.366322214	9.20261362
141223_at	5.532940288	6.031218731	4.852997588	6.03562391	6.223036338	6.187846909	6.083213368	5.452858965	4.285402219	5.649615459	4.832890014	6.338067798	6.375039431	4.517275693	5.860466259	6.429615964	6.139551352	4.614709844	5.855491443	6.070389328	4.683696454
141224_at	8.230260665	8.342074668	8.33583694	8.790185563	9.072266615	9.16540952	9.121792506	7.73470962	8.364572432	7.997179481	7.421223299	8.696272084	8.562624039	7.692789835	9.232660757	8.738767837	8.367633159	6.993221467	9.321928095	8.92421868	7.098032083
141225_at	6.334496768	7.208478242	5.817623258	4.683696454	6.74281467	5.652486495	5.181897643	6.915281866	7.076815597	6.263034406	6.701826258	6.290940402	6.694880193	6.584962501	6.191799501	6.633721813	6.475733431	7.191799501	4.760220946	6.074676686	7.165911939
141226_at	9.990387652	9.501040996	9.676133391	10.35358795	10.06608919	10.50967605	10.13519624	9.822092774	10.13018442	9.814902851	9.649974651	9.885238786	9.498051366	9.496054832	10.08254826	9.543805176	9.142362379	9.698183744	9.949826711	9.405566974	9.204326599
141227_at	6.447909749	4.321928095	6.581953751	7.775445674	7.841092545	7.414473836	7.017921908	6.259272487	4.921245889	6.908092341	6.563768278	6.837943242	6.930737338	6.244125943	7.146695948	7.220136447	6.799605422	3.857980995	7.468420402	7.46515823	3.711494907
141228_at	7.002252452	7.053111336	7.019034669	7.061776198	7.844234988	7.632268215	7.021257621	6.23457796	7.324630615	6.338067798	7.002252452	6.656782364	6.968090752	7.187846909	7.348728154	7.377644358	7.330916878	7.811856314	7.247927513	7.288173968	7.047669251
141229_at	7.6387979	7.703903573	7.365447589	6.638073837	7.033423002	6.758889433	7.019034669	7.941927925	7.701826258	7.125155131	7.824640581	7.747521673	7.413627929	7.437960088	7.103287808	7.560714954	7.843607046	7.918863237	7.105384749	7.749534268	7.780047576
141230_at	6.512542955	7.699745948	7.500642736	7.532940288	7.872213144	7.87282876	7.61176256	7.575161033	7.63008507	6.394033895	7.244125943	7.763544364	7.732676223	8.071462363	8.099084761	8.685449638	7.981852653	7.993221467	7.888743249	8.173427297	7.529040056
141231_at	8.908692838	8.744497506	8.945151171	8.727920455	8.546508661	8.811535252	8.616916363	9.274727573	9.35380846	8.799605422	9.137759661	8.638073837	8.708739041	8.885696373	8.551131453	9.307656205	9.057450272	9.819540461	8.681238412	8.586839788	9.21042783
141232_at	8.691394579	8.24697806	8.854245054	8.447083226	8.20701432	8.259272487	8.5360529	8.759888183	8.79246496	8.566815154	8.995484519	8.655709596	9.096188046	8.370687407	8.442528869	8.457380879	8.207502459	8.813781191	8.649974651	8.433376793	8.449973986
141233_at	5.689299161	5.449561375	6.651051691	8.069315495	6.376776572	6.682292371	7.165911939	4.649615459	3.786596362	6.221103725	6.296457407	4.689299161	5.209453366	3.817623258	5.892391026	5.602884409	5.141596278	2.459431619	6.03562391	5.847996907	4.596935142
141234_at	4.485426827	5.797012978	4.99095486	4.137503524	4.364572432	5.997744026	5.757556689	5.746850183	5.820178962	5.314696526	4.026800059	5.62058641	5.232660757	2.744161096	4.87774425	6.133399125	5.802193217	2.03562391	5.965784285	5.807354922	4.590961241
141235_at	6.207502459	7.23935985	5.658211483	6.581953751	7.101187815	5.993221467	6.498250868	6.472487771	5.632268215	6.769507291	4.765534746	6.354028938	6.350497247	6.482202926	6.183883459	5.569855608	5.965784285	4.008988783	6.787902559	6.303780748	3.754887502
141236_at	5.112700133	5.462706751	1.963474124	3.548436625	5.94016675	4.112700133	3.5360529	3.292781749	4.791814071	4.357552005	2.321928095	4.981852653	3.548436625	3.292781749	3.10433666	4.776103988	5.251719093	3.137503524	6.04220656	5.563768278	3.247927513
141237_at	6.409390936	7.533719071	6.378511623	7.29553937	7.303780748	7.397460726	7.094869433	6.699051844	6.181897643	6.195741293	7.150762744	6.854245054	6.955359305	7.512542955	7.454504938	7.420381341	6.414473836	6.285402219	7.147713722	6.761551232	7.406842755
141238_at	4.791814071	2.847996907	3.070389328	3.292781749	3.548436625	4.5360529	4.193771743	3.99095486	5.560714954	3.307428525	3.392317423	3.121015401	3.935459748	2.378511623	4.700439718	2.321928095	3.087462841	3.733354341	5.274261661	7.525129251	4.008988783
141239_at	4.64385619	5.911691582	5.074676686	5.638073837	6.165911939	4.357552005	5.224966365	3.711494907	0.847996907	5.449561375	5.462706751	4.510961919	4.300123725	4.129283017	5.61176256	5.031218731	5.419538892	3.560714954	5.626439137	5.807354922	4.350497247
141240_at	6.329123596	5.108524457	6.357552005	6.777419716	5.995484519	6.596935142	5.860466259	6.387155718	5.078951341	6.181897643	6.285402219	6.651051691	6.462706751	6.397460726	6.864186145	7.20261362	5.141596278	5.678071905	7.045486656	7.166916252	6.44625623
141241_at	6.355791547	5.50779464	6.845490051	6.532940288	5.259272487	6.690696444	7.177917792	6.740118043	6.966937979	6.091699834	6.031218731	7.456970381	7.406842755	7.407692649	7.886915896	7.776103988	7.494255587	7.53838296	7.632995197	7.584210901	6.48058827
141242_at	10.18375943	8.375473913	10.50729912	10.37851162	10.21310422	10.45110806	10.20920965	9.741129869	9.839518753	10.40673648	10.47096385	10.58561983	9.946613905	9.454710552	10.49305484	11.04022122	10.65096197	10.43327246	11.11510869	10.32406801	10.86789646
141243_at	4.897240426	4.270528942	4.727920455	5.026800059	5.133399125	1.765534746	4.638073837	4.10433666	4.224966365	2.137503524	4.689299161	5.581953751	4.842978832	4.554588852	5.736063628	5.314696526	5.694880193	1.5360529	5.510961919	4.193771743	4.694880193
141244_at	5.760220946	6.070389328	6.213347282	5.730639956	6.187846909	5.329123596	5.209453366	1.963474124	4.517275693	4.584962501	5.449561375	4.749534268	5.277984747	4.240314329	5.933100475	5.617651119	5.137503524	1.847996907	5.153805336	6.100136671	3.523561956
141245_at	0.584962501	4.760220946	3.232660757	3.121015401	2.584962501	5.193771743	4.364572432	3.40599236	2.744161096	4.892391026	5.478971805	4.678071905	4.209453366	2.827819025	4.683696454	7.151777655	6.031218731	5.652486495	3.632268215	5.274261661	5.532940288
141246_at	8.447496547	8.758889433	8.247452865	8.62388149	8.916178043	8.741804025	8.857670036	9.027076623	8.802839441	8.453682186	8.779062689	8.430870664	8.316507819	8.760220946	8.557655155	9.0558247	8.710462074	9.298291731	8.415319248	8.960001932	8.660709039
141247_at	6.749534268	8.029011087	6.232660757	8.083213368	7.917670434	7.744161096	7.630813152	7.513332824	7.206526016	6.414473836	7.686500527	7.687200695	7.371558863	7.105384749	7.537606691	8.470862199	7.87774425	8.415741768	7.664625055	7.368942914	7.658925511
141248_at	5.963474124	7.739443098	6.264911693	7.169925001	6.694880193	6.704595348	6.648177796	5.539158811	5.395748328	7.170926525	6.586464526	7.454504938	6.904484098	4.949534933	7.330916878	6.672425342	5.738767837	4.958842675	6.997744026	7.417008587	5.213347282
141249_at	1.485426827	2.963474124	2.981852653	2.378511623	2.925999419	2.925999419	2.632268215	2.847996907	3.62058641	2.944858446	3.419538892	3.321928095	2.137503524	2.807354922	2.263034406	5.459431619	5.244125943	2.655351829	2.963474124	2.5360529	2.847996907
141250_at	4.392317423	6.251719093	5.736063628	6.046578367	5.770829046	6.059614856	5.83541884	5.51412226	6.159871337	5.716990894	5.786596362	5.64096791	5.485426827	3.459431619	6.28169825	7.904484098	5.87282876	5.526694846	6.121015401	6.327328083	4.968090752
141251_at	9.303780748	10.16779445	8.981567282	9.047123912	9.060695932	8.713901978	9.249587556	9.035073997	9.416797528	9.263034406	9.042480186	9.365666295	8.667111542	9.400879436	9.738936682	9.756723098	9.724343312	10.37634248	9.306745269	9.565292521	9.396604781
141252_at	5.28169825	5.830356747	4.277984747	5.336283388	4.902073579	5.804776378	4.837943242	5.532940288	4.070389328	5.070389328	4.392317423	5.116863758	4.817623258	4.837943242	6.059614856	5.232660757	4.738767837	4.137503524	5.949534933	5.539158811	5.185866545
141253_at	6.560714954	6.707359132	6.581953751	6.714245518	6.437960088	6.490249211	6.03562391	5.399171094	6.078951341	6.605849867	6.422905743	7.01234519	6.803485376	6.399171094	6.744161096	6.62935662	7.071462363	5.581953751	7.345183447	6.314696526	6.632268215
141254_at	7.180903709	7.817623258	7.642412773	7.908692838	8.006746832	7.957102042	7.67030217	7.535275377	7.100136671	7.569096095	7.712183051	8.136478518	8.320123598	7.515699838	8.056366761	7.983563697	7.85237345	7.347842794	8.049848549	8.126704473	7.434628228
141255_at	7.818262608	6.652486495	7.193771743	8.292321633	8.465566405	8.207990433	7.549977143	7.135452784	7.530601415	7.447083226	7.150762744	8.079484784	8.062855655	8.402159367	8.107478647	8.479376091	8.022922589	7.742140985	8.642773763	7.642412773	7.505414609
141256_at	5.40599236	6.199672345	5.578938713	6.061776198	4.62058641	5.850499414	6.09592442	4.247927513	5.419538892	5.584962501	4.921245889	6.236492618	5.773468928	4.754887502	6.008988783	5.714245518	6.276124405	3.733354341	6.417852515	6.40599236	4.64385619
141257_at	7.984703267	7.479780264	8.248402006	7.854245054	7.893604905	8.221103725	7.916476644	7.680886921	7.304693557	7.532161085	7.731997787	7.224001674	6.211401637	6.485426827	8.250772132	8.616548844	7.854868383	8.883559725	8.007868243	8.051480865	8.126188211
141258_at	5.754887502	6.114783447	6.100136671	6.772149591	6.745506266	6.366322214	6.298291731	5.336283388	3.070389328	5.635173947	5.947198584	6.73470962	6.181897643	6.147713722	7.554588852	6.924812504	6.482202926	5.329123596	6.701826258	7.223036338	6.422905743
141259_at	4.930737338	4.963474124	4.995484519	2.655351829	5.581953751	4.285402219	3.336283388	4.343407822	4.887525271	2.632268215	5.091699834	2.963474124	4.008988783	5.429615964	3.364572432	1.378511623	4.292781749	4.887525271	4.754887502	3.963474124	4.161887682
141260_at	8.653203362	9.346956889	8.867896464	9.335613665	8.719731057	8.842664622	9.073338255	8.723148957	8.471268764	8.619853147	8.794415866	8.788228924	8.353587949	8.404715827	8.634084983	8.608069968	8.267723052	8.102763097	8.833522636	8.524737587	8.052568051
141261_at	7.345183447	7.004501392	7.141596278	7.353146825	6.891176125	6.818901676	6.298291731	7.124121312	6.64385619	6.902073579	6.908092341	7.191799501	7.330916878	6.8008999	6.630813152	6.95070169	7.145677455	7.167919866	7.168922782	6.897240426	7.23457796
141262_at	7.347842794	6.936637939	7.46515823	7.173926932	7.081083929	6.5360529	6.586464526	7.229780167	6.786596362	7.310158318	6.893604905	6.668175869	6.776103988	7.254556252	6.73470962	7.067165427	7.069315495	7.213347282	6.841721581	6.944858446	6.687900522
141263_at	4.300123725	4.882643049	5.173926932	5.958842675	5.422905743	4.614709844	5.566815154	3.689299161	5.557655155	4.399171094	5.456149035	4.566815154	4.925999419	4.54225805	4.716990894	4.977279923	5.817623258	4.857980995	4.608809243	5.224966365	4.722466024
141264_at	3.419538892	6.257387843	3.321928095	3.432959407	5.799605422	3.263034406	3.10433666	3.632268215	3.087462841	3.963474124	6.17990909	5.746850183	2.807354922	3.169925001	4.426264755	7.277054876	7.209453366	3.817623258	2.944858446	8.500244367	5.87036472
141265_at	7.141596278	7.272396509	7.286326727	7.849874194	7.912290583	8.251719093	7.793765857	7.358431429	6.844234988	7.136478518	7.45532722	7.30833903	7.14974712	7.088523257	7.912290583	8.075746538	7.364572432	7.014578465	8.333602628	7.899659026	7.162894799
141266_at	5.307428525	2.981852653	4.300123725	2.963474124	5.498250868	2.963474124	5.285402219	5.318316841	3.807354922	4.54225805	5.452858965	4.560714954	5.697662633	5.03562391	2.847996907	6.189824559	6.137503524	4.62058641	4.968090752	5.416164165	5.442943496
141267_at	7.543805176	8.025693274	8.190812368	7.632995197	7.589463893	6.933100475	7.707359132	7.04220656	7.383704292	7.788555215	7.616916363	7.753551055	7.539934245	7.453682186	7.374170076	6.58345891	7.005624549	4.802193217	7.952450058	7.729960561	5.754887502
141268_at	7.578183968	7.406842755	7.694183743	7.805421446	7.501439145	7.992088609	7.744833837	7.138527801	6.772149591	7.357552005	7.027905997	7.811214118	7.958842675	7.761551232	8.20310325	6.789207575	7.238404739	6.407692649	7.77807713	8.675251386	6.411087227
141269_at	7.83541884	9.193032468	8.156335937	8.443772393	7.815063017	7.207502459	7.607330314	7.815063017	7.338959175	7.965784285	7.581953751	7.310158318	7.405141463	7.609548139	7.712870868	7.616181231	7.725877459	8.384567923	7.563768278	7.673132372	8.201143732
141270_at	4.977279923	6.320123598	5.652486495	6.006746832	5.708739041	4.977279923	5.343407822	5.017921908	3.392317423	3.40599236	5.909293086	5.50779464	6.23457796	4.925999419	6.076815597	5.50779464	5.933100475	2.560714954	6.292781749	5.523561956	5.251719093
141271_at	8.172427509	7.460251099	8.738430088	8.694880193	8.571373436	8.813460557	8.258330473	8.30103885	8.158357226	8.693835392	8.735725245	9.12722055	8.772149591	7.708049252	8.344739746	8.490650349	8.392746732	6.885086225	8.77445764	8.258330473	8.029563314
141272_at	7.671010241	8.225930411	7.748863715	7.906289347	7.918863237	8.215290306	7.932510053	8.272396509	7.942514505	7.98982022	8.054739967	7.688600011	8.28771238	8.173427297	7.836681593	8.338959175	8.518456456	8.744833837	8.312429206	8.323279988	8.105384749
141273_at	5.87282876	6.87036472	6.23457796	7.224001674	7.368942914	7.109569509	6.948367232	6.289096702	6.534497434	6.388878339	6.121015401	6.847996907	6.341630009	6.537606691	7.189824559	7.196725061	7.04220656	6.76420813	7.160879862	6.947198584	6.557655155
141274_at	5.906890596	4.711494907	4.566815154	5.395748328	6.942514505	5.791814071	5.663913842	6.008988783	4.478971805	4.232660757	4.498250868	6.339850003	5.928370323	4.949534933	5.880195729	6.8899602	6.83541884	5.074676686	6.274261661	5.981852653	6.350497247
141275_at	4.026800059	3.498250868	3.523561956	4.672425342	5.412781525	4.412781525	3.666756592	3.786596362	3.797012978	1.925999419	4.608809243	3.754887502	3.944858446	3.510961919	4.87282876	6.085339669	5.336283388	3.678071905	5.040015679	4.911691582	4.121015401
141276_at	6.760220946	8.334049768	7.284477118	7.918266959	7.689997971	7.970393538	7.952450058	7.354028938	8.069315495	7.470048726	7.71630504	7.250772132	7.44625623	7.518062976	7.048759312	6.517275693	7.271463028	7.77016832	7.044394119	6.886306263	7.936048964
141277_at	5.213347282	6.327328083	4.802193217	6.387155718	6.506208389	5.526694846	5.921245889	3.64385619	4.452858965	4.459431619	4.350497247	5.708739041	4.897240426	2.722466024	5.336283388	6.195741293	5.789207575	5.221103725	5.031218731	4.465974465	5.44625623
141278_at	9.663913842	10.00281502	9.886001351	10.31718647	10.57959879	10.04302728	9.790674309	9.066896443	9.180903709	9.168421411	9.085074053	9.988826677	9.968522804	9.248876343	10.33594857	9.473299871	9.227856573	6.301953395	10.54438492	10.15772588	7.85237345
141279_at	6.844234988	7.086401646	7.017921908	7.505414609	7.541483864	6.988684687	7.309248961	6.359310317	6.721099189	6.77478706	7.190812368	7.085339669	6.824004051	6.599912842	7.116863758	8.006746832	6.808642468	6.633721813	7.636624621	8.491853096	7.458611673
141280_at	2.678071905	3.700439718	4.112700133	2.678071905	6.004501392	5.678071905	5.307428525	2.786596362	3.392317423	5.008988783	3.837943242	2.867896464	4.247927513	2.887525271	3.906890596	4.145677455	0.584962501	3	5.274261661	6.259272487	3.017921908
141281_at	6.682292371	6.378511623	7.346070441	7.622783966	7.12722055	6.978424465	6.95419631	7.76420813	7.635899466	7.432124273	7.6794801	6.993221467	7.520422249	7.837943242	7.673839056	7.044394119	7.928962441	7.106432078	7.703903573	7.571373436	7.478162893
141282_at	3.510961919	5.008988783	4.070389328	3.40599236	1.847996907	4.240314329	3.472487771	3.03562391	2.887525271	4.412781525	7.049848549	5.452858965	1.722466024	1.584962501	3	8.317864798	8.541096615	6.205548911	4.827819025	1	6.623515741
141283_at	8.083213368	7.320123598	7.799605422	8.553821257	9.119719295	9.478567406	9.083745237	7.495855027	8.019034669	7.303780748	8.163901214	8.862017377	8.840463234	7.388017285	8.736063628	10.08467554	8.647458426	8.689648608	8.721782768	8.970105891	8.445014846
141284_at	4.944858446	5.057450272	5.812498225	2.744161096	3.121015401	2.678071905	2.847996907	5.666756592	4.061776198	5.635173947	5.465974465	4.285402219	5.422905743	4.566815154	3.981852653	3.459431619	5.649615459	4.689299161	2	6.078951341	4.572889668
141285_at	6.161887682	5.22881869	5.944858446	4.343407822	1.847996907	3.837943242	4.026800059	5.760220946	2.378511623	4.986410935	2.5360529	3.733354341	3.95419631	4.078951341	4.95419631	3.153805336	4.217230716	2.485426827	2.722466024	3.797012978	4.700439718
141286_at	3.087462841	3.916476644	2.887525271	2.925999419	1.963474124	4.087462841	3.070389328	5.14974712	4.498250868	1.678071905	3.596935142	3.053111336	1.485426827	3.548436625	3.510961919	5.840463234	5.711494907	2.963474124	5.197708158	-0.321928095	3.655351829
141287_at	4.765534746	5.318316841	3.510961919	2.560714954	5.557655155	4.722466024	3.584962501	3.857980995	5.485426827	5.48864354	5.354028938	4.887525271	5.539158811	5.716990894	5.523561956	6.518849829	5.311067102	5.270528942	6.343407822	5.768184325	4.472487771
141288_at	6.279842694	6.426264755	6.307428525	6.163901214	6.491853096	6.232660757	5.882643049	5.727920455	5.108524457	5.371558863	6.6043679	6.14974712	6.238404739	4.776103988	6.392317423	6.163901214	6.14363831	6.390598906	6.456149035	6.528258743	5.935459748
141289_at	9.577806447	8.889351853	9.642412773	8.14363831	7.891783703	4.491853096	6.276124405	9.019312726	8.089582893	7.591709333	7.897845456	8.944272818	9.563577635	9.315376027	7.708049252	5.911691582	7.48058827	5.456149035	6.632268215	6.201633861	6.904484098
141290_at	6.528258743	6.718361626	6.730639956	8.24697806	8.1017131	7.989252565	8.1048608	6.722466024	6.608809243	6.987548259	6.616181231	7.754219433	7.770829046	5.786596362	8.146186791	7.985272714	6.689299161	5.87036472	8.45409362	8.204571144	6.525129251
141291_at	6.369815424	6.806066226	6.521992956	7.272396509	6.729280846	5.951867504	6.630813152	5.605849867	4.944858446	5.944858446	6.076815597	6.62497818	6.327328083	5.675251386	7.520422249	5.686500527	6.28169825	4.017921908	6.972692654	6.712870868	4.925999419
141292_at	7.676662335	7.010108453	7.579693063	7.432959407	7.627169061	7.931328485	8.102763097	7.472487771	7.641690523	7.370687407	7.579693063	8.642773763	7.782670659	7.129283017	8.074141463	8.399171094	7.262094845	8.570614722	7.90147032	8.432959407	8.566054038
141293_at	7.492654371	7.450386479	6.826548487	7.537606691	7.705977902	7.824004051	7.846117173	5.217230716	5.416164165	6.461070114	5.145677455	6.553053253	6.059614856	6.846744023	7.588714636	7.970968661	7.375908263	5.974988112	7.176921112	7.208478242	7.196725061
141294_at	5.714245518	3.548436625	5.381975479	5.332707934	4.95419631	5.28169825	4.614709844	4.378511623	2.608809243	5.572889668	4.66106548	5.469234794	5.830356747	5.442943496	5.770829046	5.770829046	5.350497247	2.485426827	5.988684687	5.449561375	4.765534746
141295_at	4.336283388	6.09592442	3.292781749	2.963474124	2.944858446	2.169925001	2.655351829	4.44625623	5.456149035	2.678071905	5.004501392	1.584962501	1.925999419	1.807354922	1.632268215	2.232660757	4.935459748	3.711494907	2	1.722466024	3.689299161
141296_at	8.502235115	8.394891366	8.939285356	9.231941148	9.162643086	9.217473084	9.237926947	8.787902559	8.321026129	8.479780264	8.824640581	9.837154841	9.621685607	7.836050355	9.330020516	9.649256178	8.89542381	8.703211467	9.862947248	9.678600139	8.206037546
141297_at	2.232660757	3.584962501	1.847996907	2.678071905	3.137503524	3.292781749	1.201633861	2.632268215	3.263034406	3.053111336	3.336283388	1.887525271	2.232660757	2.981852653	4.078951341	2.678071905	2.560714954	2.560714954	2.632268215	1.847996907	2.847996907
141298_at	9.271463028	9.45224124	9.224725253	8.764871591	8.940754047	8.980139578	8.903580625	9.6387979	9.49645436	9.381542951	9.820498107	9.727409977	9.676662335	9.574593527	8.986126464	9.006746832	9.665335917	9.544964433	9.099873766	9.079484784	9.422275056
141299_at	6.338067798	6.312882955	6.346956889	6.836681593	6.332707934	6.165911939	6.314696526	6.416164165	6.076815597	5.590961241	5.475733431	6.390598906	6.249824549	6.504620392	7.227856573	7.056366761	5.738767837	5.495055528	6.493455201	6.559185866	3.722466024
141300_at	6.521992956	5.395748328	6.893604905	6.482202926	6.12722055	5.817623258	6.068240861	6.078951341	5.354028938	4.419538892	5	5.409390936	5.532940288	5.62058641	3.744161096	5.933100475	5.897240426	5.529820947	4.517275693	5.738767837	4.62058641
141301_at	6.478971805	5.307428525	7.388878339	7.818262608	7.314696526	7.54225805	7.972692654	6.584962501	6.574404309	6.737416366	6.531381461	6.782670659	6.73470962	5.749534268	7.675251386	6.94602899	6.512542955	3.972692654	8.458201525	7.714932352	4.857980995
141302_at	4.99095486	4.572889668	3.666756592	6.087462841	5.602884409	4.10433666	5.491853096	4.300123725	4.121015401	4.392317423	6.211401637	5.361066489	5.232660757	5.744161096	5.995484519	8.118941073	6.557655155	5.649615459	4.277984747	6.106432078	5.730639956
141303_at	4.99095486	5.165911939	5.01346226	4.336283388	5.392317423	3.472487771	2.678071905	3.292781749	4.935459748	2.510961919	3.392317423	4.498250868	2.459431619	2.432959407	4.666756592	3.247927513	2.765534746	3.10433666	5.655351829	2.744161096	6.026800059
141304_at	3.64385619	3.292781749	4.837943242	2.906890596	4.255500733	2	3.827819025	2.765534746	4.678071905	3.485426827	4.678071905	1.584962501	4.921245889	3	4.161887682	3.95419631	2.232660757	4.145677455	2.560714954	4.867896464	2.765534746
141305_at	3.981852653	3.087462841	5.004501392	6.161887682	2.378511623	4.626439137	5.520422249	3.217230716	4.209453366	3.336283388	4.968090752	4.03562391	2.5360529	4.584962501	5.655351829	3.523561956	5.783980414	3.169925001	4.64385619	4.770829046	4.655351829
