ID_REF	GSM572552	GSM572553	GSM572554	GSM572555	GSM572556	GSM572557	GSM572558	GSM572559	GSM572560	GSM572561	GSM572562	GSM572563	GSM572564	GSM572565	GSM572566
Pc21g07280_at	9.311067102	9.183139098	9.17042585	9.596003349	9.640244936	9.295080133	9.010947636	9.001971088	9.082415197	9.213590303	9.40045254	9.517472554	9.449355025	9.45224124	9.644577357
Pc21g07290_at	5.465974465	5.786596362	5.285402219	5.635173947	5.993221467	5.28169825	6.314696526	6.339850003	6.185866545	5.986410935	6.026800059	6.323730338	6.5360529	6.705977902	6.417852515
Pc21g07300_at	5.887525271	6.76420813	6.501439145	6.827819025	7.41869595	6.373300197	7.364572432	7.845490051	7.807998839	7.55228484	6.894817763	7.341630009	7.685099172	8.0061858	7.98982022
Pc21g07310_at	7.550746785	8.208478242	8.323730338	8.450386479	8.750204509	7.699051844	8.390598906	8.952158811	8.923327485	8.486231678	7.597680144	8.144658243	8.659282393	8.988400664	8.641329262
Pc21g07320_at	4.510961919	4.44625623	4.44625623	4.364572432	4.185866545	4.655351829	4.439623138	4.66106548	4.602884409	4.548436625	4.392317423	4.364572432	4.700439718	4.566815154	4.62058641
Pc21g07330_at	9.866660751	10.23242093	10.38046107	10.45840661	10.85096815	9.659817551	10.56605404	10.58683979	10.43983088	10.4767462	9.843607046	10.29691621	10.29347165	10.43983088	10.46760555
Pc21g07340_at	10.97441459	10.74315139	10.78545247	10.98156728	11.02306125	11.05934446	10.60269887	10.79116289	10.82416321	10.91513245	10.86805085	10.59339112	10.43045255	10.61470984	10.75905594
Pc21g07350_at	9.68474862	9.609732804	9.807676916	9.862172397	9.66498053	9.524149891	9.160627797	9.052568051	9.041932882	9.130827934	9.562624039	9.302638924	9.12722055	9.532161085	9.218684313
Pc21g07360_at	7.656067274	7.350497247	7.44625623	7.383704292	7.299208018	7.829088444	7.579693063	7.322829498	7.437960088	7.689997971	7.756222713	7.731319031	7.40599236	7.415319248	7.695576306
Pc21g07370_at	9.718532876	9.598424761	10.04165915	10.05256805	10.21310422	9.778734244	9.572889668	9.925257711	9.687375683	10.00562455	9.868205227	9.625526212	9.797823617	10.08746284	10.09275714
Pc21g07380_at	5.292781749	5.247927513	5.157852169	5.09592442	5.145677455	5.141596278	5.485426827	5.529820947	5.44625623	5.608809243	5.517275693	5.584962501	5.520422249	5.173926932	5.181897643
Pc21g07390_at	9.602327706	9.646918664	9.399598369	9.477555911	9.456970381	9.505811554	9.420381341	9.608809243	9.546508661	9.925109324	10.38154295	10.75321675	9.995767151	9.363915717	9.680711143
Pc21g07400_at	8.800576389	8.428360173	8.082149041	8.17990909	7.936048964	8.801546703	8.478567406	8.439623138	8.569096095	8.656782364	8.389308673	8.155830172	7.885696373	8.310158318	8.189824559
Pc21g07410_at	3.744161096	3.916476644	3.678071905	3.765534746	3.797012978	3.807354922	3.666756592	3.689299161	3.95419631	3.963474124	3.754887502	3.897240426	3.827819025	3.733354341	3.711494907
Pc21g07420_at	10.44397954	10.36194377	10.43983088	10.4419067	10.45635442	10.48280796	10.38154295	10.58871464	10.47167521	10.36632221	10.23481743	10.10066234	10.26678654	10.2911707	9.988684687
Pc21g07430_at	10.45943162	10.46454575	10.27262978	10.34318572	10.31967212	10.45943162	10.4767462	10.3586512	10.68825031	10.66444728	10.45121111	10.37177664	10.509775	10.57742883	10.49485558
Pc21g07440_at	8.961739073	9.074409099	9.292781749	9.067165427	8.911691582	8.979282276	8.999718196	9.096451624	8.994353437	9.023754353	8.778734244	8.707013948	8.92659251	8.718019065	8.691045553
Pc21g07450_at	9.019312726	8.4749227	8.612868497	8.695924237	8.900866808	9.295998462	7.748863715	8.150255021	8.443772393	8.872213144	9.03534898	8.806066226	8.940754047	8.977852308	9.342963574
Pc21g07460_at	8.428360173	7.902676587	7.94602899	7.920650595	7.92659251	8.316507819	7.388878339	7.230741003	7.377644358	7.806066226	8.466790238	7.991521846	7.714245518	7.827183896	8.001126665
Pc21g07470_at	7.667466405	7.318316841	7.44625623	7.58044702	7.371558863	7.518849829	7.461888664	7.435461914	7.264911693	7.386293635	7.229780167	7.225930411	7.517275693	7.303780748	7.387155718
Pc21g07480_at	8.074676686	8.042753761	8.315149562	8.360627646	8.399171094	8.184379486	8.11997861	7.986410935	8.107478647	8.07734983	8.115303806	8.16540952	8.221587121	7.958262697	8.032872249
Pc21g07490_at	8.156335937	7.841721581	7.803485376	7.861086906	7.772149591	7.767522386	8.055282436	7.861707287	8.025139562	8.019034669	8.293701542	8.163398094	8.178415874	8.068240861	7.882031608
Pc21g07500_at	7.176921112	7.324630615	7.070389328	7.283551423	7.484621527	7	7.403438163	7.329123596	7.22881869	7.392317423	7.464341533	8.167919866	7.968666793	7.900263044	8.147204925
Pc21g07510_at	4.240314329	4.169925001	3.981852653	3.87774425	4	4.008988783	3.972692654	3.963474124	4.137503524	3.916476644	4.292781749	4.224966365	4.061776198	3.897240426	3.817623258
Pc21g07520_at	8.119459934	7.730639956	7.648896806	7.854245054	7.576673293	8.153805336	7.77148947	7.463524373	7.471675214	7.524345816	7.970393538	7.641690523	7.314696526	7.322829498	7.459431619
Pc21g07530_at	10.13955135	10.23242093	10.71338651	10.4429435	10.57270023	10.23002044	9.745674324	9.911541793	9.431079674	9.905988629	9.72331964	9.421854445	9.632995197	9.829564188	10.2179577
Pc21g07540_at	5.399171094	5.354028938	5.116863758	5.057450272	5.01346226	5.296457407	5.50779464	5.173926932	5.321928095	5.259272487	6.008988783	5.675251386	5.646738698	5.161887682	5.185866545
Pc21g07550_at	9.516093963	8.54225805	8.354028938	8.518849829	8.259272487	9.415952982	8.478567406	8.294161219	8.25502857	8.413627929	8.266786541	7.448735798	7.339850003	7.449561375	7.762880293
Pc21g07560_at	7.447909749	7.053111336	7.350497247	7.186857067	7.301953395	7.570614722	7.021257621	7.142617655	6.733354341	6.986410935	6.966937979	6.589463893	6.920055055	7.205548911	7.01346226
Pc21g07570_at	7.908092341	7.301953395	7.28169825	7.168922782	7.117902789	7.977279923	7.365447589	7.54689446	7.526694846	7.057450272	7.686500527	7.099084761	7.126188211	6.865423978	6.416164165
Pc21g07580_at	6.526694846	6.543805176	6.844234988	6.708739041	7.113742166	6.638073837	6.652486495	6.9795681	7.503030646	7.197708158	6.006746832	6.617651119	6.694880193	7.191799501	7.352264173
Pc21g07590_at	5.847996907	5.906890596	5.655351829	5.956521363	5.694880193	5.867896464	6.193771743	5.733354341	5.652486495	5.526694846	6.270528942	5.984133595	5.984133595	5.66106548	5.705977902
Pc21g07600_at	5.482202926	5.914086097	6.108524457	5.791814071	6.022367813	5.961160258	7.022367813	7.832890014	6.961160258	6.714245518	6.108524457	6.048759312	6.411087227	7.114783447	6.474111514
Pc21g07610_at	4.791814071	4.911691582	5.169925001	5.465974465	5.757556689	4.842978832	5.189824559	4.857980995	4.949534933	5.083213368	4.99095486	5.185866545	5.161887682	5.517275693	5.022367813
Pc21g07620_at	10.38370429	10.44604941	10.67507492	10.67330908	10.40939094	10.33985	10.42101286	10.45840661	10.48784003	10.47167521	10.25148241	9.951576139	10.13185696	10.28771238	10.27612441
Pc21g07630_at	7.01346226	6.738767837	7.236492618	7.098032083	7.758223215	7.307428525	6.545350645	7.036723106	6.813781191	7.723148957	6.554588852	6.852997588	7.318316841	7.20261362	8.205548911
Pc21g07640_at	11.10000522	11.4252159	10.10459875	10.47065887	9.184875343	10.77231457	11.59011917	10.45327063	10.4655664	8.534108305	11.45891921	11.61562964	11.06877828	11.08613623	9.701479748
Pc21g07650_at	10.02928723	10.06339508	9.788718333	9.703384525	9.539934245	9.849248703	10.17741954	9.815543408	9.618018358	9.31152128	10.00562455	10.27146303	10.06069593	9.676133391	9.451829277
Pc21g07660_at	9.548821908	9.271696455	8.411934625	8.798633802	8.371558863	8.875902903	9.25290192	8.634448062	8.756556323	8.297374861	9.614709844	9.761717432	9.222311912	9.036997774	8.575161033
Pc21g07670_at	6.871597266	6.752213368	6.829088444	6.904484098	7.186857067	6.683696454	6.571373436	6.712870868	6.727920455	6.966937979	6.673839056	6.937815169	6.675251386	6.694880193	7.10433666
Pc21g07680_at	6.411087227	6.272396509	6.412781525	6.526694846	6.343407822	6.454504938	6.290940402	6.169925001	6.48703608	6.699051844	6.371558863	6.307428525	6.491853096	6.87774425	6.62497818
Pc21g07690_at	9.73013044	10.21310422	9.957392293	10.32867493	9.972979786	10.69609817	10.70043972	11.13570929	11.4943556	11.08613623	9.388878339	8.470862199	7.762880293	8.911991114	7.526694846
Pc21g07700_at	10.95564991	11.38046107	11.67021364	11.59851781	11.60408986	11.1692987	11.62844554	11.87958325	12.08878824	12.2285181	11.02513956	10.78871833	10.82017896	11.33594857	10.9893945
Pc21g07710_at	7.163901214	6.966937979	7.643134662	7.675251386	8.067165427	7.746178381	7.663202279	9.042480186	8.872520985	8.482606308	6.73470962	5.860466259	6.368069877	7.964052011	6.996614715
Pc21g07720_at	10.16867212	10.39339046	10.46147945	10.33985	10.43983088	10.56700537	11.00982862	11.38046107	11.2485206	11.0986901	9.76420813	9.201388817	9.071462363	10.07280253	9.232420927
Pc21g07730_at	8.255500733	9.389093522	9.802677912	10.34762137	10.06608919	9.505613095	10.49285462	11.30206767	11.5028318	11.19844504	5.385431037	5.240314329	5.161887682	5.928370323	6.048759312
