ID_REF	GSM1356346	GSM1356347	GSM1356348	GSM1356331	GSM1356332	GSM1356333	GSM1356343	GSM1356344	GSM1356345	GSM1356325	GSM1356326	GSM1356327
1763313_s_at	4.28975	4.33147	4.32282	4.02449	4.04927	4.3957	4.1464	4.20662	4.24686	4.26523	4.0598	4.04785
1763314_at	3.3113	3.20581	3.43748	2.89163	3.17894	3.36304	3.21553	3.54261	3.25525	3.31131	3.10319	3.43748
1763315_s_at	6.30418	6.43125	6.32745	7.0895	7.10304	6.97947	6.1657	6.06659	6.03024	6.22621	5.5194	5.73749
1763316_s_at	6.79553	6.78544	6.96049	6.99429	6.72633	6.59166	7.21554	7.306	6.9248	8.74916	7.88724	7.78106
1763317_s_at	8.74424	8.67788	8.90449	7.74735	8.32242	7.72467	9.22224	9.18897	9.08181	9.5199	9.49695	9.31436
1763318_at	6.3121	6.06129	6.05566	6.12692	6.21074	6.41483	5.55795	6.07722	6.03023	6.13322	5.82048	5.81259
1763319_at	4.38123	3.9522	4.25278	4.7754	4.60847	4.45595	4.40775	4.55317	4.38123	5.06802	4.24707	4.87574
1763320_at	5.35874	5.41945	5.11694	5.31125	5.27137	5.47747	5.09858	5.6751	5.45412	5.70089	5.80081	5.76514
1763321_at	3.81373	3.80061	3.93862	3.9297	3.77928	4.37083	3.73413	3.84069	3.69097	3.87059	4.21278	4.11749
1763322_s_at	9.77081	9.76334	9.75855	10.0438	10.1889	9.93029	10.0299	9.97091	10.0333	11.0103	10.8732	10.769
1763323_s_at	11.8578	12.1425	11.9444	10.7059	10.7169	10.5261	11.266	11.2776	11.33	9.56985	9.29901	9.23051
1763324_s_at	9.19833	9.23256	9.30835	8.42169	8.85862	8.48094	9.38887	9.40053	9.43604	8.7916	8.99187	8.83978
1763325_at	9.74433	9.35456	9.08229	10.3333	9.79512	10.6745	8.49784	8.83066	8.67705	8.66696	8.40849	8.65605
1763326_s_at	7.16353	7.09656	7.23711	7.35591	7.60252	7.29277	7.30146	7.13078	7.11749	7.424	7.17744	7.17415
1763327_s_at	3.35546	3.08731	3.23721	3.39992	3.14942	3.58298	3.12906	3.39619	3.15365	3.57643	3.30214	3.50582
1763328_at	7.35402	7.38472	7.25519	7.43427	7.65599	7.05151	7.36292	7.24904	7.323	7.46683	7.36922	7.33204
1763329_at	5.92943	6.20735	6.23329	5.86758	5.8008	6.09679	5.95075	6.3164	6.2301	6.08606	6.182	6.26076
1763330_at	7.78845	7.81398	7.76637	7.44522	7.69735	7.43008	7.92432	7.53254	7.69186	7.9936	8.36763	8.10307
1763331_s_at	9.31051	9.66686	9.42998	8.89231	9.14091	8.35596	9.63818	9.52729	9.6344	9.44486	9.45094	9.43187
1763332_s_at	7.19011	7.20228	7.43541	7.16761	7.06194	7.12169	7.69188	7.79849	7.62099	7.94294	7.55086	7.45398
