ID_REF	GSM1133080	GSM1133081	GSM1133082	GSM1133083	GSM1133084	GSM1133085	GSM1133086	GSM1133087	GSM1133088	GSM1133089	GSM1133090	GSM1133091	GSM1133092	GSM1133093
1415670_at	1270.1	1072.4	1758.9	1586.1	1290.9	1797.1	1567.6	1173.3	1148.2	1813.7	1757.5	1046.4	1694.9	1276.1
1415671_at	1806.9	1834.9	2160.6	2141.6	1477.4	2143.1	2229.8	2003.1	2094.3	2007.9	2176.1	1556.1	2319.5	1908.7
1415672_at	4537.3	5147.5	4608.8	5137	4449.7	4787	5620.5	4794.7	4969.8	5016.9	4439.6	4885.7	4591.7	4806.2
1415673_at	1450.3	1620.5	1609.8	1580.1	1209.1	1077	1365.1	1420.8	1435.3	1522.7	1418.2	1173.8	1515.3	1330.3
1415674_a_at	2276.7	2240	2062.7	2100.1	2231.7	1604.6	1703.6	2506	1980.8	1928.9	1819.9	2011.5	2027	1993.3
1415675_at	1487.3	1675.1	1242	1080.2	1847.5	1289.1	1409.2	1660.1	1554.1	1374.4	1281.6	1391.9	1115.2	1282
1415676_a_at	4342.1	4367.2	5217.3	4675.1	4580.8	4530.3	4129.7	4973.8	4729.1	5287.2	4792.4	3879.2	5342.7	4170.7
1415677_at	309.2	322.6	344.2	392.5	292.3	314.6	375.7	382.8	373.8	486.5	383.8	315	460.1	331
1415678_at	1581.9	1547.6	1928.8	2464	1700.5	2186.8	2367.2	1750.5	1604.9	2200.6	1971.6	1390.7	2273.7	1947.9
1415679_at	9867	9933.1	7943.1	6745.4	9150.8	6143.8	6614.4	9427.8	8860.5	7904	6352.8	8935.5	7189.2	9828.9
1415680_at	2342.8	2261.1	2662.8	2903.2	1955.3	2969.7	2224.5	2652.6	2191	2191.3	2293.3	1697.7	2743.6	2095.8
1415681_at	1861.2	1648.2	2114.4	2223.7	1617.8	2045.4	2253.5	2222.1	1953.3	2310.9	2163.7	1718.8	2356.7	1585.7
1415682_at	521.3	482.9	627.2	583.3	616.5	499.6	464.8	430	426.4	621.1	551.4	468.9	546.2	518.5
1415683_at	4059	3937.7	3766.7	4405.6	4300	4281.2	4455.5	4923.9	4466.6	4210.2	3761.6	3771.2	3763.7	4569
1415684_at	652.2	755.3	536.1	737.6	642.9	658	642.8	732.3	714.4	660.4	690.3	673.8	593.6	675.8
1415685_at	986.5	1011.4	1294.3	1282.8	1952.1	2039.2	2206.6	1999.4	2071.4	2421.1	2082.5	1705.9	1679.2	1815.1
1415686_at	1666.5	1613.6	1114.2	1365.8	1645.7	1803.3	1286	1742.4	1839.2	1331.6	1431.1	1825.3	1351.4	1724.7
1415687_a_at	6437.1	6714.1	6422.3	5836.2	6008.6	5272.8	5812.6	6494.5	7975.2	6015.6	6142.6	6195.4	6697.8	5387.2
1415688_at	4582	4653.4	3682.5	3904.3	4969.9	2981.5	3298.4	4490	4039.7	3816.9	3131.5	4981.9	3513.7	5628.1
1415689_s_at	842.4	751.1	788.4	871.9	752.2	803.3	779.5	552.1	684.7	683.1	562.3	544.6	547.2	539.9
1415690_at	2855.5	3013	2805.4	2917.5	3324.4	2832.9	2839.9	3631.1	3576.7	3071.9	2570	2415.3	2761.5	2898.5
1415691_at	1370.8	1474.7	1545.1	1605.9	1336.6	1652.1	1522.5	1289.2	1434.6	1245.8	1478.8	1625.2	1361.8	1863
1415692_s_at	11176.7	11230.2	9276.9	9368.4	9453.7	10629.3	10835.2	11477.4	10402.4	9737.9	9918.2	10791.1	9758.2	11125.1
1415693_at	1192.6	1223	1410	1266.4	1258	1410.3	1292	1381.6	1372.8	1338.3	1361.8	1142.9	1599.5	1328.2
1415694_at	358.3	351.3	511.4	262.3	213.6	532.1	349.5	410.3	299.1	980.4	997.8	639.4	829.3	867.5
1415695_at	11745.8	10888.5	7713.4	7579.8	10978.6	7021.2	9217.4	11532.5	10536.5	8084.3	7080.8	10086.8	7467.6	9139.3
1415696_at	1772.2	1477.7	1835.4	1870.2	1893.3	2487.8	1819.5	1684.5	1870.6	1742	1824.8	1596.8	1881	2093.2
1415697_at	2924.5	3256.1	2183.4	2453.7	2716.3	2179.9	1942.4	2749	3073.1	2581.1	2129.5	3009.5	2124.8	3253.1
1415698_at	1707	1416.1	1604.2	1612.4	2042	2970.4	1788.7	2600.6	1790.8	1261.3	1554.1	1210.5	1584.2	1814.8
1415699_a_at	2893.8	2854.9	3485.4	3070.2	3737	3176.3	3334.8	3662.1	3403.5	3456.9	3179.3	2778.2	3141.6	2940.9
1415700_a_at	3909.2	3922	4809	4719.7	4112.4	4842.1	4508.6	4600.9	4402.3	4829.3	4503.4	3939.4	4569.8	4949.8
1415701_x_at	60771	46379	37368.4	35530	65959.8	50061.7	48219.1	65560.3	50183.1	36444.7	36670.8	53916.1	34141.6	63056.7
1415702_a_at	4516	4642.7	8321.8	7896.7	4400.2	7481.8	7078.3	5566.4	5064.8	6805.7	8071.8	3798.3	8057.8	5544.2
1415703_at	2328.4	1950.6	2832.9	2694.4	2258.2	2560.2	2126.5	2272.2	2654.9	2401.9	2489.9	2107	2395.4	2602.9
1415704_a_at	3754.5	3889.4	4465	4495	4341.6	5317.9	4072.2	4082.3	4408.1	3238.4	3880	4234.1	5065.1	4760.5
1415705_at	713.7	703.8	813.4	810.1	534.9	828.1	748.4	785.4	754	1030.8	837.5	679.3	803.6	608.9
1415706_at	4450.8	4526.9	4610.7	2080.8	4737.5	4505	4172.8	3964.1	4984.3	5623.6	5238.5	4985.5	3012.6	5524.5
1415707_at	1181.7	1125.3	1590.9	1563	1057.9	1440.5	1377.5	1309.3	1116.8	1612.1	1549	1133.3	1521	1120
1415708_at	3305	3128.5	2716.1	3073.8	3236.2	2506.6	2963.7	2958.8	3008.9	2786	2954.5	3809.6	3156.9	3775.5
1415709_s_at	593.7	580.1	724.2	729.7	504.1	632	584.1	485.5	620.2	709.2	706.9	506.5	671	475.8
1415710_at	1112.4	1193.1	1545.1	1643.9	1278.8	1514	1623.6	1439.9	1340.8	1102.4	1215.4	791.1	1077.5	845.1
1415711_at	2542	2608.2	2669.6	3010	2597.9	2733.1	2711.2	2055.6	2586.2	2373.2	2765.6	2972.3	3010.6	3012
1415712_at	853	877.8	599.6	876.1	607.6	1063.4	1136.1	555.9	720.7	834.2	812.6	643.5	595.3	728.7
1415713_a_at	1521.1	1215.1	1307.4	1284.1	1233.1	1371.2	1307.3	1486.5	1332.1	1515.7	1678.9	1388.1	1540.8	1396
1415714_a_at	3587.5	3706.9	2947	3662.1	4372.1	3308.9	3871.2	4562.8	4060.2	3103.9	2889	3095.2	2592.4	3656.4
1415715_at	493.4	423.2	552.2	612.8	589.5	603.1	555.5	544.8	467.8	509.5	553	447.8	547.9	420.5
1415716_a_at	52662.3	41201.1	33900.6	37093.7	53040.7	40184.3	43846.6	51434.7	41333.8	34813.2	34341.7	49804.7	33282.1	54448.1
1415717_at	687.6	666.4	1284.3	831.2	767.5	1205.1	750.9	700.9	592.4	1077.6	1120.3	811.2	1108.2	824.4
1415718_at	916	730.5	1490.7	1785.4	786.1	1376.9	1478.3	917.5	829.5	1108.1	1471.1	909.4	1222.7	841.9
1415719_s_at	1763.4	2148.3	1473.2	1102	1244.4	2011.4	1352.6	1738.1	1684	1200	1363.3	1552.5	1240.5	2099.1
1415720_s_at	1170.8	1069.1	1197.6	1223.6	1150.1	1034.3	852.5	1262.2	1101	1215.6	1170.9	1161.1	1297.9	1335.6
1415721_a_at	920.1	831.2	1365.4	1413.3	928.1	1451.4	1080.8	875.3	670.7	1247	1344.8	680.1	1284.4	846.2
1415722_a_at	2770.3	3731.2	2760.2	2556.3	3315.9	2415	2145.8	3605.5	3126.3	2828.8	2430.9	2732.3	2851.7	3253.8
1415723_at	6647	6052.7	5452.1	6883.5	6811	5727.6	6280.8	6294.8	6381.3	6384.3	6475.9	7357.7	6778	8110.2
1415724_a_at	12921.8	12989.6	9808.3	9750.4	10331.1	6808.7	8988.3	9557	10958	11813.3	9930.6	13639.9	8850.5	12248.3
1415725_at	1446.2	1084.3	1038.7	811.5	1657.8	1055.5	832.7	1529	1080.7	886.7	797.1	1333.3	1034.8	1560
1415726_at	1888.2	1694	2226.5	2129	2006.4	2531	1684.4	2021.9	1702.4	1868	2128.7	1966	2232.9	2084.5
1415727_at	1653.5	1694	1657.6	1478.7	1623.4	1885.3	1586.4	1897.3	1884.5	1848.9	1872.9	1504.2	1619.6	1559.9
1415728_at	851.2	1104	1199.9	1047.3	1193.4	1684.3	816.9	1246.7	1295	761.9	973.1	727.6	1272	940.8
1415729_at	4405.4	5036.3	3222.6	3898	4407.3	2054.5	3269.3	3331.2	4232.9	2650.1	2346.4	4536.8	3084	4415.3
1415730_at	1803	1889.3	2185.1	2767.3	1979.5	1964.4	2043	1507.1	2122.4	2387.9	2591.4	2133.2	2337.6	1812.5
1415731_at	1042.4	1133.3	845.7	988.3	1253.5	1062.3	759.6	1108.2	1109.6	604.1	737.2	964.7	918.4	1078.6
1415732_at	670.2	768	1237.1	934.6	958	1692.9	1009.7	743.4	742.8	912.1	1249.2	508.2	1394.6	723.6
1415733_a_at	3746.5	4609.9	5340.9	4084.5	5644.5	3879.1	4235	6049.7	5049.9	5298	5177.4	3480.6	5370.5	5028.9
1415734_at	4444.4	4330.6	5342.9	6000.3	4458.1	4305.6	5259.8	4970.9	5447.2	5288.5	4867.2	4166	5610.9	5321.9
1415735_at	2301.5	2332.4	3992.7	3552.9	2381.4	4236.6	2872.8	3614.1	2969.7	3069.1	3494.8	1884.6	4201.6	2626.9
1415736_at	7478.6	7410.1	5428.6	6089	6725	3467.7	5657	6972.4	6122.2	6471.4	5690.4	7824.4	5761.6	7294.5
1415737_at	2055.6	2107.8	1582.6	1614.7	1853.9	1652.1	2030.6	1766.8	1982.7	1413.8	1316.7	1533.5	1354.4	1810.2
1415738_at	2611.3	2502.8	1961.1	2339.4	1412.6	1143.5	1569.7	2183.3	2280	1800.4	1305.1	2150.3	1277.7	2041.5
1415739_at	1114.6	906.9	2267.1	2242.5	1035	1931.5	1755.4	1151.1	1046.1	2029.8	2273.5	1074.4	2516.4	1498.5
1415740_at	2380.8	2318.2	3225.2	2682.3	2959.2	3505.6	2422.6	2913.1	2582.1	3067.3	3101.8	2063.1	2976.3	2727.7
1415741_at	3459.7	3726.2	4153	4311.1	3351.1	3920.6	4536.5	3852.3	4406.3	3897.5	3702.5	3148.8	4194.4	3411.4
1415742_at	1437.3	1425.7	2098.4	1484.6	1541.2	1892.8	1792.6	1544.2	1504.3	1901.3	1990.8	1172.6	1963.6	1370.8
1415743_at	328.1	317.9	502	397.5	410.5	416.9	338.3	297.1	364.9	461.8	409.1	380.8	555.2	401.5
1415744_at	4492.7	4507.2	3916.7	3643.4	5017.1	3925.7	3753.9	6714.2	5185.7	5198.4	4937.8	4917.6	5164.2	6470.7
1415745_a_at	1451.4	1447.1	1685.3	1472	1443.5	1299.1	1264.5	1492.3	1439.6	1375.8	1041.6	1432.1	1362.2	1525.6
1415746_at	553.4	421.1	1128	716	499.3	1711.3	741.3	489.9	574.4	621.8	1218.1	541	818.6	538.1
1415747_s_at	3577	3786.2	2838.5	3594.5	3365.5	2471.2	3030.1	3004.5	3366.9	3303.4	2618	3289.3	2845.4	3285.4
1415748_a_at	1790.1	1805.8	1794.1	1397.6	2054.9	1761.9	1703	1739.6	2092.5	2829.9	1775.3	1864.9	1290.5	2100.7
1415749_a_at	2048.9	2014.7	2291.8	2707.9	2312.9	2174.4	2335.7	2191.1	2149.1	2270.8	2129.8	2280.4	2326.1	2323.3
1415750_at	663	662.5	1105.5	837.3	637.2	1359.6	622.1	837.5	614.8	894.2	1050	545	1061.7	650.2
1415751_at	4824.5	5113.2	6010.3	6953	4939.2	4837.7	5407.7	5047	5248.4	5760.8	5771.1	4752.9	6295.7	5371.9
1415752_at	3317.2	3245	2611.8	2999.8	3551.3	3386.5	2474	3370.6	3073.1	2420.9	2649.1	2938	2479.9	3340.6
1415753_at	818.2	1034.2	2410.7	2139.4	991.2	2172	2156.5	1209.8	1103.5	2758.7	2741.5	826.2	2274.7	999
1415754_at	4088.5	3441.9	3672.7	2785.3	3934.3	2336.1	2566.6	4523	3520.9	3897.5	3757.5	3157.1	4126.5	3691.7
1415755_a_at	2613.8	2814.2	4116.4	3359.5	2774.6	3207	3313.9	2935.7	2869.2	3831.7	4058.8	2656	3708.5	3036.7
1415756_a_at	921.8	993.4	984.2	773.1	1078.5	797.2	842.6	930.6	962.1	1190.4	1101.5	1135	864.9	1064.4
1415757_at	424	379.8	655.3	493.4	354.6	805.7	504.9	360.9	413.9	557.6	695.2	365	530.7	398.3
1415758_at	3189.3	2901.7	2856.4	3667.9	4088.6	2313.4	2825	2720.4	2844.9	2365.1	2835	3220.4	2550	3225
1415759_a_at	4767.3	5646	3770.5	3972.6	4972.8	3557.3	4513	5590.7	5562.3	3837.6	3363.1	4468.1	3289	4809
1415760_s_at	3695.5	4222.4	4070.8	4182.6	4408.1	3342.7	4332.7	5187.8	5286.2	3442.6	3119.7	2583.9	3299.3	3069
1415761_at	2861.8	3225	3610	3493.5	2651.5	2907.1	3129.2	3322.9	2980	3485.2	3510.1	2159.1	4369.3	2921.6
1415762_x_at	2949.8	3271.1	3991.3	3583.8	2743.5	3260	3446.3	3703.5	2989.1	3664	3926.6	2249.9	4729	2851.4
1415763_a_at	2592.4	3311.6	2922.1	3425.8	3044.8	3862.6	4257.8	3272.6	3243.4	2968.9	3327.8	2458.7	3129.1	3107.9
1415764_at	3665.6	4231.3	3663.5	4298.6	4238.9	3339.5	4295.6	3423.6	4042.3	5162.7	5035.4	6042	4875.6	5635.6
1415765_at	1560.7	1649.8	1169.5	947.2	1381.1	1682.7	1155.2	1032.4	1674.1	1097.6	1448.3	1264.5	1449.7	1585.4
1415766_at	875.1	813.7	903.6	1026.3	748.6	1058.5	905.6	822.6	812.2	713.8	786.6	818.8	846.8	913.8
1415767_at	1874.5	2166.6	2630.7	2927.3	2001.1	2463.5	2392.9	2263.3	2114.6	2605.8	2920.2	1962.4	2377.8	2474.4
1415768_a_at	2412.3	2307.9	978.1	1024.4	1868.6	1891	1461.3	1836.4	2223.6	1591.2	1293.1	1854.3	854.8	2705.9
1415769_at	1056.2	1226.3	1074.5	1260.9	993.8	974.3	1427.2	1166.9	1373.7	1044.1	959.6	1406.7	1312.9	1328.1
1415770_at	1045.2	946.6	1414.9	1452	1030.3	1966.6	1093	1108.5	1146.4	1238.3	2145.6	825.9	1841.4	1333.4
1415771_at	24010.3	21254	19642.1	15549.6	24059.2	26560.7	19573.9	24455.3	24225.3	21754.2	20438.1	22894.8	20745.7	27771.2
1415772_at	2121.7	2208.4	2140	1857.2	2010.6	2017.9	1836.1	2278.3	2101.1	1979.7	1692.7	1708.2	2187.4	2046.7
1415773_at	9404.5	10042.9	8358.5	5619.5	9731	12825	9165.3	9059.3	10424.4	13445.6	10130.6	10262.6	6977.4	10179.1
1415774_at	552.2	430.6	631.9	746.9	533.1	653.4	718.6	426.7	496.6	880.9	640	441.4	577.1	912
1415775_at	16320.3	17108.9	12716.7	12595.7	18602.4	14320.7	15197.3	20141.3	18462.4	14043.7	12074.1	15118.4	11763.3	17072.8
1415776_at	529.7	545.9	499.6	512	467	520.8	558.7	462	463.1	484.4	480	436.7	475.6	509.5
1415777_at	5.2	5	1.8	2.4	7.6	2	2.4	2.2	6.4	6.5	2.6	7.9	4.2	28
1415778_at	7731.5	7975.5	7351.5	6904.5	8589.1	7621.2	7378	9259	8947.1	6613.1	6386.3	7058.5	6943.2	8071.7
1415779_s_at	44662.5	36924.8	30911.1	32057	41415.8	34104.6	34956.1	41665.4	34703.7	31201.9	29525.1	40527.7	28443.6	41991.1
1415780_a_at	416.2	439.5	473.9	541.5	321.7	510.2	419.7	426.7	416	533.8	535.1	405.7	527.3	466.3
1415781_a_at	41027.9	35283.3	26330.5	27177.6	40375.1	34220.9	32531.6	39511.1	35523.8	28170.8	25853.8	40244.9	26151.6	42072.1
1415782_at	15350.6	14369.3	15184.7	15935.7	13431.2	15701.7	17033.9	15591.1	15114.7	15617.8	14160.4	14634	15026	14684.6
1415783_at	5193.8	5603.3	4745.4	5382.4	4882.1	5368.7	5545.7	5906.9	6154.5	5591.7	5073.6	5602.6	5369	5841.9
1415784_at	925.9	1158.3	590.8	362.3	1383.7	867.7	683.9	1165.4	1281.9	950	660.3	1126.3	243.1	915.3
1415785_a_at	7997.3	8249.4	8386.5	7900.8	8040.7	7294.1	8488.4	9467.9	8122.7	8371.1	7966.2	7569.9	8671.3	7760.9
1415786_at	29.5	75.2	30.9	4.6	30.1	47.6	3.7	47.8	5.3	12.1	32.3	23.6	45.7	36.2
1415787_at	1128.8	930.8	1384.6	1254.4	1063.1	1421.1	924.1	992.1	1055.7	1283.6	1500.3	1110.6	1391.9	1228.3
1415788_at	1518.6	1586.9	1359.7	1428.9	1745.7	1498.1	1440.4	1656.9	1820.5	1529.7	1494.1	1496.4	1466.5	1604.5
1415789_a_at	654	685.4	921.8	674.6	560.7	671.6	647.7	607.7	844.8	541.5	643.4	624.6	786.2	535
1415790_at	468.1	553.1	515.3	488.6	866.5	587	415.4	669.1	566.5	551.2	573.4	562.8	752.7	514.5
1415791_at	1329	1345.4	1172.8	1215.1	1615.7	1133	1243.5	1428.6	1410.9	1186.5	1104.5	1274.2	1126.9	1464.2
1415792_at	1386.1	1083.8	2378.8	2091.1	1283.3	2747.1	2061.7	1286.6	1094.8	1902	2536.6	1086.7	2392.9	1163.5
1415793_at	851.9	868.3	1029.1	755.4	836.5	1139.8	1061	1081.8	1292.1	1107.9	997.8	797.5	962.4	764.1
1415794_a_at	2030.2	2315.5	1855.6	2360.4	1785.3	1698.1	1836.8	1614	2076.3	2169	1991.8	2095.9	2039.6	2319.5
1415795_at	319.3	297.8	325.4	390.1	321.5	377.1	327.8	280.9	339.4	372.9	392.7	361.5	280.6	368.9
1415796_at	9251.9	10961.4	9789.4	10945.1	10414.1	9077	12436.4	10189.5	11597.1	12252	10654.3	10531.5	10208.9	12298.3
1415797_at	189	114.1	338	220.4	164.9	215.7	276.4	175.5	193.2	139.1	155.3	85.7	154.7	145
1415798_at	133.7	81.2	117.2	91	129.6	199	84	65.6	43.1	66.1	81.9	13.2	15.6	9.2
1415799_at	2079.3	2052.7	2791.7	2912.2	2130	3360.9	2754.5	2075.6	2117.2	2463.9	3034.4	2133.5	2895.4	2159.8
1415800_at	812.5	810.7	1017.8	900.9	956.7	1062.8	1026.7	1127	837.4	1082.6	1146.4	727.2	1185.4	1151.2
1415801_at	144.9	81.4	175.3	84	142.3	154.1	59.7	83.3	88.9	178.2	168	83.6	83	117.8
1415802_at	3917.3	3982.7	5128.9	4883.1	4343.1	5545.7	4753.4	4744.2	5651.5	4281.2	4766.3	3790.2	5221.4	4830.3
1415803_at	76.4	46.1	68.4	49.9	48.9	82.8	75.6	99.7	71.2	46.8	63.2	13.1	17.5	47.6
1415804_at	10.8	43.2	37.7	72	15.6	44.5	42.2	7.3	25.5	50.2	37.8	30.8	63.1	44.1
1415805_at	8.4	73.3	10	26	110.4	81.8	35.3	7.9	5.8	8.6	8.8	5.6	37.9	12.8
1415806_at	44.5	42.4	51.9	52.1	55.3	57.5	51.7	19.7	46.6	69.7	46.8	76.9	40.1	28.6
1415807_s_at	3898.2	4366.3	4922.4	4063.3	5266	5113.7	3978.9	4833.4	5628.4	4547.7	4119.5	4506.4	3889.1	4331.9
1415808_at	24.2	13	5.2	17.2	8.2	5	18.6	24.6	10.4	1.9	2.5	5.8	23.7	13.2
1415809_at	9.6	3.2	26.4	2	1.4	15.8	18.9	5.2	37.7	5.7	3.1	3.2	8.4	19.9
1415810_at	2272.8	2298.5	3287.7	2524.2	2012.1	3984.5	3060.4	2992.1	2958.1	2942.2	2933.4	2044.9	3050.8	2415.5
1415811_at	455.5	514.3	908.1	421.2	550.3	966.6	515.5	465.8	868.4	1004.3	859.1	379.5	650.4	459
1415812_at	779.4	614.8	936	1094.5	623.2	817.8	795.3	544.1	647.8	918.1	961.3	590.9	1067.2	633.2
1415813_at	3439.5	3337.3	4207.2	4635.3	3404.9	4709.6	4254.7	3834	3848.5	3707.1	3915.1	3393.5	4340.1	4353.1
1415814_at	2204.7	2255.8	1949.3	1648.6	2446.1	2082.5	1545.3	2831.1	2551.9	1800.8	1857	2466.5	1814.7	2597.6
1415815_at	57.9	85	61.1	26.8	81	33.8	23.7	10.8	46.9	39.5	28.5	10.6	41	3.3
1415816_at	8147.1	7252.7	10330.4	9220.6	8480.4	10854.7	8060.1	10006.4	8184.5	8935.2	9880.4	7133.1	10650.2	8877.4
1415817_s_at	3257.2	3070.3	4568.8	3945.8	3449.6	4465.7	3531.4	4274.9	3966.1	4380.5	4205.4	2802.7	4171.5	3127.5
1415818_at	2762.3	2227	4941.3	4981.3	2332.3	4293.6	3206.2	2147.7	1866.9	3785.5	4320.3	2211.9	4312.4	2933.5
1415819_a_at	2087.1	1884.6	4004.9	2458.8	2243.5	3596.3	2810.4	2302.4	1905.4	3781.1	3741.3	1904	3325.5	2333.9
1415820_x_at	6310.1	5950.7	7093	7357.6	6195.2	6004.1	7157.1	6299.8	5184.6	8015.1	7645	6191.7	7908.4	6170.6
1415821_at	5364.8	5995.1	4741.8	5928.5	5268.6	5286.2	6408.7	5176.1	5688.7	4792.1	4871.4	4681.1	4454.6	4298
1415822_at	3843.3	3388.9	3689.4	3782.7	3414.7	3817.9	4397.8	4454.9	4001.7	3860.4	3579.9	3661.7	3902.2	3740
1415823_at	750.7	864.8	937.7	500.7	764.8	1146.3	583.4	905.1	1003.9	985.2	904.1	866	607.5	893.2
1415824_at	170.8	176.9	399.8	121.9	177.6	285.2	176.8	163.6	193.3	212.1	170	204.7	15.5	131.8
1415825_s_at	1052.4	1023	1914.3	1594.3	905.9	1493.7	1141.2	1134.2	816.9	1238.5	1512.2	952.3	1888	1037.7
1415826_at	1946.3	2283	1978.2	1930.8	1727.6	1241.3	1719.3	2105.6	1971.6	1702.4	1651.2	1966.9	1771.2	1969.6
1415827_a_at	4905.2	5158.6	4195.4	4715.9	4654.6	3339.8	4478.5	4715.9	5045.8	4639.2	3929.3	4916.6	3922.8	5043
1415828_a_at	3155.7	3133.6	2630.1	2201.9	2767.9	2769.7	2697.5	3194.1	3428	3591.8	2629.2	3591.6	1797.1	2610.1
1415829_at	11941.2	11582	6987.3	8328.8	10173.9	10542.5	12305.2	10433.8	12153.7	12503.6	11184	11931.1	10918.4	11254.2
1415830_at	2347.5	2127	2197.5	2285.9	2697.1	2503	2614.2	2606.1	2352.7	2081.8	2209.4	1674.6	2138.4	1996.2
1415831_at	4461.6	4537.3	4819.1	4460.2	5258.1	4521.5	4265.8	5593.3	5339	5617.2	5071.3	4445.3	4911.6	5493
1415832_at	1.6	2	8.3	15.8	2.3	11.4	12.3	1.6	1.5	19.3	13.6	2.7	14.1	4.4
1415833_x_at	59125.1	44831.8	38382.5	34829.8	64620.4	51286	46493.2	62524.4	49065.5	35342.3	35379.2	55100.2	32518.6	59646.1
1415834_at	1248.9	1307.2	1459.1	1950.6	1313.3	997.6	1533.9	1159.8	1260	1049.5	983.4	884.9	1025.6	1149.4
1415835_at	9.5	5.2	3.2	2.2	3.2	28.7	2.3	4.8	4.5	14.7	13.9	24.8	1	14.1
1415836_at	440.5	483.9	1237.3	951	781.1	1846.4	912.7	804.1	608.7	962.5	1540.4	680.7	1392.3	874.3
1415837_at	28.8	4.8	23	11.8	2.2	2.5	29.7	36.7	5	1.2	12.2	17.9	1	7
1415838_at	2749.6	2832.1	2019.4	2187.9	3075	1676.5	2191.4	2563.3	2872.1	2067.2	1792.3	3463.1	1790	2993.5
1415839_a_at	41241.1	36072.2	30147.6	29639.6	43147.1	29326.8	35345.3	44102.4	37597	31224	29761.4	41183.4	30523.5	43127.3
1415840_at	3987.1	3780.6	4208.8	4086.5	3760.5	3626.1	3379	3480.3	3752.1	4772.9	4441.6	4995.2	4689.2	5171.5
1415841_at	2551.6	2599.1	2183.8	2611.3	2578.2	1876.8	2715.7	2402.9	2740	2474.2	2088.8	2449.3	2230.2	2701.3
1415842_at	196.9	175	439.2	282.4	260.4	407.8	333.3	194	193.5	359.4	428.9	270	365.2	244.2
1415843_at	221.4	178.4	146.6	74.1	240.3	309.1	140.8	161.3	184.6	306.8	229.4	126.3	80	200.9
1415844_at	18.3	47.7	2.7	1.1	3.5	3.9	0.8	27	3.5	1.8	0.9	2	1	5.8
1415845_at	3.5	18.5	28.4	15.8	32.5	10.6	35.1	42	26.4	57.9	30.4	24.2	1.8	17.8
1415846_a_at	41.6	69.2	53.1	14.8	55.6	13.4	6.3	6.3	44.5	20.2	30.4	3.6	21.3	7.7
1415847_at	33.1	30	12.1	14.9	6.4	43.5	22.8	36.7	78.7	34.5	13.3	76.9	36	5.6
1415848_at	40.8	80.2	26.5	24.6	10	74	62.2	6.1	70.1	57.3	91.2	11.1	65.7	62.2
1415849_s_at	19514.2	18410.6	15837.9	15561.1	17605.6	17594.7	17962.4	22194.6	18010.5	17938.7	15840.9	16645.8	17360.9	17695.1
1415850_at	3249.9	3063.6	4902	6113.9	2860.8	2946.3	4495.2	2776.8	2889.3	3579.8	3998	2909	4673.4	3355.8
1415851_a_at	12997.4	12327.7	9096.9	9145.6	15466.6	8941.4	11800.7	17472	15210.5	9763.6	9385.8	11507.8	10277.9	14858.4
1415852_at	9284.7	8363.2	9491.8	7724.4	9612.1	10220.8	8670.9	13386.5	10395.5	9599.1	9372.8	8533.3	9463.7	9705.9
1415853_at	317.1	213.1	404.9	119.9	420.5	528.3	286.4	388.9	323.5	413.3	391.2	249.3	415.8	326.3
1415854_at	1.8	42.3	7.4	4.4	57.4	0.8	5.3	5.7	33.2	21	27.7	19.4	10	3.7
1415855_at	41.1	32	21	29.7	6.9	1.8	3.7	4.4	38.3	42.7	0.9	5.9	21.6	28.9
1415856_at	3483.2	3949.6	2842.4	3401.9	3185.2	2332.8	3450	4030.8	4192.7	3369.3	2675.4	3747.7	2620.2	3317.9
1415857_at	9597.5	10139.7	7530.5	8923.4	9394.4	5720.2	7334.7	10331.5	10541.9	9210.7	6459.4	10177.3	6133.4	9751.4
1415858_at	5932.9	6239.8	9025.8	7704.2	6092.3	8998.8	9233.8	7150.2	7132.2	9976.7	9980.7	5603.6	10429.1	6939.5
1415859_at	1200.2	1319.7	3527.5	1637.8	1754.5	2713.8	2013.2	1554.7	1738.2	3444	2627.6	1616.5	3417.8	1256.9
1415860_at	11007.7	10429.6	8965.4	9950	11660.8	10000.9	11107.5	14078.2	12630.9	8789	7515.2	8393.2	8335.2	8649.6
1415861_at	11.4	5.8	17.4	19.2	11.6	23.8	4.5	4	18.9	20.1	20.6	2.4	4.3	25.9
1415862_at	31.2	6.7	35.1	13.1	4.9	25.2	2.9	14.8	26.2	22.3	5.2	30.7	8.8	13.5
1415863_at	14423.4	12332	11368.7	12883.9	12624.4	10874.4	12957.6	12899.6	12339.1	11144.5	11827.7	12895.4	12273.9	13846.9
1415864_at	493.2	784.7	631.5	601.2	377.3	504.1	562.2	510.1	543.6	563.7	537.3	567.8	647.8	648.9
1415865_s_at	630.4	693	673.5	875.2	511.8	550.5	709.5	502.3	547.2	700	627	599	623.7	612
1415866_at	188.5	161.4	404.8	311.6	276.3	327.3	305.7	253	184.9	312.6	411	232.8	389	160.9
1415867_at	12092.8	12145.1	11161.1	11667.5	13634.3	12797.2	12566.2	17086.4	14393.5	11562.5	11300	11167.6	12895.2	12893
1415868_at	90.6	99.8	71	34.8	159.8	117.4	27.5	80.7	97	74	83.2	75.6	57.3	82.4
1415869_a_at	3638.9	3019.9	6164.7	4793.3	3881.2	6202.5	4396.3	4572	3476	5534.7	6498.8	3349.1	6420.2	4227.6
