ID_REF	GSM929282	GSM929283	GSM929284	GSM929285	GSM929286	GSM929287	GSM929288	GSM929289	GSM929290	GSM929291	GSM929292	GSM929293
1456541_x_at	8.61081	8.3931	8.44765	8.19199	8.37433	8.33995	8.45555	8.57208	8.5006	8.69079	8.68937	8.57364
1456542_s_at	4.47008	4.4748	4.41748	4.1915	4.56321	4.3173	4.02495	3.98521	3.89884	3.6232	4.4948	4.17161
1456543_at	1.71566	1.68789	1.50529	1.70276	1.48249	1.72111	1.58955	1.56432	1.63187	1.54056	1.68155	1.65693
1456546_at	1.8896	1.92622	1.94826	2.02162	1.98519	1.90157	1.59326	1.78505	2.13923	1.75801	1.82849	1.97485
1456565_s_at	2.27241	2.57452	2.43287	2.35812	2.5134	2.38021	2.41513	2.36758	2.34848	2.2928	2.45697	2.28527
1456566_x_at	4.78351	4.73697	4.57493	4.90697	4.60073	4.38114	5.27733	4.80703	4.29388	4.68424	4.57171	4.45312
1456567_x_at	9.23397	9.26311	9.21503	9.44613	9.16636	9.35354	9.93403	9.25673	9.072	9.27909	9.32952	9.11429
1456568_at	1.57427	1.44106	1.83686	1.69768	1.44217	1.9351	1.51887	1.41214	2.04446	1.57335	1.53428	1.74474
1456569_x_at	2.56362	2.77491	2.78239	2.4762	2.67808	2.87201	2.37021	2.47506	2.67668	2.33864	2.61986	2.73132
1456571_at	2.6041	2.41337	2.40398	2.27175	2.196	2.35566	2.36043	2.31805	2.64615	2.51663	2.34408	2.41184
1456572_x_at	1.28189	1.33311	1.56292	1.23657	1.45122	1.46481	1.27983	1.52249	1.50856	1.39621	1.39492	1.59374
1456573_x_at	9.36778	9.33144	9.64808	9.39443	9.6375	9.80601	9.59673	9.44553	9.63273	9.71919	9.56445	9.56419
1456575_at	0.959088	0.8771	1.30598	0.904474	0.806378	1.1603	0.789973	0.89017	1.13279	0.878196	0.811066	1.1315
1456576_x_at	6.04139	5.89693	5.53601	5.93233	5.93984	5.68639	5.2385	5.81518	5.82997	5.79171	6.0824	5.85934
1456577_x_at	3.73309	3.98959	4.53984	3.91671	4.36819	4.55034	4.17229	4.57343	5.05682	4.35857	4.73924	5.34551
1456578_x_at	2.55205	2.6407	2.9832	2.60149	2.60893	3.12043	2.49446	2.37428	2.6209	2.50132	2.2908	2.59071
1456579_x_at	3.2198	3.3358	3.32576	3.42019	3.22167	3.70744	3.50952	3.2684	3.3399	3.25901	3.32234	3.64118
1456580_s_at	10.8098	10.8573	10.7949	10.6244	10.6654	10.7638	10.8695	10.7335	10.6389	10.8015	10.6703	10.7111
1456581_x_at	9.3171	9.5103	9.57324	9.33665	9.53227	9.50473	9.26349	9.52858	9.61922	9.18622	9.46216	9.59799
1456582_x_at	3.00045	2.80018	3.02084	3.02957	3.11588	3.01072	2.90971	3.11184	2.90727	3.14313	3.00942	3.07459
1456583_x_at	2.69654	2.81564	3.3014	2.81168	2.78591	3.41656	3.03614	3.00775	3.34516	2.84866	2.75668	3.52027
1456584_x_at	2.61029	2.65259	2.75812	2.62179	2.64549	2.75941	2.74872	2.79966	2.58591	2.78847	2.60603	2.64428
1456585_x_at	3.72218	3.44292	3.30134	3.46961	3.84835	3.3484	3.38879	3.23525	3.07388	3.11527	3.45093	3.20797
1456588_x_at	11.4553	11.4642	11.3645	11.3919	11.2727	11.3707	11.4235	11.2741	11.1537	11.3566	11.2131	11.167
1456590_x_at	4.19701	4.41137	4.62892	4.54275	4.56048	4.89353	3.91371	4.34964	4.42589	4.30195	4.51219	4.33328
1456595_x_at	2.54132	2.61598	3.12759	2.75143	2.69438	3.21795	2.69881	2.8211	3.09517	2.60904	2.63111	2.9676
1456598_at	1.93464	1.87382	2.07436	1.74049	1.77593	2.17396	1.69178	2.08353	2.15314	1.86582	1.8747	2.18033
1456600_a_at	7.93033	7.76873	7.73408	7.95451	7.82891	7.8553	7.86683	7.71576	7.70145	7.62535	7.80144	7.74751
1456601_x_at	2.60929	2.33341	2.80005	2.62103	2.52768	2.85956	2.32784	2.53296	2.93408	2.39319	2.43127	2.51537
1456603_at	1.9443	1.88559	1.99807	1.94738	1.88561	2.06931	1.95303	2.00344	2.0871	1.93031	1.88809	1.93936
1456604_a_at	7.91372	7.81225	7.70328	7.93137	8.02208	7.89659	7.5285	7.61357	7.59569	7.47763	7.73039	7.66359
1456605_at	1.36828	1.44786	1.14646	1.43421	1.46163	1.27669	1.53649	1.55358	1.33865	1.51215	1.68151	1.35487
1456606_a_at	2.89302	2.86887	2.59599	2.76796	2.69993	2.67289	2.53542	2.46369	2.89679	2.52461	2.80216	2.71605
1456608_at	2.04406	2.03904	1.99768	2.03904	1.97076	1.94498	2.03904	2.18411	1.96623	2.03401	2.0477	2.068
1456612_at	1.21512	1.25757	1.28364	1.36255	1.21173	1.3183	1.35776	1.19724	1.18082	1.08051	1.00896	1.39766
1456613_at	1.81316	1.82665	2.23071	1.56514	1.74681	1.81643	1.82604	1.84489	2.08845	1.81739	1.58579	2.07703
1456615_a_at	5.82437	5.51296	5.186	5.82538	5.71477	4.66526	5.57048	5.43566	5.0216	5.60603	5.63764	4.94933
1456616_a_at	10.2288	10.2909	10.0448	10.3582	10.0716	10.1934	10.3732	10.5121	10.3019	10.4732	10.3487	10.3042
1456617_a_at	8.86701	8.90321	9.0069	9.15977	9.08562	9.09269	9.08365	9.33251	8.96319	9.11633	9.03528	9.05324
1456618_at	1.64897	1.61182	1.79472	1.78315	1.84897	1.71034	1.72185	1.68562	1.69208	1.67927	1.65935	1.90843
1456620_at	2.50807	2.34524	2.10617	2.50829	2.56279	2.26401	2.29544	2.33111	2.22172	2.38291	2.52691	2.27533
1456622_at	1.74048	1.84868	1.8277	1.65309	1.83363	1.6927	1.69319	1.8678	1.93441	1.62137	1.77791	1.71137
1456623_at	2.16766	1.90863	2.01416	2.09292	1.92171	1.87437	2.20715	2.07289	2.033	2.05007	2.0655	2.05413
1456624_at	4.1342	4.50713	4.63789	4.53646	4.28179	4.59847	4.93988	4.84263	4.60092	4.92911	4.38134	4.44235
1456626_a_at	7.96897	7.61284	7.58818	7.83378	7.81636	7.76585	7.39626	7.45401	7.59705	7.42255	7.62058	7.5658
1456627_at	1.08768	1.24991	1.19625	1.09564	1.16985	1.31432	1.25267	1.18248	1.21603	1.04401	1.19019	1.21201
1456628_x_at	10.0672	10.6339	11.0913	10.5937	10.564	10.8593	10.1521	10.8926	11.018	10.6826	10.65	10.8656
1456629_at	2.2988	2.28513	2.2483	2.21536	2.3512	2.34905	2.62456	2.29381	2.34931	2.6097	2.53745	2.25042
1456630_x_at	3.96553	3.95116	3.75997	3.90362	4.36879	3.47297	3.60516	3.861	3.55885	3.99401	4.15423	3.80892
1456635_at	2.83971	2.84675	2.64264	2.85679	2.62013	2.88424	2.72694	2.74481	2.69473	2.75387	2.55924	2.69141
1456636_at	1.37358	1.48505	1.48784	1.66872	1.46365	1.53947	1.67624	1.57058	1.40749	1.61265	1.53045	1.45078
1456637_at	2.30336	2.2498	2.6934	2.26883	2.45652	2.43545	2.13132	2.29923	2.63833	2.08566	2.24039	2.29641
1456642_x_at	7.99789	9.13881	9.26903	9.16048	8.6829	9.06672	9.36896	9.25091	9.32695	8.87626	9.09642	9.46344
1456644_at	1.27836	1.20152	1.19487	1.13207	1.17289	1.29511	1.32204	1.16763	1.11373	1.35112	0.984066	1.40206
1456647_a_at	1.63103	1.58614	1.84711	1.61199	1.49771	1.68773	1.6248	1.47773	1.53102	1.62288	1.34221	1.6072
1456651_a_at	3.90456	4.40699	4.53753	4.4456	4.45431	5.13945	4.26564	4.59492	4.63505	4.35329	4.3865	5.00209
1456658_at	1.5682	1.65382	1.66121	1.70635	1.62788	1.69433	1.66881	1.60286	1.58787	1.60726	1.55246	1.68309
1456663_x_at	8.77822	8.44182	8.39926	8.18775	8.40861	8.00214	8.0538	8.70504	8.07105	8.60866	8.60111	8.24329
1456664_x_at	9.35604	9.44258	9.51486	9.37483	9.63604	9.54195	9.19114	9.49237	9.42917	9.24992	9.56927	9.62905
1456672_at	2.59994	2.37133	2.48025	2.45174	2.41017	2.44174	2.43892	2.31782	2.46395	2.43277	2.18308	2.74518
1456676_a_at	2.11343	2.14048	2.16384	1.91688	2.09344	2.38499	2.09797	2.04193	2.21591	2.18138	1.97918	2.14985
1456691_s_at	5.45623	5.36334	4.38082	5.15374	4.95421	4.50598	5.07717	5.09499	4.62887	5.11268	5.17661	4.59095
1456694_x_at	2.96777	3.0442	2.8134	3.0854	2.93911	2.87305	3.04222	3.07174	3.07234	2.93071	3.07243	2.99318
1456695_x_at	8.82956	8.81843	8.65327	8.75602	8.67044	8.39302	8.89964	8.8349	8.70737	8.91226	8.84146	8.64981
1456697_x_at	2.16815	2.04708	2.63291	2.24229	2.125	2.77613	2.347	2.27255	2.41187	1.98274	2.03929	2.61605
1456699_s_at	7.81931	7.83322	7.50525	7.37114	7.68033	7.28405	7.64731	7.69884	7.48024	7.82927	7.72176	7.58869
1456700_x_at	6.02668	6.03299	5.7734	5.84557	5.95435	5.61627	5.11856	6.00169	5.69513	5.7614	5.79943	5.96162
1456701_at	1.95124	2.33498	2.78417	2.3167	1.89009	2.80384	1.97127	2.45202	2.64369	2.01738	2.20448	2.1463
1456702_x_at	5.46	5.44407	5.92878	5.59766	5.76619	5.92083	5.52995	5.6098	5.73267	5.62164	5.28094	5.96824
1456706_at	3.09635	3.03345	2.8532	3.04467	2.63886	2.83072	2.5897	2.92481	2.87761	2.83048	2.82224	2.79448
1456707_at	1.83481	2.07757	2.2332	1.841	1.71921	2.14467	1.89804	1.87201	2.43065	2.00141	1.86777	1.99562
1456714_at	1.31862	1.37682	1.41169	1.50373	1.37709	1.24837	1.41329	1.40861	1.38479	1.36135	1.31643	1.26689
1456716_s_at	3.96433	4.22228	3.80078	4.32726	4.57603	3.94294	3.75391	3.9521	3.75826	4.24432	4.2615	3.59309
1456724_x_at	1.35183	1.43946	1.34185	1.23059	1.39968	1.34487	1.19952	1.45354	1.32339	1.28835	1.43598	1.37047
1456725_x_at	3.98265	3.84127	4.13379	3.796	3.81257	4.19532	3.94184	3.87141	4.2698	4.14458	3.57685	4.15062
1456726_x_at	6.34212	6.69169	6.82316	6.82855	6.54066	6.63374	7.13451	6.91379	6.91559	6.71724	6.88568	6.87203
1456727_a_at	4.66568	4.74438	5.30624	4.72924	4.60034	5.14622	4.87811	4.91589	5.30287	5.2005	4.85066	4.7677
1456728_x_at	10.9369	11.1034	11.4378	10.932	11.321	11.3526	10.8804	11.1271	11.6179	11.0091	11.2138	11.4533
1456730_x_at	7.41446	7.24037	7.43709	7.60348	7.45558	7.08054	7.11468	7.13587	7.31109	7.25386	7.29259	7.39912
1456731_x_at	5.21964	4.87791	4.93726	4.83128	4.89362	4.81268	5.11219	4.85219	4.90928	4.84735	4.8467	4.89314
1456732_at	0.693014	0.753699	0.720977	0.745455	0.749592	0.696884	0.814088	0.696859	0.689724	0.746698	0.582331	0.694895
1456733_x_at	6.2424	5.57084	5.50806	5.61779	5.35849	5.50931	4.6787	5.27673	5.59307	5.16694	5.31526	5.48247
1456734_at	1.83893	1.84201	1.74473	2.13604	1.61585	1.80367	2.15932	1.86043	1.88984	1.90338	1.77585	1.86856
1456736_x_at	8.12576	8.43548	8.377	8.53502	8.34275	8.39427	8.17926	8.63109	8.55183	8.44702	8.44433	8.45625
1456737_x_at	4.01157	4.19026	4.08302	4.05619	4.08799	4.15207	4.41065	4.3496	4.35541	4.22269	4.26347	4.21407
1456739_x_at	3.20127	3.09207	2.72995	3.14533	3.13684	2.82002	2.67499	2.63853	2.54678	2.95844	2.93881	2.79789
1456740_x_at	2.87401	2.82358	3.1463	3.07634	3.00085	3.28757	2.81796	3.07686	3.22417	3.00562	3.11943	3.12623
1456741_s_at	2.52511	2.55714	2.08451	2.40096	2.3612	2.27422	1.72891	2.23706	2.1159	2.172	2.35831	2.32484
1456743_x_at	10.6439	10.4886	10.577	11.069	10.7601	10.6705	11.0537	10.7317	10.7081	10.6549	10.7728	10.6781
1456744_x_at	1.39769	1.60261	1.78107	1.85435	1.54886	1.73996	1.61179	1.49257	1.9496	1.6079	1.35688	1.77005
1456745_x_at	6.89476	6.83144	6.58222	6.48914	6.55592	6.6048	6.49772	6.50623	6.485	6.48708	6.62902	6.45132
1456746_a_at	4.53848	4.83625	4.64675	4.14512	4.46181	4.99094	4.43796	4.91867	5.19108	4.61726	4.76909	4.94152
1456747_x_at	2.15047	2.11293	2.12758	2.12085	2.02094	2.00452	2.19591	1.9597	1.96673	2.01294	2.13288	2.04837
1456748_a_at	9.774	9.74811	9.8939	9.44897	9.83415	9.58643	9.13843	9.79014	9.6407	9.73131	9.66512	9.84114
1456757_at	0.687701	0.544896	0.514307	0.659416	0.539535	0.514383	0.633021	0.578505	0.429769	0.525141	0.41037	0.392231
1456770_at	2.1241	2.08143	2.07304	2.11745	2.03002	2.08764	2.20975	1.9707	2.37939	2.25195	2.02966	2.2362
1456869_at	1.86504	1.9018	1.59486	1.90018	2.01693	1.75372	1.84675	1.62195	1.63189	1.80715	1.92111	1.75787
1456870_at	1.80267	1.79942	1.84818	1.83236	1.99526	1.88085	1.79166	1.84543	1.87636	2.01504	1.74161	1.81913
1456972_at	1.44665	1.4313	1.89327	1.55082	1.43298	1.53443	1.53009	1.71747	1.65253	1.52862	1.34882	1.6897
1457094_at	3.06609	3.02398	3.11351	3.1436	3.24677	2.99508	2.80983	3.14718	2.97164	3.29794	3.22685	2.83578
1457126_at	2.12448	2.22606	2.33275	2.00973	2.14904	2.61184	2.2139	2.19072	2.43793	2.13618	2.00407	2.53063
1457147_at	1.42533	1.41642	1.80717	1.36601	1.35771	1.66573	1.55225	1.39743	1.59609	1.40179	1.33892	1.67888
1457265_at	4.33591	4.68268	3.91097	4.99178	4.41985	3.86959	5.05742	4.82583	4.30811	4.81722	5.14195	4.32876
1457272_at	3.23153	3.66329	2.99913	3.55957	3.36661	3.25173	3.40631	3.34393	3.2342	3.49665	3.50816	3.16921
1457285_at	7.33011	7.6972	7.18206	7.72719	7.74586	7.55793	8.12983	8.20255	7.72705	8.23894	8.08095	8.00763
1457303_at	1.57004	1.63741	1.47378	1.6422	1.51533	1.62711	1.59738	1.50213	1.75123	1.61924	1.76362	1.63038
1457308_at	1.48501	1.46131	1.50867	1.382	1.37339	1.55892	1.25065	1.38348	1.41079	1.48149	1.34182	1.44567
1457372_at	2.15294	1.9897	1.98229	1.94386	1.99292	2.28607	1.52546	2.03611	2.09182	2.03302	1.87973	2.03536
1457379_at	1.73906	1.79932	1.97955	1.83722	1.8315	2.15494	1.87811	1.86806	1.8755	1.75314	1.69295	1.94649
1457455_at	2.40303	2.28064	2.15869	2.14044	2.20401	2.13336	2.13888	1.99802	2.04897	2.00889	2.03785	2.09026
1457475_at	1.81435	1.82286	2.21021	2.07375	1.92789	2.09741	1.87519	1.97038	2.08238	2.00963	2.05912	2.07576
